X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
2574.63,3629.59,204.2089682,-29.5984301,23.886,24.234,0.016,1.11,67.4,0.027,0.035,0.0,0,22.786,22.777,0.014,0.98,75.1,0.048,0.02,0.0,0
2711.69,3288.94,204.203632,-29.6005464,24.008,24.405,0.018,1.01,61.9,0.013,0.011,0.0,0,22.733,22.724,0.014,1.08,75.3,0.002,0.042,0.0,0
3113.15,3455.85,204.2008231,-29.595024,24.486,25.025,0.025,1.02,44.2,0.024,0.14,0.001,0,22.581,22.57,0.013,1.19,81.4,0.032,0.028,0.001,0
1474.2,4037.12,204.226192,-29.6048603,24.017,24.404,0.017,1.03,62.9,-0.003,0.036,0.0,0,22.777,22.768,0.014,1.08,75.7,0.013,0.029,0.0,0
1056.58,3663.31,204.2269122,-29.6126194,24.135,24.568,0.019,1.08,58.0,0.034,0.065,0.0,0,22.72,22.71,0.014,1.08,77.9,0.02,0.045,0.0,0
2661.89,475.44,204.1732271,-29.6293332,24.117,24.523,0.02,1.08,55.2,0.032,0.016,0.007,0,22.809,22.799,0.016,1.01,67.8,0.012,0.039,0.004,0
860.47,1566.18,204.2060937,-29.6356029,24.767,25.344,0.029,1.24,37.8,0.078,0.576,0.0,0,22.629,22.618,0.014,1.2,79.8,0.05,0.159,0.0,0
1015.16,2124.21,204.2104475,-29.6285064,24.049,24.427,0.018,1.14,59.9,0.002,0.102,0.0,1,22.846,22.836,0.015,1.27,70.3,0.019,-0.026,0.0,1
2052.1,2927.05,204.2072825,-29.6105017,24.294,24.743,0.021,1.07,52.6,-0.001,0.038,0.001,0,22.813,22.803,0.015,1.17,73.1,0.0,0.068,0.0,0
2158.35,1883.32,204.1945607,-29.619988,24.906,25.494,0.032,1.34,34.2,-0.017,0.061,0.003,0,22.7,22.688,0.015,1.26,74.5,-0.026,-0.039,0.001,0
3298.05,2700.82,204.190371,-29.6008518,24.976,25.578,0.033,0.94,32.5,0.002,0.11,0.0,2,22.672,22.66,0.016,1.2,68.1,-0.006,0.057,0.034,2
1689.15,2537.12,204.207191,-29.6178999,25.292,25.929,0.04,1.11,27.3,0.034,0.165,0.012,0,22.69,22.677,0.014,1.03,76.0,-0.001,0.05,0.07,0
399.94,2783.96,204.2248347,-29.6277543,25.215,25.84,0.037,1.2,29.1,0.022,0.174,0.001,0,22.72,22.708,0.014,1.14,77.1,0.009,0.01,0.001,0
3682.42,247.98,204.1589107,-29.6218499,24.006,24.262,0.017,1.13,63.8,-0.011,0.031,0.0,0,23.187,23.179,0.018,1.15,60.4,0.035,0.027,0.0,0
432.47,1381.05,204.2090107,-29.6415626,25.723,26.391,0.053,1.03,20.6,0.022,0.21,0.001,0,22.746,22.733,0.014,1.04,75.2,0.031,0.017,0.001,0
278.82,629.89,204.2025171,-29.6505927,24.985,25.553,0.032,1.12,34.4,0.051,0.107,0.0,0,22.913,22.902,0.015,1.04,70.1,0.004,0.051,0.0,0
3529.95,1516.39,204.1746453,-29.610549,24.427,24.831,0.022,1.21,48.4,0.012,0.084,0.0,0,23.128,23.119,0.018,1.18,60.7,0.041,0.071,0.0,0
3321.73,1228.0,204.173879,-29.6154441,24.185,24.442,0.019,0.99,56.4,0.018,0.044,0.002,0,23.364,23.356,0.02,0.99,54.0,0.021,0.003,0.0,0
3978.76,3319.58,204.189306,-29.5881091,25.138,25.707,0.04,0.9,27.0,0.03,0.253,0.054,2,23.054,23.043,0.017,1.01,63.8,-0.002,-0.019,0.035,0
2500.85,1045.01,204.1813644,-29.6251444,24.136,24.292,0.019,0.98,58.4,0.005,0.072,0.016,0,23.585,23.577,0.028,1.04,38.1,0.022,-0.019,0.035,2
2863.15,3123.57,204.2000585,-29.6007608,24.644,25.097,0.025,1.16,42.6,0.004,0.021,0.001,0,23.147,23.137,0.018,1.1,60.7,0.0,0.075,0.003,0
86.38,1514.41,204.2144869,-29.6435329,24.419,24.779,0.023,0.96,48.1,-0.016,-0.016,0.027,0,23.275,23.266,0.02,1.08,54.7,0.037,0.122,0.009,0
935.9,2508.96,204.2156014,-29.6253927,24.491,24.873,0.024,1.04,45.8,-0.001,0.119,0.002,0,23.271,23.262,0.02,1.21,55.3,0.025,0.054,0.001,0
3996.4,1935.53,204.1738633,-29.6018661,24.312,24.597,0.021,1.09,51.7,0.018,0.074,0.004,0,23.408,23.4,0.021,1.21,51.5,0.002,0.131,0.009,0
688.37,3501.32,204.2293922,-29.6177735,26.147,26.814,0.08,1.07,13.6,0.028,0.449,0.008,2,23.182,23.169,0.018,1.0,59.6,0.003,0.028,0.01,0
881.15,3485.64,204.2269876,-29.6160865,25.506,26.122,0.045,1.07,24.3,0.043,0.05,0.006,0,23.086,23.074,0.017,1.14,62.4,0.036,0.005,0.002,0
2656.23,2885.83,204.199836,-29.6051339,25.126,25.686,0.035,1.02,31.3,-0.008,0.08,0.0,0,23.101,23.09,0.017,1.21,62.6,0.006,0.021,0.0,0
2577.76,2626.55,204.1978897,-29.6084942,25.493,26.102,0.045,1.0,24.4,-0.007,0.25,0.0,0,23.131,23.119,0.018,1.05,61.3,-0.008,-0.037,0.001,0
684.81,2984.41,204.2237431,-29.6230105,26.413,27.094,0.086,1.03,12.6,-0.005,0.159,0.002,0,23.208,23.195,0.019,1.01,58.4,-0.014,-0.028,0.0,0
761.78,558.37,204.1961371,-29.6466894,25.262,25.828,0.037,0.98,29.3,0.018,0.125,0.0,0,23.197,23.186,0.018,0.96,59.8,-0.004,0.035,0.0,0
1533.68,1206.03,204.1943334,-29.6327831,24.863,25.336,0.029,1.04,37.2,0.015,0.046,0.0,0,23.277,23.267,0.019,1.02,56.6,0.004,0.045,0.001,0
1828.05,3768.11,204.2191347,-29.6041815,24.757,25.191,0.027,1.18,40.0,0.019,0.076,0.0,0,23.34,23.331,0.02,1.15,54.4,0.032,0.048,0.0,0
3166.28,2596.05,204.1907425,-29.6031674,24.723,25.148,0.027,1.0,40.8,-0.01,0.0,0.003,0,23.339,23.329,0.02,1.02,54.4,-0.006,0.017,0.006,0
293.26,1383.03,204.2106445,-29.6428751,24.938,25.424,0.031,1.01,35.0,0.012,0.044,0.018,0,23.296,23.285,0.02,1.01,55.0,0.024,0.117,0.012,0
481.48,2529.68,204.221091,-29.6295333,25.651,26.268,0.051,1.04,21.4,0.037,0.133,0.0,0,23.227,23.215,0.019,1.1,57.5,-0.013,0.027,0.0,0
948.33,2832.9,204.219024,-29.6220135,25.652,26.262,0.05,0.98,21.5,-0.02,0.179,0.001,0,23.282,23.27,0.02,1.25,55.1,0.015,0.068,0.001,0
1442.03,3608.83,204.2218501,-29.6094789,24.731,25.11,0.029,0.78,37.3,0.003,0.145,0.006,2,23.523,23.514,0.024,1.12,45.6,0.025,-0.039,0.011,2
864.97,1719.07,204.2077252,-29.6340212,24.527,24.798,0.024,0.97,45.3,0.004,0.086,0.002,0,23.665,23.657,0.025,1.15,43.6,0.051,0.146,0.011,0
1579.15,3669.8,204.2209339,-29.607553,24.796,25.163,0.028,1.03,38.6,0.038,0.125,0.0,0,23.632,23.623,0.024,1.17,44.9,0.029,0.015,0.0,0
3742.35,1933.79,204.1767839,-29.6043159,24.773,25.125,0.028,1.16,39.1,-0.021,0.027,0.0,0,23.656,23.647,0.024,0.99,44.7,0.007,0.017,0.0,0
391.56,3023.03,204.2275637,-29.6254281,25.912,26.528,0.06,1.11,18.2,-0.03,0.188,0.0,0,23.49,23.478,0.022,1.12,48.7,-0.008,0.107,0.001,0
1287.76,2633.52,204.2128991,-29.6207715,25.847,26.458,0.058,1.01,18.7,-0.04,0.103,0.001,0,23.469,23.457,0.025,1.25,44.1,0.024,-0.016,0.001,2
673.77,2537.31,204.2189486,-29.6276162,25.323,25.833,0.04,0.99,27.2,-0.011,0.18,0.002,0,23.57,23.56,0.023,0.96,46.7,0.007,0.032,0.0,0
3619.75,229.5,204.1594324,-29.6226359,25.711,26.287,0.05,0.93,21.7,0.032,0.061,0.0,0,23.585,23.574,0.032,1.08,33.9,0.019,0.113,0.0,0
3815.48,2638.88,204.1837013,-29.5965215,27.382,28.075,0.2,1.1,5.4,0.088,0.64,0.001,0,23.707,23.692,0.025,0.97,42.9,-0.039,-0.037,0.001,0
1760.8,605.6,204.1850912,-29.6366506,24.777,25.019,0.027,0.94,39.6,0.018,0.076,0.047,0,23.999,23.991,0.03,0.91,36.7,0.002,0.087,0.038,0
1227.8,2914.84,204.2166905,-29.6185141,25.96,26.565,0.062,1.05,17.4,0.002,0.377,0.0,0,23.63,23.619,0.024,1.02,45.2,-0.013,0.16,0.0,0
2439.99,2414.76,204.1971524,-29.6119442,26.244,26.883,0.078,0.98,14.0,-0.008,0.304,0.0,0,23.628,23.616,0.024,1.1,45.4,0.027,-0.036,0.0,0
2604.25,3890.43,204.2114966,-29.5955215,26.531,27.178,0.129,0.99,8.4,0.003,-0.067,0.0,2,23.821,23.808,0.031,0.98,34.9,-0.016,0.137,0.0,0
3218.46,999.94,204.1725624,-29.6187274,26.373,27.006,0.084,1.02,12.9,0.023,-0.088,0.013,0,23.807,23.794,0.026,1.14,41.4,0.014,0.123,0.022,0
1037.1,2848.6,204.2181691,-29.6210059,26.086,26.687,0.069,1.09,15.7,0.058,0.208,0.001,0,23.789,23.777,0.027,1.21,40.7,0.007,-0.01,0.005,0
2824.51,2296.87,204.1914038,-29.6094496,25.935,26.508,0.063,1.0,17.4,0.065,0.186,0.001,0,23.822,23.811,0.027,1.06,40.2,0.013,0.097,0.001,0
2626.54,1634.59,204.1864025,-29.6180088,25.394,25.834,0.041,1.06,26.3,-0.002,0.066,0.0,0,23.954,23.944,0.029,1.12,37.4,0.01,-0.011,0.0,0
3676.35,475.45,204.1614866,-29.6196197,26.546,27.178,0.133,1.02,8.1,0.094,0.848,0.001,0,23.991,23.979,0.031,0.95,35.4,0.011,-0.047,0.0,0
2204.74,1169.97,204.1861681,-29.6267219,25.536,25.996,0.045,0.93,24.2,-0.009,0.337,0.0,0,24.012,24.002,0.03,1.05,36.5,-0.003,-0.05,0.024,0
3625.11,1776.75,204.1764113,-29.6070184,25.088,25.32,0.034,1.1,32.1,-0.007,0.102,0.005,0,24.337,24.329,0.038,1.14,28.9,0.035,0.03,0.013,0
4085.9,1693.4,204.1701613,-29.6034452,25.146,25.396,0.035,1.1,30.6,-0.025,0.272,0.001,0,24.346,24.337,0.038,1.15,28.5,0.002,-0.037,0.001,0
4072.81,340.63,204.1554138,-29.6171795,25.984,26.528,0.061,0.98,17.7,-0.002,0.304,0.014,0,24.049,24.038,0.03,1.09,35.7,0.005,0.048,0.045,0
1890.66,1856.07,204.1973593,-29.6228247,26.292,26.89,0.082,1.12,13.2,0.043,-0.007,0.027,0,24.015,24.003,0.031,0.98,35.2,0.02,0.038,0.018,0
219.9,1318.4,204.2107822,-29.6442277,26.044,26.601,0.067,1.03,16.1,0.002,0.307,0.04,0,24.038,24.027,0.032,1.15,34.2,0.032,0.048,0.023,0
1859.63,3002.69,204.2103432,-29.6115827,24.946,24.9,0.031,1.07,35.0,-0.008,0.055,0.001,0,25.256,25.251,0.072,1.11,15.1,-0.02,0.333,0.004,0
3731.47,4122.48,204.2010056,-29.5823969,27.038,27.697,0.147,0.94,7.4,-0.066,0.004,0.043,0,24.19,24.177,0.034,0.98,32.0,0.014,0.076,0.009,0
1718.33,536.36,204.1848202,-29.6377539,25.886,26.375,0.057,1.19,19.1,-0.035,0.285,0.007,0,24.231,24.22,0.034,1.01,32.1,0.005,0.069,0.002,0
3515.53,1939.4,204.1794704,-29.6064311,25.77,26.237,0.054,0.99,20.0,0.001,0.3,0.002,0,24.214,24.204,0.035,1.06,31.3,0.012,0.334,0.009,0
925.39,1242.36,204.201776,-29.6382403,27.094,27.755,0.16,0.99,6.8,-0.017,0.521,0.001,0,24.214,24.2,0.036,1.07,29.8,-0.003,0.173,0.001,0
1016.45,2574.52,204.2153906,-29.623962,25.582,25.982,0.048,1.03,22.5,0.015,0.184,0.0,0,24.297,24.288,0.037,1.15,29.1,0.026,0.022,0.001,0
1418.15,1041.08,204.1938543,-29.6355489,25.555,25.924,0.046,1.04,23.5,0.006,0.225,0.001,0,24.383,24.374,0.038,1.04,28.5,0.045,-0.058,0.008,0
500.31,1925.96,204.2142257,-29.6354293,25.579,25.961,0.049,1.07,22.0,0.019,0.01,0.0,0,24.361,24.352,0.039,1.1,27.7,0.016,0.212,0.0,0
3174.22,3689.98,204.2026936,-29.5920833,27.546,28.226,0.211,0.96,5.1,0.164,1.339,0.005,0,24.363,24.349,0.037,0.86,29.0,0.006,0.053,0.0,0
449.98,1315.63,204.2080875,-29.6420534,26.654,27.266,0.107,1.13,10.1,0.091,0.588,0.002,0,24.275,24.263,0.037,1.06,29.5,0.015,0.017,0.0,0
1282.56,874.41,204.1935884,-29.638524,25.624,25.984,0.048,1.1,22.6,0.056,-0.021,0.01,0,24.481,24.472,0.041,1.09,26.5,0.05,0.057,0.002,0
1974.28,2913.95,204.2080391,-29.6113784,26.051,26.552,0.068,1.03,16.1,0.007,0.256,0.0,0,24.335,24.325,0.037,0.96,29.2,-0.006,0.219,0.001,0
3787.85,158.7,204.1567072,-29.6217384,26.166,26.685,0.068,0.96,16.1,-0.045,-0.055,0.002,0,24.366,24.355,0.037,0.95,29.4,-0.001,0.152,0.015,0
1736.55,1126.8,204.1911123,-29.6316383,25.947,26.411,0.062,1.17,17.6,0.077,0.273,0.0,0,24.405,24.395,0.038,1.03,28.2,-0.032,0.159,0.0,0
3433.82,1402.42,204.1745027,-29.6126161,25.785,26.194,0.054,1.07,20.0,0.038,-0.061,0.014,0,24.466,24.457,0.04,1.07,27.0,-0.036,0.127,0.009,0
2755.93,550.0,204.1729599,-29.6276827,25.661,26.005,0.048,0.97,22.6,0.005,0.119,0.001,0,24.573,24.564,0.042,0.95,25.9,0.001,0.132,0.001,0
616.64,1665.32,204.2100086,-29.636939,25.731,26.131,0.054,1.04,20.2,0.054,0.272,0.0,0,24.443,24.433,0.058,1.07,18.8,0.003,-0.107,0.003,0
466.7,2848.02,204.224767,-29.6264706,25.622,25.956,0.048,1.07,22.5,-0.041,0.154,0.003,0,24.563,24.554,0.044,1.17,24.5,0.062,0.122,0.001,0
688.75,2759.63,204.2212228,-29.6252352,25.765,26.166,0.055,1.07,19.9,0.011,-0.014,0.028,0,24.478,24.469,0.042,1.01,26.1,0.0,0.3,0.004,0
3594.31,4102.6,204.202374,-29.5839099,25.946,26.384,0.06,1.02,18.1,0.017,0.047,0.0,0,24.516,24.506,0.041,1.22,26.3,-0.006,0.01,0.0,0
4092.53,3619.62,204.1912925,-29.5840009,25.855,26.262,0.057,1.07,18.9,0.015,0.074,0.0,0,24.543,24.533,0.043,1.01,25.5,0.026,0.082,0.004,0
4062.71,2967.35,204.1844569,-29.5908496,25.674,26.014,0.051,0.88,21.2,0.0,0.051,0.0,0,24.598,24.59,0.045,0.9,24.2,0.013,0.114,0.0,0
3041.25,1954.41,204.1851245,-29.6108206,25.701,26.061,0.052,1.05,20.8,0.038,0.015,0.001,0,24.559,24.55,0.044,1.05,24.8,0.048,0.015,0.0,0
1089.6,2584.49,204.2146535,-29.6231615,26.615,27.197,0.104,1.06,10.5,-0.059,0.496,0.0,0,24.446,24.435,0.041,1.16,26.4,0.02,0.065,0.001,0
2368.13,1243.58,204.1850875,-29.624417,25.875,26.269,0.057,1.02,18.9,-0.014,0.357,0.011,0,24.614,24.605,0.044,0.93,24.4,0.019,-0.064,0.001,0
1394.37,910.58,204.1926923,-29.6370897,25.828,26.194,0.057,1.1,19.0,0.034,0.233,0.001,0,24.667,24.658,0.05,1.02,21.6,0.005,-0.063,0.0,0
3534.01,3922.12,204.2010852,-29.5863033,26.171,26.647,0.069,0.89,15.7,-0.019,0.284,0.0,0,24.575,24.565,0.043,1.04,25.4,0.038,-0.007,0.0,0
4117.05,3840.76,204.193443,-29.5815409,25.99,26.406,0.071,1.06,15.4,0.003,0.349,0.0,0,24.644,24.634,0.05,1.02,21.8,0.009,0.229,0.0,0
3128.1,2894.0,204.1944647,-29.6005348,25.437,25.471,0.042,0.99,25.6,-0.004,0.048,0.0,0,25.26,25.253,0.071,0.89,15.3,-0.005,0.288,0.0,0
57.16,1040.06,204.2096014,-29.6485865,26.107,26.567,0.069,0.97,15.8,-0.014,0.093,0.002,0,24.582,24.572,0.044,1.06,24.7,-0.024,0.226,0.0,0
922.48,1765.76,204.2075735,-29.6330008,25.61,25.839,0.054,1.15,20.2,-0.041,0.399,0.01,0,24.87,24.862,0.063,1.07,17.1,0.044,-0.122,0.046,0
3914.76,880.26,204.1631865,-29.6132644,25.923,26.289,0.058,1.0,18.6,0.022,0.318,0.028,0,24.758,24.749,0.049,1.08,22.2,-0.024,-0.079,0.018,0
1042.68,2535.96,204.2146624,-29.624099,25.908,26.279,0.062,1.08,17.6,-0.008,0.035,0.01,0,24.728,24.718,0.05,0.98,21.7,0.003,0.351,0.03,0
3810.25,3393.76,204.1920725,-29.5889758,25.978,26.363,0.062,0.93,17.6,-0.027,0.041,0.001,0,24.747,24.737,0.049,1.17,22.3,0.017,0.16,0.001,0
3643.44,886.78,204.166398,-29.6157967,25.931,26.283,0.061,1.07,17.9,0.074,0.129,0.002,0,24.815,24.806,0.05,0.97,21.6,0.012,0.11,0.0,0
3796.44,4108.25,204.2000971,-29.5819182,26.088,26.493,0.067,1.0,16.2,0.015,0.237,0.001,0,24.786,24.776,0.048,1.06,22.4,-0.047,0.165,0.0,0
1938.49,2174.55,204.2003125,-29.6191619,25.699,25.791,0.057,1.11,19.1,-0.034,0.147,0.001,0,25.303,25.296,0.114,1.05,9.5,0.01,0.059,0.013,0
2899.72,3004.24,204.1983215,-29.6016116,27.468,28.119,0.201,0.98,5.4,0.151,0.745,0.002,0,24.719,24.706,0.048,0.9,22.7,-0.012,-0.022,0.004,0
3327.13,3697.01,204.2010014,-29.5905489,26.202,26.635,0.073,0.96,14.9,0.066,0.039,0.0,0,24.788,24.779,0.05,0.99,21.8,0.031,0.063,0.0,0
970.65,1129.46,204.2000086,-29.6389432,26.872,27.455,0.126,0.99,8.6,-0.023,0.667,0.0,0,24.696,24.685,0.048,0.93,22.7,-0.015,0.097,0.003,0
59.23,900.68,204.2080424,-29.6499694,26.243,26.691,0.075,1.03,14.5,-0.055,0.196,0.001,0,24.765,24.755,0.05,1.07,21.7,0.019,0.202,0.001,0
3853.53,2785.56,204.1848759,-29.5946814,26.324,26.801,0.085,1.06,12.8,-0.025,0.071,0.003,0,24.723,24.713,0.051,0.98,21.1,-0.021,0.013,0.001,0
3396.88,3899.21,204.2024199,-29.5878465,26.25,26.692,0.074,0.89,14.8,0.03,0.227,0.001,0,24.8,24.79,0.05,1.06,21.7,0.031,0.012,0.002,0
3005.52,723.64,204.1719837,-29.623546,26.886,27.467,0.121,1.11,9.0,0.022,0.881,0.004,0,24.726,24.715,0.048,1.26,22.9,0.065,-0.114,0.001,0
1526.16,1314.76,204.1956179,-29.631761,26.573,27.115,0.099,1.14,10.9,-0.03,0.327,0.0,0,24.65,24.639,0.054,1.23,20.1,0.066,0.306,0.001,2
253.52,3094.44,204.2299483,-29.6260304,26.673,27.217,0.109,1.04,10.0,0.005,0.404,0.0,0,24.735,24.724,0.049,1.03,22.1,-0.028,-0.021,0.0,0
287.23,2465.21,204.2226305,-29.6320412,26.04,26.406,0.067,1.08,16.1,0.049,0.058,0.011,0,24.874,24.865,0.057,1.09,19.0,-0.022,0.324,0.029,2
2304.49,2913.62,204.2042132,-29.6082211,26.003,26.339,0.063,0.94,17.2,-0.003,0.492,0.006,0,24.941,24.932,0.056,1.09,19.2,-0.013,0.086,0.024,0
126.96,928.11,204.2075602,-29.6490451,26.28,26.723,0.078,1.05,13.9,0.006,-0.079,0.001,0,24.828,24.819,0.052,1.05,20.9,-0.017,0.072,0.012,0
713.24,2640.34,204.2196259,-29.6262014,25.989,26.319,0.065,1.0,16.8,0.022,0.335,0.0,0,24.948,24.94,0.059,1.12,18.5,0.017,-0.202,0.002,0
35.98,258.15,204.2012347,-29.6566581,26.019,26.341,0.064,1.13,17.0,0.031,0.456,0.001,0,25.002,24.993,0.057,1.04,18.9,-0.027,0.262,0.0,0
4164.68,3636.83,204.1906471,-29.583137,26.111,26.482,0.068,0.93,15.9,0.007,-0.063,0.001,0,24.93,24.92,0.055,1.05,19.8,-0.03,0.227,0.008,0
3476.72,3352.41,204.1954769,-29.5925847,26.203,26.616,0.074,1.18,14.7,0.02,0.262,0.0,0,24.868,24.859,0.053,1.13,20.4,0.021,-0.035,0.0,0
1747.61,886.05,204.1883328,-29.633955,26.677,27.21,0.105,1.08,10.3,0.008,0.15,0.001,0,24.805,24.794,0.05,1.08,21.8,-0.01,0.061,0.0,0
3643.84,3896.69,204.1995343,-29.5855079,26.322,26.758,0.079,1.06,13.8,-0.031,0.454,0.0,0,24.896,24.886,0.053,0.94,20.5,0.011,0.227,0.0,0
350.15,887.46,204.204528,-29.6473179,26.722,27.262,0.108,0.99,10.0,0.033,0.182,0.0,0,24.807,24.797,0.051,1.01,21.4,-0.018,-0.026,0.0,0
2197.78,3164.43,204.2082096,-29.6067184,26.117,26.485,0.07,0.99,15.5,0.048,0.148,0.0,0,24.946,24.937,0.056,1.18,19.2,-0.031,0.193,0.003,0
2088.87,3728.63,204.215681,-29.6020826,26.036,26.344,0.064,0.89,16.9,0.062,0.34,0.013,0,25.064,25.055,0.06,1.09,18.0,-0.014,0.122,0.043,0
540.28,298.15,204.1958356,-29.6514283,25.753,25.794,0.052,1.06,20.9,0.015,0.399,0.07,0,25.548,25.542,0.084,1.04,12.9,0.023,0.56,0.064,0
2477.56,536.74,204.1760358,-29.6304813,26.035,26.34,0.063,1.09,17.3,0.011,0.012,0.0,0,25.072,25.064,0.06,1.01,18.1,0.064,0.285,0.0,0
761.09,339.96,204.1937394,-29.6488938,26.13,26.478,0.068,1.11,15.9,0.035,0.349,0.014,0,25.027,25.018,0.057,0.93,19.0,0.02,-0.042,0.003,0
3940.36,3410.83,204.1907548,-29.5875585,26.083,26.423,0.069,1.02,15.8,0.08,-0.047,0.0,0,25.006,24.997,0.058,0.98,18.6,-0.057,0.113,0.0,0
