X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
3025.6,619.84,11.8379562,-25.1681392,21.912,22.075,0.008,1.18,139.9,0.003,0.013,0.073,2,21.345,21.338,0.008,1.23,131.1,0.039,0.031,0.021,2
3794.34,2335.52,11.8210072,-25.1892737,22.674,22.855,0.009,1.15,117.2,-0.008,0.089,0.0,0,22.061,22.053,0.011,1.23,102.0,0.017,0.069,0.0,0
1582.29,1614.27,11.8136867,-25.1576422,23.711,24.088,0.017,1.36,63.1,0.014,0.141,0.029,0,22.507,22.498,0.015,1.36,73.0,0.02,0.027,0.008,0
850.53,3103.74,11.7882733,-25.1591366,23.823,24.174,0.018,1.14,62.0,0.017,0.065,0.001,0,22.711,22.702,0.015,0.93,70.9,0.032,0.01,0.001,0
195.24,2156.66,11.7958657,-25.144691,24.314,24.837,0.024,1.15,46.0,-0.016,0.086,0.007,0,22.49,22.48,0.014,1.2,79.5,0.037,0.024,0.008,0
2614.52,577.73,11.835372,-25.1628975,23.666,23.915,0.016,1.05,68.7,0.008,0.029,0.002,0,22.869,22.86,0.017,1.01,65.5,0.017,-0.003,0.001,0
1825.81,3761.24,11.7869793,-25.1754324,24.239,24.733,0.022,1.13,49.0,0.023,0.09,0.0,0,22.561,22.55,0.014,1.04,78.3,0.019,-0.014,0.001,0
2528.1,1383.78,11.8239865,-25.1674369,24.114,24.57,0.021,0.97,52.5,-0.001,0.041,0.002,0,22.604,22.594,0.014,1.0,75.2,0.008,0.062,0.001,0
4016.98,853.72,11.8424288,-25.1816963,23.503,23.541,0.015,1.08,73.5,0.008,0.054,0.019,0,23.307,23.301,0.022,1.03,49.6,0.002,0.038,0.017,0
2515.5,2712.37,11.8062112,-25.1764809,24.088,24.515,0.021,1.08,52.9,0.007,0.082,0.024,0,22.696,22.686,0.015,0.98,71.7,0.022,0.015,0.009,0
1394.05,589.42,11.825882,-25.1482814,23.984,24.367,0.019,1.12,55.7,-0.012,0.033,0.0,0,22.759,22.75,0.017,1.19,65.6,0.012,0.051,0.0,0
3868.6,2072.83,11.8250711,-25.1883495,24.445,24.973,0.026,1.15,41.8,-0.008,0.038,0.002,0,22.593,22.583,0.015,1.21,74.3,0.02,0.052,0.002,0
3599.68,413.11,11.8450986,-25.1736206,23.932,24.271,0.018,1.14,59.4,-0.032,0.117,0.0,0,22.856,22.848,0.016,1.09,65.9,0.006,0.016,0.0,0
3533.95,248.48,11.8467861,-25.1716892,24.394,24.894,0.024,1.05,44.8,0.007,0.051,0.0,0,22.689,22.679,0.015,1.07,72.9,0.007,0.02,0.0,0
1785.39,3866.84,11.7852649,-25.1756762,24.79,25.358,0.031,0.9,34.9,0.02,0.159,0.011,0,22.709,22.697,0.015,1.0,72.4,0.006,0.003,0.001,0
3639.72,1850.8,11.8262749,-25.1840563,24.135,24.537,0.021,1.1,51.0,0.0,0.141,0.002,0,22.84,22.83,0.017,1.05,65.4,0.006,0.029,0.001,0
3203.65,267.72,11.8440032,-25.1678452,24.285,24.702,0.023,1.13,48.0,0.001,0.056,0.032,0,22.936,22.926,0.017,0.95,62.5,-0.001,0.058,0.015,0
1995.13,3358.52,11.7936334,-25.1746852,24.341,24.762,0.024,1.09,46.0,0.017,0.106,0.0,0,22.976,22.967,0.018,1.04,61.7,0.004,0.02,0.001,0
160.87,2829.45,11.7866514,-25.1489323,24.961,25.529,0.036,1.11,30.2,0.039,0.124,0.001,0,22.886,22.875,0.017,0.9,64.4,-0.013,-0.001,0.001,0
2593.45,2981.29,11.8032286,-25.1792808,25.778,26.438,0.063,0.96,17.3,0.001,-0.065,0.001,0,22.918,22.905,0.017,0.88,63.8,0.004,0.088,0.002,0
1280.14,1356.58,11.8148048,-25.1522199,24.315,24.696,0.025,1.09,44.0,0.035,0.042,0.001,0,23.098,23.089,0.02,1.14,55.1,0.037,0.005,0.001,0
2876.99,3168.5,11.8029054,-25.1839912,24.688,25.174,0.03,0.99,36.0,0.022,0.119,0.036,0,23.048,23.037,0.019,0.96,57.3,-0.003,0.011,0.032,0
1055.02,424.73,11.8254803,-25.1430586,24.706,25.198,0.03,1.26,36.5,-0.021,0.108,0.0,0,23.038,23.028,0.019,1.08,58.2,0.021,0.04,0.0,0
2787.55,1964.81,11.8182396,-25.1745832,24.356,24.723,0.024,1.17,44.5,0.0,-0.019,0.002,0,23.19,23.181,0.02,1.01,53.1,0.015,0.105,0.005,0
652.09,26.69,11.827694,-25.135451,25.644,26.287,0.054,1.11,20.2,-0.03,0.191,0.012,0,22.977,22.964,0.018,1.13,61.2,0.014,-0.02,0.016,0
3883.78,2424.32,11.8205096,-25.1909654,24.482,24.87,0.027,1.0,40.7,0.008,0.115,0.0,0,23.241,23.231,0.021,1.07,51.9,0.011,0.058,0.002,0
2255.94,419.48,11.8347346,-25.1574839,24.545,24.954,0.027,1.03,40.7,-0.018,0.001,0.0,0,23.227,23.217,0.021,1.13,52.9,-0.007,0.043,0.001,0
2625.8,1237.58,11.826679,-25.1676014,24.34,24.645,0.024,0.92,45.7,0.018,0.006,0.004,0,23.377,23.368,0.023,1.12,48.2,0.012,0.089,0.003,0
2986.09,3603.37,11.797952,-25.1883145,24.715,25.169,0.03,1.22,36.8,-0.047,0.163,0.0,0,23.218,23.208,0.02,1.01,53.9,-0.001,0.016,0.0,0
2566.66,531.93,11.8356152,-25.1620041,24.534,24.926,0.027,1.13,40.0,-0.019,0.028,0.008,0,23.278,23.268,0.021,0.9,51.1,0.002,-0.01,0.001,0
2521.23,271.68,11.8387301,-25.1596552,24.464,24.821,0.025,0.98,43.4,-0.007,0.155,0.026,0,23.33,23.321,0.022,1.05,50.1,0.028,0.178,0.026,0
3080.58,2706.1,11.8106161,-25.1832429,24.63,25.056,0.029,1.01,38.1,-0.012,0.107,0.004,0,23.245,23.235,0.021,1.11,52.1,0.007,0.122,0.002,0
3356.73,2237.53,11.8189639,-25.1833254,24.493,24.862,0.026,1.04,41.2,0.005,0.099,0.003,0,23.32,23.311,0.022,0.95,48.5,-0.003,0.001,0.006,0
2782.47,3930.32,11.7920435,-25.1881245,24.551,24.927,0.026,0.95,41.0,-0.002,0.053,0.009,0,23.352,23.343,0.022,1.02,49.9,0.002,0.022,0.014,0
4043.54,1317.18,11.836465,-25.1852249,24.373,24.673,0.025,1.27,44.2,0.021,0.171,0.035,0,23.427,23.418,0.023,1.12,46.3,0.029,0.015,0.002,0
3993.64,3806.71,11.8029511,-25.2018562,24.594,24.982,0.028,0.93,39.2,0.003,0.053,0.01,0,23.35,23.341,0.022,1.07,49.3,0.022,0.08,0.01,0
1303.02,486.81,11.8265509,-25.1464749,24.554,24.935,0.027,1.05,41.0,-0.008,0.065,0.0,0,23.338,23.329,0.022,1.17,49.7,0.031,0.053,0.0,0
1936.3,831.54,11.8268078,-25.1564874,25.486,26.094,0.05,1.07,21.9,0.007,0.141,0.006,0,23.128,23.116,0.02,1.14,55.6,0.041,0.045,0.001,0
1111.72,3770.09,11.7814026,-25.1668928,25.406,25.981,0.066,1.06,16.5,0.004,0.477,0.0,0,23.279,23.268,0.022,1.21,49.5,0.015,0.061,0.0,2
2347.25,602.24,11.8330015,-25.1598487,26.295,26.971,0.088,0.85,12.4,-0.002,0.181,0.027,0,23.189,23.175,0.02,0.93,53.8,0.021,0.075,0.018,0
