X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
3284.38,2255.1,359.5017151,-32.4398899,26.086,26.378,0.074,1.04,14.7,-0.003,0.44,0.0,0,25.165,25.157,0.077,1.05,14.2,0.093,0.491,0.0,0
895.9,2182.82,359.4772923,-32.413877,27.187,27.781,0.189,0.97,5.7,0.081,0.495,0.001,0,24.94,24.928,0.065,1.04,16.6,0.033,0.238,0.002,0
3940.33,1719.7,359.515411,-32.4420611,26.127,26.404,0.08,1.02,13.5,0.091,0.256,0.095,0,25.249,25.241,0.082,1.01,13.2,0.103,0.142,0.006,0
3260.87,2683.19,359.496079,-32.443473,26.194,26.508,0.079,1.0,13.8,0.041,0.267,0.0,0,25.204,25.195,0.076,1.01,14.3,-0.028,0.224,0.001,0
2496.27,2631.84,359.4886144,-32.4348934,26.194,26.501,0.091,0.89,11.9,0.007,0.249,0.001,0,25.222,25.214,0.081,1.11,13.4,-0.019,0.512,0.004,0
1113.8,2840.13,359.4713323,-32.4220748,26.202,26.495,0.082,0.97,13.3,-0.048,0.68,0.0,0,25.277,25.269,0.083,1.0,13.1,0.01,0.21,0.0,0
4102.49,1798.95,359.5161346,-32.4444925,26.217,26.529,0.084,1.16,13.0,-0.078,0.21,0.09,0,25.231,25.222,0.08,0.97,13.5,0.058,0.013,0.012,0
2107.48,363.96,359.513021,-32.4104596,26.323,26.667,0.084,0.97,12.9,0.019,0.241,0.002,0,25.231,25.222,0.076,0.96,14.3,-0.02,0.106,0.0,0
1390.74,3388.61,359.4673669,-32.4299254,26.31,26.639,0.087,1.14,12.5,0.074,0.271,0.023,0,25.27,25.262,0.08,1.1,13.6,0.04,0.074,0.002,0
3466.86,2677.44,359.4983367,-32.4456091,26.231,26.516,0.082,1.07,13.2,0.018,0.379,0.0,0,25.327,25.319,0.085,0.95,12.8,-0.001,0.313,0.002,0
3910.55,961.95,359.5246279,-32.434959,26.055,26.017,0.105,1.06,10.4,0.063,0.623,0.024,0,26.296,26.291,0.185,1.06,5.9,0.116,0.856,0.024,0
3891.74,3437.76,359.4932761,-32.4569282,26.386,26.742,0.093,1.02,11.7,-0.025,-0.01,0.0,0,25.256,25.247,0.081,1.0,13.4,0.01,0.689,0.004,0
2965.39,3645.65,359.4808322,-32.4489511,26.286,26.58,0.083,0.92,13.1,-0.01,0.274,0.0,0,25.355,25.347,0.083,1.01,13.1,0.014,0.239,0.0,0
362.46,923.46,359.4874787,-32.3969383,26.23,26.47,0.081,0.96,13.4,0.025,0.356,0.0,0,25.459,25.451,0.093,1.01,11.6,-0.025,0.15,0.0,0
375.77,3816.92,359.4512156,-32.4229769,26.23,26.456,0.083,1.04,13.0,-0.003,0.344,0.001,0,25.499,25.491,0.101,1.05,10.7,0.014,0.546,0.024,0
1107.19,1156.92,359.4924386,-32.4069373,26.316,26.623,0.086,1.23,12.7,0.001,0.585,0.001,0,25.346,25.338,0.085,0.95,12.8,-0.042,-0.006,0.02,0
3560.5,2700.58,359.4990389,-32.4468106,26.587,27.015,0.109,1.13,9.9,0.029,0.33,0.003,0,25.192,25.183,0.077,1.03,14.2,0.046,0.038,0.0,0
3698.9,3610.88,359.4890513,-32.4564301,26.393,26.712,0.09,1.0,12.1,0.026,-0.009,0.0,0,25.383,25.374,0.086,0.91,12.6,0.026,0.654,0.0,0
2367.47,3246.1,359.4795185,-32.4390242,26.391,26.705,0.091,1.1,11.9,0.067,0.303,0.0,0,25.399,25.39,0.087,0.97,12.5,-0.029,-0.017,0.0,0
4023.21,1328.14,359.5212167,-32.4394346,26.34,26.616,0.089,0.96,12.1,-0.003,0.055,0.016,0,25.464,25.455,0.095,1.1,11.5,0.061,0.55,0.024,0
2697.48,1398.4,359.5062674,-32.4259871,26.284,26.506,0.086,1.08,12.6,0.024,0.408,0.0,0,25.562,25.554,0.1,0.95,10.9,0.022,0.353,0.0,0
3315.17,1896.63,359.506552,-32.4370072,26.352,26.639,0.103,1.07,10.5,0.006,0.728,0.0,2,25.447,25.439,0.099,1.01,11.0,0.047,-0.105,0.0,2
3658.21,2146.81,359.5070437,-32.44289,26.857,27.108,0.145,0.97,7.5,0.024,0.103,0.001,0,26.052,26.044,0.157,1.13,6.9,-0.037,0.247,0.004,0
2803.45,74.68,359.5240419,-32.4152586,26.457,26.743,0.092,1.15,11.8,0.018,0.402,0.0,1,25.551,25.543,0.097,1.08,11.2,-0.03,-0.124,0.0,1
984.89,2166.61,359.4784398,-32.4146771,26.175,26.209,0.081,0.94,13.4,-0.013,0.119,0.0,0,25.998,25.992,0.153,1.02,7.1,0.096,0.648,0.001,0
3611.7,2706.53,359.4995073,-32.4474076,26.375,26.572,0.093,0.93,11.7,-0.033,0.928,0.043,0,25.719,25.711,0.115,0.98,9.5,0.04,0.407,0.041,0
1374.9,1293.31,359.4935618,-32.4110014,26.502,26.831,0.103,1.04,10.5,0.009,0.377,0.007,0,25.461,25.452,0.094,0.95,11.6,-0.019,0.209,0.026,0
1965.36,1873.64,359.4925231,-32.4224674,26.622,27.015,0.117,0.94,9.3,-0.049,0.225,0.013,0,25.363,25.354,0.091,1.0,12.0,0.11,0.283,0.012,0
824.99,2974.59,359.4665782,-32.4202106,26.411,26.627,0.101,1.0,10.8,-0.001,0.123,0.002,0,25.704,25.696,0.117,1.08,9.3,-0.057,0.102,0.0,0
3081.76,3367.23,359.4855707,-32.4476947,26.486,26.733,0.097,1.04,11.2,0.038,0.167,0.006,0,25.693,25.685,0.111,1.13,9.8,0.008,0.168,0.142,0
4102.55,2586.89,359.5062208,-32.4515487,26.576,26.894,0.112,0.95,9.7,0.083,0.335,0.001,0,25.571,25.562,0.104,1.09,10.4,-0.076,0.285,0.0,0
2480.97,1700.07,359.5001756,-32.426389,27.231,27.763,0.191,1.05,5.7,0.227,0.412,0.001,0,25.363,25.353,0.087,1.03,12.5,-0.006,0.118,0.001,0
3204.09,4049.52,359.478281,-32.4551015,26.748,27.107,0.116,0.93,9.4,-0.016,0.655,0.009,0,25.609,25.6,0.097,0.93,11.1,-0.025,0.068,0.013,0
1508.9,1742.7,359.4893296,-32.4164476,26.515,26.801,0.105,1.08,10.3,-0.044,0.365,0.003,0,25.609,25.6,0.109,0.89,10.0,0.01,0.498,0.038,0
2634.85,1886.01,359.4994686,-32.4296879,26.324,26.337,0.092,1.18,11.9,-0.051,0.137,0.0,0,26.236,26.23,0.183,1.09,5.9,0.096,0.381,0.0,0
3946.94,1904.71,359.5131534,-32.443788,26.439,26.651,0.1,0.98,10.9,0.026,0.687,0.013,0,25.745,25.737,0.122,1.08,8.9,0.065,-0.041,0.123,0
1177.24,3890.21,359.4587904,-32.4321467,26.881,27.286,0.133,1.0,8.2,0.077,-0.187,0.001,0,25.58,25.571,0.099,0.98,11.0,0.024,0.305,0.0,0
4153.81,3535.02,359.4948326,-32.460582,26.493,26.666,0.1,0.95,10.9,0.049,0.248,0.02,0,25.899,25.892,0.13,0.86,8.4,-0.033,0.307,0.078,0
1441.29,853.18,359.4998021,-32.407766,26.588,26.867,0.106,1.06,10.3,0.043,0.467,0.018,0,25.705,25.696,0.11,0.97,9.9,-0.052,0.698,0.005,0
1714.58,1258.39,359.4976034,-32.414296,26.475,26.638,0.099,1.0,11.0,-0.084,0.114,0.0,0,25.907,25.899,0.134,1.01,8.1,0.025,0.04,0.0,0
2777.71,2071.13,359.4986549,-32.4328624,26.805,27.214,0.131,1.12,8.3,-0.056,0.428,0.0,0,25.487,25.477,0.099,1.07,11.0,0.079,0.17,0.001,0
767.48,3516.43,359.45915,-32.4244489,26.62,26.887,0.11,0.9,9.9,0.094,-0.352,0.001,0,25.771,25.763,0.117,1.2,9.3,0.069,0.711,0.004,0
2893.1,3981.21,359.475842,-32.4511869,26.509,26.566,0.097,1.03,11.2,-0.08,0.172,0.012,0,26.242,26.235,0.165,1.02,6.6,0.137,0.777,0.012,0
797.83,2375.99,359.4738221,-32.4145644,26.973,27.431,0.187,1.32,5.8,0.188,-0.07,0.005,2,25.453,25.443,0.13,1.37,8.3,0.281,0.343,0.006,2
2248.06,3406.65,359.4762316,-32.439193,26.609,26.874,0.108,1.01,10.1,0.082,0.556,0.002,0,25.766,25.758,0.115,1.04,9.4,-0.002,0.428,0.001,0
3781.42,3664.22,359.4892554,-32.4577839,26.689,26.975,0.117,0.89,9.3,0.032,0.197,0.0,0,25.783,25.774,0.117,0.94,9.3,0.003,0.072,0.002,0
2240.61,462.4,359.5131949,-32.4127546,26.671,26.925,0.111,0.89,9.8,0.1,0.493,0.0,0,25.86,25.852,0.121,1.07,9.0,0.023,-0.286,0.001,0
1933.3,3491.01,359.4718318,-32.4366049,26.955,27.34,0.142,1.08,7.6,0.063,0.331,0.001,0,25.724,25.715,0.112,1.12,9.7,-0.01,0.376,0.001,0
3566.7,4115.01,359.4813034,-32.4595389,26.704,26.976,0.116,1.01,9.3,0.074,0.527,0.003,0,25.842,25.834,0.121,1.04,9.0,0.087,0.121,0.002,0
2023.7,1577.37,359.4968691,-32.4204345,26.498,26.642,0.106,0.94,10.2,-0.007,0.411,0.005,0,25.977,25.969,0.145,1.03,7.5,-0.048,-0.249,0.006,0
3463.43,2232.3,359.5039015,-32.4415871,26.543,26.725,0.109,1.1,9.9,-0.014,0.873,0.014,0,25.928,25.92,0.139,1.18,7.8,-0.045,1.329,0.016,0
2772.04,171.71,359.5224884,-32.4157941,26.633,26.803,0.103,0.83,10.6,-0.019,0.26,0.002,0,26.048,26.041,0.14,1.13,7.8,-0.003,0.346,0.0,0
2966.75,508.27,359.5203209,-32.4208754,26.734,27.019,0.119,0.96,9.1,-0.01,0.314,0.0,0,25.833,25.824,0.12,1.11,9.1,0.003,0.035,0.0,0
532.6,2843.98,359.4651217,-32.4159358,26.634,26.862,0.115,0.95,9.4,-0.008,0.6,0.0,0,25.898,25.89,0.135,1.02,8.0,-0.048,-0.033,0.0,0
3916.66,3438.77,359.4935278,-32.4572018,26.77,27.075,0.12,1.06,9.0,-0.055,0.74,0.002,0,25.806,25.797,0.121,0.93,9.0,0.028,0.037,0.003,0
2914.4,4176.41,359.4736109,-32.4531604,26.572,26.638,0.102,0.92,10.6,-0.099,-0.112,0.065,0,26.274,26.267,0.165,1.05,6.6,0.049,1.606,0.048,0
2609.18,3938.38,359.4733695,-32.447788,26.747,27.001,0.117,0.96,9.3,-0.026,0.394,0.001,0,25.937,25.928,0.129,1.02,8.4,0.028,0.262,0.0,0
2321.47,1725.01,359.49817,-32.4249185,26.793,27.096,0.132,1.06,8.2,0.137,0.169,0.0,0,25.833,25.824,0.13,1.11,8.3,0.14,0.782,0.009,0
3026.49,4066.52,359.4761831,-32.4533673,26.815,27.093,0.121,0.98,9.0,0.033,0.207,0.002,0,25.934,25.926,0.127,1.03,8.5,0.019,0.499,0.0,0
2816.67,3145.03,359.4855551,-32.4428902,27.169,27.416,0.174,1.0,6.2,0.129,0.808,0.0,0,26.377,26.369,0.19,0.95,5.7,-0.133,0.451,0.0,0
3835.17,2325.35,359.5066748,-32.4463677,26.735,26.994,0.127,1.01,8.6,0.082,0.576,0.004,0,25.909,25.901,0.137,1.08,7.9,-0.018,-0.037,0.005,0
2793.42,3394.04,359.4821747,-32.4448724,26.663,26.807,0.111,1.03,9.8,0.024,0.735,0.0,0,26.143,26.135,0.156,1.03,7.0,-0.019,-0.251,0.0,0
4097.28,3585.92,359.4935922,-32.4604374,26.871,27.165,0.134,1.04,8.1,-0.021,0.581,0.0,0,25.944,25.936,0.133,0.87,8.1,-0.011,0.059,0.0,0
4143.19,2999.03,359.5014656,-32.4556704,26.808,27.081,0.131,1.03,8.3,0.129,1.508,0.001,0,25.943,25.935,0.138,0.9,7.9,-0.034,0.082,0.004,0
2133.0,539.56,359.511083,-32.4123029,27.008,27.355,0.147,1.03,7.4,0.006,-0.377,0.0,0,25.908,25.899,0.125,0.97,8.7,-0.007,0.434,0.0,0
2750.74,3719.11,359.4776308,-32.4473289,26.98,27.33,0.192,0.99,5.7,-0.045,0.311,0.007,2,25.87,25.861,0.204,1.0,5.3,-0.002,-0.017,0.003,2
2425.13,410.16,359.5158093,-32.4142461,26.736,26.86,0.114,1.02,9.5,-0.101,0.565,0.0,0,26.263,26.256,0.164,1.06,6.6,0.045,0.271,0.001,0
3082.24,1911.28,359.5038966,-32.434665,26.683,26.856,0.123,1.08,8.8,0.085,0.627,0.0,0,26.091,26.083,0.158,1.1,6.9,-0.028,0.672,0.0,0
1693.81,367.24,359.5085922,-32.4060965,26.985,27.307,0.137,1.01,7.9,-0.057,-0.247,0.002,0,25.966,25.957,0.131,1.07,8.3,0.025,0.573,0.001,0
3598.05,1107.6,359.5194798,-32.4329454,26.755,26.96,0.123,0.86,8.9,0.091,0.499,0.005,0,26.081,26.073,0.153,1.14,7.1,0.042,0.411,0.069,0
3947.39,3942.62,359.4875122,-32.4620388,26.755,26.913,0.121,1.06,9.0,0.074,0.53,0.003,0,26.202,26.195,0.164,0.97,6.6,0.087,-0.355,0.004,0
2803.36,4142.77,359.4728565,-32.4516799,26.955,27.218,0.139,0.97,7.8,-0.056,0.031,0.001,0,26.118,26.109,0.147,1.04,7.4,0.076,0.307,0.002,0
1280.3,3216.84,359.4683574,-32.427215,26.82,27.033,0.131,0.9,8.3,0.045,0.95,0.001,0,26.123,26.116,0.158,1.08,6.9,-0.078,0.947,0.0,0
515.1,1437.88,359.4826263,-32.4031644,26.861,27.139,0.138,0.98,7.9,-0.018,0.3,0.017,0,25.981,25.972,0.148,1.0,7.3,-0.025,0.163,0.01,0
3587.34,672.12,359.5248442,-32.4289318,27.003,27.325,0.146,1.01,7.5,-0.042,0.547,0.0,0,25.987,25.978,0.136,1.01,8.0,0.015,-0.345,0.0,0
2518.43,181.31,359.5196773,-32.4131873,26.901,27.13,0.132,1.1,8.2,-0.019,0.216,0.036,0,26.159,26.151,0.151,1.04,7.2,-0.019,0.249,0.007,0
3229.43,4029.39,359.4788032,-32.4551904,27.133,27.482,0.167,0.98,6.5,0.159,0.079,0.003,0,26.029,26.02,0.136,0.92,8.0,-0.069,0.282,0.001,0
973.61,3702.69,359.4589914,-32.4283055,26.982,27.176,0.146,0.94,7.4,-0.016,0.491,0.007,0,26.337,26.33,0.184,1.14,5.9,0.006,0.27,0.028,0
1244.59,1958.98,359.4838058,-32.4155767,26.923,27.227,0.153,1.17,7.1,-0.075,0.812,0.022,0,25.964,25.955,0.151,1.07,7.2,0.081,0.939,0.013,0
2169.52,818.22,359.5079654,-32.4151859,26.974,27.228,0.141,0.92,7.7,0.028,0.943,0.0,0,26.16,26.152,0.156,1.13,7.0,-0.054,0.18,0.0,0
3631.99,2339.12,359.5043458,-32.4443335,26.873,27.038,0.141,1.04,7.7,0.021,0.311,0.001,0,26.299,26.292,0.189,0.98,5.7,-0.068,0.037,0.004,0
3896.39,401.76,359.5315242,-32.4297915,27.463,27.92,0.211,1.0,5.1,0.204,1.781,0.0,0,25.949,25.939,0.131,1.03,8.3,0.05,0.028,0.0,0
1747.27,3283.27,359.4724733,-32.4327696,27.016,27.293,0.148,1.0,7.4,0.023,0.024,0.003,0,26.136,26.128,0.161,1.04,6.8,-0.016,0.626,0.014,0
2826.73,3309.21,359.4835956,-32.4444668,27.118,27.437,0.164,0.95,6.6,0.091,0.106,0.003,0,26.11,26.102,0.153,0.93,7.1,0.006,0.446,0.035,0
2006.72,3893.33,359.467547,-32.4409856,27.004,27.226,0.146,1.03,7.4,0.075,1.18,0.0,0,26.282,26.274,0.17,0.93,6.4,-0.037,0.738,0.0,0
584.94,3713.87,359.45473,-32.4242767,27.044,27.289,0.153,1.13,7.1,0.102,0.15,0.095,0,26.26,26.251,0.176,1.1,6.2,0.093,0.255,0.044,0
1918.99,3435.12,359.4723834,-32.4359526,27.167,27.493,0.169,1.03,6.4,-0.13,0.366,0.001,0,26.137,26.128,0.158,0.96,6.9,0.108,0.47,0.001,0
1695.92,440.2,359.5076969,-32.4067722,27.211,27.54,0.172,0.89,6.3,0.153,0.426,0.007,0,26.169,26.161,0.157,1.01,6.9,-0.027,0.359,0.003,0
1623.53,832.85,359.5019905,-32.4095192,27.166,27.393,0.17,1.04,6.4,0.027,0.38,0.008,0,26.427,26.419,0.203,1.11,5.4,0.023,0.524,0.004,0
