X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
1487.79,960.93,0.8117352,16.0895919,26.112,26.217,0.026,1.1,42.6,-0.006,0.131,0.011,0,25.684,25.677,0.035,1.14,30.9,-0.019,0.249,0.025,0
2220.4,1165.61,0.8203253,16.0829967,26.474,26.799,0.033,0.99,32.6,0.029,0.072,0.006,0,25.446,25.437,0.031,1.05,34.6,0.033,0.037,0.027,2
2294.47,1324.42,0.8204131,16.0805643,26.363,26.615,0.031,1.04,35.6,0.028,0.084,0.009,0,25.555,25.547,0.032,1.0,34.1,0.005,0.046,0.018,0
1861.83,3326.59,0.8033427,16.0573187,26.265,26.332,0.028,1.02,39.2,-0.045,0.129,0.023,0,25.963,25.956,0.046,1.1,23.6,0.011,0.278,0.043,0
540.72,4001.8,0.7819531,16.0558594,26.37,26.56,0.03,1.05,36.3,-0.037,0.179,0.0,0,25.734,25.726,0.034,1.03,31.7,-0.002,-0.026,0.0,0
2368.44,2749.95,0.8133406,16.0619393,26.614,26.926,0.037,1.04,29.3,0.02,0.102,0.026,0,25.629,25.62,0.032,0.94,33.5,-0.023,0.06,0.026,0
1787.22,172.23,0.820177,16.0980481,27.138,27.627,0.054,1.0,20.2,-0.02,0.364,0.012,0,25.483,25.472,0.033,1.02,32.7,0.018,0.138,0.015,0
531.05,474.46,0.8017548,16.101006,26.44,26.54,0.038,1.03,28.5,0.008,0.242,0.044,2,26.025,26.018,0.045,1.07,23.9,-0.04,0.154,0.043,2
1762.7,3583.13,0.8005745,16.0545774,26.415,26.459,0.031,1.1,34.9,-0.008,0.101,0.029,0,26.196,26.19,0.05,1.01,21.9,-0.045,-0.006,0.037,0
1903.72,1478.73,0.8143424,16.0807138,28.051,28.681,0.124,1.07,8.8,-0.024,0.356,0.054,0,25.519,25.506,0.031,1.01,34.5,0.021,-0.07,0.028,0
165.79,2384.86,0.7860998,16.0785664,27.012,27.447,0.051,1.02,21.5,-0.011,-0.031,0.001,0,25.589,25.579,0.032,1.03,33.5,-0.022,0.077,0.0,0
1227.21,730.43,0.8095709,16.0939536,26.969,27.389,0.047,1.11,23.0,0.017,0.321,0.0,0,25.608,25.598,0.036,1.1,29.8,0.003,-0.019,0.001,0
2373.37,1079.52,0.822847,16.0832665,26.54,26.703,0.034,1.02,31.5,0.012,0.283,0.003,0,25.971,25.964,0.043,1.09,25.2,0.046,0.072,0.011,0
1293.61,1268.66,0.8074125,16.0867124,27.571,28.122,0.091,0.97,11.9,0.06,0.78,0.004,0,25.591,25.58,0.033,1.02,32.7,0.008,-0.06,0.013,0
465.91,2602.08,0.7888655,16.0741601,27.008,27.413,0.057,1.04,19.1,-0.013,0.685,0.025,0,25.701,25.692,0.037,1.09,29.0,0.003,0.082,0.025,2
513.78,141.12,0.8034089,16.1053612,26.505,26.538,0.033,0.98,32.7,-0.024,0.186,0.003,0,26.331,26.324,0.057,1.05,19.0,-0.011,0.688,0.009,0
1273.24,3344.75,0.79541,16.0602825,27.428,27.94,0.08,1.07,13.5,0.087,0.618,0.055,0,25.665,25.654,0.034,1.07,31.8,0.01,0.194,0.023,0
1504.99,569.79,0.8141747,16.0944986,26.877,27.241,0.044,1.02,24.7,0.053,0.168,0.004,0,25.721,25.712,0.036,1.06,30.1,-0.009,0.241,0.009,0
958.78,2663.95,0.7950732,16.0706932,26.601,26.712,0.038,1.14,28.7,0.034,0.024,0.065,0,26.161,26.154,0.052,1.02,21.1,0.046,0.207,0.073,0
690.47,1412.56,0.7985745,16.0881478,27.183,27.642,0.06,1.06,18.1,-0.009,0.358,0.001,0,25.662,25.652,0.036,1.09,30.3,0.005,0.091,0.002,0
3834.24,1689.44,0.8388338,16.0675349,27.566,28.112,0.082,1.11,13.3,0.005,0.313,0.002,0,25.623,25.612,0.034,1.08,31.7,0.01,0.06,0.001,0
2065.99,591.1,0.8215183,16.0911795,27.945,28.545,0.106,1.02,10.3,0.018,0.431,0.092,0,25.653,25.641,0.034,1.08,31.9,0.025,-0.006,0.048,0
4109.54,4069.06,0.8290457,16.0356206,27.359,27.84,0.065,1.05,16.6,-0.016,0.15,0.003,0,25.741,25.73,0.034,0.99,31.5,-0.001,0.034,0.001,0
2212.83,265.53,0.8253123,16.0945439,27.642,28.17,0.082,1.01,13.2,0.078,0.789,0.034,0,25.797,25.786,0.043,1.16,25.5,0.032,0.14,0.014,0
3963.6,1948.25,0.8390916,16.0635238,27.906,28.5,0.113,1.07,9.6,-0.027,-0.12,0.006,0,25.662,25.65,0.036,1.08,30.4,0.019,0.114,0.008,0
3177.03,3938.68,0.817379,16.042352,28.189,28.806,0.125,0.96,8.7,0.034,0.577,0.006,0,25.766,25.754,0.035,1.09,31.2,0.035,0.06,0.0,0
368.19,409.31,0.799956,16.1027232,27.87,28.453,0.1,1.05,10.9,0.067,0.107,0.047,0,25.695,25.684,0.035,1.02,30.8,0.004,0.187,0.04,0
4045.38,2507.91,0.8370158,16.0559255,27.261,27.703,0.071,1.02,15.4,0.023,0.073,0.004,0,25.809,25.8,0.038,1.05,28.6,0.038,0.0,0.004,0
2003.08,919.78,0.8188235,16.0873195,26.982,27.343,0.049,1.05,22.4,0.001,0.052,0.019,0,25.837,25.828,0.044,1.06,24.7,0.003,0.231,0.01,0
1795.69,441.88,0.8187655,16.0945551,27.173,27.597,0.056,1.03,19.4,0.009,0.305,0.031,0,25.793,25.784,0.04,1.02,27.0,0.008,-0.097,0.031,0
3146.87,869.63,0.834324,16.0817483,26.646,26.737,0.037,0.99,29.1,0.015,-0.01,0.003,0,26.25,26.243,0.054,1.07,20.2,0.019,0.197,0.006,0
2360.84,268.32,0.8272658,16.0937043,26.807,27.052,0.041,1.06,26.5,-0.016,0.178,0.006,0,26.022,26.014,0.044,1.04,24.6,0.026,0.255,0.012,0
898.59,335.25,0.807432,16.1007899,27.532,28.051,0.074,1.0,14.7,0.056,0.118,0.009,0,25.733,25.723,0.036,1.08,30.4,0.055,0.289,0.007,0
627.88,2143.04,0.7936141,16.0791491,27.235,27.676,0.061,1.07,17.7,0.002,0.646,0.049,0,25.791,25.781,0.038,1.04,28.9,-0.019,0.123,0.037,0
660.77,1137.01,0.7997365,16.0918317,26.667,26.738,0.04,0.92,27.2,0.054,0.119,0.002,2,26.346,26.339,0.062,1.02,17.5,0.002,0.005,0.006,2
1646.39,1787.84,0.8091719,16.0781597,27.728,28.285,0.095,1.06,11.4,-0.005,-0.055,0.005,0,25.716,25.705,0.037,1.03,29.3,0.033,0.105,0.005,0
2599.53,660.24,0.8282259,16.0873979,27.657,28.197,0.083,1.08,13.1,0.006,0.105,0.003,0,25.744,25.733,0.036,1.06,30.2,0.01,0.206,0.001,0
2527.57,1081.05,0.8248899,16.0824094,28.095,28.702,0.122,1.01,8.9,0.002,0.523,0.001,0,25.749,25.737,0.036,1.08,30.1,-0.01,0.134,0.0,0
280.2,3096.76,0.7836,16.0688441,27.139,27.534,0.055,1.0,19.7,-0.011,0.253,0.035,0,25.874,25.865,0.039,1.03,27.5,0.022,0.005,0.063,0
3811.74,3192.3,0.8300397,16.0484459,27.059,27.417,0.054,1.02,20.2,-0.016,0.075,0.096,0,25.925,25.916,0.041,0.96,26.8,0.025,0.171,0.026,0
3688.8,3637.56,0.825888,16.0434218,27.371,27.827,0.065,1.0,16.6,0.071,0.14,0.001,0,25.865,25.855,0.038,1.01,28.6,0.003,0.003,0.001,0
2819.88,1134.14,0.8284786,16.0801431,27.218,27.633,0.066,1.01,16.5,0.064,0.091,0.001,2,25.874,25.864,0.044,1.15,24.8,0.031,0.322,0.001,2
1220.25,1155.94,0.8070735,16.0885517,27.288,27.723,0.07,1.02,15.5,-0.061,0.286,0.007,0,25.867,25.857,0.041,1.17,26.7,0.002,-0.058,0.008,0
3946.88,2697.64,0.8346332,16.0540352,27.383,27.842,0.07,1.07,15.6,0.003,0.318,0.029,0,25.859,25.849,0.039,1.05,27.8,0.008,-0.008,0.012,0
1768.33,862.14,0.816026,16.0893313,26.963,27.242,0.048,0.95,22.8,-0.013,0.173,0.073,0,26.078,26.07,0.052,1.05,20.8,0.007,0.236,0.018,0
649.69,534.46,0.8029943,16.0995948,27.81,28.364,0.093,1.08,11.6,-0.027,0.291,0.023,0,25.814,25.803,0.038,1.13,28.5,0.023,0.278,0.021,0
1127.49,894.53,0.8073167,16.0923973,28.421,29.053,0.162,1.08,6.7,0.041,0.19,0.075,0,25.864,25.852,0.04,1.04,27.1,0.018,0.117,0.022,0
616.93,462.94,0.8029626,16.100687,27.097,27.436,0.054,1.12,20.2,-0.015,0.194,0.001,2,26.028,26.019,0.05,1.06,21.7,0.066,-0.068,0.001,0
446.04,699.57,0.7993515,16.0985898,27.183,27.573,0.066,1.13,16.4,-0.023,0.435,0.012,2,25.933,25.924,0.043,1.11,25.1,0.0,0.13,0.009,2
970.63,336.92,0.8083811,16.1003774,27.815,28.362,0.093,1.04,11.7,0.07,0.149,0.037,0,25.863,25.852,0.044,0.98,24.6,0.015,0.334,0.03,0
2445.84,1159.43,0.8233595,16.0818514,27.156,27.54,0.061,1.05,17.9,0.071,0.265,0.007,2,25.931,25.921,0.05,1.07,21.5,0.0,0.285,0.015,2
2676.18,3819.53,0.8113902,16.046595,26.895,27.054,0.044,1.06,24.5,0.021,0.228,0.0,0,26.336,26.329,0.054,1.11,20.2,0.055,0.074,0.001,0
1888.29,3763.32,0.8012271,16.051592,27.494,27.955,0.07,0.98,15.4,0.012,0.119,0.004,0,25.963,25.953,0.04,0.95,26.9,0.025,0.049,0.003,0
1078.78,951.71,0.8063454,16.0919308,27.194,27.574,0.061,1.02,17.7,0.037,0.153,0.002,2,25.981,25.971,0.044,1.04,24.9,0.036,-0.009,0.003,0
3733.35,1584.02,0.8380876,16.0694305,27.168,27.543,0.059,1.03,18.5,0.011,0.39,0.001,0,25.97,25.961,0.045,1.05,24.2,0.023,0.128,0.003,0
2912.37,814.21,0.8315176,16.0837305,27.469,27.937,0.072,1.05,15.1,0.042,0.385,0.007,0,25.91,25.9,0.041,1.03,26.5,0.029,0.208,0.007,0
1579.73,2748.13,0.8028585,16.0662455,26.979,27.233,0.05,1.13,21.7,0.059,0.127,0.001,0,26.166,26.158,0.05,1.04,21.6,-0.014,0.162,0.001,0
2643.97,156.55,0.8316645,16.0935953,27.881,28.432,0.099,1.02,11.0,0.058,1.081,0.007,0,25.901,25.89,0.041,1.04,26.6,0.058,0.116,0.006,0
809.47,895.78,0.8030783,16.0941081,27.959,28.527,0.109,0.99,10.0,-0.017,0.28,0.014,0,25.88,25.869,0.042,1.07,26.1,0.006,0.159,0.004,0
2712.9,568.36,0.8302536,16.0879566,27.766,28.299,0.09,0.99,12.0,-0.009,0.568,0.006,0,25.893,25.882,0.04,1.03,27.2,-0.026,0.239,0.006,0
2398.45,123.46,0.8285851,16.0953518,27.463,27.919,0.07,1.0,15.5,0.029,0.3,0.002,0,25.955,25.946,0.042,0.99,25.9,0.029,0.024,0.003,0
3317.4,2745.98,0.8259866,16.0568363,26.879,27.045,0.045,0.95,24.0,-0.048,0.086,0.0,0,26.306,26.299,0.055,1.0,19.6,0.022,0.024,0.0,0
1699.07,3625.47,0.7994888,16.0543816,27.124,27.438,0.053,0.99,20.6,-0.013,-0.081,0.001,2,26.132,26.123,0.046,1.02,23.4,-0.002,0.334,0.001,0
1096.38,520.41,0.8090172,16.0973488,27.476,27.936,0.07,0.96,15.5,0.036,0.357,0.03,0,25.95,25.94,0.042,1.1,25.9,0.031,0.096,0.013,0
3469.8,2752.84,0.8279751,16.0559209,27.884,28.431,0.107,0.92,10.1,0.106,0.126,0.012,2,25.931,25.92,0.046,0.99,23.4,0.007,0.126,0.004,0
1903.46,633.72,0.819115,16.0915174,26.898,27.057,0.045,1.07,24.0,0.035,0.1,0.005,0,26.343,26.335,0.058,1.0,18.9,0.005,0.094,0.007,0
1130.84,3898.54,0.7903869,16.0539759,28.647,29.287,0.19,1.06,5.7,0.069,1.772,0.001,0,26.012,25.999,0.042,1.13,25.6,0.04,-0.171,0.0,0
1696.79,1589.33,0.8109643,16.0804237,27.167,27.532,0.058,1.15,18.7,0.008,0.256,0.015,0,26.008,25.999,0.046,1.03,23.7,0.021,0.057,0.016,0
1462.23,1321.09,0.8093596,16.0851265,27.553,28.037,0.081,1.0,13.4,-0.035,0.339,0.003,0,25.923,25.912,0.043,1.1,25.1,0.017,0.061,0.002,0
1909.6,1484.64,0.8143872,16.0806063,28.442,29.064,0.178,1.12,6.1,-0.07,0.223,0.045,0,25.97,25.958,0.049,0.97,22.0,0.023,0.004,0.024,0
2300.8,1123.72,0.8216317,16.0830956,27.457,27.903,0.08,1.02,13.5,0.051,0.261,0.003,0,25.989,25.979,0.044,1.09,24.4,0.019,0.067,0.004,2
1746.99,499.93,0.8177894,16.0940775,27.552,28.027,0.075,0.98,14.5,-0.005,0.66,0.013,0,25.958,25.948,0.042,1.09,25.9,-0.006,0.077,0.012,0
1154.62,1971.31,0.8015925,16.0784846,27.6,28.097,0.087,1.05,12.5,-0.045,0.512,0.001,0,25.909,25.899,0.044,1.08,24.5,-0.012,0.035,0.0,0
2899.83,679.46,0.8321125,16.0855211,27.664,28.169,0.083,0.91,13.0,-0.028,0.15,0.034,0,25.934,25.923,0.042,1.06,25.8,0.028,0.106,0.013,0
1083.41,734.5,0.8076346,16.0946824,27.893,28.432,0.114,1.01,9.6,0.05,-0.034,0.01,0,25.986,25.975,0.043,1.11,25.0,0.044,0.212,0.004,0
175.14,313.65,0.7979279,16.1049943,27.01,27.228,0.052,1.11,20.9,-0.015,0.335,0.008,0,26.3,26.292,0.059,1.05,18.4,0.025,-0.185,0.067,0
3607.56,3862.57,0.8235358,16.0409867,27.777,28.286,0.093,1.03,11.7,-0.021,-0.056,0.001,2,26.027,26.016,0.042,1.0,25.6,0.002,0.076,0.001,0
170.64,378.03,0.7975042,16.1041957,28.697,29.342,0.209,0.99,5.2,0.105,1.079,0.017,0,26.011,25.998,0.045,1.03,24.3,-0.007,0.12,0.003,0
2003.08,3666.33,0.8033021,16.0522086,27.638,28.112,0.085,0.93,12.8,0.039,0.315,0.013,2,26.047,26.037,0.049,1.16,22.0,0.039,-0.006,0.028,0
2172.47,973.91,0.8207712,16.0857076,27.755,28.274,0.095,1.08,11.5,0.021,0.316,0.037,2,25.953,25.943,0.043,1.06,25.0,0.012,0.269,0.019,0
3707.28,2158.22,0.834495,16.0622321,27.929,28.476,0.129,1.02,8.4,0.023,-0.149,0.012,0,25.977,25.966,0.046,1.08,23.7,-0.006,0.194,0.015,0
1015.37,2148.97,0.7987359,16.0769695,28.072,28.643,0.125,0.97,8.7,-0.043,0.431,0.0,0,25.978,25.966,0.044,1.08,24.9,0.016,0.169,0.0,0
932.63,1388.97,0.8019298,16.0871345,28.145,28.731,0.135,1.03,8.1,0.108,0.737,0.0,0,25.95,25.939,0.046,1.09,23.6,-0.023,0.172,0.0,0
2299.96,1666.94,0.8185502,16.0761559,28.467,29.09,0.179,1.08,6.1,0.099,0.522,0.029,0,25.994,25.981,0.045,0.97,24.0,0.008,0.227,0.008,0
1634.83,1404.3,0.8111857,16.0831255,27.925,28.469,0.111,1.01,9.8,0.184,0.718,0.036,0,25.993,25.982,0.045,1.06,24.1,0.012,0.121,0.029,0
1272.75,359.93,0.8122709,16.0984426,28.593,29.225,0.179,1.05,6.1,0.087,0.022,0.068,0,26.031,26.018,0.045,1.1,24.1,0.027,0.054,0.008,0
2629.19,236.11,0.8310181,16.0926585,27.475,27.903,0.072,1.1,15.0,0.048,-0.173,0.006,2,26.083,26.073,0.046,0.99,23.4,0.053,0.26,0.006,0
3162.49,1774.5,0.8294168,16.0700964,27.771,28.289,0.096,0.95,11.3,-0.061,0.488,0.002,0,25.972,25.962,0.044,1.06,24.5,0.02,0.124,0.003,0
1375.06,75.46,0.8152401,16.1015235,27.979,28.526,0.107,1.01,10.1,0.063,0.617,0.089,0,26.028,26.017,0.044,1.05,24.5,-0.011,-0.067,0.06,0
177.22,2431.95,0.7859858,16.0779023,27.464,27.897,0.073,1.04,14.8,-0.014,0.343,0.065,0,26.049,26.039,0.047,1.04,23.2,-0.004,0.071,0.057,0
2812.48,110.41,0.8341673,16.0932698,27.256,27.585,0.06,1.02,18.1,0.06,0.155,0.038,0,26.216,26.207,0.058,1.04,18.6,0.064,0.04,0.027,0
4030.42,655.72,0.8472876,16.079683,27.693,28.182,0.088,1.07,12.3,-0.005,0.35,0.001,0,26.034,26.024,0.046,1.04,23.8,0.023,0.082,0.002,0
709.41,668.04,0.803034,16.0975629,27.377,27.775,0.065,1.03,16.6,0.009,0.211,0.005,0,26.098,26.089,0.048,1.17,22.8,-0.019,0.263,0.016,0
2165.88,1090.16,0.8200264,16.0842573,27.64,28.125,0.082,1.06,13.2,0.011,0.339,0.005,0,26.002,25.992,0.044,1.13,24.7,0.026,0.203,0.009,0
1193.89,3724.86,0.7922069,16.0558539,27.099,27.333,0.052,0.98,21.0,0.03,0.082,0.001,0,26.344,26.336,0.054,1.06,20.2,-0.031,-0.025,0.001,0
1625.68,3201.87,0.8009059,16.0601954,27.312,27.674,0.067,1.12,16.2,-0.041,0.109,0.0,2,26.16,26.151,0.052,1.06,20.9,0.006,0.202,0.0,2
2030.51,1192.44,0.8176473,16.083685,27.271,27.644,0.062,0.97,17.5,0.028,0.011,0.012,0,26.084,26.074,0.048,0.97,22.6,0.043,0.128,0.024,0
2561.52,777.36,0.8270582,16.0861072,27.861,28.382,0.102,1.08,10.7,0.111,1.444,0.011,2,26.049,26.039,0.046,1.1,23.8,0.037,0.078,0.006,0
2466.71,2812.7,0.8142932,16.0606035,28.016,28.562,0.114,1.03,9.5,-0.023,0.54,0.006,0,26.069,26.058,0.045,1.1,24.1,-0.008,0.086,0.005,0
651.02,1108.55,0.7997676,16.0922485,27.643,28.117,0.086,1.06,12.6,-0.014,0.293,0.001,0,26.057,26.047,0.047,1.08,22.9,0.022,0.218,0.001,0
1742.74,472.71,0.8178867,16.0944485,27.639,28.101,0.093,1.0,11.7,0.138,2.783,0.007,0,26.106,26.096,0.057,1.07,19.2,0.126,1.332,0.009,2
2737.18,1650.8,0.824458,16.0739877,28.507,29.128,0.183,1.01,5.9,0.112,-0.018,0.001,0,26.048,26.036,0.047,1.06,23.2,-0.004,0.026,0.0,0
889.67,2496.75,0.7950985,16.0732059,27.35,27.727,0.076,1.08,14.4,0.002,0.354,0.008,2,26.148,26.138,0.053,1.05,20.6,0.014,0.325,0.021,2
3482.06,1782.72,0.8336215,16.0682555,28.232,28.82,0.146,1.01,7.4,0.063,1.052,0.0,0,26.021,26.009,0.047,1.11,23.2,0.047,-0.235,0.0,0
3195.06,741.33,0.8356904,16.0831266,28.452,29.063,0.166,1.0,6.5,0.061,0.814,0.011,0,26.066,26.054,0.046,1.07,23.5,-0.017,0.198,0.003,0
1804.52,1287.3,0.8141045,16.0836997,26.93,26.962,0.047,1.1,23.0,-0.015,0.24,0.044,0,26.758,26.751,0.082,1.02,13.3,-0.043,0.278,0.049,0
3161.76,214.81,0.838224,16.0900379,28.709,29.346,0.206,0.98,5.3,-0.059,0.46,0.039,0,26.103,26.091,0.047,0.99,23.0,0.018,0.043,0.02,0
2700.05,701.22,0.8293316,16.0863281,28.001,28.546,0.115,0.99,9.4,-0.013,0.59,0.006,0,26.062,26.052,0.046,0.98,23.6,0.037,0.266,0.006,0
1792.36,187.76,0.8201576,16.0978217,27.911,28.437,0.101,1.05,10.8,0.051,0.4,0.032,0,26.07,26.059,0.046,1.03,23.8,0.016,0.201,0.003,0
2103.76,373.57,0.8232504,16.0937552,28.153,28.726,0.124,0.98,8.8,-0.059,1.062,0.088,0,26.049,26.038,0.045,0.94,24.1,0.02,0.271,0.051,0
427.47,3448.0,0.783575,16.0635542,27.387,27.747,0.066,1.04,16.5,-0.031,0.517,0.0,0,26.242,26.233,0.051,1.13,21.3,-0.006,-0.156,0.001,0
1230.32,676.92,0.8099147,16.0946207,27.316,27.68,0.063,0.97,17.3,0.0,0.037,0.001,0,26.16,26.151,0.049,0.98,22.0,0.045,0.368,0.001,0
340.94,1610.44,0.7928058,16.0875159,27.962,28.506,0.116,1.08,9.3,0.084,0.586,0.035,0,26.027,26.016,0.048,1.12,22.6,-0.01,0.184,0.029,0
2137.48,889.43,0.8207832,16.0869776,28.357,28.958,0.154,1.0,7.1,0.05,1.109,0.004,0,26.058,26.046,0.046,0.99,23.5,0.04,-0.054,0.002,0
3435.88,577.0,0.8398232,16.083919,28.736,29.376,0.211,0.99,5.2,0.049,0.975,0.051,0,26.103,26.09,0.048,1.14,22.8,0.017,0.244,0.018,0
1017.33,492.25,0.8081245,16.0981381,27.26,27.583,0.059,1.05,18.5,-0.062,0.265,0.004,0,26.238,26.229,0.052,1.12,20.7,0.041,0.322,0.005,0
2969.9,105.52,0.8362893,16.0924772,27.824,28.326,0.098,1.05,11.1,0.006,0.946,0.073,0,26.104,26.094,0.048,1.09,22.7,0.013,-0.178,0.029,0
2758.6,404.99,0.8317851,16.0897968,27.423,27.817,0.068,1.03,16.1,-0.053,0.639,0.023,0,26.158,26.149,0.049,1.02,22.1,0.042,-0.121,0.027,0
2379.38,358.37,0.8270034,16.0924525,28.223,28.8,0.133,1.08,8.2,0.023,0.242,0.104,0,26.087,26.076,0.046,0.98,23.5,0.029,0.128,0.017,0
