X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
1375.36,3319.09,192.8927766,41.0243293,23.545,24.111,0.014,1.18,76.3,0.005,0.048,0.005,0,21.479,21.468,0.007,1.15,151.1,0.016,0.033,0.007,0
3047.83,2996.55,192.8698039,41.0082281,23.364,23.686,0.013,1.21,81.8,0.015,0.025,0.001,0,22.346,22.338,0.011,1.11,96.5,0.025,0.014,0.0,0
1388.37,780.18,192.9173086,40.9943141,23.589,23.904,0.015,0.97,73.4,0.009,-0.005,0.0,0,22.593,22.584,0.014,1.02,79.3,0.006,0.035,0.0,0
2632.19,2917.98,192.8770592,41.0103599,24.748,25.347,0.041,0.98,26.4,0.013,0.062,0.02,0,22.463,22.452,0.012,1.01,90.7,-0.01,-0.002,0.001,0
496.89,3761.87,192.9021832,41.036006,24.362,24.902,0.023,0.96,47.7,0.001,0.059,0.019,0,22.452,22.441,0.012,1.0,90.2,0.005,0.032,0.031,0
2507.63,1728.14,192.8905995,40.9972566,24.744,25.273,0.029,1.1,38.0,0.034,0.069,0.023,0,22.892,22.881,0.015,1.01,71.7,0.021,-0.006,0.014,0
3541.25,3174.96,192.8603613,41.0066999,24.576,25.053,0.026,0.89,42.4,-0.03,0.031,0.002,0,22.974,22.964,0.016,0.98,68.0,-0.003,0.02,0.004,0
3857.59,1446.29,192.8722734,40.9840069,25.374,25.993,0.043,1.06,25.0,0.031,0.054,0.006,0,22.934,22.922,0.016,1.07,69.8,0.036,0.029,0.031,0
3658.09,4008.53,192.8504086,41.0156597,24.489,24.918,0.025,0.83,44.3,0.005,0.053,0.038,0,23.091,23.082,0.017,0.99,63.3,0.009,0.113,0.022,0
3960.56,2513.55,192.8602643,40.9958229,26.391,27.076,0.094,0.95,11.5,0.013,-0.027,0.029,0,23.107,23.093,0.018,0.94,61.4,0.003,0.089,0.042,0
2847.45,2635.3,192.8764537,41.005446,26.028,26.693,0.072,1.13,15.1,0.017,0.108,0.002,0,23.091,23.078,0.017,1.05,63.0,0.028,0.085,0.001,0
1192.42,4049.56,192.8885135,41.0342818,26.052,26.716,0.07,0.85,15.5,0.02,0.359,0.002,0,23.136,23.123,0.018,1.04,61.9,0.013,-0.022,0.002,0
2087.33,1800.27,192.8964588,41.0011971,24.784,25.258,0.03,1.15,36.5,0.02,0.121,0.049,0,23.198,23.188,0.018,1.09,59.2,-0.017,0.078,0.09,0
1527.34,306.36,192.9197525,40.9877085,24.979,25.486,0.032,1.1,34.2,-0.013,0.035,0.024,0,23.236,23.226,0.018,1.05,59.2,0.0,0.075,0.032,0
3006.52,2719.22,192.8731522,41.0052647,25.427,26.016,0.045,1.06,23.9,0.009,0.095,0.001,0,23.214,23.203,0.018,1.07,59.2,-0.011,-0.009,0.001,0
1605.22,3730.99,192.8851713,41.0274923,26.077,26.734,0.076,1.12,14.3,-0.022,0.163,0.014,0,23.26,23.247,0.02,1.01,55.1,0.02,0.006,0.012,0
3812.0,2597.63,192.8617634,40.9979065,25.061,25.578,0.036,1.09,30.5,0.007,0.045,0.002,0,23.269,23.258,0.019,0.96,56.5,0.006,0.059,0.011,0
2821.84,3678.31,192.8666855,41.0179227,26.323,26.995,0.085,1.01,12.8,-0.008,0.365,0.002,0,23.287,23.274,0.019,1.01,56.7,0.022,0.08,0.001,0
2351.12,1738.67,192.8929404,40.9985315,26.44,27.117,0.097,1.09,11.2,-0.014,0.196,0.016,0,23.322,23.309,0.02,0.96,55.4,-0.014,0.038,0.002,0
2760.74,3499.5,192.869383,41.0162656,26.639,27.324,0.112,1.1,9.7,0.018,0.612,0.039,0,23.342,23.328,0.02,0.95,55.0,0.001,-0.08,0.015,0
3165.64,3115.79,192.8668021,41.0087663,26.534,27.214,0.103,0.93,10.5,0.03,0.715,0.005,0,23.333,23.32,0.02,0.79,54.6,-0.004,-0.026,0.014,0
2592.18,3617.63,192.8708632,41.0188973,26.053,26.705,0.069,0.9,15.7,0.027,0.545,0.029,0,23.293,23.28,0.019,0.96,56.6,0.009,0.091,0.014,0
4080.86,3492.47,192.8488418,41.0064695,26.495,27.174,0.099,0.89,10.9,0.005,0.805,0.092,0,23.342,23.328,0.02,0.96,54.5,0.0,0.158,0.025,0
3406.44,3747.45,192.8568837,41.014436,25.286,25.836,0.04,0.98,27.1,-0.006,0.105,0.001,0,23.32,23.309,0.02,1.02,55.6,-0.003,-0.024,0.0,0
3136.69,1230.96,192.8856234,40.9867722,26.908,27.599,0.133,0.99,8.2,0.147,0.384,0.004,0,23.418,23.404,0.02,0.86,53.6,-0.01,-0.007,0.002,0
2932.39,3065.76,192.8709315,41.0098928,26.359,27.028,0.091,0.94,12.0,0.073,0.197,0.005,0,23.356,23.342,0.02,0.95,54.4,-0.006,0.087,0.002,0
1128.11,3655.28,192.8933616,41.0301088,26.726,27.411,0.117,1.07,9.3,0.07,0.174,0.002,0,23.438,23.424,0.021,1.04,51.7,-0.01,-0.03,0.0,0
698.21,3279.6,192.9037386,41.0288427,25.349,25.9,0.043,1.01,25.4,-0.002,0.129,0.002,0,23.376,23.365,0.02,1.07,53.0,0.019,-0.078,0.0,0
3972.53,3673.67,192.8487657,41.0094012,24.694,25.02,0.028,0.85,39.0,0.0,0.188,0.032,0,23.667,23.658,0.024,1.11,44.7,0.001,0.215,0.031,0
611.88,3844.59,192.8995805,41.0361353,24.606,24.869,0.029,1.02,37.0,0.019,0.031,0.042,2,23.767,23.759,0.026,1.06,41.8,0.028,0.109,0.019,0
3062.74,2611.9,192.8733206,41.0035867,26.649,27.329,0.116,0.95,9.4,-0.074,0.711,0.016,0,23.473,23.46,0.022,0.98,50.1,0.028,-0.047,0.012,0
3792.69,3926.48,192.8491075,41.0137027,25.229,25.737,0.039,1.01,27.5,0.029,0.303,0.001,0,23.486,23.475,0.022,0.94,50.3,0.009,-0.007,0.012,0
1719.1,1802.34,192.9021884,41.0039288,25.968,26.595,0.068,1.2,16.0,0.069,0.342,0.002,0,23.458,23.446,0.021,1.05,51.2,0.002,0.096,0.003,0
3134.25,480.07,192.8929761,40.9779424,25.283,25.793,0.039,1.08,28.0,-0.021,0.044,0.001,0,23.526,23.515,0.021,1.11,50.7,0.014,0.041,0.001,0
