,X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
17,1237.81,2557.84,114.6088628,65.4815895,23.529,23.782,0.013,1.36,82.1,-0.003,0.057,0.0,0,22.723,22.715,0.014,1.11,77.1,0.011,0.028,0.001,0
18,785.53,247.89,114.6851521,65.4734479,24.244,24.78,0.019,1.21,55.8,0.011,0.02,0.0,0,22.352,22.341,0.011,1.21,96.0,-0.012,0.072,0.011,0
19,80.11,1594.26,114.6546561,65.4903466,23.414,23.543,0.013,1.6,85.9,0.028,0.064,0.0,0,22.931,22.923,0.016,1.43,67.1,0.019,0.015,0.0,0
20,757.53,1291.41,114.6540418,65.480043,23.382,23.453,0.012,1.56,87.5,0.043,0.086,0.0,0,23.032,23.026,0.017,1.28,65.0,0.022,0.055,0.0,0
21,2583.98,853.22,114.6409704,65.454525,24.068,24.536,0.018,1.01,61.4,0.008,0.079,0.0,0,22.505,22.495,0.012,1.02,88.2,-0.003,-0.002,0.0,0
22,2976.37,2777.59,114.5772291,65.461096,23.874,24.262,0.016,1.09,68.1,0.024,0.086,0.001,0,22.634,22.624,0.013,0.99,81.8,0.022,0.026,0.0,0
23,1432.34,1831.04,114.6280219,65.4748086,23.722,24.042,0.015,1.17,73.3,-0.004,0.058,0.001,0,22.711,22.703,0.014,1.16,77.0,0.009,0.047,0.002,0
24,602.3,1568.9,114.6478958,65.4836485,24.58,25.167,0.025,1.25,44.0,0.027,0.121,0.0,0,22.38,22.368,0.012,1.36,92.0,0.018,0.053,0.0,0
25,3378.35,2436.69,114.5817501,65.4540201,24.206,24.707,0.02,1.25,54.1,-0.013,0.153,0.006,0,22.496,22.486,0.013,1.25,81.8,-0.009,0.054,0.005,2
26,1958.93,2419.09,114.6026812,65.4717176,23.724,24.017,0.015,1.11,72.1,0.0,0.027,0.003,0,22.799,22.791,0.015,0.92,72.7,0.005,0.042,0.01,0
27,1937.87,660.99,114.6560738,65.4614757,24.129,24.599,0.018,1.0,59.2,0.006,0.075,0.0,0,22.56,22.55,0.013,1.14,85.5,-0.003,0.019,0.0,0
28,3274.84,4139.93,114.531788,65.4654722,24.054,24.487,0.017,1.04,62.1,0.006,0.03,0.009,0,22.644,22.634,0.013,0.86,82.6,-0.006,0.056,0.008,0
29,747.5,801.36,114.6689877,65.4772372,23.979,24.381,0.017,1.05,64.1,0.018,0.037,0.0,0,22.686,22.677,0.014,1.16,79.6,0.017,-0.013,0.0,0
30,1185.48,1124.82,114.6529072,65.4736818,24.42,24.959,0.022,1.35,48.5,0.028,0.144,0.0,0,22.513,22.502,0.013,1.1,85.5,0.029,0.02,0.0,0
31,3890.74,1864.77,114.5916557,65.4441806,24.117,24.565,0.019,1.24,58.6,0.012,0.043,0.0,0,22.643,22.633,0.013,1.08,80.5,0.023,0.059,0.0,0
32,3986.64,2679.07,114.5656994,65.4478355,24.186,24.648,0.019,1.27,56.9,0.0,0.088,0.0,0,22.652,22.642,0.013,1.06,80.9,0.006,0.076,0.0,0
33,3933.05,2935.91,114.5587139,65.4500392,23.944,24.297,0.017,1.1,62.6,0.013,0.061,0.025,0,22.825,22.816,0.015,0.98,72.1,0.0,0.041,0.022,0
34,3367.67,2813.92,114.5705125,65.4564043,24.241,24.711,0.02,1.03,55.5,-0.034,0.05,0.004,0,22.674,22.664,0.014,1.11,80.2,0.007,0.025,0.002,0
35,3556.82,3206.09,114.5559537,65.4563698,24.18,24.622,0.019,1.02,57.6,0.001,0.037,0.001,0,22.73,22.72,0.014,1.11,77.8,-0.007,0.03,0.001,0
36,3471.61,2741.74,114.5711999,65.45467,24.175,24.612,0.019,1.11,56.8,0.006,0.01,0.033,0,22.743,22.734,0.014,1.0,76.5,0.013,0.027,0.022,0
37,3103.65,1253.28,114.6214211,65.4504,24.072,24.471,0.019,1.32,58.6,-0.009,0.05,0.002,0,22.789,22.78,0.015,1.06,74.5,0.016,0.008,0.001,0
38,2647.99,592.17,114.6479272,65.4521618,24.225,24.68,0.02,1.1,55.6,0.038,0.06,0.0,0,22.718,22.708,0.014,1.07,78.5,0.014,0.031,0.0,0
39,207.96,1774.06,114.6473797,65.489819,24.602,25.153,0.025,1.27,42.6,0.026,0.082,0.0,0,22.63,22.619,0.014,1.03,79.4,0.023,0.044,0.0,0
40,2193.35,889.7,114.6454916,65.4596405,24.301,24.767,0.02,1.24,53.6,0.006,0.092,0.0,0,22.748,22.738,0.014,1.09,77.2,0.006,-0.012,0.0,0
41,908.31,821.84,114.6660511,65.475344,24.162,24.577,0.019,1.21,57.6,0.033,0.132,0.001,0,22.821,22.811,0.015,1.06,73.7,0.008,0.047,0.001,0
42,3398.82,1789.02,114.6010085,65.449898,24.173,24.599,0.019,0.98,57.2,0.005,0.11,0.0,0,22.79,22.781,0.015,1.02,74.5,0.015,0.045,0.0,0
43,1324.55,2726.81,114.6025085,65.4815106,23.905,24.174,0.016,1.01,66.7,0.001,0.099,0.002,0,23.047,23.039,0.017,0.96,64.0,0.021,0.03,0.002,0
44,2664.36,2921.91,114.5773518,65.4658706,23.927,24.208,0.016,1.03,66.0,-0.004,0.098,0.001,0,23.036,23.028,0.017,0.95,65.3,-0.015,-0.055,0.0,0
45,1654.86,4062.03,114.5573988,65.4853332,23.983,24.275,0.031,1.22,34.6,0.004,0.012,0.001,2,23.06,23.052,0.017,1.23,64.8,-0.012,0.098,0.001,0
46,2487.91,3108.34,114.5742546,65.469196,24.163,24.564,0.019,1.02,57.9,0.007,0.047,0.002,0,22.874,22.865,0.015,1.1,71.3,0.024,0.047,0.002,0
47,3232.92,3587.92,114.5490682,65.4627093,24.396,24.874,0.021,1.07,51.0,0.012,0.049,0.001,0,22.79,22.78,0.014,1.03,75.5,0.014,0.005,0.001,0
48,1555.16,687.7,114.6607801,65.466433,24.161,24.554,0.02,1.09,53.1,0.025,0.056,0.0,0,22.9,22.89,0.016,1.01,67.6,-0.003,-0.01,0.0,0
49,2766.61,2890.28,114.5768384,65.4643994,24.298,24.744,0.02,1.0,53.3,0.032,0.031,0.0,0,22.829,22.819,0.015,0.92,72.9,0.02,0.044,0.0,0
50,1467.61,440.53,114.6695033,65.4660517,24.226,24.646,0.019,1.35,56.6,-0.026,0.089,0.0,0,22.865,22.856,0.015,1.22,72.8,-0.01,0.068,0.0,0
51,1290.14,1324.28,114.6453757,65.4735624,23.917,24.177,0.017,1.47,65.2,0.052,0.051,0.0,0,23.089,23.081,0.017,1.06,62.3,0.055,-0.012,0.001,0
52,1538.12,3879.79,114.5645862,65.4857112,24.681,25.224,0.025,1.11,42.7,0.031,0.005,0.002,0,22.75,22.739,0.014,1.02,76.6,0.012,0.02,0.0,0
53,1437.98,1254.12,114.6453653,65.4712895,24.045,24.37,0.018,1.13,61.0,0.014,0.055,0.007,0,23.017,23.008,0.017,1.09,64.7,0.033,0.034,0.001,0
54,3853.94,3437.63,114.5446978,65.4540221,24.492,24.984,0.023,1.0,48.1,-0.011,0.091,0.002,0,22.823,22.813,0.015,0.96,74.0,0.0,0.051,0.001,0
55,1683.89,2250.64,114.6117263,65.4741609,24.396,24.865,0.023,1.1,47.5,-0.017,0.068,0.012,0,22.832,22.822,0.016,1.02,68.0,0.014,0.079,0.014,0
56,3498.54,2292.32,114.5843827,65.4516512,24.389,24.853,0.021,1.12,50.5,-0.014,0.085,0.003,0,22.848,22.838,0.015,0.99,72.5,-0.012,0.052,0.003,0
57,1843.51,303.31,114.6682289,65.4605188,24.303,24.727,0.021,1.13,52.8,0.014,0.005,0.071,0,22.927,22.917,0.016,1.01,69.9,-0.01,0.073,0.018,0
58,953.52,1980.76,114.6303927,65.481707,24.746,25.304,0.027,1.11,39.7,0.023,0.132,0.007,0,22.733,22.722,0.014,1.18,75.9,0.013,0.067,0.004,0
59,2537.05,488.66,114.6526476,65.4529336,24.073,24.393,0.018,1.16,61.6,0.007,0.06,0.001,0,23.065,23.056,0.017,1.03,64.9,0.013,-0.022,0.0,0
60,1578.24,2366.67,114.6097409,65.4761787,24.313,24.752,0.021,1.09,52.4,-0.002,0.063,0.001,0,22.876,22.866,0.017,1.13,62.1,0.034,-0.004,0.002,2
61,3158.01,3458.87,114.554042,65.4628799,24.199,24.568,0.02,0.98,55.1,0.01,0.018,0.0,0,23.021,23.012,0.018,1.04,60.3,0.026,0.057,0.0,0
62,353.07,1499.92,114.6535719,65.4863605,24.218,24.625,0.021,1.19,51.4,0.031,0.055,0.0,0,22.906,22.897,0.02,1.06,53.2,-0.014,0.074,0.0,2
63,771.8,280.48,114.6843662,65.4738151,24.626,25.142,0.024,1.05,44.6,-0.002,0.097,0.001,0,22.84,22.83,0.015,1.15,73.5,0.001,0.042,0.001,0
64,3471.11,292.38,114.6451283,65.4400499,24.617,25.129,0.024,1.0,45.2,-0.005,0.087,0.0,0,22.853,22.842,0.015,1.08,73.3,-0.005,0.045,0.002,0
65,3247.54,3943.15,114.5381258,65.4646425,24.262,24.638,0.02,1.0,55.1,0.007,0.005,0.014,0,23.062,23.053,0.017,0.96,62.9,0.0,0.054,0.101,0
66,322.45,474.89,114.684977,65.4806108,24.62,25.124,0.024,0.93,44.7,-0.016,0.076,0.001,0,22.895,22.884,0.015,1.09,71.0,0.0,0.062,0.0,0
67,2310.71,219.05,114.6640421,65.4541583,24.383,24.804,0.021,1.13,51.4,-0.016,0.034,0.023,0,23.016,23.007,0.016,1.21,66.6,-0.002,0.088,0.007,0
68,4016.61,2247.83,114.578287,65.4448875,24.701,25.22,0.026,1.12,41.4,-0.003,0.093,0.001,0,22.898,22.887,0.016,1.16,69.7,0.001,0.103,0.001,0
69,3529.8,3124.87,114.5587945,65.4562246,24.476,24.922,0.022,1.01,48.4,0.002,0.032,0.0,0,23.009,22.999,0.016,1.01,66.6,0.003,0.017,0.0,0
70,3310.92,3621.58,114.546932,65.4619312,24.545,24.988,0.029,1.03,37.6,-0.015,0.068,0.0,2,23.091,23.082,0.017,1.0,63.7,0.016,0.023,0.0,0
71,1352.45,1290.52,114.6454979,65.4725794,24.316,24.7,0.021,1.2,52.3,0.008,0.032,0.0,0,23.087,23.078,0.017,1.06,62.9,0.033,0.026,0.0,0
72,1974.22,2192.83,114.609296,65.4701748,24.209,24.526,0.019,0.96,56.1,-0.019,0.067,0.004,0,23.209,23.201,0.019,0.97,58.5,-0.002,0.029,0.005,0
73,796.5,2186.08,114.6264498,65.4849027,24.415,24.83,0.022,1.08,49.3,-0.012,0.085,0.001,0,23.074,23.065,0.017,1.07,63.2,-0.006,0.039,0.001,0
74,143.7,1435.12,114.6585481,65.4885975,24.26,24.6,0.02,1.02,53.7,0.029,0.07,0.004,0,23.185,23.176,0.019,1.13,58.5,0.04,-0.003,0.005,0
75,3494.32,1419.2,114.6107978,65.4464921,24.146,24.407,0.019,1.0,57.9,0.023,0.018,0.008,0,23.312,23.303,0.02,0.94,55.5,0.017,0.115,0.008,0
76,833.63,1238.55,114.6545419,65.4787729,24.159,24.432,0.022,1.21,49.1,0.015,0.062,0.0,0,23.294,23.285,0.026,1.2,42.1,0.074,0.097,0.0,2
77,2129.7,80.0,114.6708451,65.4555952,24.404,24.793,0.021,0.99,51.4,-0.006,0.039,0.0,0,23.159,23.15,0.018,1.08,61.9,-0.009,0.111,0.0,0
78,516.85,1297.95,114.6573131,65.4830993,23.994,24.094,0.017,1.12,62.5,0.042,0.127,0.0,0,23.576,23.569,0.023,1.15,46.6,0.062,0.047,0.002,0
79,2165.45,1989.97,114.6126724,65.4665652,24.557,25.008,0.024,1.26,44.7,-0.029,0.22,0.002,0,23.073,23.063,0.017,1.17,63.2,-0.024,0.284,0.004,0
80,3289.47,2931.13,114.5680956,65.4580843,24.326,24.67,0.021,0.97,52.9,-0.014,0.053,0.007,0,23.24,23.231,0.019,0.9,58.0,0.006,0.006,0.006,0
81,1696.82,1576.35,114.6319072,65.4699704,24.323,24.671,0.021,1.14,52.2,0.004,0.06,0.0,0,23.218,23.209,0.019,1.1,58.4,-0.004,0.047,0.0,0
82,103.58,818.08,114.6777686,65.4854084,24.497,24.92,0.023,0.95,47.7,-0.02,0.083,0.0,0,23.124,23.115,0.018,1.05,61.6,0.02,0.044,0.0,0
83,2729.79,1211.93,114.6280458,65.4548408,24.284,24.598,0.02,1.14,53.7,0.03,0.026,0.0,0,23.292,23.283,0.019,1.02,56.2,0.021,0.0,0.001,0
84,3469.03,1238.6,114.6166112,65.4457306,24.013,24.085,0.017,0.95,62.8,0.013,0.089,0.005,0,23.695,23.689,0.025,1.03,43.9,0.055,0.076,0.005,0
85,3376.4,2445.81,114.5815027,65.454099,24.062,24.145,0.018,1.07,61.4,-0.002,-0.021,0.003,0,23.688,23.682,0.025,0.97,44.0,0.026,0.232,0.009,0
86,172.33,390.5,114.6896915,65.481987,24.423,24.782,0.022,1.09,49.4,0.023,0.042,0.0,0,23.282,23.273,0.019,0.99,56.7,0.014,0.001,0.0,0
87,1796.04,837.04,114.652802,65.4643066,23.986,23.994,0.017,0.96,63.9,0.019,0.01,0.0,0,23.926,23.92,0.028,1.07,38.8,-0.007,0.03,0.005,0
88,2079.49,2476.99,114.5991983,65.4705513,24.616,25.057,0.025,0.96,43.9,-0.021,-0.034,0.0,0,23.17,23.16,0.018,0.9,59.8,0.02,0.053,0.0,0
89,2057.76,2409.22,114.601558,65.4704192,24.495,24.887,0.023,0.88,47.2,0.006,0.058,0.0,0,23.237,23.228,0.019,1.11,57.6,0.02,-0.021,0.0,0
90,1096.76,1921.11,114.6301323,65.4795545,24.262,24.525,0.02,1.21,53.2,0.029,0.017,0.001,0,23.423,23.414,0.021,1.16,50.6,0.064,0.053,0.0,0
91,3351.28,3628.36,114.546148,65.4614653,24.499,24.874,0.023,1.03,48.0,-0.004,0.104,0.004,0,23.301,23.292,0.019,0.88,56.4,0.028,0.107,0.002,0
92,161.59,1791.34,114.6475258,65.4905036,24.552,24.967,0.024,1.01,44.5,0.029,0.128,0.005,0,23.21,23.2,0.019,1.25,57.1,0.06,-0.059,0.002,0
93,1721.24,2550.68,114.6021242,65.4754841,24.674,25.126,0.034,1.08,32.0,0.035,0.1,0.004,2,23.181,23.171,0.024,1.04,45.2,0.008,0.053,0.002,2
94,442.99,1739.49,114.6450372,65.4866657,24.287,24.561,0.021,1.16,51.9,0.044,0.026,0.01,0,23.419,23.411,0.022,1.15,50.2,0.049,0.147,0.033,0
95,237.46,659.24,114.6806353,65.4827796,24.342,24.634,0.021,1.12,51.8,-0.01,0.084,0.003,0,23.418,23.41,0.021,1.03,51.6,0.024,0.05,0.003,0
96,848.77,4010.47,114.570544,65.495138,24.751,25.214,0.026,1.06,41.3,-0.012,0.092,0.01,0,23.211,23.201,0.018,1.03,59.3,-0.022,0.078,0.001,0
97,1342.07,1616.84,114.6357916,65.4746603,24.411,24.75,0.022,1.03,49.1,0.018,0.045,0.01,0,23.337,23.328,0.02,1.08,53.7,0.039,0.004,0.006,0
98,107.73,844.88,114.6768991,65.4855168,24.547,24.942,0.024,1.21,45.9,0.018,0.139,0.0,0,23.281,23.272,0.019,1.0,56.2,-0.003,0.084,0.0,0
99,1647.18,1615.55,114.6314379,65.4708271,24.334,24.614,0.021,1.09,51.6,0.008,0.125,0.006,0,23.446,23.438,0.021,0.97,50.7,0.003,0.008,0.007,0
100,1532.36,1764.85,114.6285814,65.4731589,24.256,24.477,0.021,1.16,51.6,0.033,0.086,0.0,0,23.538,23.53,0.024,1.1,46.1,0.006,-0.005,0.0,0
101,1641.15,62.58,114.6784103,65.4616146,24.276,24.478,0.02,1.21,54.5,0.01,0.006,0.007,0,23.608,23.601,0.023,1.21,47.5,0.003,0.085,0.0,0
102,483.85,1984.04,114.6370586,65.4876154,24.39,24.671,0.031,1.19,34.7,0.012,0.145,0.0,0,23.498,23.489,0.027,1.16,40.7,0.031,0.095,0.0,2
103,3085.74,3270.31,114.5607757,65.4626625,24.435,24.745,0.022,0.98,48.7,0.005,-0.017,0.037,0,23.456,23.448,0.021,1.2,51.0,0.022,0.028,0.019,0
104,840.67,1477.91,114.6472101,65.480116,24.29,24.512,0.023,1.16,47.3,0.036,0.029,0.013,2,23.568,23.56,0.024,1.06,45.7,0.065,0.094,0.03,0
105,1314.35,1290.55,114.6460457,65.4730573,24.214,24.349,0.02,1.01,55.6,0.009,0.064,0.0,0,23.716,23.709,0.025,0.98,43.6,0.002,-0.029,0.0,0
106,477.91,275.63,114.6887517,65.4774694,24.614,25.012,0.032,1.11,34.3,-0.006,0.059,0.024,2,23.337,23.327,0.026,0.99,41.1,0.015,0.022,0.034,2
107,935.44,1594.57,114.6423206,65.4796253,24.56,24.931,0.024,1.09,44.5,0.036,0.128,0.0,0,23.38,23.371,0.021,1.09,52.2,0.043,0.068,0.001,0
108,117.25,144.8,114.6979065,65.4812059,24.58,24.946,0.024,1.21,44.8,0.032,0.107,0.003,0,23.418,23.409,0.021,1.07,52.3,0.003,0.005,0.008,0
109,1630.42,4050.96,114.5580846,65.4855738,24.597,24.961,0.024,1.03,45.4,0.002,0.036,0.008,0,23.441,23.431,0.021,1.14,52.0,0.011,0.16,0.006,0
110,2702.69,3090.3,114.5717143,65.4663942,24.584,24.942,0.024,0.94,45.3,0.0,0.01,0.0,0,23.449,23.44,0.021,1.0,51.5,0.015,0.041,0.0,0
111,2388.36,2760.75,114.5861861,65.468371,24.487,24.783,0.023,0.98,47.5,0.028,0.072,0.001,0,23.553,23.545,0.023,0.97,48.2,0.006,0.063,0.001,0
112,4098.01,2083.71,114.582072,65.4428874,25.81,26.449,0.058,0.96,18.6,0.017,0.263,0.0,0,23.187,23.175,0.019,1.26,56.5,-0.002,0.038,0.0,0
113,1893.92,1082.39,114.6439854,65.4645466,24.437,24.702,0.022,1.01,49.2,0.026,0.019,0.0,0,23.595,23.587,0.023,1.02,47.2,0.006,0.092,0.005,0
114,1448.73,701.97,114.6618827,65.4678526,24.563,24.898,0.024,1.06,45.7,0.017,0.038,0.0,0,23.506,23.497,0.022,1.07,49.9,0.02,0.042,0.0,0
115,1371.87,1579.49,114.6364907,65.4740634,24.274,24.38,0.02,1.17,53.3,0.003,0.186,0.0,0,23.844,23.837,0.027,1.03,39.6,0.031,0.054,0.0,0
116,732.72,2146.38,114.628568,65.4854652,24.47,24.74,0.023,1.22,47.4,0.031,0.086,0.001,0,23.611,23.603,0.024,1.17,45.7,0.017,0.059,0.0,0
117,3475.54,589.43,114.636104,65.4417701,24.681,25.064,0.025,1.18,42.8,0.01,0.0,0.0,0,23.459,23.449,0.021,0.97,51.6,0.005,0.01,0.0,0
118,258.39,2844.85,114.6142864,65.4955857,24.462,24.704,0.023,0.83,48.2,0.014,-0.016,0.005,0,23.685,23.677,0.025,1.09,43.7,0.038,0.097,0.021,0
119,2214.62,2444.82,114.5982272,65.4686645,24.214,24.217,0.019,1.13,55.7,0.006,0.042,0.0,0,24.175,24.169,0.033,1.04,32.5,-0.014,0.112,0.0,0
120,391.78,1015.78,114.6676401,65.4829791,24.661,25.027,0.027,1.13,40.9,0.005,0.034,0.0,0,23.496,23.487,0.022,1.12,48.6,0.004,0.027,0.0,0
121,2712.95,1639.04,114.6153949,65.4576036,24.628,24.984,0.025,1.02,43.4,0.025,0.063,0.0,0,23.496,23.487,0.022,1.11,49.5,0.023,-0.031,0.0,0
122,3236.14,1477.82,114.6127395,65.4500798,24.634,24.991,0.025,1.06,43.7,-0.004,0.017,0.0,0,23.499,23.49,0.022,1.12,49.7,0.018,0.007,0.0,0
123,1286.43,647.13,114.665877,65.4695589,24.689,25.058,0.025,0.88,42.6,0.003,0.103,0.0,0,23.514,23.504,0.022,1.05,49.9,0.001,-0.033,0.0,0
124,96.47,950.6,114.6738679,65.4862907,25.173,25.702,0.036,1.01,30.3,-0.002,0.055,0.02,0,23.316,23.305,0.02,1.18,53.4,0.024,0.144,0.008,0
125,376.92,2687.1,114.6173487,65.4931571,24.726,25.101,0.029,1.09,37.2,0.002,0.06,0.002,2,23.532,23.523,0.023,1.06,48.0,0.041,0.114,0.002,0
126,3209.5,1534.02,114.6114261,65.4507495,24.682,25.049,0.026,1.02,42.2,0.022,0.062,0.001,0,23.516,23.507,0.022,1.07,49.4,-0.003,0.067,0.0,0
127,698.8,203.96,114.6877294,65.4742719,24.708,25.072,0.026,1.09,42.5,-0.005,0.085,0.001,0,23.548,23.539,0.022,1.09,49.0,-0.009,0.06,0.002,0
128,2701.57,1488.28,114.6201099,65.4568457,24.65,24.996,0.025,1.13,43.0,0.016,0.119,0.0,0,23.555,23.546,0.023,1.06,48.1,0.012,0.089,0.001,0
129,291.01,532.46,114.6836919,65.4813495,24.716,25.086,0.026,1.0,41.2,0.047,0.164,0.009,0,23.538,23.529,0.022,0.98,48.4,0.028,0.031,0.015,0
130,3472.32,3603.09,114.5451747,65.4597961,24.785,25.177,0.027,1.02,40.5,0.003,0.109,0.0,0,23.529,23.52,0.022,1.11,49.5,0.003,-0.001,0.0,0
131,1052.67,508.56,114.67343,65.4716599,24.797,25.198,0.027,0.97,39.9,0.012,0.059,0.002,0,23.51,23.5,0.022,1.08,49.9,0.026,0.004,0.001,0
132,3752.29,3116.64,114.5558502,65.4533843,24.655,24.979,0.025,1.1,42.8,0.037,0.028,0.0,0,23.628,23.62,0.023,1.08,46.2,-0.003,0.131,0.0,0
133,1959.77,2783.57,114.5916575,65.4738827,24.67,25.004,0.026,1.04,42.0,0.006,0.114,0.001,0,23.614,23.605,0.024,0.97,45.6,0.021,-0.048,0.002,0
134,2493.87,2028.28,114.6067925,65.4626755,24.677,25.028,0.026,1.51,41.3,0.026,0.075,0.0,0,23.563,23.554,0.023,0.97,47.3,0.002,0.093,0.0,0
135,3542.52,1684.7,114.6020924,65.447473,24.722,25.092,0.027,1.0,40.3,0.029,0.121,0.013,0,23.544,23.535,0.023,1.05,46.4,0.032,-0.032,0.043,0
136,2955.96,2240.81,114.5937326,65.458149,24.632,24.948,0.025,1.06,43.2,0.024,0.072,0.0,0,23.634,23.625,0.024,1.05,45.6,0.029,0.06,0.0,0
137,1105.31,1305.81,114.648596,65.4757692,24.422,24.579,0.022,1.15,49.2,0.038,0.027,0.0,0,23.869,23.861,0.027,1.18,39.7,-0.001,0.049,0.004,0
138,1075.72,1510.36,114.6428438,65.4773632,24.683,25.029,0.026,1.22,41.6,0.032,0.062,0.0,0,23.584,23.575,0.023,1.08,46.3,0.034,0.002,0.0,0
139,2962.79,1115.26,114.6276122,65.4513416,24.692,25.037,0.026,1.12,42.2,0.019,0.091,0.0,0,23.599,23.59,0.023,0.99,46.6,0.021,-0.027,0.0,0
140,1191.33,124.81,114.6830162,65.467625,24.834,25.238,0.027,1.07,39.5,-0.013,0.071,0.0,0,23.534,23.525,0.022,1.05,49.5,0.011,0.022,0.0,0
141,789.72,2228.61,114.6252622,65.4852418,24.711,25.034,0.037,1.08,29.0,-0.002,0.115,0.001,0,23.693,23.684,0.025,1.17,42.8,0.038,0.072,0.002,0
142,1271.06,60.26,114.6838151,65.4662393,24.75,25.104,0.028,1.15,38.9,-0.008,0.17,0.0,0,23.628,23.619,0.024,1.15,45.6,0.005,0.132,0.0,0
143,3326.86,2537.01,114.5794605,65.4552645,24.658,24.971,0.025,0.93,43.6,-0.027,0.084,0.0,0,23.671,23.662,0.024,1.07,45.2,-0.02,0.124,0.001,0
144,1029.05,1677.64,114.6384628,65.4789483,24.461,24.636,0.023,1.02,47.4,0.038,0.109,0.006,0,23.863,23.855,0.028,1.05,38.9,0.029,0.073,0.003,0
145,1121.19,660.63,114.6678508,65.471711,25.016,25.463,0.039,0.97,27.7,-0.023,0.048,0.0,2,23.546,23.536,0.023,0.99,48.2,0.046,0.023,0.0,0
146,3376.37,3333.1,114.5547072,65.4593907,24.298,24.26,0.02,1.07,53.7,0.015,0.023,0.0,0,24.54,24.535,0.042,0.95,26.1,0.021,0.143,0.0,0
147,1695.87,1889.37,114.6224669,65.4718527,24.676,25.008,0.026,1.05,41.4,0.033,0.109,0.001,0,23.628,23.619,0.024,1.18,45.3,-0.005,0.155,0.001,0
148,1213.97,1371.6,114.6450437,65.4748003,24.557,24.805,0.024,1.17,44.5,0.029,0.056,0.0,0,23.764,23.756,0.026,1.09,41.4,0.024,0.064,0.0,0
