,X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
14,3911.06,3692.34,148.4180238,69.4044378,25.188,25.674,0.037,0.94,29.6,-0.012,0.112,0.0,0,23.547,23.537,0.024,1.17,46.2,-0.003,0.074,0.0,0
15,2239.08,2999.62,148.474942,69.4196461,25.111,25.551,0.035,0.95,30.6,-0.015,0.059,0.0,0,23.672,23.662,0.026,1.13,42.3,0.004,-0.031,0.0,0
16,2816.64,4007.96,148.4290279,69.4197779,27.12,27.81,0.149,0.92,7.3,0.068,0.771,0.007,0,23.673,23.658,0.025,0.98,43.3,-0.034,0.031,0.018,0
17,1057.58,3136.36,148.4938385,69.434773,25.173,25.63,0.037,1.14,29.5,-0.012,0.038,0.0,0,23.66,23.65,0.026,1.09,42.6,-0.003,0.116,0.0,0
18,457.97,1173.24,148.5727923,69.4281838,24.937,25.282,0.032,1.13,34.5,0.023,0.031,0.002,0,23.845,23.837,0.028,1.22,38.5,0.028,0.163,0.0,0
19,4005.37,1067.71,148.5056012,69.3849248,25.936,26.544,0.06,1.12,18.1,0.011,0.333,0.001,0,23.587,23.575,0.024,1.13,45.7,0.024,0.008,0.015,0
20,2492.77,2893.29,148.4735137,69.4158586,24.997,25.358,0.033,1.02,33.2,-0.017,0.122,0.016,0,23.851,23.842,0.029,1.04,37.9,0.028,0.164,0.015,0
21,3478.44,2230.74,148.4764714,69.3993954,24.917,25.239,0.032,0.95,34.3,-0.004,0.092,0.002,0,23.901,23.892,0.03,0.95,36.4,0.017,0.078,0.001,0
22,3887.32,4090.73,148.4049041,69.4075089,25.088,25.455,0.034,1.11,31.6,-0.011,0.142,0.004,0,23.924,23.915,0.029,1.0,37.2,-0.024,0.05,0.005,0
23,201.68,1875.43,148.5539651,69.4361867,25.133,25.531,0.037,1.15,29.0,0.054,0.218,0.009,0,23.855,23.846,0.029,1.19,37.1,0.023,0.154,0.013,0
24,666.66,3180.84,148.5001226,69.4397722,25.278,25.719,0.047,1.22,23.1,-0.005,0.186,0.001,2,23.834,23.824,0.031,1.09,35.2,0.027,0.077,0.0,0
25,3690.0,1820.8,148.486229,69.3939857,24.89,25.145,0.031,1.13,35.2,0.009,0.039,0.0,0,24.076,24.068,0.033,1.27,33.3,0.022,0.056,0.0,0
26,2164.61,1995.05,148.5106898,69.4134974,25.124,25.5,0.036,1.08,30.2,0.032,0.014,0.0,0,23.923,23.914,0.03,1.1,36.5,0.021,0.108,0.0,0
27,1713.72,2391.05,148.506179,69.4216803,25.116,25.486,0.036,1.14,29.8,0.01,0.263,0.016,0,23.938,23.929,0.031,1.07,35.4,-0.007,0.042,0.014,0
28,211.01,3690.18,148.4918259,69.4488064,25.212,25.596,0.038,1.15,28.6,-0.012,0.087,0.025,0,23.981,23.972,0.031,1.2,34.7,0.049,0.104,0.004,0
29,2328.33,1230.82,148.5334741,69.4061734,25.279,25.683,0.039,1.08,27.9,0.0,0.088,0.001,0,23.98,23.971,0.03,1.11,36.3,-0.002,0.021,0.0,0
30,3813.78,2337.11,148.4661696,69.3961187,25.198,25.586,0.038,0.95,28.2,-0.003,0.184,0.003,0,23.958,23.948,0.032,1.08,34.3,-0.009,-0.079,0.003,0
31,179.15,1386.27,148.5711023,69.4330212,25.26,25.651,0.039,1.11,27.7,-0.009,0.205,0.005,0,24.007,23.998,0.031,1.14,34.9,-0.044,0.13,0.009,0
32,1541.93,3314.26,148.4781036,69.4302115,25.139,25.475,0.036,1.06,30.3,0.01,0.08,0.001,0,24.074,24.066,0.033,0.9,33.1,-0.002,0.11,0.0,0
33,3545.98,3859.55,148.41958,69.4099883,25.672,26.192,0.05,1.0,21.7,-0.054,0.321,0.001,0,23.87,23.859,0.029,0.91,38.0,0.02,-0.04,0.01,0
34,1318.02,636.5,148.5738988,69.414108,25.254,25.622,0.037,1.02,29.1,-0.023,0.133,0.0,0,24.084,24.075,0.032,1.03,34.1,0.002,0.1,0.0,0
35,3831.97,147.57,148.540381,69.3805481,25.827,26.363,0.055,0.94,19.8,-0.02,0.304,0.0,0,23.932,23.921,0.029,0.99,37.7,0.02,0.026,0.01,0
36,527.26,2824.14,148.5150833,69.4389421,25.207,25.565,0.038,1.02,28.5,-0.001,0.094,0.0,0,24.074,24.065,0.037,1.16,29.5,0.018,0.265,0.0,2
37,1342.01,1468.4,148.5450635,69.4196627,25.431,25.87,0.046,1.0,23.7,-0.004,0.175,0.0,0,23.991,23.981,0.034,1.05,32.0,0.011,0.052,0.0,0
38,1357.86,4033.15,148.4572291,69.4374549,25.371,25.772,0.043,0.98,25.5,-0.016,0.115,0.0,0,24.082,24.073,0.034,1.18,32.2,0.055,0.057,0.0,0
39,2585.4,1500.39,148.5191598,69.4049832,25.349,25.745,0.041,0.94,26.7,0.008,0.047,0.015,0,24.078,24.069,0.032,1.08,33.7,0.014,0.005,0.001,0
40,3696.91,883.87,148.5180061,69.3873335,25.453,25.883,0.043,0.99,25.3,-0.032,0.008,0.008,0,24.051,24.042,0.032,1.14,34.2,0.041,0.061,0.021,0
41,359.52,1657.52,148.5582439,69.432765,25.299,25.675,0.041,1.02,26.6,0.052,0.136,0.001,0,24.1,24.091,0.034,1.1,32.2,0.043,0.106,0.002,0
42,1006.13,3483.39,148.4830175,69.4378222,25.166,25.444,0.037,1.1,29.7,0.038,0.13,0.0,0,24.285,24.277,0.038,1.01,28.7,0.031,0.072,0.001,0
43,2569.82,1368.03,148.5239812,69.4042414,25.368,25.753,0.042,1.04,26.1,0.04,0.045,0.0,0,24.137,24.128,0.033,1.01,32.5,-0.021,0.238,0.0,0
44,573.49,376.8,148.5976328,69.4212026,25.471,25.872,0.043,1.03,25.3,-0.03,0.083,0.022,0,24.18,24.171,0.034,0.96,32.2,-0.011,-0.024,0.009,0
45,2467.22,3215.25,148.4630387,69.4184203,25.298,25.633,0.039,1.07,27.6,-0.038,0.057,0.0,0,24.241,24.232,0.037,1.0,29.7,0.024,0.218,0.0,0
46,3945.45,501.6,148.5260692,69.3816723,25.667,26.131,0.05,1.01,21.6,0.022,0.16,0.027,0,24.125,24.115,0.033,0.92,33.2,-0.004,0.047,0.015,0
47,778.01,3623.42,148.4827878,69.4415392,25.399,25.765,0.044,0.95,24.4,0.029,0.123,0.001,0,24.234,24.225,0.037,1.08,29.2,0.03,-0.064,0.003,0
48,373.87,3796.42,148.4849454,69.447598,25.417,25.787,0.043,1.09,25.0,-0.005,0.15,0.0,0,24.24,24.231,0.037,1.07,29.5,0.01,-0.007,0.0,0
49,3213.01,2062.92,148.4874781,69.4014025,25.481,25.89,0.046,1.12,23.5,0.008,0.083,0.0,0,24.161,24.152,0.036,1.0,30.2,0.034,0.043,0.0,0
50,2232.01,1172.73,148.5373755,69.4069202,25.367,25.711,0.041,1.15,26.4,0.006,0.059,0.0,0,24.281,24.272,0.037,1.04,29.6,0.012,0.017,0.0,0
51,3593.87,2819.62,148.4540978,69.4021356,25.511,25.93,0.047,1.04,23.3,0.037,-0.026,0.018,0,24.15,24.141,0.035,0.91,31.1,0.0,0.088,0.036,0
52,1086.32,2516.08,148.5144341,69.4300791,25.491,25.896,0.046,1.15,23.4,-0.007,0.191,0.002,0,24.185,24.175,0.036,0.96,30.0,-0.013,0.155,0.003,0
53,568.6,3718.15,148.4837318,69.4447143,25.39,25.731,0.042,0.9,25.7,-0.004,0.059,0.0,0,24.308,24.299,0.039,1.1,28.1,-0.024,-0.008,0.0,0
54,3470.51,3742.7,148.4250682,69.4100764,25.428,25.783,0.043,0.95,25.4,-0.036,0.025,0.0,0,24.303,24.294,0.038,1.01,28.8,0.015,0.048,0.003,0
55,2276.18,3842.88,148.4454248,69.4251067,25.387,25.719,0.041,0.9,26.4,0.002,0.238,0.004,0,24.34,24.332,0.038,0.9,28.3,-0.004,0.06,0.004,0
56,3439.28,3682.71,148.4277363,69.4100314,25.557,25.964,0.046,0.98,23.4,-0.006,0.211,0.0,0,24.245,24.236,0.036,1.04,30.0,0.008,0.069,0.0,0
57,2587.88,801.19,148.5429338,69.4000471,25.717,26.175,0.05,0.86,21.5,-0.019,0.332,0.001,0,24.198,24.188,0.034,0.87,31.9,-0.001,-0.042,0.001,0
58,2212.02,3394.32,148.4620131,69.4227355,25.46,25.828,0.044,1.16,24.6,0.002,0.008,0.0,0,24.287,24.278,0.037,0.96,29.0,-0.002,0.029,0.006,0
59,1368.57,1916.51,148.5292527,69.4224893,25.969,26.497,0.066,1.05,16.4,0.054,0.227,0.051,0,24.12,24.109,0.034,1.11,31.6,0.036,0.159,0.019,0
60,203.01,2568.54,148.5302854,69.441036,25.467,25.844,0.05,1.21,21.9,0.045,0.053,0.057,0,24.266,24.257,0.039,1.07,28.1,0.064,0.058,0.022,0
61,466.62,2210.43,148.5372399,69.4353631,25.431,25.795,0.045,1.09,24.1,0.003,0.195,0.006,0,24.278,24.269,0.039,1.03,28.0,0.021,0.05,0.012,0
62,2406.4,4012.88,148.4370279,69.4247343,25.456,25.804,0.044,0.9,24.7,0.036,0.12,0.021,0,24.355,24.346,0.039,1.07,28.1,-0.015,0.039,0.014,0
63,1922.95,3378.92,148.4682999,69.4260948,25.449,25.801,0.044,1.03,24.5,-0.001,0.073,0.0,0,24.334,24.325,0.039,1.03,27.9,0.015,0.078,0.0,0
64,2559.15,2246.24,148.4942582,69.4105281,25.416,25.757,0.044,0.93,24.4,0.014,0.173,0.023,0,24.339,24.33,0.04,0.94,27.2,0.009,-0.01,0.005,0
65,3564.74,869.26,148.5211374,69.3888155,25.681,26.116,0.074,0.99,14.6,-0.003,0.189,0.0,2,24.262,24.252,0.051,1.07,21.4,0.025,0.175,0.0,2
66,3037.06,3259.52,148.4501791,69.411895,25.487,25.844,0.046,0.9,23.8,0.032,0.178,0.068,0,24.357,24.348,0.039,0.89,27.7,-0.012,0.099,0.017,0
67,678.03,2691.81,148.5165891,69.4362064,25.476,25.846,0.053,1.1,20.5,0.011,0.018,0.0,0,24.301,24.291,0.05,1.22,21.6,0.029,0.112,0.0,2
68,195.54,799.18,148.5907949,69.4286994,25.465,25.795,0.044,1.04,24.5,0.007,0.269,0.001,0,24.422,24.413,0.041,1.09,26.7,0.022,0.061,0.001,0
69,3200.74,895.98,148.5274826,69.3933664,25.504,25.852,0.045,1.02,24.4,-0.002,-0.107,0.0,0,24.402,24.393,0.039,1.03,27.6,0.034,0.157,0.0,0
70,1360.1,733.35,148.5697576,69.4142842,25.491,25.843,0.05,1.04,21.9,-0.054,0.198,0.008,0,24.377,24.368,0.071,1.14,15.3,0.042,0.058,0.0,2
71,1271.64,3455.46,148.4786743,69.4344424,25.769,26.227,0.055,0.97,19.7,0.035,0.074,0.0,0,24.254,24.244,0.037,0.98,29.5,0.017,0.131,0.0,0
72,304.45,718.77,148.5913577,69.4268295,25.515,25.865,0.045,1.09,23.9,0.003,0.074,0.0,0,24.407,24.398,0.04,1.08,27.4,0.03,0.02,0.0,0
73,4006.34,2070.89,148.4714095,69.3919443,25.398,25.701,0.044,1.12,24.7,0.062,0.014,0.019,0,24.441,24.432,0.042,0.99,26.0,0.013,0.063,0.001,0
74,700.27,3273.92,148.4962737,69.4400217,25.549,25.919,0.054,1.03,20.2,-0.008,-0.025,0.0,2,24.372,24.363,0.041,1.16,26.6,0.025,0.108,0.0,0
75,2411.86,2434.9,148.4907609,69.4136167,25.547,25.927,0.049,1.01,22.4,0.011,0.074,0.0,0,24.335,24.326,0.04,1.11,27.2,0.003,0.11,0.0,0
76,1708.7,1497.3,148.5367569,69.4154706,25.511,25.856,0.047,1.05,23.2,0.02,0.168,0.031,0,24.42,24.411,0.041,1.09,26.7,0.005,0.008,0.01,0
77,3971.85,3120.43,148.4363201,69.3997069,25.548,25.91,0.048,1.07,22.7,0.02,0.402,0.0,0,24.396,24.387,0.041,1.1,26.6,-0.011,-0.122,0.0,0
78,3718.63,1036.08,148.51239,69.3881408,25.557,25.911,0.047,0.92,23.0,0.008,0.09,0.002,0,24.434,24.425,0.041,0.98,26.7,0.0,-0.023,0.0,0
79,2626.18,3761.52,148.4412312,69.4203383,25.33,25.538,0.04,0.9,26.9,-0.005,0.217,0.015,0,24.644,24.636,0.047,0.92,23.1,-0.038,0.108,0.016,0
80,251.89,2687.05,148.5252635,69.4412816,25.526,25.88,0.049,1.05,21.9,0.039,0.044,0.026,0,24.405,24.396,0.043,1.05,25.3,0.054,0.034,0.014,0
81,2730.88,752.84,148.541728,69.3979938,25.595,25.958,0.047,0.99,22.9,0.017,0.287,0.0,0,24.44,24.431,0.04,1.02,27.3,0.027,0.073,0.014,0
82,1790.72,1400.99,148.5384029,69.4138115,25.536,25.883,0.048,0.96,22.5,0.052,0.118,0.001,0,24.436,24.428,0.047,1.02,23.2,-0.008,0.096,0.098,0
83,2217.46,2015.81,148.5089279,69.4130094,25.378,25.633,0.045,1.11,24.3,0.041,0.074,0.025,0,24.563,24.555,0.046,1.05,23.5,0.023,0.107,0.028,0
84,1693.92,906.58,148.5571865,69.4115007,25.501,25.797,0.045,1.04,24.1,-0.005,0.237,0.0,0,24.563,24.555,0.044,1.29,24.9,0.016,-0.047,0.0,0
85,2906.91,970.93,148.5307883,69.3974144,25.664,26.045,0.05,1.06,21.7,-0.009,0.037,0.0,0,24.448,24.438,0.04,0.98,26.9,0.031,-0.009,0.002,0
86,1271.91,3882.5,148.4640877,69.4374308,25.734,26.099,0.076,1.11,14.3,0.101,0.242,0.0,0,24.572,24.563,0.045,0.96,24.0,0.043,0.139,0.0,0
87,3388.48,1290.76,148.5102936,69.3938851,25.667,26.052,0.051,1.08,21.3,0.031,0.263,0.012,0,24.438,24.429,0.04,0.99,26.8,0.014,0.269,0.015,0
88,377.54,3921.38,148.4806034,69.4484297,25.685,26.064,0.053,0.93,20.6,0.055,0.205,0.0,0,24.475,24.466,0.043,1.02,25.4,0.005,0.046,0.0,0
89,2378.06,1589.73,148.5202501,69.4080955,25.64,26.0,0.051,1.13,21.3,0.087,0.345,0.103,0,24.496,24.487,0.042,1.06,25.6,0.021,-0.093,0.008,0
90,407.65,3321.43,148.5004935,69.4438635,25.648,26.01,0.051,1.16,21.3,0.009,0.132,0.002,0,24.498,24.489,0.044,1.17,24.9,-0.023,0.086,0.004,0
91,3184.24,2717.68,148.4657289,69.4063351,25.584,25.917,0.049,1.02,22.3,-0.031,0.123,0.001,0,24.531,24.522,0.044,1.11,24.4,0.005,-0.088,0.001,0
92,2646.98,1716.18,148.5105773,69.4057585,26.118,26.417,0.072,1.07,15.1,0.029,0.156,0.0,0,25.172,25.163,0.067,0.99,16.1,-0.004,0.02,0.0,0
93,571.15,3751.69,148.4825354,69.4449188,25.586,25.908,0.048,1.15,22.6,-0.011,0.24,0.01,0,24.57,24.561,0.045,1.0,23.9,-0.008,0.109,0.042,0
94,247.05,2744.42,148.5234018,69.4417421,25.695,26.078,0.054,1.12,20.1,0.006,-0.037,0.001,0,24.471,24.462,0.044,1.14,24.8,0.049,0.08,0.001,0
95,767.96,3259.05,148.4954302,69.4391058,25.533,25.827,0.047,1.02,23.0,0.013,0.032,0.001,0,24.603,24.594,0.048,1.09,22.8,0.058,0.183,0.002,0
96,648.49,1887.54,148.5446223,69.4309169,25.597,25.931,0.05,1.04,21.5,0.05,0.24,0.005,0,24.541,24.532,0.046,1.16,23.8,0.034,0.14,0.007,0
97,714.13,3159.34,148.499909,69.4390523,25.66,26.017,0.052,1.07,21.0,0.055,0.056,0.002,0,24.527,24.518,0.045,1.11,24.2,0.033,0.0,0.009,0
98,3192.15,2822.75,148.4619884,69.4069762,25.67,26.036,0.051,1.08,21.2,-0.01,0.107,0.0,0,24.509,24.5,0.045,1.06,24.1,-0.024,-0.009,0.001,0
99,1177.91,3679.18,148.4729054,69.437134,25.695,26.047,0.058,1.08,18.6,0.046,0.397,0.002,2,24.576,24.567,0.045,1.15,24.0,0.033,0.344,0.002,0
100,3598.02,1132.26,148.5115173,69.3902613,25.61,25.92,0.049,1.04,22.1,0.031,0.098,0.007,0,24.632,24.623,0.046,0.88,23.4,0.014,0.088,0.033,0
101,3462.85,1364.76,148.5062908,69.3935124,25.951,26.407,0.066,1.07,16.5,0.019,0.174,0.0,0,24.441,24.431,0.06,0.93,18.0,-0.019,0.22,0.0,0
102,1328.04,2384.8,148.5140883,69.4262604,25.649,26.001,0.053,1.23,20.4,-0.036,0.083,0.1,0,24.537,24.528,0.046,0.94,23.5,-0.015,0.137,0.013,0
103,2982.57,3442.27,148.4450293,69.413828,25.637,25.964,0.049,1.0,22.1,-0.021,0.027,0.0,0,24.606,24.597,0.046,1.03,23.5,-0.032,0.357,0.0,0
104,1246.61,1696.47,148.5391918,69.422407,25.644,25.98,0.051,1.04,21.1,0.058,0.308,0.016,0,24.579,24.571,0.046,1.11,23.4,0.01,0.032,0.009,0
105,3647.95,2955.68,148.4483822,69.4024395,26.204,26.729,0.075,1.02,14.4,-0.012,0.301,0.0,0,24.372,24.362,0.04,1.1,27.3,-0.028,-0.12,0.0,0
106,885.53,859.01,148.5749582,69.4208532,25.813,26.208,0.057,1.13,19.2,0.005,0.343,0.002,0,24.545,24.536,0.043,1.08,25.3,-0.044,0.036,0.002,0
107,556.36,1684.32,148.5533954,69.4305943,25.533,25.79,0.048,0.99,22.6,0.048,0.05,0.005,0,24.714,24.706,0.051,0.98,21.2,0.043,-0.034,0.008,0
108,3817.55,1496.1,148.4947512,69.3901803,25.773,26.16,0.054,1.1,20.0,-0.008,0.155,0.001,0,24.534,24.525,0.044,1.13,24.5,0.06,0.141,0.001,0
109,4062.59,576.01,148.5212024,69.3807902,25.819,26.209,0.056,1.0,19.5,-0.025,0.056,0.0,0,24.567,24.558,0.044,0.92,24.9,0.016,0.058,0.0,0
110,3689.56,889.17,148.5179721,69.3874588,25.66,25.98,0.051,0.91,21.4,0.001,0.207,0.045,0,24.651,24.642,0.047,0.88,23.3,-0.013,0.042,0.029,0
111,403.38,542.06,148.5954027,69.4244022,27.405,28.069,0.189,1.0,5.8,0.148,0.611,0.001,0,24.489,24.476,0.042,1.09,26.1,-0.013,0.099,0.003,0
112,472.33,500.27,148.595448,69.4232824,25.83,26.201,0.117,0.94,9.3,0.003,0.075,0.001,2,24.648,24.639,0.057,1.05,19.0,-0.005,0.16,0.001,2
113,700.04,3098.82,148.5022564,69.4387969,25.658,25.983,0.051,1.06,21.1,0.001,0.276,0.001,0,24.631,24.623,0.048,1.01,22.6,-0.015,0.139,0.007,0
114,2972.43,3659.53,148.4378181,69.4154704,25.835,26.238,0.057,1.0,19.1,0.06,0.129,0.006,0,24.534,24.525,0.043,0.95,25.0,-0.013,-0.072,0.006,0
115,3489.77,345.45,148.5404667,69.3860385,25.806,26.184,0.054,0.98,20.1,0.026,0.231,0.001,0,24.599,24.59,0.044,1.1,24.7,-0.024,-0.059,0.001,0
116,1086.59,1310.25,148.5555573,69.4216134,25.604,25.874,0.055,1.13,19.7,-0.004,0.257,0.055,2,24.747,24.739,0.051,1.09,21.3,-0.002,-0.018,0.056,0
117,1076.88,1495.12,148.5494478,69.4230278,25.762,26.131,0.056,1.14,19.5,0.055,0.057,0.0,0,24.587,24.578,0.045,1.1,23.9,-0.02,0.122,0.0,0
118,1732.6,3520.93,148.4672472,69.4293726,25.667,25.979,0.066,1.01,16.4,-0.045,0.077,0.08,2,24.681,24.672,0.051,1.09,21.4,-0.005,0.206,0.069,0
119,3135.17,4033.73,148.421809,69.4161362,25.662,25.973,0.054,0.95,20.0,-0.016,0.324,0.0,0,24.679,24.671,0.061,0.96,17.7,-0.021,0.075,0.0,2
120,2874.31,2203.13,148.4894468,69.4064468,25.693,26.043,0.053,1.1,20.6,0.01,-0.007,0.012,0,24.584,24.575,0.046,1.07,23.4,0.024,0.244,0.011,0
121,789.99,2444.29,148.5228004,69.4331279,25.68,26.022,0.053,1.14,20.6,0.025,0.26,0.0,0,24.599,24.59,0.048,1.02,22.5,0.007,0.145,0.0,0
122,167.0,1595.96,148.5641927,69.4346397,25.643,25.946,0.052,1.09,20.7,-0.004,0.112,0.038,0,24.685,24.677,0.05,1.05,21.7,-0.006,0.061,0.013,0
123,2349.8,2967.08,148.4738455,69.4180902,25.696,26.032,0.053,0.95,20.5,0.043,0.162,0.0,0,24.631,24.622,0.048,0.96,22.7,0.022,0.035,0.001,0
124,1682.26,3197.85,148.4792784,69.4277129,25.692,26.023,0.052,1.11,20.7,-0.005,0.085,0.001,0,24.645,24.637,0.049,1.06,22.3,0.056,0.2,0.003,0
125,3965.93,2031.18,148.473567,69.3921507,26.85,27.466,0.129,1.08,8.4,0.039,0.358,0.001,0,24.432,24.42,0.042,1.12,26.2,0.014,-0.02,0.0,0
126,2012.96,2963.85,148.4806698,69.4221073,25.635,25.926,0.051,1.09,21.5,-0.004,0.03,0.032,0,24.713,24.705,0.052,1.1,21.0,-0.016,0.02,0.093,0
127,1323.55,665.51,148.5727997,69.4142455,25.898,26.306,0.057,1.07,18.9,-0.046,0.051,0.009,0,24.582,24.573,0.044,1.05,24.6,0.037,0.061,0.011,0
128,2238.19,3881.93,148.4448485,69.4258358,25.75,26.092,0.053,0.94,20.5,-0.03,0.154,0.0,0,24.666,24.657,0.047,1.01,22.9,-0.029,0.058,0.001,0
129,2900.6,746.14,148.5385709,69.3959125,25.755,26.098,0.052,0.96,20.7,-0.007,0.165,0.016,0,24.672,24.663,0.046,0.91,23.4,-0.006,-0.007,0.013,0
130,3476.71,234.42,148.5445068,69.3854157,25.805,26.162,0.053,0.93,20.5,-0.017,0.244,0.001,0,24.673,24.664,0.046,0.95,23.7,0.011,0.032,0.005,0
131,3292.05,3536.03,148.4356703,69.4107714,25.902,26.315,0.062,0.92,17.5,-0.006,0.04,0.0,0,24.57,24.56,0.046,1.01,23.5,-0.052,0.173,0.0,2
132,1539.18,211.16,148.5839714,69.4084696,25.754,26.079,0.055,1.03,19.8,0.006,0.352,0.066,0,24.728,24.719,0.048,0.99,22.8,-0.048,0.273,0.0,0
133,793.13,3260.0,148.4948954,69.4388107,25.728,26.063,0.054,1.06,20.3,-0.017,0.191,0.0,0,24.667,24.658,0.049,1.02,22.3,0.017,0.031,0.0,0
134,2753.37,1326.04,148.5217517,69.4017465,25.803,26.168,0.055,1.11,19.9,-0.035,0.172,0.0,0,24.643,24.634,0.046,1.09,23.5,-0.02,0.132,0.0,0
135,3253.18,279.78,148.5474198,69.3884131,25.908,26.305,0.057,0.89,18.9,0.032,0.126,0.001,0,24.631,24.622,0.045,1.09,24.2,-0.016,0.175,0.0,0
136,1741.99,2796.42,148.4917858,69.4241833,25.68,25.993,0.053,1.12,20.6,0.014,0.259,0.016,0,24.691,24.682,0.05,0.91,21.6,-0.038,0.051,0.016,0
137,1946.51,1407.14,148.5350838,69.4119874,26.501,26.959,0.096,0.98,11.3,0.073,0.17,0.0,0,24.983,24.973,0.061,1.08,17.9,0.065,0.147,0.0,0
138,149.51,1080.99,148.5821065,69.4312314,25.722,26.043,0.053,1.1,20.4,-0.003,-0.153,0.0,0,24.709,24.7,0.05,1.0,21.8,-0.002,0.262,0.0,0
139,1707.46,1665.38,148.5310513,69.416665,25.702,26.024,0.058,1.06,18.7,-0.002,0.104,0.033,2,24.687,24.678,0.056,0.97,19.2,0.02,0.196,0.025,2
140,1519.63,254.31,148.5828921,69.409007,25.915,26.313,0.058,0.83,18.7,-0.002,0.212,0.0,0,24.638,24.628,0.045,0.87,24.1,-0.001,0.14,0.001,0
141,1524.64,2989.67,148.4895267,69.4281442,25.661,25.953,0.052,1.01,20.8,0.031,0.155,0.0,0,24.737,24.729,0.052,1.16,20.8,0.025,0.152,0.0,0
142,3803.31,3039.73,148.4424248,69.4011641,25.874,26.276,0.06,0.99,18.1,-0.029,0.152,0.0,0,24.58,24.57,0.046,1.04,23.5,0.015,-0.023,0.0,0
143,2551.36,2248.29,148.4943436,69.4106359,25.665,25.97,0.053,0.92,20.6,0.006,0.223,0.005,0,24.7,24.692,0.051,1.02,21.4,-0.032,0.083,0.006,0
144,1405.05,1576.61,148.5401151,69.4196667,25.771,26.111,0.056,1.07,19.5,0.034,0.14,0.001,0,24.695,24.686,0.049,0.98,22.1,0.005,0.0,0.002,0
145,94.6,56.57,148.6181278,69.4246868,25.79,26.108,0.054,1.04,20.0,0.001,0.234,0.0,0,24.786,24.778,0.051,1.03,21.2,-0.029,0.512,0.0,0
146,3620.94,236.34,148.541566,69.3837005,25.976,26.383,0.06,1.05,18.0,0.004,0.319,0.0,0,24.665,24.656,0.046,0.99,23.5,0.014,-0.042,0.0,0
147,664.79,2537.37,148.5221244,69.4352818,25.831,26.203,0.059,0.93,18.5,0.014,0.02,0.0,0,24.644,24.635,0.049,1.08,22.0,0.021,0.01,0.001,0
