X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
3084.7,838.29,203.9415832,-29.7533849,24.068,24.609,0.016,1.06,67.5,0.008,0.006,0.027,2,22.151,22.14,0.009,1.27,117.4,0.025,0.021,0.0,0
1188.23,3787.25,203.9183421,-29.7090634,24.067,24.603,0.014,1.05,78.9,0.021,0.033,0.0,0,22.18,22.169,0.009,1.26,115.5,0.02,0.032,0.0,0
2699.03,687.04,203.9469574,-29.7500173,23.688,24.076,0.011,1.23,97.9,0.013,0.022,0.0,0,22.447,22.438,0.011,1.02,100.4,0.005,0.002,0.0,0
247.57,156.66,203.9753111,-29.7253679,23.868,24.32,0.012,1.19,87.7,0.001,0.047,0.0,0,22.377,22.367,0.01,1.27,104.0,0.011,0.075,0.0,0
953.75,3650.4,203.9222122,-29.7073542,24.553,25.155,0.019,1.14,57.3,0.005,0.013,0.025,2,22.246,22.234,0.01,1.07,108.9,0.004,0.016,0.002,0
3247.55,1832.4,203.9267998,-29.7478128,23.715,24.066,0.011,1.16,94.6,0.005,0.032,0.006,0,22.606,22.597,0.022,1.19,48.7,-0.024,0.059,0.017,2
3808.7,1746.69,203.9230927,-29.7550107,24.177,24.685,0.015,1.14,71.8,0.001,0.023,0.001,0,22.43,22.419,0.011,1.16,95.5,0.025,0.048,0.002,0
3048.59,2654.4,203.9174666,-29.7393081,24.048,24.504,0.014,1.02,79.2,0.012,0.011,0.0,0,22.54,22.53,0.012,1.05,94.1,0.015,0.019,0.0,0
867.13,1668.59,203.9496127,-29.7212421,23.723,23.984,0.012,1.4,92.6,0.046,0.062,0.048,0,22.889,22.881,0.014,1.17,77.0,0.027,0.067,0.014,0
887.76,628.77,203.9634204,-29.7292985,24.593,25.182,0.018,1.18,58.7,0.001,0.055,0.006,0,22.385,22.373,0.011,0.92,103.2,0.024,0.063,0.004,0
1377.1,3268.03,203.9236884,-29.7151735,24.23,24.695,0.018,1.25,60.4,0.007,0.072,0.041,2,22.687,22.677,0.013,1.28,85.3,0.019,-0.03,0.04,0
216.53,878.21,203.9658739,-29.7195831,24.914,25.532,0.023,1.09,47.6,0.022,0.093,0.002,0,22.48,22.467,0.011,1.3,97.7,0.024,0.016,0.0,0
3420.02,3739.5,203.8996563,-29.7354846,24.05,24.424,0.014,1.2,79.8,0.022,0.02,0.0,0,22.857,22.848,0.014,1.14,80.0,0.022,0.03,0.0,0
3179.28,3167.57,203.909433,-29.736975,23.912,24.196,0.013,1.02,85.8,0.017,0.026,0.0,0,23.014,23.006,0.015,0.97,72.5,0.021,0.026,0.0,0
508.62,2981.93,203.9350539,-29.7071817,24.37,24.867,0.018,1.14,61.4,0.039,0.056,0.0,0,22.677,22.667,0.013,1.19,83.5,0.023,0.019,0.016,0
3954.05,2063.94,203.9175661,-29.7543225,24.256,24.721,0.016,1.05,70.0,0.007,0.031,0.001,0,22.708,22.698,0.013,1.17,85.8,0.018,0.06,0.0,0
483.11,778.75,203.9649048,-29.7234445,24.908,25.509,0.022,1.1,48.5,-0.003,0.076,0.0,0,22.612,22.6,0.012,1.11,91.6,-0.001,0.048,0.0,0
3810.13,1050.69,203.9324435,-29.7602607,25.007,25.62,0.024,1.11,45.3,0.007,0.024,0.001,0,22.618,22.606,0.012,1.2,91.1,0.017,0.023,0.0,0
2988.69,431.56,203.9478866,-29.755321,25.334,25.98,0.029,1.06,37.3,0.02,0.116,0.0,0,22.642,22.63,0.012,1.15,90.5,0.008,-0.009,0.0,0
1835.24,2738.05,203.9268487,-29.724509,24.885,25.464,0.023,1.11,48.2,-0.003,0.047,0.007,0,22.735,22.723,0.013,0.9,84.6,0.004,0.011,0.005,0
661.5,1675.5,203.9512995,-29.7187884,24.033,24.119,0.014,1.49,77.9,0.025,0.088,0.0,0,23.652,23.645,0.022,1.13,48.9,0.029,0.099,0.001,0
3871.8,2667.96,203.9101539,-29.7488196,24.258,24.569,0.016,0.93,68.0,0.004,0.055,0.001,2,23.277,23.268,0.018,1.21,58.8,0.006,0.104,0.006,2
1555.62,3921.24,203.9133595,-29.7123462,24.918,25.474,0.023,1.0,47.7,0.034,0.022,0.0,0,22.919,22.908,0.014,1.08,76.4,0.005,0.039,0.0,0
3007.46,2695.16,203.9172746,-29.7385213,24.251,24.535,0.017,1.01,62.3,0.014,0.02,0.009,2,23.349,23.341,0.021,1.02,52.2,0.0,0.028,0.02,2
1615.56,3103.91,203.9238307,-29.7191925,24.388,24.731,0.017,1.14,65.5,0.0,0.017,0.0,0,23.303,23.295,0.018,1.04,61.4,0.008,0.046,0.0,0
430.93,3976.47,203.9223542,-29.6987965,24.393,24.726,0.017,1.14,64.0,0.03,0.032,0.006,0,23.339,23.33,0.018,0.97,59.1,0.01,-0.007,0.001,0
1185.54,3889.07,203.9169963,-29.7082663,24.572,24.982,0.021,1.04,52.2,0.022,0.067,0.0,2,23.247,23.238,0.017,0.97,62.8,0.012,0.031,0.0,0
3647.67,279.68,203.9442238,-29.7641596,25.401,26.011,0.032,1.06,33.6,-0.035,0.117,0.0,0,23.03,23.018,0.015,1.16,70.2,-0.018,0.018,0.0,0
1155.38,3808.67,203.9183385,-29.7085187,24.711,25.149,0.021,1.12,52.5,0.017,0.057,0.0,0,23.278,23.268,0.018,0.98,60.6,0.009,0.018,0.0,0
1541.9,553.71,203.9587684,-29.7375036,25.582,26.196,0.034,1.02,31.7,0.02,0.095,0.005,0,23.184,23.172,0.016,1.09,66.6,0.016,-0.005,0.009,0
677.98,65.04,203.9728192,-29.7310843,26.329,27.006,0.08,1.58,13.5,-0.175,0.349,0.006,0,23.2,23.186,0.025,7.4,42.7,0.237,0.366,0.143,0
2007.53,4059.35,203.9075892,-29.7165848,24.637,24.934,0.019,1.19,57.0,0.017,0.065,0.002,0,23.7,23.691,0.022,1.07,49.2,0.004,0.038,0.002,0
366.49,617.46,203.9680836,-29.7232944,24.558,24.785,0.018,1.12,59.1,0.019,0.043,0.002,0,23.822,23.814,0.025,1.06,44.2,0.043,0.058,0.042,0
1431.49,3256.07,203.9233783,-29.7158986,24.777,25.178,0.021,0.93,52.0,0.02,-0.016,0.001,0,23.489,23.479,0.023,1.2,47.4,0.023,0.124,0.001,2
3324.41,4133.26,203.8951895,-29.7314062,25.219,25.746,0.027,1.0,40.0,0.014,-0.013,0.004,0,23.374,23.363,0.018,0.97,59.7,-0.009,0.037,0.006,0
3319.15,2504.33,203.9171417,-29.7435963,24.811,25.165,0.03,1.02,36.4,-0.029,0.137,0.002,0,23.689,23.68,0.022,1.19,49.0,0.002,0.102,0.007,0
1009.08,2080.1,203.9428495,-29.7198067,25.223,25.752,0.04,0.95,27.0,0.043,0.089,0.02,0,23.365,23.354,0.027,1.03,40.8,0.061,-0.004,0.02,0
3235.6,3246.85,203.907879,-29.7370365,25.435,25.991,0.031,1.15,34.5,-0.012,0.13,0.0,0,23.426,23.415,0.019,1.01,58.0,-0.01,0.04,0.0,0
3510.44,338.72,203.9446178,-29.762113,25.043,25.481,0.024,1.04,44.8,0.034,0.109,0.001,0,23.61,23.6,0.021,0.85,51.9,0.011,0.067,0.018,0
424.49,1273.58,203.9587564,-29.7190409,24.91,25.278,0.023,1.08,47.5,0.04,0.143,0.001,0,23.737,23.728,0.023,1.19,47.2,0.034,-0.026,0.002,0
2171.43,3147.05,203.9184374,-29.7253597,25.55,26.117,0.035,1.02,30.9,0.031,0.05,0.002,0,23.478,23.467,0.02,1.01,53.5,0.019,0.059,0.0,0
2258.32,3770.13,203.9093063,-29.7216886,24.885,25.196,0.022,0.98,49.3,0.005,0.039,0.001,0,23.904,23.896,0.025,1.0,43.6,0.014,0.094,0.001,0
1225.15,930.51,203.9564414,-29.7309717,25.326,25.829,0.03,1.18,36.8,0.031,0.094,0.0,0,23.606,23.595,0.021,1.19,51.7,0.014,0.063,0.0,0
2558.56,1805.02,203.9331346,-29.7399719,25.458,25.996,0.032,0.98,33.5,0.01,0.14,0.0,0,23.556,23.545,0.021,1.19,52.8,0.034,-0.003,0.0,0
227.83,2691.88,203.9413845,-29.7060828,25.133,25.568,0.026,1.12,41.0,0.033,0.072,0.0,0,23.714,23.704,0.023,1.06,47.7,0.002,0.003,0.001,0
2714.89,2048.6,203.9285046,-29.7399663,25.054,25.453,0.025,1.08,43.3,0.017,0.087,0.001,0,23.774,23.765,0.024,1.06,46.0,0.038,0.003,0.0,0
1437.06,3631.02,203.9182883,-29.7131442,25.111,25.505,0.025,1.1,42.6,0.034,0.063,0.005,0,23.847,23.837,0.024,0.98,44.8,0.02,0.112,0.0,0
3640.08,1478.22,203.9281647,-29.7550602,25.045,25.399,0.025,1.07,43.7,-0.018,0.039,0.003,0,23.926,23.917,0.027,1.23,40.8,0.039,0.177,0.0,0
3613.29,2083.46,203.9202551,-29.7501963,26.336,26.984,0.06,0.91,18.1,-0.021,0.089,0.016,0,23.608,23.596,0.021,1.0,50.7,0.02,0.021,0.005,0
1900.5,352.32,203.9583736,-29.743206,26.083,26.702,0.048,0.87,22.8,-0.008,0.064,0.003,0,23.641,23.629,0.022,1.09,50.4,0.001,0.011,0.0,0
2429.45,2673.35,203.9225736,-29.7319351,25.137,25.506,0.026,1.16,41.2,0.028,0.05,0.002,0,23.96,23.951,0.026,0.98,41.1,0.031,0.072,0.001,0
1352.51,3414.77,203.9219281,-29.7137829,25.342,25.786,0.03,1.12,36.5,0.025,0.002,0.008,0,23.882,23.872,0.025,1.0,43.8,-0.018,0.04,0.006,0
1531.42,1408.76,203.9473573,-29.7309543,26.291,26.926,0.058,1.0,18.7,0.079,0.172,0.026,0,23.709,23.696,0.023,1.09,47.9,0.027,-0.011,0.018,0
3732.73,2450.89,203.9142783,-29.748828,25.26,25.662,0.029,1.05,37.3,0.007,0.1,0.003,0,23.963,23.954,0.027,1.1,40.8,-0.015,0.103,0.012,0
1726.09,3836.27,203.9130258,-29.7149759,26.473,27.119,0.064,1.02,17.1,-0.018,0.19,0.0,0,23.783,23.77,0.023,1.05,46.8,0.016,0.081,0.0,0
2548.74,529.51,203.950378,-29.749446,26.091,26.694,0.048,0.99,22.4,0.009,0.354,0.031,0,23.781,23.77,0.023,1.13,46.9,0.01,-0.007,0.012,0
1669.64,545.77,203.9577695,-29.7390554,25.177,25.495,0.026,1.11,41.7,-0.01,0.231,0.009,0,24.171,24.162,0.029,0.96,37.0,0.031,0.074,0.01,0
181.38,2936.59,203.938496,-29.7037006,25.264,25.638,0.028,1.17,38.1,-0.013,0.025,0.0,0,24.071,24.062,0.028,0.97,38.2,0.012,0.062,0.0,0
166.56,2509.22,203.944371,-29.7067403,25.015,25.163,0.025,1.14,43.6,0.0,0.071,0.023,0,24.484,24.477,0.038,1.19,28.2,0.049,0.146,0.025,0
269.71,2911.79,203.9380649,-29.7049187,25.812,26.355,0.041,1.09,26.2,0.022,0.089,0.0,0,23.884,23.873,0.025,1.08,42.9,0.009,-0.008,0.0,0
2523.16,71.61,203.9567599,-29.752589,26.483,27.128,0.093,2.99,11.7,0.023,0.431,0.016,0,23.803,23.79,0.037,2.44,29.7,0.162,0.34,0.048,0
1604.3,4129.12,203.9101429,-29.7113513,25.295,25.636,0.04,0.93,27.1,-0.019,0.14,0.002,0,24.213,24.204,0.043,1.01,25.0,0.044,0.349,0.003,0
987.68,3254.38,203.9272434,-29.7107282,25.129,25.331,0.026,1.04,41.6,0.014,0.049,0.003,0,24.462,24.454,0.036,1.04,29.9,0.022,-0.004,0.004,0
952.57,1704.9,203.9483848,-29.7219671,25.057,25.144,0.025,1.01,42.9,0.028,0.106,0.024,0,24.673,24.666,0.043,1.06,25.1,0.054,0.053,0.031,0
645.38,3008.48,203.9335131,-29.7085794,25.311,25.65,0.03,1.11,36.3,0.042,-0.04,0.0,0,24.241,24.232,0.032,1.02,33.9,0.026,0.209,0.0,0
1533.97,2085.04,203.9382393,-29.7259001,25.4,25.78,0.037,0.96,29.0,0.008,-0.036,0.04,2,24.188,24.179,0.032,1.1,33.8,-0.002,0.103,0.018,0
2366.69,2653.5,203.923384,-29.7313514,25.45,25.863,0.033,1.09,33.2,0.008,0.118,0.0,0,24.116,24.106,0.029,1.01,37.0,-0.01,0.034,0.0,0
1190.99,997.41,203.9558372,-29.7300699,26.253,26.855,0.055,1.03,19.7,0.04,-0.03,0.015,0,23.938,23.926,0.026,1.08,42.2,0.014,0.063,0.025,0
3641.02,1533.61,203.9274114,-29.7546547,25.44,25.829,0.032,1.06,34.0,0.036,-0.051,0.003,0,24.195,24.186,0.031,0.98,35.5,0.026,0.185,0.0,0
1786.93,2080.64,203.9361084,-29.7288876,25.641,26.113,0.038,1.12,28.7,-0.016,-0.041,0.037,0,24.062,24.052,0.029,1.04,37.3,0.028,0.077,0.017,0
1037.01,949.87,203.9578094,-29.7286286,25.426,25.792,0.032,1.09,34.4,0.027,0.004,0.001,0,24.263,24.254,0.032,0.96,34.3,0.024,0.079,0.001,0
832.75,2030.33,203.9450451,-29.7181213,25.441,25.813,0.033,1.07,33.1,-0.006,0.041,0.002,0,24.255,24.246,0.033,1.04,33.2,0.036,0.007,0.0,0
571.12,4081.67,203.9197262,-29.6996426,25.794,26.282,0.056,1.11,19.3,-0.004,0.269,0.002,0,24.142,24.132,0.041,0.95,26.6,-0.053,-0.011,0.0,0
1120.67,1863.39,203.9447981,-29.7227392,25.51,25.884,0.034,1.09,31.8,0.004,0.052,0.0,0,24.321,24.311,0.034,1.16,31.8,0.036,0.01,0.002,0
2058.72,1920.46,203.9359097,-29.7332662,25.52,25.897,0.034,1.2,31.6,0.004,0.109,0.015,0,24.319,24.31,0.034,1.04,32.2,0.008,0.072,0.052,0
2959.8,760.06,203.9437172,-29.7525142,26.011,26.537,0.047,0.91,23.2,0.034,0.146,0.003,0,24.174,24.164,0.03,1.07,36.2,-0.001,0.114,0.002,2
247.07,39.36,203.9768934,-29.7262435,25.702,26.124,0.053,1.22,20.6,-0.021,0.206,0.017,0,24.333,24.323,0.047,0.9,23.0,0.04,0.028,0.0,0
397.01,1435.02,203.9568229,-29.7175065,25.539,25.885,0.034,1.18,31.8,0.0,0.278,0.004,0,24.442,24.433,0.036,1.1,30.1,0.026,-0.149,0.003,0
452.52,2274.33,203.9450548,-29.7118461,25.548,25.906,0.035,1.15,30.8,0.015,0.1,0.003,0,24.411,24.402,0.036,1.21,29.8,0.078,0.197,0.0,0
273.14,2463.27,203.9440665,-29.7083306,25.545,25.88,0.035,1.1,31.2,0.024,0.064,0.0,0,24.486,24.477,0.038,1.05,28.7,0.016,0.043,0.001,0
916.24,1750.67,203.9480836,-29.7211987,25.305,25.379,0.031,1.14,34.6,0.018,0.111,0.001,0,24.951,24.944,0.052,0.97,20.8,0.024,0.079,0.001,0
775.56,1072.16,203.9584273,-29.7246555,25.582,25.924,0.035,1.06,31.1,0.013,0.088,0.0,0,24.501,24.492,0.037,1.0,29.1,0.036,0.068,0.005,0
1489.05,755.45,203.956512,-29.73537,25.558,25.878,0.04,1.09,27.5,0.028,0.241,0.0,2,24.547,24.538,0.043,1.0,25.2,0.0,0.108,0.0,2
2827.15,2319.79,203.9238848,-29.7392382,25.674,26.074,0.038,1.3,28.3,0.031,0.072,0.012,0,24.389,24.38,0.035,1.07,31.2,0.017,0.094,0.003,0
2061.49,3745.16,203.9113466,-29.7195779,25.731,26.135,0.039,0.92,27.6,0.021,0.174,0.002,0,24.431,24.421,0.037,1.07,29.0,0.013,0.004,0.008,2
2462.85,1776.21,203.9343508,-29.7390707,27.596,28.287,0.187,1.69,5.8,-0.256,0.5,0.042,2,24.064,24.049,0.048,2.33,22.7,0.312,0.28,0.028,2
2876.16,3877.17,203.9025159,-29.7280983,25.861,26.297,0.043,1.15,25.5,0.047,0.078,0.001,0,24.439,24.429,0.035,1.05,31.1,0.003,0.06,0.0,0
299.55,1690.85,203.9542256,-29.7144452,25.732,26.123,0.042,1.23,25.6,0.074,0.157,0.001,0,24.477,24.467,0.038,1.04,28.5,0.031,0.065,0.003,0
1043.28,1624.12,203.9486861,-29.7236339,25.696,26.07,0.038,1.22,28.3,-0.001,0.194,0.0,0,24.504,24.495,0.037,0.98,29.0,-0.02,-0.116,0.0,0
674.33,3288.86,203.9294924,-29.7068094,25.63,25.957,0.036,0.99,30.2,0.011,0.06,0.0,0,24.598,24.589,0.04,1.07,27.1,0.023,0.011,0.0,0
2143.83,250.74,203.9576338,-29.7468118,25.79,26.184,0.039,1.09,27.7,-0.006,0.138,0.0,0,24.528,24.519,0.036,0.92,29.9,-0.005,-0.06,0.0,0
3443.54,3118.51,203.9078039,-29.7404299,26.51,27.098,0.067,0.98,16.2,-0.055,0.136,0.035,0,24.301,24.289,0.032,1.06,33.6,0.007,0.067,0.015,0
407.32,2725.6,203.9393775,-29.7079257,25.689,26.037,0.038,1.1,28.5,-0.002,0.144,0.005,0,24.587,24.578,0.04,1.08,27.2,-0.005,0.157,0.001,0
4159.4,3400.76,203.8978065,-29.7466662,26.389,26.949,0.065,1.07,16.6,0.031,0.53,0.001,0,24.365,24.354,0.034,1.02,32.2,-0.003,-0.019,0.0,0
160.84,1282.38,203.9609197,-29.715895,25.739,26.066,0.039,1.02,27.6,0.023,0.158,0.012,0,24.704,24.695,0.061,1.11,17.8,0.028,-0.046,0.0,0
1805.34,1171.25,203.9481808,-29.7359391,25.776,26.158,0.041,0.95,26.4,0.008,0.167,0.0,0,24.556,24.547,0.039,1.03,27.7,0.007,0.112,0.0,0
602.59,2824.43,203.9363583,-29.7094633,25.697,26.039,0.039,1.13,28.1,0.029,0.062,0.001,0,24.613,24.604,0.041,1.23,26.5,0.025,0.221,0.0,0
2165.4,1953.74,203.9345384,-29.734262,25.68,26.018,0.044,1.05,24.5,0.04,0.051,0.027,2,24.612,24.603,0.045,1.15,24.2,0.04,0.11,0.048,0
437.13,2867.77,203.9372078,-29.707205,25.661,25.97,0.037,1.11,29.2,-0.004,-0.084,0.003,0,24.686,24.677,0.043,1.09,25.3,0.047,0.215,0.013,0
608.26,854.55,203.9628022,-29.7243368,26.028,26.503,0.047,1.02,23.2,0.029,0.187,0.006,0,24.439,24.429,0.036,1.1,30.5,0.058,0.134,0.0,0
309.23,2598.53,203.9419353,-29.7077353,25.738,26.099,0.041,1.21,26.3,0.015,0.278,0.003,0,24.591,24.582,0.042,1.24,26.1,0.048,0.025,0.002,0
3095.15,2607.83,203.9176897,-29.7402021,25.768,26.144,0.04,1.02,27.1,0.017,0.203,0.017,0,24.567,24.558,0.039,0.93,27.9,-0.004,-0.035,0.023,0
350.25,2748.03,203.9395699,-29.7070905,25.804,26.183,0.042,0.99,26.1,0.047,0.242,0.003,0,24.593,24.584,0.04,1.11,26.9,-0.044,0.003,0.005,0
2100.7,4117.9,203.9059951,-29.7172324,26.029,26.484,0.047,1.03,22.9,0.029,0.017,0.029,0,24.526,24.516,0.038,1.23,28.9,0.027,0.1,0.003,0
206.93,2528.94,203.9437565,-29.7070636,25.673,25.97,0.038,1.08,28.7,-0.013,-0.023,0.002,0,24.735,24.727,0.045,1.05,23.9,0.043,0.091,0.014,0
357.26,3582.06,203.9282947,-29.7009018,25.767,26.103,0.04,0.97,27.3,0.024,0.145,0.005,0,24.702,24.693,0.043,1.14,25.3,0.048,0.249,0.019,0
3754.5,3273.48,203.903026,-29.7428956,26.113,26.595,0.05,1.0,21.6,-0.006,0.238,0.003,0,24.493,24.483,0.037,1.08,29.6,-0.008,0.115,0.0,0
4052.03,276.43,203.9407657,-29.7689069,27.02,27.654,0.1,0.93,10.8,-0.045,0.52,0.036,0,24.444,24.432,0.036,1.14,30.3,0.043,-0.036,0.012,0
1943.79,880.39,203.9508949,-29.7397425,25.993,26.432,0.046,1.15,23.9,0.006,0.123,0.049,0,24.554,24.544,0.038,1.06,28.6,0.014,-0.039,0.002,0
1967.08,1349.96,203.9443767,-29.7364848,26.084,26.556,0.05,1.2,21.9,-0.001,0.227,0.001,0,24.504,24.494,0.037,0.97,29.1,0.037,0.044,0.0,0
249.89,2709.23,203.9409603,-29.70621,25.759,26.083,0.04,1.1,27.1,-0.006,0.111,0.001,0,24.737,24.728,0.045,1.17,24.1,0.095,0.309,0.001,0
235.38,1871.55,203.9523508,-29.7123375,25.73,26.019,0.046,1.02,23.6,0.034,0.028,0.03,2,24.815,24.807,0.049,1.04,22.3,0.024,0.0,0.045,0
342.13,1876.61,203.9513588,-29.7135463,25.741,26.041,0.04,1.05,27.0,0.024,0.123,0.0,0,24.793,24.785,0.047,1.25,22.9,0.045,0.055,0.0,0
596.21,1845.96,203.949572,-29.7167444,25.802,26.138,0.049,0.99,22.3,0.043,0.153,0.003,2,24.738,24.729,0.051,1.19,21.4,0.024,0.134,0.004,2
1732.07,493.62,203.9579307,-29.7401766,25.829,26.157,0.04,1.0,27.1,0.009,0.114,0.006,0,24.792,24.783,0.044,1.05,24.9,0.015,0.169,0.001,0
2660.12,2908.88,203.9174084,-29.7328578,25.877,26.238,0.044,1.02,24.8,-0.005,0.184,0.0,0,24.729,24.72,0.043,1.05,25.2,-0.007,0.107,0.0,0
315.76,30.33,203.9764205,-29.7271137,26.905,27.529,0.16,1.09,6.8,0.043,0.262,0.002,0,24.416,24.404,0.071,0.83,15.4,-0.091,0.163,0.001,2
1252.71,1998.11,203.9418432,-29.7232686,25.985,26.411,0.047,1.15,22.9,-0.016,0.139,0.005,0,24.596,24.587,0.041,1.05,26.5,0.057,0.035,0.001,0
1106.87,2236.84,203.939895,-29.7197706,25.834,26.182,0.042,1.07,25.8,-0.008,0.283,0.014,0,24.734,24.725,0.044,1.08,24.6,-0.03,-0.072,0.012,0
800.67,1692.9,203.9498609,-29.7202831,25.893,26.266,0.044,1.1,24.4,0.047,0.117,0.003,0,24.705,24.696,0.045,1.14,24.4,0.048,-0.07,0.0,0
2964.84,3360.17,203.9087002,-29.7330224,25.912,26.28,0.045,1.03,24.3,-0.008,0.176,0.064,0,24.744,24.735,0.043,1.04,25.1,0.0,0.052,0.03,0
1522.02,1470.35,203.9466103,-29.7303815,26.229,26.706,0.066,0.94,16.5,-0.028,0.147,0.097,2,24.63,24.62,0.041,1.08,26.4,-0.01,0.132,0.029,0
171.38,2632.36,203.9426734,-29.7058709,25.963,26.329,0.064,1.04,16.9,0.002,0.486,0.006,0,24.8,24.791,0.047,1.03,23.2,0.003,0.131,0.006,0
439.06,2688.1,203.9396071,-29.7085783,25.852,26.191,0.043,0.98,25.4,0.018,0.303,0.035,0,24.779,24.77,0.046,1.11,23.7,0.004,0.019,0.001,0
3771.14,150.66,203.9448906,-29.7665716,25.775,26.032,0.055,1.01,19.6,-0.019,0.067,0.002,0,24.958,24.95,0.072,1.11,15.2,0.058,0.164,0.0,0
4138.42,4145.48,203.887973,-29.7408191,26.023,26.43,0.049,0.92,22.2,0.015,0.253,0.001,0,24.709,24.699,0.047,1.15,23.0,0.019,0.113,0.0,2
453.43,2262.71,203.9452032,-29.711944,25.85,26.181,0.044,1.0,24.9,0.037,0.019,0.01,0,24.805,24.796,0.047,1.03,23.0,0.013,0.186,0.008,0
330.63,674.93,203.9676208,-29.7224436,26.422,26.952,0.063,0.91,17.4,-0.008,0.014,0.089,0,24.563,24.553,0.039,1.01,28.0,-0.012,0.071,0.051,0
870.62,1461.09,203.9523733,-29.7228426,25.835,26.117,0.06,1.05,18.0,0.11,0.39,0.007,0,24.944,24.935,0.051,1.1,21.3,0.042,0.043,0.001,0
195.73,2455.07,203.9448467,-29.7074881,25.974,26.31,0.066,0.99,16.4,-0.012,0.033,0.009,0,24.91,24.902,0.051,1.09,21.4,0.005,0.236,0.021,0
487.08,2131.74,203.9466732,-29.7133216,25.812,26.112,0.06,1.14,18.1,0.001,0.221,0.0,0,24.865,24.856,0.07,1.09,15.6,-0.037,0.316,0.0,0
