X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
3963.3,2423.07,359.564004,-32.6171678,22.602,22.603,0.009,1.25,123.2,0.004,0.064,0.001,0,22.58,22.573,0.016,1.07,69.8,0.026,0.06,0.008,0
998.62,3229.18,359.5853572,-32.5784745,22.778,22.81,0.009,1.54,119.6,0.044,0.063,0.0,0,22.609,22.603,0.014,1.31,77.7,0.034,0.048,0.0,0
539.95,3729.66,359.5839249,-32.5691234,23.142,23.472,0.011,1.26,98.2,0.027,0.013,0.008,0,22.098,22.089,0.01,0.97,104.0,0.017,0.017,0.0,0
2682.44,2496.66,359.5766933,-32.6029108,23.076,23.332,0.011,1.37,102.3,0.036,0.058,0.0,0,22.256,22.248,0.011,1.2,96.1,0.025,0.033,0.0,0
3928.91,2603.16,359.5620999,-32.6151898,23.49,23.939,0.013,1.18,81.7,0.0,0.116,0.0,0,22.012,22.002,0.01,1.14,109.7,-0.01,0.075,0.001,0
3152.1,2773.77,359.5682086,-32.6054154,23.199,23.427,0.011,1.21,95.6,0.023,0.028,0.0,0,22.463,22.455,0.013,1.13,84.7,0.018,0.071,0.0,0
3550.55,2319.79,359.569694,-32.6137109,23.358,23.683,0.012,1.69,88.1,-0.012,-0.006,0.001,0,22.332,22.323,0.012,0.97,91.9,0.008,0.057,0.001,0
2435.88,3048.37,359.5723614,-32.5953528,23.715,24.049,0.015,1.06,72.5,0.018,0.078,0.0,0,22.658,22.649,0.014,1.17,76.9,0.026,0.026,0.001,0
3251.59,2134.12,359.5752124,-32.6121997,23.726,24.065,0.015,1.11,71.1,0.013,0.064,0.003,0,22.653,22.644,0.014,1.33,77.2,-0.01,0.05,0.009,0
3263.51,319.62,359.5979594,-32.6285723,24.123,24.589,0.019,1.36,57.8,0.008,0.029,0.0,0,22.571,22.561,0.013,1.25,82.5,-0.01,0.037,0.0,0
3755.57,2604.88,359.5639213,-32.6133343,23.451,23.447,0.013,1.03,83.4,0.009,0.025,0.003,0,23.448,23.442,0.022,0.86,48.3,0.01,0.0,0.006,0
3817.24,2495.62,359.5646426,-32.6149675,23.501,23.507,0.015,1.02,71.8,0.005,0.057,0.033,0,23.446,23.44,0.026,1.03,41.7,0.026,0.026,0.033,0
1272.06,3242.16,359.5822881,-32.5812615,23.547,23.559,0.014,1.08,79.0,0.009,0.08,0.0,0,23.462,23.456,0.023,1.24,47.4,0.005,0.091,0.0,0
3536.24,586.42,359.5916964,-32.6290797,24.027,24.413,0.018,0.95,60.0,-0.004,0.056,0.003,0,22.791,22.781,0.015,1.06,70.9,0.003,-0.021,0.002,0
1639.3,3657.65,359.5731505,-32.58144,23.728,23.797,0.015,1.12,71.9,0.024,0.03,0.0,0,23.418,23.412,0.022,1.11,49.3,0.031,0.048,0.0,0
1807.5,736.49,359.6081784,-32.6093792,23.674,23.691,0.015,1.09,74.3,0.01,0.033,0.0,0,23.571,23.565,0.024,1.01,46.1,0.016,0.075,0.001,0
2461.84,2502.74,359.5789615,-32.6005143,23.988,24.285,0.02,1.2,55.6,0.02,0.038,0.002,0,23.051,23.043,0.022,1.01,50.0,0.017,0.08,0.001,2
2753.69,2473.54,359.5762273,-32.6038743,24.02,24.33,0.028,1.2,38.2,0.022,0.004,0.017,0,23.041,23.032,0.019,1.02,57.7,0.029,0.1,0.007,0
224.06,3285.98,359.5928708,-32.5697418,24.457,24.94,0.023,0.98,46.8,0.001,0.105,0.001,0,22.829,22.819,0.016,1.36,69.1,0.028,0.085,0.004,0
2284.15,2094.02,359.5860011,-32.6022873,24.474,24.958,0.024,1.08,45.4,0.03,0.109,0.016,0,22.839,22.828,0.016,1.18,68.8,0.026,0.056,0.019,0
2488.03,3159.34,359.5704088,-32.5949127,24.18,24.536,0.02,1.05,54.1,0.023,0.045,0.013,0,23.05,23.041,0.018,1.11,59.7,0.011,0.037,0.049,0
2875.91,2806.64,359.5707303,-32.602189,23.797,23.757,0.016,1.08,68.9,0.025,0.053,0.002,0,24.044,24.038,0.046,0.94,23.7,0.043,0.135,0.004,0
3283.38,137.24,359.6000478,-32.630416,24.098,24.4,0.021,1.13,52.1,0.001,0.091,0.0,2,23.144,23.136,0.018,1.15,59.8,-0.002,0.102,0.004,0
3676.89,1201.68,359.5824445,-32.6250644,24.233,24.606,0.02,1.11,53.5,0.01,0.085,0.0,0,23.047,23.038,0.017,1.09,62.3,-0.009,0.005,0.0,0
3813.0,2287.61,359.5673093,-32.6167853,24.632,25.141,0.026,1.17,41.8,-0.02,0.097,0.002,0,22.881,22.87,0.016,1.03,66.4,0.002,0.046,0.043,0
3792.04,1724.33,359.5746319,-32.621607,25.426,26.06,0.044,1.12,24.6,0.032,0.212,0.003,0,22.854,22.842,0.016,1.14,69.1,0.0,0.072,0.005,0
3210.6,254.44,359.5993437,-32.628594,24.09,24.311,0.018,1.05,59.1,0.014,0.067,0.001,0,23.368,23.36,0.021,1.03,52.3,0.014,0.04,0.008,0
2761.42,3211.54,359.566845,-32.5973476,24.364,24.731,0.022,1.11,49.5,0.009,0.115,0.003,0,23.195,23.186,0.019,1.05,56.5,0.008,0.148,0.004,0
2373.12,3902.74,359.5622634,-32.5870353,24.749,25.25,0.028,1.08,39.0,0.039,0.09,0.002,0,23.037,23.026,0.018,1.05,61.8,0.016,0.104,0.001,0
3221.67,2741.27,359.5678785,-32.6064451,24.825,25.346,0.031,1.03,35.4,-0.02,0.229,0.001,0,23.012,23.001,0.019,1.25,56.0,-0.037,0.061,0.001,0
2957.45,3049.12,359.5668079,-32.6008832,24.513,24.926,0.024,1.12,45.1,0.035,0.074,0.002,0,23.179,23.17,0.019,0.99,57.1,0.018,0.029,0.002,0
1967.32,752.45,359.6062789,-32.6109335,24.587,25.035,0.027,1.1,39.6,0.02,0.091,0.003,0,23.116,23.106,0.02,0.91,54.2,-0.023,0.065,0.003,0
2680.7,3794.74,359.5603547,-32.5912677,24.531,24.939,0.024,1.07,45.1,0.007,0.059,0.016,0,23.218,23.208,0.019,0.94,56.2,-0.004,0.061,0.012,0
3606.59,2421.14,359.5678209,-32.6133982,24.644,25.099,0.026,1.03,41.5,-0.001,0.267,0.012,0,23.142,23.132,0.019,1.09,56.9,0.006,0.066,0.021,0
2552.79,621.83,359.6017035,-32.61832,23.999,24.003,0.017,1.08,62.4,-0.004,0.034,0.007,0,23.959,23.953,0.03,0.95,36.5,-0.001,0.065,0.011,0
2809.35,2827.32,359.5711772,-32.6012972,24.6,25.028,0.026,0.97,42.1,0.023,0.038,0.019,0,23.207,23.197,0.02,1.05,55.0,0.006,-0.019,0.106,0
1210.61,2596.06,359.5910826,-32.5863938,24.781,25.265,0.029,1.06,37.9,0.016,0.134,0.001,0,23.146,23.135,0.019,1.19,57.3,0.017,0.015,0.002,0
3143.86,2269.94,359.5746458,-32.6098398,24.051,24.049,0.019,0.97,58.1,0.024,-0.022,0.005,0,24.042,24.036,0.033,1.07,32.5,0.024,0.222,0.004,0
2440.38,2846.93,359.574852,-32.5972044,24.72,25.177,0.027,1.02,39.7,0.024,0.094,0.003,0,23.207,23.197,0.02,1.04,55.5,0.012,-0.024,0.009,0
2548.85,3046.33,359.5711864,-32.5965704,24.25,24.443,0.021,0.91,52.9,0.033,0.03,0.003,0,23.606,23.598,0.025,1.0,44.1,0.025,0.054,0.005,0
3254.07,662.86,359.5937322,-32.6253992,25.472,25.417,0.075,1.24,14.6,0.112,0.106,0.0,0,26.55,26.547,0.2,1.11,5.4,0.024,1.05,0.002,0
3544.76,2421.83,359.5684695,-32.6127357,25.35,25.939,0.042,0.93,26.1,0.021,-0.046,0.015,0,23.133,23.121,0.019,0.92,58.3,0.007,0.073,0.011,0
2422.77,2820.85,359.5753679,-32.597251,24.579,24.96,0.025,0.97,43.5,0.013,0.144,0.005,0,23.36,23.35,0.021,1.06,51.1,0.007,0.099,0.014,0
1851.01,3303.74,359.5753598,-32.5868568,24.152,24.159,0.02,1.22,55.5,0.036,-0.009,0.003,0,24.096,24.09,0.034,0.91,31.7,0.012,0.148,0.012,0
3901.59,2563.13,359.5628949,-32.6152583,24.4,24.666,0.023,0.94,48.0,-0.012,0.044,0.022,0,23.555,23.547,0.025,0.93,44.1,-0.005,0.049,0.092,0
2461.43,3109.36,359.5713213,-32.5950779,24.89,25.374,0.031,1.01,35.5,0.039,0.155,0.024,0,23.254,23.244,0.02,1.09,54.2,0.033,0.054,0.026,0
4082.46,2660.26,359.5597476,-32.6163084,24.394,24.655,0.023,1.13,48.1,0.016,0.076,0.015,0,23.562,23.554,0.024,0.92,44.4,0.005,0.056,0.024,0
2711.62,2457.44,359.5768774,-32.6035718,24.146,24.153,0.019,1.13,55.9,0.016,0.092,0.001,0,24.091,24.085,0.034,1.04,32.1,-0.013,0.214,0.003,0
265.29,2586.85,359.6012422,-32.5764385,25.416,26.01,0.044,0.96,24.8,0.007,0.266,0.012,0,23.164,23.152,0.019,1.25,56.1,0.012,0.063,0.023,0
3227.37,2684.93,359.568528,-32.6070101,24.264,24.226,0.021,0.99,52.7,-0.014,0.002,0.017,0,24.493,24.487,0.063,1.13,17.4,-0.021,-0.014,0.04,0
1769.43,3945.05,359.5681467,-32.5802478,25.627,26.244,0.048,1.11,22.6,-0.011,0.112,0.0,0,23.202,23.19,0.019,1.12,56.4,0.03,0.054,0.015,0
3891.81,262.26,359.5920034,-32.6357573,24.785,25.225,0.028,0.88,38.8,0.013,0.126,0.012,0,23.344,23.334,0.021,0.95,52.9,0.02,0.013,0.007,0
2585.16,2822.0,359.5736273,-32.5989647,25.82,26.46,0.056,1.02,19.2,0.0,0.242,0.004,0,23.186,23.174,0.019,1.14,56.6,0.022,0.066,0.002,0
2293.71,2489.7,359.5809128,-32.598846,25.632,26.253,0.051,0.96,21.4,0.032,0.122,0.002,0,23.171,23.159,0.027,1.15,39.5,0.047,-0.024,0.035,0
826.14,3219.74,359.5873088,-32.5767277,24.436,24.7,0.023,1.17,47.1,0.041,0.012,0.0,0,23.596,23.588,0.025,1.25,43.9,0.041,0.092,0.0,0
2439.44,3440.76,359.5673792,-32.5918767,25.103,25.629,0.035,0.95,31.4,0.047,-0.001,0.0,0,23.266,23.255,0.02,1.0,54.6,0.004,0.083,0.001,0
2836.85,4050.94,359.5554669,-32.5906307,24.244,24.256,0.02,1.04,53.7,0.025,0.086,0.001,0,24.165,24.159,0.035,0.99,31.0,0.003,0.173,0.014,0
2571.58,4133.34,359.5572486,-32.5870768,25.054,25.566,0.033,0.94,32.5,0.018,-0.017,0.004,0,23.289,23.278,0.021,1.12,51.9,0.002,0.075,0.01,0
1690.61,3812.23,359.5706577,-32.5806004,25.114,25.636,0.035,1.11,31.2,0.046,0.112,0.0,0,23.296,23.285,0.02,1.06,53.6,0.008,0.04,0.0,0
2155.44,4068.27,359.5624917,-32.5832421,24.975,25.461,0.032,1.2,34.4,0.014,0.036,0.013,0,23.335,23.324,0.021,1.13,52.1,0.026,0.018,0.008,0
3942.39,2684.67,359.5609293,-32.6146029,24.496,24.774,0.024,0.95,45.1,0.004,0.11,0.006,0,23.615,23.607,0.025,1.0,43.3,-0.011,0.117,0.014,0
2799.82,3330.32,359.5649401,-32.5966915,24.843,25.289,0.029,1.1,37.0,0.024,0.132,0.001,0,23.377,23.367,0.021,1.02,50.8,-0.003,0.039,0.002,0
3644.71,551.77,359.5909801,-32.6305416,24.754,25.166,0.027,1.09,39.7,0.015,0.073,0.0,0,23.419,23.409,0.022,1.05,50.4,0.029,0.023,0.0,0
2945.13,3125.13,359.565981,-32.6000717,24.601,24.936,0.025,1.1,42.9,0.022,0.019,0.001,0,23.543,23.534,0.023,1.04,46.2,-0.029,0.036,0.001,0
2526.94,3123.59,359.5704457,-32.5956459,24.93,25.401,0.031,1.06,34.8,0.027,0.126,0.001,0,23.355,23.345,0.021,1.1,50.9,0.034,-0.003,0.002,0
2787.06,4109.13,359.5552631,-32.589581,24.332,24.401,0.021,1.09,50.9,0.006,0.084,0.02,0,24.023,24.016,0.032,0.91,34.1,0.005,0.045,0.053,0
3367.51,2597.89,359.5681351,-32.6092773,26.628,27.314,0.105,1.01,10.4,0.045,0.717,0.049,0,23.32,23.306,0.021,1.05,52.4,-0.008,-0.001,0.011,0
3767.88,2539.94,359.5646088,-32.6140466,25.302,25.862,0.041,0.99,26.8,-0.022,0.197,0.025,0,23.272,23.261,0.02,1.1,53.3,0.01,-0.051,0.016,0
1073.95,4068.6,359.5739809,-32.571758,24.712,25.084,0.027,1.33,40.0,0.039,0.119,0.002,0,23.529,23.519,0.023,1.18,46.2,0.025,0.042,0.002,0
1278.79,3148.14,359.5834013,-32.5821748,24.239,24.197,0.02,1.03,53.4,0.015,0.033,0.0,0,24.511,24.506,0.045,1.01,24.1,0.039,0.211,0.001,0
2785.33,3997.82,359.5566838,-32.5905595,24.89,25.33,0.03,1.04,36.0,0.012,0.187,0.004,0,23.446,23.437,0.022,1.0,48.8,0.006,0.06,0.003,0
2535.06,3930.71,359.5601897,-32.5885039,25.53,26.121,0.046,1.07,23.9,-0.013,0.105,0.059,0,23.302,23.291,0.02,1.03,53.3,0.0,0.111,0.022,0
3053.21,2499.87,359.5727116,-32.6068184,25.017,25.507,0.034,1.13,32.1,0.017,0.094,0.005,0,23.355,23.345,0.022,1.21,50.1,0.012,0.056,0.003,0
2567.97,3824.67,359.5611759,-32.589803,24.308,24.321,0.021,1.01,52.0,0.0,0.107,0.001,0,24.224,24.218,0.036,1.04,30.0,0.022,0.07,0.003,0
2343.35,4121.14,359.5598283,-32.5847633,25.07,25.564,0.034,1.2,32.4,0.002,0.12,0.005,0,23.393,23.382,0.021,1.05,50.5,0.039,0.116,0.011,0
2245.7,2798.64,359.5775298,-32.59557,25.233,25.763,0.046,1.01,23.8,0.055,0.086,0.003,2,23.374,23.364,0.024,1.08,46.1,0.004,0.06,0.012,0
3872.25,2596.01,359.5627925,-32.6146524,25.413,25.986,0.043,0.93,25.1,0.016,0.026,0.006,0,23.307,23.295,0.021,1.11,52.3,0.025,0.108,0.007,0
2700.4,3028.2,359.5698039,-32.5983417,26.008,26.653,0.065,0.98,16.6,-0.013,0.444,0.028,0,23.323,23.311,0.021,1.07,52.6,-0.006,0.008,0.009,0
2565.17,3656.69,359.5633221,-32.5912777,25.464,26.04,0.044,0.99,24.7,0.05,0.159,0.003,0,23.332,23.321,0.021,1.09,52.4,0.018,-0.021,0.006,0
2288.08,3189.45,359.5721546,-32.5925204,25.968,26.61,0.063,1.01,17.3,-0.006,0.087,0.013,0,23.314,23.301,0.021,1.03,52.5,0.015,0.04,0.014,0
3634.59,2655.27,359.5645725,-32.6115987,25.113,25.618,0.036,0.98,30.1,0.002,-0.003,0.107,0,23.379,23.369,0.022,1.05,50.0,-0.001,0.115,0.038,0
2532.67,3817.22,359.561645,-32.589495,24.573,24.84,0.025,1.05,43.6,0.02,0.061,0.056,0,23.724,23.716,0.027,1.06,40.6,0.045,0.056,0.066,0
