X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
3516.84,1872.18,149.148138,68.8947663,21.986,22.556,0.004,1.66,259.6,0.023,0.027,0.001,0,19.897,19.885,0.003,1.56,426.7,0.025,0.02,0.001,2
2988.49,1274.87,149.1628375,68.9044965,21.697,22.161,0.004,1.53,300.3,0.021,0.023,0.002,0,20.155,20.145,0.003,1.59,418.0,0.035,0.004,0.002,0
3401.17,3726.28,149.0794204,68.8874662,22.562,23.158,0.005,1.49,198.4,0.016,0.015,0.0,0,20.293,20.282,0.003,1.34,396.8,0.005,0.018,0.0,0
1645.34,554.65,149.1712767,68.9254458,21.409,21.465,0.003,2.64,350.2,-0.012,0.04,0.0,0,21.146,21.14,0.004,1.92,260.4,-0.015,0.03,0.002,0
2172.59,2449.62,149.1094675,68.9095702,21.851,22.12,0.005,1.36,221.9,0.0,0.012,0.015,2,20.997,20.989,0.004,1.35,269.7,0.019,0.011,0.013,0
1895.67,2003.96,149.121977,68.9153018,22.234,22.645,0.005,1.95,204.5,0.011,0.053,0.0,2,20.908,20.899,0.004,1.75,260.2,0.036,0.014,0.0,2
2033.51,1822.26,149.1303887,68.9143656,22.886,23.471,0.007,1.3,153.7,0.03,0.029,0.001,2,20.7,20.688,0.004,1.42,263.7,0.045,0.031,0.001,2
3116.38,1642.85,149.1511765,68.9010818,22.541,22.999,0.006,1.4,168.1,0.009,0.011,0.001,2,21.025,21.015,0.004,1.51,274.7,0.022,0.015,0.001,0
2507.91,3601.7,149.0721281,68.8997148,22.477,22.871,0.006,1.39,182.3,0.024,0.025,0.001,2,21.214,21.205,0.004,1.21,250.9,0.033,0.015,0.002,0
1549.92,443.77,149.1740452,68.9272171,22.57,22.966,0.006,1.53,196.7,-0.005,0.052,0.0,0,21.3,21.29,0.005,1.3,238.8,0.005,0.032,0.001,0
2429.4,3508.48,149.0744689,68.9011829,22.078,22.113,0.008,1.29,135.2,0.015,0.045,0.03,2,21.896,21.89,0.006,1.22,173.4,0.031,0.022,0.057,0
1873.78,175.39,149.1880568,68.92426,23.302,23.872,0.008,1.7,129.6,-0.009,0.059,0.009,0,21.208,21.197,0.004,1.36,245.8,0.012,0.038,0.014,0
2224.36,2366.69,149.1131589,68.9092887,22.813,23.2,0.008,1.16,141.8,-0.02,0.026,0.0,2,21.574,21.565,0.005,1.07,209.4,0.009,0.022,0.0,0
2743.95,518.6,149.187055,68.9112728,22.692,23.025,0.006,1.65,185.4,-0.003,0.048,0.003,0,21.64,21.632,0.006,1.22,188.1,0.01,0.035,0.006,2
2672.06,825.58,149.1749694,68.9107572,22.921,23.32,0.007,1.23,145.9,0.004,0.056,0.0,2,21.64,21.631,0.006,1.25,182.6,0.025,0.024,0.0,2
2799.64,3322.56,149.0861015,68.8972365,22.824,23.167,0.006,1.52,172.2,0.016,0.003,0.002,0,21.739,21.73,0.006,0.98,192.8,0.02,0.009,0.004,0
3613.63,212.5,149.2095996,68.9013655,22.586,22.774,0.007,1.42,161.9,0.005,0.032,0.0,2,21.955,21.947,0.006,1.23,173.6,0.036,0.046,0.0,0
2714.47,3230.49,149.0883132,68.8987859,23.905,24.524,0.012,1.32,92.7,0.03,0.006,0.002,0,21.467,21.455,0.005,1.12,213.0,0.015,0.009,0.001,0
2248.36,676.06,149.1748149,68.9169975,23.371,23.872,0.009,1.19,127.3,0.008,0.006,0.001,0,21.662,21.651,0.006,1.25,175.8,0.032,0.015,0.002,2
2794.9,1185.1,149.1635436,68.9074494,23.698,24.247,0.01,1.25,105.9,0.021,0.053,0.002,0,21.732,21.721,0.006,1.13,188.1,0.021,0.022,0.002,0
4077.58,1458.2,149.1705284,68.8894089,23.306,23.735,0.008,1.4,132.7,0.025,0.07,0.009,0,21.909,21.899,0.006,1.65,171.4,0.041,0.035,0.007,2
2662.6,1079.03,149.1656489,68.9096795,22.788,22.825,0.006,1.38,170.8,0.012,0.049,0.001,0,22.6,22.594,0.009,1.08,120.7,0.025,-0.007,0.002,0
505.78,4161.14,149.0253275,68.9231692,23.256,23.578,0.017,1.19,62.5,0.016,0.035,0.002,0,22.241,22.232,0.016,1.04,67.1,0.019,0.437,0.008,0
2604.7,3381.67,149.0813828,68.899499,23.464,23.812,0.01,1.18,111.5,0.029,0.026,0.001,2,22.359,22.35,0.008,1.13,139.3,0.031,0.037,0.001,0
2558.15,2933.61,149.0970099,68.9022377,23.117,23.2,0.007,1.39,147.0,0.024,0.02,0.008,0,22.74,22.733,0.01,1.27,111.9,0.013,0.027,0.029,0
3644.57,498.4,149.1996355,68.8996086,24.559,25.188,0.017,1.03,65.1,0.015,0.057,0.001,0,22.035,22.023,0.007,1.2,165.1,0.008,0.007,0.001,0
747.04,4187.06,149.0275873,68.9198984,23.785,24.257,0.024,1.11,46.0,-0.011,0.067,0.003,0,22.208,22.197,0.016,1.06,66.4,0.015,0.071,0.004,0
2907.11,2051.22,149.1336093,68.9018757,23.099,23.115,0.008,1.28,142.6,0.028,0.023,0.002,2,22.999,22.993,0.011,1.12,97.7,0.015,0.037,0.004,0
2083.17,2363.04,149.1114268,68.9111487,24.72,25.356,0.019,1.28,57.6,-0.016,0.059,0.061,0,22.129,22.116,0.007,1.05,155.6,0.003,0.005,0.031,0
3180.6,3932.6,149.0690313,68.8893622,23.185,23.221,0.008,1.3,139.2,0.005,0.007,0.004,0,22.996,22.99,0.012,0.99,94.2,0.031,0.017,0.003,0
1995.52,1394.7,149.1454014,68.9168908,23.601,23.943,0.01,1.14,111.7,0.025,0.011,0.001,0,22.52,22.511,0.009,1.07,126.0,0.04,0.05,0.001,0
2956.03,2598.08,149.1144274,68.89864,23.201,23.23,0.009,1.23,124.9,0.022,0.04,0.009,0,23.044,23.038,0.012,1.09,92.5,0.008,0.068,0.008,2
2490.95,582.1,149.18142,68.9142754,23.172,23.155,0.008,1.46,144.2,0.002,0.048,0.003,0,23.248,23.242,0.013,1.13,86.2,0.013,0.018,0.008,0
2265.27,4256.35,149.0451921,68.8997623,24.023,24.5,0.027,0.99,40.4,0.009,0.057,0.06,0,22.421,22.411,0.018,1.2,61.0,-0.022,0.054,0.044,0
2780.66,2526.24,149.1147173,68.9012701,23.26,23.253,0.008,1.25,132.3,0.008,0.058,0.015,0,23.281,23.275,0.014,1.37,79.8,0.008,0.116,0.019,2
3529.43,1025.31,149.1790106,68.8986168,23.8,24.188,0.011,0.97,101.4,-0.003,0.017,0.001,0,22.558,22.549,0.009,1.1,125.6,0.007,0.038,0.001,0
2330.52,271.36,149.1905864,68.9178418,23.864,24.248,0.012,1.52,87.8,-0.011,0.091,0.02,2,22.639,22.63,0.009,1.2,120.7,0.007,0.046,0.013,0
269.23,3543.04,149.0446153,68.9292023,23.81,24.154,0.011,1.2,97.2,-0.001,0.048,0.003,0,22.722,22.713,0.01,1.19,109.7,0.016,-0.004,0.01,0
2130.15,1790.66,149.1328105,68.9132542,25.16,25.811,0.025,1.09,43.7,0.004,0.154,0.002,0,22.406,22.393,0.008,1.23,134.9,0.005,0.044,0.002,0
1847.74,2029.65,149.1204121,68.9158054,24.04,24.486,0.012,1.28,86.9,-0.013,0.034,0.004,0,22.575,22.565,0.009,1.24,122.2,0.011,0.04,0.007,0
2863.14,1108.34,149.1672271,68.9069224,24.094,24.55,0.013,1.05,85.8,-0.004,0.04,0.009,0,22.584,22.574,0.009,1.1,123.3,0.009,0.012,0.008,0
3763.46,2076.35,149.1439863,68.8905783,23.409,23.441,0.009,1.37,117.2,0.002,0.056,0.0,0,23.239,23.233,0.013,1.18,83.5,0.013,0.038,0.001,0
2940.67,3407.14,149.0848996,68.8949938,23.54,23.671,0.011,1.01,98.6,-0.012,0.011,0.002,2,23.05,23.043,0.011,1.09,95.5,0.017,0.01,0.003,0
2706.84,3326.05,149.0847487,68.8984308,23.855,24.2,0.013,1.03,85.2,0.012,0.036,0.002,2,22.765,22.756,0.011,1.08,97.0,0.042,0.041,0.003,2
4022.5,3715.81,149.0880052,68.8794083,24.304,24.78,0.015,1.24,74.4,-0.008,0.072,0.001,0,22.707,22.697,0.01,1.12,113.8,-0.003,0.038,0.004,0
3549.22,1356.14,149.1672742,68.8967907,25.019,25.636,0.023,1.08,47.3,0.001,0.125,0.001,2,22.597,22.585,0.009,1.17,119.9,0.006,-0.012,0.003,0
2955.02,3356.93,149.0869088,68.8950454,25.042,25.661,0.022,1.18,48.3,-0.021,0.173,0.011,0,22.596,22.584,0.009,1.11,122.9,0.0,0.015,0.008,0
3076.87,3422.72,149.0861344,68.8931424,23.675,23.773,0.01,1.07,108.3,0.002,0.045,0.001,0,23.266,23.259,0.013,1.12,83.2,0.027,0.014,0.006,0
1873.38,2170.55,149.1156388,68.9148014,23.624,23.672,0.011,1.29,97.6,0.001,0.017,0.005,0,23.393,23.386,0.016,1.0,68.3,0.001,0.047,0.013,0
2474.46,1995.42,149.1299258,68.9077879,24.993,25.588,0.035,1.16,30.8,0.033,0.164,0.02,0,22.735,22.723,0.01,1.12,110.3,0.016,0.01,0.014,0
3128.92,3717.46,149.0761426,68.8910607,24.156,24.555,0.013,1.24,83.8,-0.007,0.047,0.01,0,22.874,22.865,0.011,1.03,96.6,0.017,0.031,0.012,2
3048.79,3562.06,149.0807143,68.8928458,24.491,24.995,0.016,1.15,68.1,0.015,0.035,0.004,0,22.764,22.753,0.01,1.0,112.0,0.019,0.007,0.008,0
2335.3,1945.76,149.129891,68.90984,23.655,23.667,0.01,1.3,108.3,0.01,0.066,0.002,0,23.57,23.564,0.016,1.16,68.8,0.035,0.075,0.011,0
2605.55,3691.08,149.0701799,68.8980153,24.304,24.743,0.015,1.15,71.5,0.014,0.052,0.001,0,22.871,22.861,0.011,1.14,95.6,0.001,-0.014,0.001,0
2133.71,441.56,149.1818167,68.9196054,24.163,24.539,0.013,1.13,81.7,0.007,0.039,0.006,0,22.963,22.954,0.011,1.07,97.5,0.012,0.041,0.009,0
3215.56,824.81,149.1821523,68.9036647,24.054,24.372,0.012,1.23,88.4,0.003,0.021,0.001,0,23.05,23.042,0.011,1.06,96.0,0.011,0.025,0.001,0
