,X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
34,3108.9,1917.12,204.1672555,-29.5488292,24.205,24.548,0.02,1.2,55.6,-0.004,0.056,0.0,0,23.12,23.111,0.018,1.09,61.8,0.02,0.002,0.001,0
35,2635.23,1423.17,204.1675589,-29.5583304,25.182,25.785,0.037,1.12,29.2,0.013,0.171,0.001,0,22.871,22.859,0.016,1.01,68.7,0.007,0.046,0.001,0
36,1172.73,2554.5,204.1969914,-29.5603347,25.268,25.884,0.039,1.08,27.9,0.002,0.108,0.002,0,22.851,22.839,0.016,1.08,66.1,0.031,0.023,0.0,2
37,2781.47,3653.81,204.1897514,-29.5340164,24.405,24.812,0.022,1.14,49.9,0.03,0.063,0.001,0,23.091,23.082,0.019,1.05,57.5,0.025,-0.014,0.02,2
38,2483.26,3055.57,204.1868635,-29.5429537,24.581,25.04,0.024,1.03,44.4,0.012,0.025,0.0,0,23.059,23.049,0.017,1.02,64.5,0.017,0.038,0.008,0
39,3089.2,3361.86,204.182982,-29.5341494,24.58,25.037,0.024,0.84,44.8,0.029,0.013,0.0,0,23.068,23.058,0.017,1.12,64.3,0.036,0.036,0.0,0
40,3687.07,2409.84,204.1657032,-29.5383656,27.082,27.774,0.152,1.05,7.1,0.102,0.296,0.006,0,23.109,23.094,0.017,0.97,62.5,-0.007,0.022,0.001,0
41,162.44,747.88,204.1895667,-29.5883483,25.145,25.724,0.035,1.01,31.2,-0.004,0.087,0.001,0,22.999,22.988,0.016,1.05,66.7,0.017,0.033,0.0,0
42,2511.88,2863.84,204.1844691,-29.5446594,24.403,24.774,0.022,1.03,49.1,0.033,0.043,0.0,0,23.22,23.211,0.019,0.93,58.2,0.015,0.072,0.0,0
43,1747.09,2778.83,204.192603,-29.5526686,24.605,25.053,0.027,1.1,41.0,-0.01,0.084,0.002,0,23.13,23.12,0.018,1.01,58.8,0.011,0.038,0.002,0
44,1171.87,3243.66,204.2043916,-29.5532511,24.472,24.867,0.023,1.17,47.7,0.001,0.026,0.0,0,23.203,23.193,0.018,1.0,59.0,0.028,0.097,0.001,0
45,1763.85,439.47,204.1673125,-29.5765807,24.691,25.146,0.026,1.09,42.3,0.021,0.032,0.002,0,23.187,23.177,0.018,1.18,60.8,0.013,0.021,0.002,0
46,2308.09,1830.62,204.1757984,-29.5571909,24.405,24.734,0.024,1.14,45.4,0.003,0.063,0.004,0,23.365,23.356,0.022,1.26,48.3,-0.023,0.089,0.007,0
47,1594.58,3018.28,204.1969746,-29.5516274,24.698,25.147,0.026,1.05,41.5,-0.041,0.121,0.004,0,23.219,23.21,0.019,1.07,58.3,-0.011,-0.017,0.003,0
48,2167.37,3632.53,204.1967859,-29.5399639,24.722,25.171,0.026,1.1,41.4,0.009,0.208,0.007,0,23.241,23.231,0.019,0.99,58.6,0.005,0.122,0.005,0
49,4105.03,3339.84,204.1707346,-29.5248984,24.666,25.094,0.026,0.93,42.2,-0.013,0.081,0.006,0,23.272,23.263,0.02,1.16,55.3,0.012,-0.001,0.035,0
50,1674.0,298.59,204.1668639,-29.5788683,25.166,25.719,0.034,0.95,31.5,0.012,0.177,0.003,0,23.177,23.166,0.018,1.1,60.2,-0.008,-0.03,0.026,0
51,557.92,427.39,204.1814492,-29.5879564,25.274,25.846,0.037,0.93,29.4,-0.005,0.197,0.0,0,23.17,23.159,0.018,0.98,60.9,0.018,0.053,0.004,0
52,2328.15,2033.21,204.177734,-29.5549195,24.196,24.289,0.019,1.0,55.7,-0.022,0.024,0.001,0,23.797,23.79,0.027,1.08,40.5,0.018,0.094,0.001,0
53,1598.13,870.87,204.173901,-29.5736888,24.949,25.449,0.03,1.03,35.8,0.02,0.139,0.0,0,23.243,23.233,0.019,1.22,57.7,0.057,0.016,0.001,0
54,2663.07,3494.77,204.1894464,-29.5367573,25.158,25.698,0.035,1.07,31.3,0.006,0.065,0.0,0,23.248,23.237,0.019,0.94,58.1,0.025,0.0,0.0,0
55,2036.97,2747.1,204.188834,-29.5502909,25.862,26.502,0.059,1.0,18.4,0.029,0.38,0.021,0,23.224,23.212,0.019,0.96,57.0,0.005,-0.016,0.05,0
56,652.74,313.79,204.1791086,-29.5882405,24.594,24.936,0.024,1.07,44.8,0.025,0.106,0.0,0,23.51,23.501,0.022,1.22,50.1,0.03,0.006,0.0,0
57,1130.84,2932.34,204.2015387,-29.5568374,25.226,25.778,0.038,1.14,28.5,0.022,0.119,0.003,0,23.246,23.235,0.02,1.04,54.8,0.001,-0.014,0.001,0
58,833.63,3905.9,204.2154932,-29.5495909,25.594,26.184,0.047,0.99,23.3,-0.018,0.076,0.0,0,23.369,23.357,0.02,1.03,54.1,0.008,0.018,0.0,0
59,1883.73,242.84,204.1637849,-29.5774849,24.609,24.865,0.024,0.96,44.8,0.004,-0.025,0.001,0,23.792,23.784,0.026,1.12,42.4,0.017,0.092,0.002,0
60,2280.0,183.86,204.158465,-29.5743939,24.953,25.383,0.03,1.01,36.1,0.02,0.072,0.008,0,23.551,23.542,0.022,0.94,49.3,-0.024,-0.042,0.003,0
61,962.21,1273.78,204.1857458,-29.5754763,24.947,25.384,0.031,1.03,35.1,0.007,0.075,0.0,0,23.519,23.509,0.022,1.15,48.7,0.047,0.014,0.0,0
62,3972.55,614.39,204.1430684,-29.5541703,24.647,24.919,0.027,0.97,40.6,0.003,0.071,0.051,0,23.786,23.778,0.026,0.98,41.0,0.0,-0.017,0.044,0
63,1025.9,3900.64,204.2131622,-29.5478518,25.719,26.319,0.05,1.05,21.6,-0.021,0.337,0.007,0,23.425,23.413,0.021,0.96,52.1,0.035,-0.032,0.014,0
64,3831.22,3155.83,204.1719988,-29.5293462,24.808,25.169,0.028,1.04,38.7,-0.006,0.041,0.004,0,23.661,23.652,0.024,1.08,45.2,0.005,0.043,0.008,0
65,3332.43,1529.18,204.160451,-29.5507343,26.288,26.946,0.079,1.04,13.7,0.014,0.245,0.0,0,23.45,23.437,0.021,1.01,51.2,-0.007,0.029,0.002,0
66,1575.13,3162.77,204.198754,-29.5503221,25.458,25.991,0.061,0.99,17.8,0.003,0.353,0.035,0,23.582,23.571,0.023,1.09,46.9,0.02,-0.019,0.007,0
67,1384.51,3925.96,204.2091916,-29.5442465,25.597,26.164,0.049,1.11,22.1,0.029,-0.017,0.007,0,23.524,23.512,0.023,1.1,47.3,-0.015,0.015,0.001,0
68,2128.84,2574.37,204.1858951,-29.5512111,25.4,25.935,0.042,1.01,25.9,0.007,0.11,0.0,0,23.513,23.502,0.022,1.04,49.1,0.007,-0.005,0.001,0
69,260.26,2588.99,204.2081564,-29.5684909,24.927,25.314,0.031,0.95,35.3,0.001,0.011,0.007,0,23.691,23.681,0.025,1.05,43.0,0.035,0.104,0.009,0
70,145.26,908.48,204.1914928,-29.5868561,24.891,25.239,0.03,1.07,36.6,0.023,0.083,0.0,0,23.786,23.777,0.026,1.11,41.7,0.02,0.022,0.0,0
71,3290.94,312.68,204.1478911,-29.5636348,25.008,25.402,0.031,0.93,34.9,0.0,0.028,0.001,0,23.745,23.736,0.025,1.1,43.7,-0.01,0.097,0.002,0
72,1813.54,2397.46,204.1877272,-29.5559728,25.154,25.614,0.036,0.94,30.3,-0.044,0.254,0.004,0,23.631,23.621,0.024,1.02,44.6,0.026,0.017,0.004,0
73,1605.63,654.5,204.171491,-29.5758448,26.014,26.635,0.062,1.11,17.4,-0.02,0.052,0.002,0,23.56,23.548,0.022,1.19,48.6,0.01,0.052,0.0,0
74,3886.83,3988.26,204.1802668,-29.5202632,25.071,25.48,0.034,0.96,32.1,0.024,0.054,0.0,0,23.75,23.741,0.025,1.0,43.0,0.003,-0.01,0.0,0
75,2373.76,1446.75,204.1709042,-29.5605274,25.761,26.346,0.055,1.03,19.9,0.013,0.049,0.057,0,23.577,23.565,0.023,0.99,47.4,0.007,0.033,0.013,0
76,1625.66,3527.13,204.2020631,-29.5461014,25.096,25.508,0.034,0.98,32.3,0.02,0.059,0.001,0,23.765,23.755,0.026,0.94,42.4,-0.011,0.026,0.0,0
77,15.49,63.49,204.1839631,-29.5967609,27.562,28.255,0.214,1.04,5.1,-0.044,0.205,0.002,0,23.778,23.763,0.025,1.01,42.7,-0.008,0.013,0.0,0
78,3615.03,1545.48,204.1572842,-29.5479295,25.566,26.112,0.048,1.02,22.8,-0.015,0.128,0.004,0,23.623,23.612,0.024,0.97,45.5,0.02,-0.013,0.004,0
79,563.75,1321.52,204.190972,-29.5787023,24.996,25.367,0.032,1.05,33.6,0.049,0.042,0.004,0,23.815,23.806,0.027,1.1,40.6,0.019,0.078,0.002,0
80,2216.74,2280.38,204.1817026,-29.5534159,25.734,26.31,0.053,0.96,20.4,-0.047,0.125,0.001,0,23.608,23.597,0.024,0.96,46.1,-0.001,-0.004,0.001,0
81,2784.09,371.57,204.154517,-29.5677591,25.234,25.685,0.037,1.04,29.7,0.011,0.136,0.014,0,23.747,23.737,0.025,1.14,43.6,-0.002,0.048,0.007,0
82,1431.97,3288.87,204.2017996,-29.5503598,25.085,25.483,0.037,1.03,29.0,0.006,0.073,0.001,0,23.805,23.796,0.029,1.21,37.0,0.012,0.041,0.001,0
83,2298.59,2367.01,204.1816636,-29.551761,25.225,25.68,0.038,1.01,28.9,0.01,0.103,0.016,0,23.723,23.713,0.025,0.94,42.9,0.009,0.015,0.007,0
84,1377.55,2780.38,204.1969908,-29.5560998,25.105,25.512,0.034,1.17,31.6,-0.039,-0.03,0.0,0,23.791,23.782,0.027,1.04,40.8,0.034,0.149,0.001,0
85,3485.76,1506.09,204.1583902,-29.549541,26.07,26.687,0.067,1.13,16.2,0.039,0.281,0.0,0,23.641,23.629,0.024,0.95,45.4,0.017,0.055,0.007,0
86,970.36,3196.18,204.2062663,-29.5556193,26.338,26.981,0.083,1.09,13.0,0.1,0.381,0.005,0,23.676,23.663,0.025,1.17,43.7,0.044,0.084,0.003,0
87,2011.98,2630.63,204.1878806,-29.5517224,25.629,26.189,0.05,1.09,21.7,0.015,-0.08,0.002,0,23.607,23.596,0.026,1.19,41.3,0.062,0.111,0.001,2
88,3083.35,124.24,204.1483242,-29.5675104,24.888,25.155,0.029,1.04,37.7,0.005,0.06,0.0,0,24.042,24.033,0.03,0.99,36.7,-0.006,0.155,0.0,0
89,971.71,3276.48,204.2071113,-29.5547804,25.776,26.335,0.077,0.94,14.1,0.057,0.26,0.002,0,23.758,23.746,0.026,0.94,42.5,-0.011,0.022,0.001,0
90,2928.49,3075.24,204.1818091,-29.5385977,25.539,26.059,0.045,1.03,23.9,0.014,0.064,0.0,0,23.728,23.718,0.025,1.06,43.4,0.035,0.021,0.0,0
91,2206.93,2399.62,204.1830974,-29.5522806,25.72,26.256,0.076,0.98,14.3,-0.004,0.437,0.001,0,23.828,23.817,0.028,0.98,38.4,0.006,0.013,0.0,0
92,1975.64,2756.59,204.1896612,-29.5507654,25.951,26.541,0.062,0.94,17.4,0.017,0.268,0.0,0,23.728,23.716,0.025,0.91,42.6,0.033,0.045,0.0,0
93,2819.85,2194.06,204.173644,-29.5486771,25.645,26.187,0.05,0.98,21.9,0.011,0.091,0.001,0,23.725,23.714,0.025,1.11,42.7,0.027,0.069,0.001,0
94,2623.17,1770.04,204.1714222,-29.5548744,26.414,27.057,0.09,0.99,12.1,0.008,0.76,0.016,0,23.748,23.735,0.025,1.08,42.7,0.015,0.025,0.011,0
95,381.97,3901.89,204.2207936,-29.5538444,25.554,26.061,0.047,1.14,23.0,0.007,0.038,0.0,0,23.813,23.803,0.027,1.09,40.9,-0.03,0.041,0.0,0
96,3190.85,2594.54,204.1735517,-29.5410955,25.132,25.513,0.036,1.07,29.9,0.006,0.072,0.0,0,23.914,23.905,0.028,1.03,38.5,0.017,0.204,0.0,0
97,1745.66,1199.91,204.1756856,-29.5689272,26.661,27.323,0.105,1.16,10.3,0.007,0.644,0.02,0,23.772,23.759,0.026,1.06,42.4,-0.023,0.034,0.0,0
98,907.62,3977.78,204.2153885,-29.5481611,25.692,26.232,0.05,0.93,21.8,-0.039,0.245,0.0,0,23.781,23.77,0.026,1.1,41.8,0.022,-0.053,0.001,0
99,2311.85,909.21,204.1658702,-29.566635,25.492,25.99,0.043,0.84,25.1,0.014,0.093,0.0,0,23.796,23.786,0.026,1.14,42.2,-0.008,0.105,0.0,0
100,1845.23,2648.7,204.1900467,-29.5530921,25.728,26.278,0.053,1.05,20.4,-0.007,0.06,0.001,0,23.757,23.746,0.026,1.05,41.4,0.056,0.069,0.001,0
101,994.81,1333.1,204.1859964,-29.5745619,25.145,25.522,0.035,1.08,30.9,0.015,0.169,0.0,0,23.941,23.932,0.029,1.01,37.5,0.009,0.023,0.0,0
102,1199.66,3675.58,204.2086938,-29.5485472,25.989,26.577,0.062,1.04,17.5,0.087,0.264,0.015,0,23.786,23.774,0.026,1.05,42.2,0.017,-0.002,0.006,0
103,1806.92,2573.13,204.1896894,-29.554227,25.176,25.554,0.036,1.0,29.8,-0.01,0.089,0.022,0,23.972,23.963,0.03,1.05,36.4,-0.011,0.044,0.041,0
104,2464.99,2468.7,204.1807862,-29.5491623,25.328,25.768,0.04,1.03,27.4,-0.026,0.054,0.002,0,23.885,23.875,0.028,1.14,38.8,-0.01,0.066,0.002,0
105,1941.88,3085.3,204.1935853,-29.5476981,25.723,26.258,0.054,1.09,20.2,0.003,0.195,0.001,0,23.834,23.823,0.027,1.08,39.5,0.026,0.05,0.0,0
106,1925.09,2997.6,204.1928435,-29.5487571,25.58,26.085,0.047,1.05,23.0,0.001,0.106,0.0,0,23.851,23.841,0.027,0.95,40.1,-0.021,0.037,0.002,0
107,3003.44,1453.47,204.1635294,-29.5545829,25.187,25.565,0.036,1.08,30.3,0.011,0.081,0.001,0,23.981,23.972,0.029,0.95,36.9,0.021,0.105,0.001,0
108,1917.34,3176.44,204.1948529,-29.5469892,26.587,27.239,0.103,0.97,10.5,-0.065,0.071,0.002,0,23.83,23.817,0.028,1.03,38.4,0.02,0.07,0.0,0
109,832.31,2943.58,204.2051908,-29.5595063,26.196,26.808,0.074,1.0,14.7,0.003,0.487,0.003,0,23.807,23.795,0.027,1.06,40.8,0.006,-0.006,0.001,0
110,1777.78,1219.36,204.1755143,-29.5684274,25.422,25.881,0.042,1.2,25.6,0.037,0.142,0.017,0,23.898,23.888,0.028,0.97,39.1,-0.016,0.033,0.003,0
111,2382.22,683.75,204.1626192,-29.5682978,25.68,26.2,0.049,1.08,22.0,0.033,0.279,0.005,0,23.872,23.862,0.027,1.02,40.6,-0.012,0.028,0.004,0
112,3492.29,142.82,204.1436876,-29.5635028,26.29,26.909,0.075,0.97,14.6,-0.001,0.066,0.001,0,23.848,23.836,0.026,1.19,41.1,0.031,0.196,0.001,0
113,3241.05,619.13,204.151769,-29.5609483,25.427,25.882,0.041,1.15,26.2,0.01,0.156,0.003,0,23.923,23.913,0.029,1.11,37.8,0.011,0.093,0.008,0
114,2036.31,2763.87,204.1890217,-29.5501245,25.522,26.014,0.047,1.07,23.2,-0.046,0.262,0.0,0,23.853,23.842,0.03,0.86,35.9,0.006,0.191,0.0,0
115,1208.08,3257.78,204.2041146,-29.5527681,25.555,26.042,0.046,1.03,23.4,-0.034,0.59,0.012,0,23.911,23.901,0.028,1.15,38.1,0.011,0.331,0.008,0
116,1622.61,754.33,204.1723612,-29.5746594,25.763,26.298,0.053,1.17,20.5,-0.001,0.345,0.0,0,23.878,23.867,0.027,1.03,39.6,0.024,0.087,0.001,0
117,3015.61,1176.16,204.1604108,-29.5573221,25.612,26.115,0.047,1.04,22.9,0.044,0.228,0.0,0,23.887,23.877,0.028,1.09,39.1,0.026,-0.066,0.0,0
118,2526.18,1923.49,204.1742151,-29.5542007,25.738,26.273,0.053,1.14,20.4,-0.053,0.039,0.0,0,23.854,23.844,0.027,1.2,39.5,0.025,0.145,0.0,0
119,2537.38,1794.26,204.1726966,-29.5554257,25.859,26.413,0.059,0.9,18.3,0.022,-0.116,0.035,0,23.862,23.851,0.028,1.01,39.0,0.009,0.104,0.058,0
120,1276.76,2528.74,204.1954845,-29.5596293,25.721,26.249,0.054,1.09,20.3,0.006,0.088,0.003,0,23.874,23.863,0.028,1.15,38.4,0.021,0.051,0.001,0
121,752.94,3971.9,204.2171553,-29.5496642,25.967,26.534,0.061,1.16,17.8,0.011,0.232,0.0,0,23.897,23.886,0.028,0.97,39.1,0.021,0.022,0.0,0
122,2815.13,345.24,204.1538674,-29.5677402,25.562,26.042,0.045,1.09,24.3,-0.031,0.242,0.002,0,23.947,23.937,0.028,1.05,38.5,0.025,-0.004,0.003,0
123,3943.81,1045.69,204.1480353,-29.5500023,25.42,25.857,0.044,1.1,24.9,0.054,0.144,0.074,0,23.993,23.984,0.032,1.06,33.9,0.049,0.075,0.037,0
124,3075.84,2206.44,204.1707495,-29.5461613,26.057,26.647,0.066,1.04,16.4,-0.032,0.207,0.001,0,23.838,23.826,0.027,0.93,40.1,0.018,-0.015,0.0,0
125,1763.62,2251.27,204.1867499,-29.5579426,25.929,26.494,0.062,1.06,17.4,-0.046,0.111,0.003,0,23.869,23.858,0.028,1.02,38.7,0.013,0.045,0.002,0
126,2941.64,1611.2,204.1659521,-29.553537,26.081,26.674,0.072,0.99,15.0,-0.044,0.262,0.002,0,23.839,23.827,0.03,1.05,36.7,0.03,-0.109,0.001,0
127,2121.94,2277.56,204.1827936,-29.5543293,25.645,26.152,0.05,1.01,21.5,0.008,0.292,0.012,0,23.902,23.892,0.029,1.0,38.0,-0.005,0.008,0.013,0
128,749.02,3052.53,204.2073445,-29.559162,25.252,25.62,0.038,1.06,28.6,-0.018,0.217,0.002,0,24.084,24.075,0.032,0.97,34.2,0.026,-0.097,0.003,0
129,3428.16,1879.01,204.1630714,-29.5462423,25.256,25.634,0.039,0.94,28.0,0.003,0.137,0.023,0,24.053,24.043,0.032,1.09,34.4,0.017,0.051,0.01,0
130,2780.63,877.91,204.1599902,-29.5625828,25.541,26.012,0.045,1.01,24.0,0.041,0.173,0.002,0,23.969,23.959,0.029,1.0,37.7,0.01,0.06,0.001,0
131,2111.79,3174.46,204.1925318,-29.5451957,26.052,26.63,0.066,0.98,16.4,-0.064,0.053,0.001,0,23.911,23.899,0.028,0.99,38.6,0.005,0.1,0.009,0
132,2552.02,243.79,204.1558907,-29.5712391,26.331,26.947,0.078,0.89,14.0,-0.024,0.139,0.035,0,23.915,23.903,0.028,1.08,39.3,-0.01,0.082,0.024,0
133,2598.22,3321.91,204.1883599,-29.5391408,25.47,25.915,0.044,1.08,24.7,-0.004,0.068,0.001,0,24.007,23.997,0.03,1.05,36.4,0.003,0.01,0.001,0
134,843.73,3182.05,204.2076128,-29.5569458,25.624,26.114,0.049,1.11,22.1,0.023,0.017,0.0,0,23.965,23.955,0.03,0.95,36.8,0.036,0.22,0.0,0
135,2608.29,2871.87,204.183415,-29.5436773,26.534,27.171,0.097,1.04,11.2,-0.022,0.171,0.0,0,23.929,23.916,0.029,1.08,37.7,0.014,0.098,0.0,0
136,1339.17,695.67,204.1750848,-29.5779074,25.091,25.336,0.033,1.08,32.6,0.021,0.046,0.0,0,24.306,24.298,0.036,1.08,30.2,0.056,0.116,0.001,0
137,1712.42,3661.83,204.2024811,-29.5439061,25.956,26.515,0.06,1.03,18.2,-0.045,0.332,0.0,0,23.933,23.922,0.028,1.02,38.1,0.051,0.045,0.0,0
138,1976.61,1451.15,204.1756488,-29.5641876,26.319,26.932,0.082,1.02,13.2,0.017,0.139,0.001,0,23.923,23.911,0.029,1.17,38.1,0.024,0.102,0.001,0
139,3801.54,3215.07,204.1729849,-29.5290137,25.875,26.419,0.058,1.04,18.7,0.047,0.315,0.0,0,23.938,23.927,0.029,1.03,37.6,0.023,0.083,0.0,0
140,656.06,2392.52,204.2013667,-29.5668209,26.09,26.673,0.07,1.05,15.6,0.054,0.019,0.0,0,23.915,23.904,0.029,1.13,37.8,0.006,0.015,0.0,0
141,1415.81,2748.46,204.1961959,-29.5560714,25.431,25.857,0.043,1.01,25.1,-0.042,0.078,0.019,0,24.041,24.032,0.031,1.18,35.0,0.005,0.111,0.023,0
142,2546.87,308.73,204.1566483,-29.5706191,25.785,26.306,0.052,1.15,20.8,0.005,-0.01,0.001,0,23.978,23.967,0.029,0.91,37.9,0.011,0.09,0.001,0
143,3156.85,1697.85,204.1643365,-29.5506375,25.783,26.312,0.053,1.11,20.4,-0.009,0.216,0.0,0,23.929,23.918,0.04,1.09,27.2,-0.03,-0.178,0.0,0
144,712.38,1654.72,204.1927875,-29.5738874,25.247,25.6,0.04,0.89,27.2,0.009,0.153,0.0,0,24.125,24.116,0.036,1.07,30.4,0.019,-0.019,0.0,0
145,1738.18,175.54,204.1647845,-29.5795353,25.667,26.155,0.048,1.15,22.6,0.015,0.336,0.0,0,24.015,24.005,0.029,1.09,37.3,0.002,0.056,0.0,0
146,1215.06,607.14,204.1756032,-29.5799761,25.347,25.729,0.039,0.98,27.9,-0.004,0.293,0.0,0,24.126,24.117,0.032,0.91,34.2,0.005,0.052,0.0,0
