,X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
10,2835.59,3003.76,189.092729,26.0115519,24.531,24.885,0.008,1.11,134.9,0.025,0.014,0.001,2,23.407,23.398,0.007,1.05,159.3,0.018,0.05,0.001,0
11,1308.47,2762.13,189.107493,26.0284391,24.62,25.012,0.008,1.12,132.2,0.007,0.03,0.0,0,23.364,23.355,0.007,1.03,164.3,0.011,0.009,0.0,0
12,4098.11,2286.48,189.092902,25.9913834,24.641,24.999,0.014,1.28,79.2,-0.006,0.201,0.047,2,23.506,23.497,0.012,1.31,89.9,-0.012,0.092,0.041,2
13,3758.39,3744.51,189.0757826,26.0053712,24.775,24.913,0.011,1.1,102.5,0.011,0.157,0.025,0,24.267,24.26,0.014,1.09,75.8,-0.007,0.106,0.081,0
14,3537.17,2249.28,189.0976279,25.9979356,25.159,25.542,0.016,1.06,69.3,0.031,-0.018,0.056,2,23.937,23.928,0.01,1.05,108.9,0.003,0.035,0.049,0
15,4168.99,3162.36,189.0805482,25.9964512,26.117,26.723,0.035,1.55,30.6,0.189,0.64,0.031,2,23.774,23.762,0.013,3.07,86.4,0.082,0.185,0.029,2
16,3910.13,3558.64,189.0771489,26.0022728,25.231,25.648,0.015,1.29,72.7,0.057,0.154,0.041,0,23.881,23.871,0.011,1.19,100.4,0.05,0.056,0.052,0
17,4051.58,3175.17,189.0812593,25.9979621,24.831,24.952,0.011,1.25,98.7,0.006,0.297,0.055,0,24.366,24.359,0.017,1.44,64.0,-0.039,0.675,0.079,0
18,3793.11,3061.87,189.0847345,26.0003307,24.771,24.795,0.012,1.09,93.0,0.017,0.329,0.011,0,24.634,24.627,0.022,1.25,50.0,0.09,0.812,0.053,0
19,2893.67,423.52,189.1271111,25.9933801,25.321,25.726,0.013,1.02,86.3,0.022,0.02,0.003,0,24.014,24.005,0.01,1.07,113.2,0.021,0.029,0.001,0
20,2170.64,2903.02,189.0990968,26.0189355,25.301,25.662,0.013,1.03,83.3,0.01,0.041,0.001,2,24.158,24.149,0.011,0.99,99.7,0.01,0.026,0.002,2
21,3418.27,3129.31,189.0866467,26.0053338,25.232,25.544,0.013,1.14,84.3,0.021,0.224,0.049,0,24.246,24.238,0.013,1.12,86.9,0.025,0.214,0.044,2
22,1078.55,3779.93,189.095486,26.0381172,25.163,25.414,0.013,1.08,83.8,0.02,0.015,0.001,2,24.359,24.351,0.013,1.08,84.8,0.023,0.022,0.001,2
23,3814.81,3596.85,189.0773508,26.0036876,25.058,25.146,0.014,1.2,76.0,0.002,0.248,0.025,2,24.673,24.666,0.02,1.31,53.7,-0.003,0.672,0.086,0
24,4155.64,3350.79,189.0781057,25.9978882,25.539,25.96,0.022,1.41,49.1,0.006,0.735,0.056,0,24.174,24.165,0.017,1.47,65.3,-0.031,1.178,0.045,2
25,3066.52,4065.22,189.076663,26.015934,24.985,24.978,0.011,1.04,103.3,0.016,0.118,0.004,0,25.006,25.0,0.019,1.06,56.6,0.002,0.197,0.009,0
26,2936.12,3691.87,189.0826844,26.0149894,25.592,25.99,0.018,1.02,59.9,0.016,0.086,0.006,2,24.313,24.304,0.012,0.98,92.1,0.024,0.036,0.006,0
27,2991.01,582.42,189.1242338,25.9932755,26.17,26.721,0.024,1.03,45.0,0.009,0.197,0.069,2,24.192,24.181,0.011,0.99,98.0,0.009,0.056,0.04,2
28,3662.23,2113.33,189.0985207,25.9954985,25.937,26.439,0.023,1.09,47.5,0.025,-0.021,0.073,0,24.218,24.208,0.012,1.16,87.6,0.003,0.111,0.063,0
29,3836.34,3041.74,189.0846806,25.9996701,25.865,26.343,0.029,1.11,38.0,0.002,0.713,0.033,0,24.265,24.255,0.017,1.31,63.7,0.026,0.42,0.036,0
30,439.16,3088.83,189.1096325,26.0411944,25.391,25.614,0.014,1.01,75.1,-0.021,0.05,0.045,0,24.666,24.658,0.015,1.09,72.0,-0.029,0.056,0.106,0
31,3103.82,3424.95,189.0850243,26.0111488,25.839,26.268,0.019,0.99,58.3,0.009,0.163,0.042,0,24.444,24.434,0.013,1.04,82.0,0.007,0.141,0.051,0
32,2777.63,4132.11,189.0779354,26.019891,25.879,26.303,0.022,1.06,49.9,0.006,0.118,0.017,2,24.503,24.493,0.013,0.98,81.4,0.009,0.05,0.018,0
33,1535.97,2426.67,189.110307,26.0234089,25.841,26.269,0.018,1.04,58.7,0.002,0.111,0.003,0,24.444,24.434,0.013,1.05,83.0,0.018,0.04,0.005,0
34,3826.09,3214.36,189.0824281,26.0009625,25.891,26.316,0.027,1.13,40.0,0.028,0.511,0.062,0,24.508,24.498,0.019,1.17,56.4,0.035,0.207,0.097,0
35,3859.25,3143.8,189.0831307,26.0000828,26.745,27.337,0.058,1.18,18.6,0.077,0.822,0.061,0,24.509,24.497,0.02,1.38,54.4,-0.001,0.358,0.038,0
36,2268.45,1533.3,189.1168459,26.0084769,25.316,25.306,0.015,1.13,73.4,-0.013,-0.001,0.002,2,25.352,25.346,0.024,1.12,44.8,-0.033,0.105,0.004,0
37,3809.81,4216.72,189.069022,26.0079425,25.568,25.64,0.019,1.51,58.4,0.08,1.021,0.05,0,25.215,25.208,0.031,1.5,35.2,0.101,1.481,0.09,0
38,3785.58,3355.33,189.0808306,26.0024079,25.643,25.864,0.021,1.22,52.0,0.024,0.374,0.024,0,24.923,24.915,0.025,1.41,43.8,0.05,0.65,0.068,0
39,1672.89,2697.74,189.1056168,26.0235832,25.894,26.244,0.021,1.09,52.9,0.01,0.092,0.036,0,24.786,24.777,0.017,1.05,64.2,0.015,0.057,0.028,2
40,3291.48,2433.23,189.0969957,26.0021607,25.736,25.964,0.018,1.15,60.4,0.003,0.079,0.014,2,24.999,24.991,0.019,1.05,56.3,-0.005,0.095,0.032,0
41,3384.5,3163.78,189.0864357,26.0059767,25.557,25.54,0.019,1.15,57.8,-0.001,0.069,0.022,0,25.639,25.634,0.033,1.03,33.3,0.003,0.196,0.063,0
42,3854.98,3480.59,189.0786175,26.0024137,26.368,26.85,0.037,1.1,29.5,0.12,1.428,0.022,0,24.745,24.735,0.022,1.19,49.7,0.076,0.492,0.028,0
43,65.34,785.68,189.1435364,26.0301328,26.425,26.919,0.029,1.08,37.9,0.003,0.082,0.001,0,24.748,24.738,0.016,1.03,67.2,0.007,-0.008,0.001,2
44,4101.29,2082.54,189.09563,25.9899646,25.857,26.117,0.035,1.28,31.1,0.182,1.01,0.03,0,25.027,25.019,0.038,1.31,28.3,0.198,0.725,0.113,0
45,2813.73,1704.55,189.1104274,26.0030228,26.114,26.509,0.026,1.01,42.5,0.009,0.133,0.026,2,24.846,24.837,0.018,1.08,60.6,0.014,0.119,0.028,2
46,3353.4,3778.78,189.0783693,26.0105158,25.848,26.065,0.019,1.05,56.1,-0.004,0.016,0.027,0,25.14,25.132,0.022,1.1,49.7,-0.032,0.061,0.054,0
47,3840.16,1374.12,189.1071556,25.9883366,25.706,25.779,0.019,1.15,55.9,-0.001,0.032,0.024,2,25.351,25.345,0.026,1.16,42.2,-0.019,0.135,0.059,0
48,3957.01,1595.3,189.1032912,25.9884166,25.791,25.866,0.021,1.14,51.3,0.044,0.022,0.029,0,25.431,25.425,0.032,1.17,34.1,0.047,0.544,0.081,0
49,2621.91,897.5,189.1227628,25.9998853,25.849,26.021,0.019,1.03,57.4,0.015,0.021,0.001,0,25.257,25.249,0.022,1.02,49.4,0.041,0.08,0.002,0
50,979.85,2600.64,189.1121485,26.0313316,26.137,26.501,0.023,1.03,47.4,-0.015,0.146,0.013,0,24.98,24.971,0.02,1.13,53.2,0.028,0.115,0.02,0
51,4012.71,2250.87,189.0940255,25.9921783,26.8,27.337,0.075,1.29,14.6,0.255,1.101,0.022,0,24.901,24.89,0.033,1.61,32.9,0.08,0.861,0.056,0
52,4091.6,1212.76,189.1074393,25.9841946,25.885,26.038,0.021,1.14,50.8,0.026,0.511,0.007,0,25.343,25.336,0.027,1.18,39.6,0.057,0.89,0.014,0
53,2431.61,87.54,189.1351254,25.9967086,27.035,27.612,0.043,1.01,25.1,0.035,0.272,0.025,0,24.904,24.893,0.017,1.03,64.0,0.015,0.051,0.011,0
54,3363.08,3427.5,189.0830377,26.0080213,26.88,27.433,0.042,1.05,25.7,-0.009,0.261,0.023,0,24.891,24.88,0.018,1.1,59.3,0.001,0.035,0.023,0
55,3178.63,3895.04,189.078116,26.0134225,26.111,26.422,0.023,0.96,46.4,-0.028,0.136,0.073,2,25.13,25.121,0.021,1.04,51.6,-0.017,0.011,0.073,0
56,3456.7,3598.66,189.0800226,26.0080439,25.895,25.984,0.021,1.13,52.5,0.014,0.098,0.014,0,25.504,25.497,0.033,1.12,33.4,0.039,0.01,0.037,0
57,2973.47,1234.7,189.1155645,25.9979045,26.722,27.244,0.036,1.02,30.3,-0.002,0.13,0.065,2,24.904,24.893,0.019,1.09,57.8,-0.03,0.17,0.083,0
58,3888.15,2700.3,189.0888984,25.9967309,26.258,26.635,0.044,1.21,24.6,0.039,0.764,0.049,0,25.059,25.049,0.036,1.3,29.8,-0.012,0.829,0.093,2
59,3079.78,1700.79,189.1084743,25.9997705,26.679,27.189,0.035,1.03,31.2,0.019,0.277,0.019,0,24.925,24.914,0.018,1.08,60.7,0.004,0.059,0.021,0
60,3107.61,638.48,189.1225991,25.9922409,26.017,26.249,0.02,1.01,53.2,0.03,0.025,0.002,0,25.268,25.26,0.022,1.06,49.2,0.03,0.072,0.002,0
61,3160.48,2273.05,189.1001439,26.0026654,26.294,26.687,0.026,1.1,41.5,0.029,0.133,0.021,0,25.033,25.024,0.02,1.01,55.1,0.033,0.159,0.02,0
62,3068.7,3824.43,189.0798968,26.0142782,26.849,27.387,0.039,0.93,28.0,0.012,0.202,0.046,0,24.948,24.937,0.019,1.14,58.0,-0.02,0.074,0.067,2
63,3907.24,1075.83,189.1106752,25.9855037,26.549,27.012,0.036,1.06,30.2,0.013,0.569,0.04,2,25.011,25.001,0.021,1.06,52.5,0.005,0.174,0.039,2
64,3887.56,1986.8,189.0985313,25.9919089,26.475,26.892,0.046,1.12,23.8,-0.033,0.627,0.052,0,25.124,25.114,0.031,1.31,34.9,-0.003,0.865,0.068,0
65,3614.36,2148.55,189.0984059,25.9963175,26.416,26.843,0.032,1.15,33.8,-0.009,0.384,0.061,0,25.027,25.017,0.021,1.22,50.7,-0.026,0.213,0.095,0
66,2860.92,2721.01,189.0963544,26.0093309,27.23,27.825,0.057,1.07,18.9,0.037,0.421,0.049,2,24.978,24.966,0.019,1.07,56.0,0.013,0.014,0.014,2
67,3709.2,766.96,189.1163342,25.9858146,27.381,27.99,0.063,1.01,17.1,-0.007,0.318,0.017,2,25.021,25.009,0.019,1.01,56.9,0.039,0.114,0.008,0
68,3827.94,1760.83,189.1020296,25.9911025,26.409,26.814,0.035,1.06,30.6,0.004,0.191,0.042,2,25.108,25.098,0.027,1.21,40.9,-0.043,0.114,0.085,2
69,1794.64,1373.46,189.1225724,26.0131411,26.466,26.902,0.029,1.12,37.4,-0.019,0.146,0.007,0,25.041,25.032,0.02,1.1,55.1,0.004,0.002,0.003,2
70,3675.71,3522.32,189.079404,26.0048706,27.183,27.763,0.067,1.17,16.3,0.015,0.983,0.064,0,25.025,25.013,0.024,1.18,45.3,0.056,0.294,0.086,0
71,2115.32,832.75,189.1274531,26.0055907,26.816,27.337,0.037,1.04,29.5,0.035,0.412,0.004,0,25.003,24.992,0.018,1.05,59.4,0.009,0.013,0.003,0
72,3684.77,3454.81,189.080247,26.0043039,26.225,26.544,0.031,1.16,35.3,0.006,0.178,0.047,0,25.216,25.208,0.028,1.23,38.4,0.045,0.293,0.06,0
73,3599.81,2862.45,189.0888813,26.0013258,26.872,27.403,0.051,1.1,21.5,-0.005,0.006,0.076,0,25.01,24.999,0.024,1.2,44.6,-0.02,0.138,0.054,2
74,3575.76,3608.65,189.0789914,26.0066672,26.897,27.423,0.053,1.03,20.7,-0.024,0.132,0.078,0,25.059,25.049,0.023,1.12,47.2,0.002,0.373,0.064,0
75,2526.63,1429.84,189.1162971,26.0046451,26.002,26.16,0.021,1.05,52.6,0.041,-0.003,0.005,0,25.445,25.438,0.026,1.01,42.4,0.002,0.124,0.007,0
76,2930.04,886.77,189.1205865,25.9960756,26.451,26.871,0.028,1.07,38.3,0.019,0.277,0.003,0,25.086,25.076,0.02,1.15,53.0,0.021,0.098,0.003,2
77,2739.44,3371.42,189.0884908,26.0152065,26.543,26.98,0.033,1.03,33.2,0.015,0.043,0.016,0,25.111,25.102,0.02,1.03,53.8,-0.007,0.014,0.018,0
78,3698.84,3190.82,189.0837039,26.0023468,26.817,27.325,0.052,1.12,20.8,0.1,0.398,0.059,2,25.073,25.062,0.027,1.18,40.8,0.019,0.443,0.073,2
79,1444.43,1025.58,189.1299058,26.0150328,26.202,26.483,0.025,1.01,42.9,0.012,-0.027,0.001,2,25.312,25.304,0.025,1.06,43.7,0.009,0.07,0.001,2
80,4005.51,1586.62,189.1030431,25.9877696,27.099,27.653,0.064,1.15,16.9,0.103,-0.028,0.091,0,25.102,25.091,0.025,1.2,42.8,0.012,0.115,0.048,0
81,3047.18,1240.94,189.1149251,25.9970528,26.294,26.609,0.026,1.06,41.9,-0.001,0.1,0.007,0,25.299,25.29,0.025,1.12,44.1,0.008,0.019,0.01,0
82,1858.23,2950.81,189.1008049,26.0230483,26.36,26.716,0.027,1.06,40.9,0.0,0.152,0.002,0,25.231,25.222,0.022,1.0,49.3,-0.006,-0.007,0.002,0
83,3340.24,618.15,189.1211211,25.9892819,26.543,26.963,0.031,1.1,34.9,0.012,0.321,0.008,2,25.182,25.172,0.021,1.01,51.2,0.021,0.195,0.01,2
84,2439.55,2060.12,189.1084474,26.0099682,26.314,26.635,0.031,1.05,34.9,0.025,0.203,0.002,0,25.299,25.291,0.025,1.12,42.9,0.007,0.174,0.004,0
85,3978.4,316.31,189.1203868,25.9794986,26.006,26.031,0.021,1.18,51.6,-0.002,0.077,0.011,0,25.865,25.859,0.036,1.02,30.4,0.026,0.232,0.017,0
86,271.99,672.45,189.143507,26.0268599,26.376,26.724,0.029,1.09,37.1,0.031,0.039,0.001,0,25.274,25.265,0.023,1.05,47.9,0.013,-0.003,0.001,0
87,4003.15,1159.92,189.1088183,25.9849097,27.796,28.436,0.097,1.04,11.1,-0.07,1.317,0.05,0,25.158,25.146,0.023,1.07,47.6,0.022,0.233,0.021,0
88,3630.22,1549.99,189.1063636,25.9920735,26.437,26.817,0.031,1.03,34.9,0.003,0.362,0.059,2,25.223,25.214,0.023,1.04,47.2,-0.018,0.086,0.087,0
89,4195.26,3394.06,189.0772235,25.9977004,26.831,27.337,0.171,1.16,6.3,0.153,6.404,0.027,1,25.096,25.086,0.085,1.2,12.8,-0.058,4.485,0.087,1
90,3857.33,1743.32,189.1020445,25.9906275,26.14,26.339,0.03,1.08,36.0,0.004,0.014,0.011,2,25.481,25.473,0.035,1.14,30.6,-0.025,0.116,0.023,2
91,3494.03,3556.22,189.0803144,26.0073039,26.666,27.117,0.038,1.14,28.4,0.079,0.474,0.074,0,25.181,25.171,0.024,1.14,45.1,0.089,0.116,0.049,0
92,3307.65,2634.91,189.0941521,26.0033296,27.228,27.8,0.056,1.05,19.4,0.074,0.026,0.069,0,25.124,25.113,0.022,1.09,50.0,0.02,0.075,0.068,0
93,3682.3,171.46,189.1245713,25.9821089,26.433,26.788,0.029,1.04,37.9,0.008,0.113,0.018,2,25.308,25.299,0.023,1.01,47.6,0.008,-0.024,0.012,0
94,2585.2,2243.82,189.1048712,26.0094452,26.012,26.041,0.022,1.01,48.9,0.009,0.225,0.001,2,25.856,25.849,0.038,1.06,28.7,-0.001,0.143,0.004,2
95,3927.73,796.97,189.1142834,25.9833673,26.419,26.764,0.031,0.92,34.9,0.024,0.231,0.005,2,25.328,25.319,0.025,1.12,43.7,0.034,0.274,0.007,0
96,2037.84,1713.37,189.116153,26.0124929,26.645,27.089,0.034,1.12,32.1,0.03,0.132,0.002,0,25.186,25.177,0.022,1.05,50.5,0.023,0.176,0.001,0
97,3081.81,2517.08,189.0974431,26.0052714,26.437,26.808,0.029,0.97,37.5,0.005,0.081,0.012,0,25.257,25.248,0.023,1.07,46.5,0.023,-0.005,0.021,0
98,3442.29,2348.82,189.0969991,25.9997601,26.151,26.314,0.025,1.01,43.3,-0.012,0.051,0.022,2,25.583,25.575,0.036,1.1,29.8,-0.007,0.088,0.044,2
99,3829.32,1124.92,189.1105997,25.9867811,27.147,27.703,0.052,1.1,20.8,-0.018,0.516,0.052,0,25.148,25.137,0.022,1.14,49.9,-0.005,0.242,0.034,0
100,3227.56,3583.81,189.0819484,26.0107229,27.335,27.917,0.06,1.05,18.2,-0.026,0.588,0.018,0,25.165,25.153,0.022,0.98,50.2,-0.013,0.192,0.021,0
101,1596.88,2620.44,189.1072327,26.0239819,26.286,26.566,0.027,1.15,39.5,0.008,0.004,0.005,2,25.4,25.392,0.025,1.06,42.7,0.012,0.067,0.005,0
102,3090.87,2669.04,189.095324,26.00619,26.663,27.109,0.035,1.09,31.4,0.008,0.229,0.057,2,25.196,25.186,0.023,1.11,46.7,0.015,0.058,0.029,2
103,2380.28,3767.05,189.0858554,26.0222405,26.412,26.74,0.028,1.0,38.5,0.01,0.114,0.026,2,25.376,25.367,0.024,1.05,45.3,-0.002,0.074,0.048,0
104,3074.6,397.59,189.126098,25.9910102,26.86,27.346,0.04,1.09,27.4,0.013,0.058,0.014,2,25.219,25.209,0.022,1.12,49.9,0.018,0.072,0.016,0
105,2547.73,861.59,189.1238062,26.0005418,26.783,27.253,0.036,1.0,29.9,0.042,0.216,0.002,0,25.213,25.203,0.021,1.01,50.6,0.024,-0.021,0.002,0
106,2907.25,4173.26,189.0764039,26.0185971,26.719,27.156,0.038,1.01,28.7,0.01,0.155,0.01,2,25.286,25.277,0.023,1.05,47.9,0.009,0.01,0.017,0
107,4051.51,989.35,189.1107556,25.9831685,26.704,27.147,0.039,1.14,28.0,-0.033,0.38,0.044,2,25.252,25.242,0.024,1.03,44.5,0.016,0.002,0.055,0
108,3734.37,1828.13,189.101826,25.992693,27.005,27.528,0.053,1.13,20.6,-0.031,0.226,0.033,0,25.181,25.17,0.025,1.12,43.4,-0.011,0.325,0.025,2
109,3481.63,3541.51,189.0806063,26.0073547,27.165,27.714,0.057,1.01,19.2,0.022,0.506,0.021,0,25.2,25.189,0.024,1.17,45.7,-0.026,-0.034,0.012,0
110,3228.55,3329.74,189.0853701,26.0089915,26.618,27.026,0.036,1.1,29.9,0.025,0.242,0.005,0,25.304,25.295,0.024,1.06,45.2,0.022,0.08,0.006,0
111,1398.31,1769.43,189.1202146,26.0206289,26.129,26.225,0.023,1.04,47.7,-0.01,0.159,0.004,0,25.723,25.716,0.032,1.12,33.4,0.019,-0.091,0.016,2
112,3553.85,2434.32,189.0950052,25.9989857,26.588,27.0,0.036,1.1,30.2,0.008,0.318,0.031,0,25.258,25.248,0.025,1.1,42.6,0.015,0.329,0.032,0
113,3567.72,1013.9,189.1140679,25.9892023,27.266,27.833,0.055,1.06,19.6,-0.038,0.17,0.005,0,25.197,25.186,0.022,1.04,50.5,-0.015,-0.018,0.003,0
114,3861.78,1012.64,189.1118702,25.9856273,26.6,27.005,0.034,1.04,31.8,0.015,0.201,0.087,0,25.293,25.283,0.024,1.02,45.0,0.014,0.253,0.066,0
115,2843.39,3523.69,189.0856527,26.0149761,26.518,26.883,0.031,0.97,35.2,-0.008,0.29,0.04,2,25.357,25.348,0.024,0.99,45.2,0.024,0.199,0.027,0
116,916.53,1557.69,189.1267024,26.0250382,26.449,26.799,0.029,1.04,37.3,0.042,0.079,0.007,0,25.342,25.333,0.024,1.13,44.8,0.033,0.041,0.008,2
117,3448.83,1930.26,189.1025982,25.9968477,26.338,26.623,0.028,1.08,38.2,0.011,0.162,0.018,0,25.433,25.425,0.029,1.05,37.2,0.008,0.226,0.03,0
118,3445.02,3577.85,189.0803915,26.0080447,26.564,26.951,0.034,1.04,31.7,-0.038,0.215,0.056,0,25.327,25.318,0.026,1.17,41.3,-0.009,-0.072,0.073,0
119,1673.89,2300.14,189.1109757,26.0208795,26.561,26.961,0.032,1.1,34.4,0.008,-0.076,0.024,0,25.278,25.269,0.023,1.11,46.7,0.005,0.107,0.039,0
120,3990.0,1879.35,189.0992099,25.9899391,26.344,26.616,0.042,1.14,26.1,-0.002,0.091,0.022,2,25.478,25.47,0.043,1.19,25.0,0.14,0.674,0.049,2
121,3952.86,947.06,189.1120691,25.9840787,26.517,26.875,0.034,1.04,31.6,-0.028,0.328,0.021,0,25.381,25.372,0.026,1.12,41.8,0.039,0.193,0.04,0
122,3320.05,2343.36,189.0979933,26.0012059,26.613,27.023,0.037,1.07,29.4,0.03,0.225,0.058,2,25.289,25.28,0.026,1.11,41.5,0.024,0.268,0.1,2
123,3279.5,3176.85,189.08705,26.0073388,27.241,27.799,0.056,0.97,19.4,0.009,0.036,0.023,0,25.22,25.209,0.023,1.08,47.7,0.018,0.05,0.016,0
124,3786.86,344.38,189.1214508,25.9820116,27.411,27.993,0.063,1.11,17.1,0.066,0.214,0.01,2,25.241,25.229,0.024,1.05,45.0,0.034,0.046,0.009,0
125,3938.94,2893.63,189.085907,25.9974232,26.582,26.965,0.06,1.36,18.2,0.176,2.557,0.016,0,25.358,25.349,0.048,1.38,22.5,0.077,-0.104,0.026,0
126,3647.8,3562.71,189.079069,26.0054825,27.18,27.72,0.07,1.15,15.6,0.013,0.955,0.042,0,25.268,25.258,0.029,1.17,38.0,0.002,0.315,0.028,0
127,3238.29,2349.55,189.0985255,26.0022395,26.929,27.418,0.05,1.03,21.8,-0.047,0.138,0.06,2,25.275,25.264,0.024,1.01,46.1,0.004,0.02,0.04,0
128,3659.87,3356.31,189.0817638,26.0039394,26.911,27.383,0.053,1.25,20.5,0.065,0.409,0.082,0,25.334,25.323,0.032,1.46,33.6,0.006,0.169,0.072,0
129,3291.14,3195.03,189.086717,26.0073207,26.482,26.82,0.03,1.01,35.7,0.023,0.134,0.021,0,25.412,25.403,0.027,1.12,40.8,-0.006,0.055,0.027,0
130,2519.1,3550.33,189.0877352,26.0190899,26.576,26.954,0.031,1.04,35.4,0.019,0.059,0.001,0,25.368,25.359,0.024,1.03,45.1,0.022,0.064,0.002,0
131,2373.01,3553.52,189.0887924,26.0208836,26.586,26.957,0.033,1.03,32.5,0.0,-0.059,0.024,0,25.405,25.396,0.025,1.03,43.8,0.009,0.087,0.045,0
132,3340.27,1733.38,189.1060726,25.9968317,26.136,26.162,0.025,1.11,42.6,0.005,0.014,0.008,0,25.991,25.985,0.043,0.98,25.0,0.008,0.2,0.029,2
133,2652.86,3082.34,189.0930446,26.0143002,27.549,28.144,0.08,1.05,13.6,0.029,0.144,0.043,2,25.298,25.286,0.025,1.12,44.1,0.029,0.004,0.008,2
134,612.24,835.27,189.1387452,26.0238364,27.004,27.507,0.043,1.1,25.1,-0.006,0.212,0.0,0,25.281,25.271,0.022,1.11,48.4,-0.007,0.042,0.0,0
135,2921.04,237.14,189.1294196,25.9917861,27.755,28.381,0.078,1.04,13.9,0.065,0.881,0.04,0,25.255,25.242,0.024,0.99,45.3,0.02,0.154,0.018,2
136,3519.96,2412.13,189.0955598,25.9992465,27.373,27.945,0.071,1.09,15.2,0.026,0.621,0.07,2,25.269,25.258,0.026,0.99,42.1,-0.051,0.142,0.046,2
137,2868.66,2253.55,189.1026049,26.006073,26.426,26.734,0.029,1.03,37.8,0.02,0.259,0.05,0,25.453,25.444,0.027,1.11,40.2,0.012,0.174,0.04,0
138,3381.04,2400.98,189.0967564,26.0008561,26.945,27.437,0.046,1.01,23.7,0.0,0.267,0.067,0,25.277,25.266,0.024,1.1,44.9,0.005,0.142,0.052,0
139,3921.35,988.54,189.1117468,25.9847416,26.591,26.968,0.034,1.04,32.3,0.028,0.309,0.017,0,25.39,25.381,0.027,1.07,40.5,0.041,0.173,0.024,2
140,3140.45,2689.7,189.0946718,26.0057285,26.765,27.206,0.038,1.03,28.6,0.045,0.323,0.041,0,25.317,25.308,0.024,1.12,45.0,0.019,0.171,0.057,0
141,1818.1,1729.96,189.1175846,26.0152703,26.9,27.376,0.044,1.08,24.9,0.018,0.369,0.091,2,25.304,25.294,0.025,1.1,44.1,-0.015,0.001,0.066,2
142,3667.35,408.81,189.1214816,25.9838973,26.547,26.895,0.03,1.04,35.9,-0.02,0.324,0.015,0,25.445,25.437,0.026,1.04,41.2,0.026,0.196,0.019,2
143,2667.83,2961.31,189.0945654,26.0132994,26.971,27.464,0.044,0.99,24.5,0.009,0.102,0.113,2,25.295,25.285,0.025,0.96,43.5,-0.016,0.046,0.046,2
144,2639.55,2826.5,189.0965978,26.01273,27.318,27.877,0.061,1.06,17.9,0.046,0.279,0.004,0,25.297,25.286,0.023,0.99,46.9,0.025,0.098,0.003,0
145,1816.16,2622.55,189.1055524,26.0213365,26.184,26.227,0.025,1.06,44.1,0.016,0.107,0.017,2,25.97,25.963,0.043,1.11,25.5,-0.004,0.151,0.025,0
146,3986.75,1643.69,189.1024143,25.9883834,27.137,27.66,0.067,1.17,16.1,0.08,0.485,0.066,0,25.316,25.305,0.03,1.35,35.6,-0.097,0.387,0.056,0
147,3962.34,861.86,189.1131473,25.9833869,26.783,27.218,0.039,1.14,28.1,0.047,0.624,0.037,0,25.358,25.348,0.025,1.13,43.6,-0.035,0.233,0.047,0
