X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
2753.37,453.45,114.566377,65.7284461,25.49,25.763,0.042,0.88,26.0,-0.003,0.107,0.002,0,24.625,24.617,0.042,0.98,25.6,-0.031,0.068,0.005,0
125.57,1182.32,114.5169764,65.760427,25.578,25.911,0.046,1.08,23.7,-0.008,0.326,0.0,0,24.527,24.518,0.042,1.01,25.8,0.01,-0.036,0.001,0
3236.67,494.65,114.5697839,65.7218562,25.577,25.887,0.049,1.04,22.3,-0.008,0.04,0.002,0,24.597,24.588,0.043,1.04,25.1,0.025,0.127,0.001,0
4098.61,1991.74,114.5298645,65.70436,25.397,25.611,0.042,0.96,26.0,0.034,-0.153,0.004,0,24.696,24.688,0.048,0.99,22.8,0.02,0.241,0.005,0
4063.31,4077.22,114.4621806,65.6963905,25.653,25.974,0.047,1.02,23.0,0.048,0.097,0.005,0,24.641,24.633,0.043,1.06,25.0,0.03,0.109,0.0,0
1912.9,2691.5,114.4857614,65.7305734,25.632,25.964,0.048,1.01,22.9,-0.02,0.108,0.002,0,24.584,24.575,0.043,0.98,25.0,-0.001,0.042,0.001,0
1937.28,3718.85,114.4527986,65.7260867,25.631,25.931,0.046,1.06,23.5,0.024,0.153,0.0,0,24.683,24.675,0.045,1.03,24.0,0.007,0.019,0.0,0
3758.38,3413.94,114.4805916,65.7031289,25.626,25.926,0.046,0.92,23.4,0.035,-0.026,0.003,0,24.68,24.672,0.046,1.1,23.5,0.013,0.15,0.032,0
3617.76,2903.56,114.4956898,65.7070633,25.639,25.939,0.047,1.1,23.3,-0.049,0.128,0.01,0,24.693,24.684,0.047,1.01,23.3,0.054,0.124,0.023,0
971.9,931.66,114.5334151,65.750193,25.576,25.842,0.046,1.01,23.9,0.029,0.14,0.001,0,24.731,24.723,0.047,1.02,22.9,0.039,0.07,0.053,0
3339.03,2096.48,114.5190207,65.7140307,25.733,26.114,0.052,1.19,20.8,-0.023,0.216,0.0,0,24.513,24.504,0.05,1.22,21.6,-0.009,0.156,0.001,2
951.75,2553.62,114.4807487,65.7439016,25.625,25.914,0.048,0.99,22.5,0.014,0.237,0.0,0,24.711,24.702,0.049,1.04,22.0,-0.023,-0.056,0.0,0
680.96,4003.07,114.431208,65.7416217,25.529,25.67,0.043,0.98,25.0,0.001,-0.062,0.001,0,25.016,25.008,0.057,0.99,19.0,0.005,0.199,0.007,0
1057.52,2460.96,114.4847878,65.7428715,26.444,27.002,0.087,1.14,12.5,-0.035,0.437,0.001,0,24.429,24.418,0.04,1.15,27.1,0.005,0.214,0.0,0
1509.27,2794.63,114.4784507,65.7355184,25.692,25.998,0.049,1.06,22.0,-0.021,-0.021,0.0,0,24.725,24.716,0.047,1.03,22.9,-0.036,0.14,0.0,0
2332.93,1970.35,114.5132065,65.7279098,25.651,25.953,0.05,1.02,21.8,0.012,-0.073,0.0,0,24.697,24.688,0.048,1.06,22.8,0.0,0.146,0.001,0
4034.46,3885.94,114.4680709,65.697549,25.82,26.168,0.053,1.08,20.5,0.034,0.119,0.001,0,24.717,24.708,0.046,0.88,23.8,-0.026,0.043,0.001,0
907.63,3898.07,114.436842,65.7390371,25.819,26.144,0.053,1.05,20.5,0.017,0.054,0.0,0,24.793,24.784,0.048,1.06,22.5,-0.021,0.327,0.0,0
3768.99,4094.32,114.4587294,65.7002311,25.71,25.958,0.049,0.98,22.0,0.08,0.108,0.001,0,24.917,24.909,0.052,0.93,20.8,-0.03,0.145,0.001,0
3174.87,4114.88,114.4522105,65.7080403,25.748,26.013,0.049,0.84,22.0,0.034,0.076,0.0,0,24.902,24.894,0.051,0.97,21.4,-0.061,0.312,0.0,0
1254.86,1883.4,114.5054105,65.7425866,25.746,26.05,0.053,1.02,20.4,-0.012,0.04,0.0,0,24.786,24.777,0.051,1.11,21.3,-0.029,0.015,0.0,0
3123.36,394.26,114.5719185,65.7237669,25.713,25.921,0.049,1.08,22.2,0.026,0.029,0.001,0,25.029,25.021,0.057,0.96,19.2,0.011,0.31,0.001,0
3560.68,2732.17,114.500664,65.7085151,25.887,26.218,0.058,1.09,18.7,-0.022,0.381,0.016,0,24.838,24.829,0.054,0.95,20.2,-0.004,-0.182,0.004,0
2201.92,1578.83,114.5245756,65.7312331,25.813,26.093,0.054,1.11,20.0,0.027,0.077,0.003,0,24.924,24.916,0.055,0.95,19.8,0.013,0.227,0.008,0
3493.23,3004.43,114.491207,65.7083097,25.952,26.287,0.058,0.95,18.8,0.014,0.23,0.0,0,24.892,24.883,0.053,0.93,20.7,-0.003,0.102,0.0,0
1285.34,1031.84,114.5332555,65.745623,25.786,26.013,0.052,1.09,20.8,0.014,0.116,0.004,0,25.048,25.04,0.059,1.04,18.5,0.0,0.116,0.005,0
2186.08,2755.63,114.486379,65.7266842,25.86,26.128,0.057,0.89,19.1,-0.022,0.094,0.004,0,25.007,24.998,0.058,0.99,18.6,0.021,0.171,0.0,0
3481.66,2753.92,114.4991844,65.7094771,25.957,26.231,0.082,1.09,13.2,-0.002,0.309,0.011,0,25.086,25.078,0.061,1.07,17.9,-0.015,0.102,0.003,0
3681.64,102.41,114.5868229,65.7175218,26.523,27.026,0.087,1.13,12.5,0.069,0.991,0.001,0,24.797,24.786,0.048,1.03,22.5,0.019,0.022,0.0,0
3402.97,1791.9,114.5294898,65.7144116,26.738,27.298,0.106,1.05,10.2,-0.017,-0.055,0.001,0,24.708,24.697,0.047,1.12,22.9,0.023,0.191,0.004,0
1351.7,411.68,114.5539719,65.7472442,26.021,26.352,0.059,0.99,18.4,-0.014,0.243,0.0,0,24.975,24.966,0.054,1.07,20.2,-0.014,0.197,0.0,0
3918.34,4165.41,114.4579059,65.6979589,26.012,26.317,0.06,0.92,18.0,-0.023,0.092,0.001,0,25.05,25.042,0.058,1.1,18.6,-0.029,0.114,0.001,0
547.63,3139.39,114.4578184,65.7468969,25.862,26.073,0.058,1.06,18.8,0.04,0.113,0.012,0,25.169,25.162,0.066,0.96,16.4,0.016,0.111,0.016,0
3462.28,4104.6,114.4553753,65.7042639,26.039,26.337,0.063,0.96,17.3,0.049,0.36,0.0,0,25.098,25.089,0.061,0.94,17.8,-0.001,0.058,0.0,0
2201.59,698.59,114.5530357,65.7347912,25.827,25.862,0.053,1.01,20.6,-0.002,0.226,0.0,0,25.642,25.635,0.127,1.02,8.6,0.095,-0.868,0.005,0
1939.85,86.64,114.570261,65.7407377,25.948,26.195,0.057,1.06,19.2,-0.055,0.16,0.0,0,25.155,25.147,0.061,1.03,17.8,0.038,0.038,0.0,0
4022.44,2270.66,114.520108,65.7042453,25.949,26.225,0.061,0.88,17.9,0.019,0.262,0.0,0,25.071,25.062,0.062,1.02,17.4,0.062,0.1,0.001,0
3623.97,1617.18,114.537305,65.7121803,25.966,26.251,0.06,1.1,18.1,-0.036,0.015,0.003,0,25.067,25.058,0.061,1.01,17.9,0.057,0.152,0.0,0
4101.35,3715.97,114.4742161,65.697349,26.065,26.37,0.063,1.13,17.3,0.023,0.557,0.0,0,25.101,25.092,0.06,0.95,18.2,-0.058,-0.048,0.0,0
941.12,3443.17,114.4518793,65.7404378,25.949,26.169,0.059,0.93,18.4,0.018,0.263,0.0,0,25.23,25.223,0.069,1.13,15.8,0.078,0.022,0.0,0
3064.98,398.3,114.5712156,65.7245266,25.958,26.191,0.058,1.06,18.8,0.034,0.078,0.0,0,25.204,25.196,0.064,0.91,17.0,0.038,-0.033,0.0,0
1442.61,1882.85,114.5072763,65.7400941,26.667,27.188,0.112,0.94,9.7,0.046,0.516,0.0,0,24.857,24.846,0.054,1.16,20.0,0.026,-0.046,0.0,0
566.39,3120.06,114.4586287,65.7467261,26.344,26.763,0.077,1.02,14.1,0.019,0.313,0.001,0,24.986,24.977,0.058,1.11,18.9,0.028,0.254,0.001,0
2721.29,3098.79,114.4805607,65.7181839,26.031,26.288,0.062,1.02,17.5,0.049,0.066,0.0,0,25.212,25.204,0.067,1.0,16.3,0.026,0.327,0.0,0
996.9,3953.16,114.4359429,65.7376277,26.062,26.309,0.062,0.93,17.5,-0.023,0.045,0.0,0,25.271,25.263,0.068,1.12,15.9,0.109,0.057,0.0,0
2630.71,412.8,114.5664884,65.7302403,26.008,26.249,0.06,1.01,18.2,0.034,0.275,0.002,0,25.232,25.224,0.064,0.95,16.9,-0.015,0.04,0.015,0
496.32,80.73,114.5562807,65.7599479,26.018,26.235,0.06,1.02,18.1,-0.049,0.21,0.0,0,25.312,25.304,0.07,1.02,15.6,0.042,0.197,0.002,0
3978.09,3392.59,114.4834431,65.7002963,26.124,26.409,0.068,1.0,16.1,-0.03,0.224,0.036,0,25.222,25.214,0.069,0.99,15.8,0.069,0.51,0.037,0
3067.16,3627.84,114.4668776,65.7114456,26.148,26.425,0.066,0.9,16.5,-0.014,0.155,0.07,0,25.271,25.262,0.067,0.96,16.2,-0.031,0.119,0.078,0
3617.3,2570.95,114.5064281,65.7084149,26.044,26.292,0.063,1.0,17.2,0.041,0.535,0.011,0,25.252,25.244,0.068,0.94,15.9,-0.032,-0.017,0.007,0
3086.14,3649.92,114.4663515,65.711104,26.119,26.383,0.067,1.02,16.3,0.061,-0.07,0.001,0,25.279,25.271,0.068,0.98,16.1,0.003,0.247,0.004,0
1490.99,2527.75,114.4868991,65.7368419,26.095,26.361,0.069,1.11,15.8,0.017,0.208,0.064,0,25.248,25.239,0.07,0.93,15.6,-0.03,0.053,0.002,0
3036.68,4134.77,114.4502058,65.7097953,25.961,26.029,0.057,0.93,19.0,-0.012,0.384,0.019,0,25.618,25.611,0.085,0.87,12.8,-0.046,0.153,0.035,0
3415.6,3278.83,114.4815809,65.7082302,26.183,26.496,0.069,1.06,15.8,0.002,0.039,0.004,0,25.196,25.187,0.066,1.06,16.5,0.081,0.148,0.0,0
2193.62,891.4,114.5467221,65.7341192,26.154,26.455,0.067,0.96,16.1,0.02,0.579,0.019,0,25.2,25.191,0.064,1.03,17.0,-0.021,-0.151,0.001,0
3992.2,2829.35,114.5017683,65.7023883,26.233,26.574,0.072,0.96,15.1,-0.024,0.275,0.0,0,25.155,25.146,0.065,0.98,16.7,0.019,-0.135,0.003,0
4116.43,3032.06,114.4964442,65.6999175,26.173,26.448,0.071,1.03,15.4,0.082,-0.055,0.0,0,25.298,25.289,0.073,1.24,14.8,0.001,0.187,0.0,0
2700.64,3737.75,114.4597156,65.7158693,26.679,27.155,0.096,1.0,11.3,-0.009,0.162,0.0,0,25.082,25.072,0.058,0.99,18.6,0.017,0.157,0.0,0
1530.76,4066.28,114.4375592,65.7300772,26.32,26.627,0.077,0.94,14.0,-0.011,0.009,0.0,0,25.349,25.341,0.075,1.06,14.4,0.004,0.265,0.003,0
3875.93,218.9,114.5849604,65.7144701,26.152,26.356,0.066,0.99,16.5,-0.036,0.378,0.009,0,25.48,25.472,0.081,1.06,13.5,0.018,0.233,0.099,0
2574.72,3652.75,114.4612201,65.7178867,26.263,26.538,0.074,1.02,14.7,0.053,0.144,0.0,0,25.39,25.382,0.076,1.06,14.3,0.074,0.249,0.0,0
3356.09,728.94,114.5633813,65.7193244,26.284,26.591,0.074,1.08,14.6,-0.02,0.313,0.0,0,25.313,25.304,0.07,0.92,15.5,0.043,-0.035,0.0,0
306.42,3841.93,114.4327167,65.7472508,26.157,26.346,0.078,1.19,14.0,0.073,0.292,0.002,0,25.524,25.516,0.089,1.09,12.2,0.077,0.099,0.0,0
3723.44,4071.01,114.4590332,65.7009307,26.053,26.018,0.063,0.99,17.3,-0.007,0.113,0.023,0,26.258,26.252,0.142,1.02,7.7,-0.011,0.836,0.051,0
2488.45,1257.58,114.5377774,65.7287228,26.25,26.525,0.072,1.06,15.0,0.019,0.309,0.001,0,25.379,25.371,0.074,1.1,14.7,0.031,0.049,0.015,0
3078.21,2560.88,114.5014524,65.7156187,26.242,26.513,0.074,0.97,14.7,-0.032,0.133,0.006,0,25.383,25.375,0.076,1.06,14.2,0.013,0.173,0.005,0
2093.15,1184.89,114.5362445,65.7342697,26.194,26.428,0.069,0.91,15.7,-0.004,0.038,0.004,0,25.437,25.429,0.078,1.0,13.9,0.079,0.217,0.017,0
3338.47,3750.83,114.4655785,65.7073428,26.219,26.399,0.078,1.06,14.0,0.038,0.133,0.006,0,25.606,25.598,0.1,0.86,10.8,-0.02,0.051,0.018,0
2241.02,3138.86,114.4745352,65.7244023,26.24,26.468,0.072,0.99,15.2,0.045,0.304,0.0,0,25.5,25.492,0.083,1.09,13.2,0.021,0.23,0.001,0
1048.63,2717.87,114.4763921,65.7419493,26.494,26.864,0.09,1.01,12.0,-0.012,0.086,0.001,0,25.314,25.305,0.074,1.1,14.6,0.052,0.193,0.003,0
3597.13,137.21,114.5848704,65.7185051,26.298,26.523,0.072,1.04,15.0,-0.049,0.396,0.001,0,25.568,25.56,0.083,1.06,13.0,0.047,0.162,0.0,0
1807.81,2309.08,114.4970891,65.7335174,26.286,26.529,0.081,1.01,13.4,-0.012,0.199,0.002,2,25.506,25.498,0.088,1.02,12.4,-0.044,0.238,0.004,0
2567.71,3687.9,114.4600155,65.7178373,26.391,26.674,0.079,1.06,13.7,-0.014,0.175,0.0,0,25.496,25.488,0.08,1.1,13.5,0.072,0.17,0.0,0
936.71,1189.93,114.5247125,65.7496174,26.28,26.499,0.074,1.06,14.6,0.026,0.235,0.004,0,25.567,25.559,0.087,1.01,12.5,-0.011,0.244,0.0,0
3790.37,3610.51,114.4745596,65.7019077,26.383,26.622,0.078,1.0,13.9,-0.027,0.155,0.001,0,25.614,25.606,0.089,0.88,12.1,0.043,0.289,0.061,0
1745.04,2585.43,114.4875368,65.733233,26.531,26.908,0.119,1.09,9.2,0.114,0.613,0.002,0,25.326,25.317,0.111,1.01,9.8,0.03,0.177,0.001,2
3577.54,1593.69,114.5376082,65.7128921,26.428,26.72,0.085,0.92,12.7,0.025,0.315,0.009,0,25.503,25.495,0.083,0.88,13.1,-0.009,0.262,0.027,0
1774.44,1678.73,114.5171421,65.7365099,26.473,26.799,0.089,1.08,12.3,0.031,0.253,0.007,0,25.443,25.434,0.082,1.04,13.3,0.063,0.331,0.01,0
2814.34,1546.06,114.531653,65.723227,26.471,26.778,0.088,1.1,12.3,0.032,0.538,0.003,0,25.503,25.494,0.082,1.07,13.3,-0.056,-0.088,0.007,0
3592.11,4086.69,114.457233,65.7026118,26.47,26.695,0.09,1.06,12.1,0.027,0.031,0.052,0,25.742,25.734,0.106,0.92,10.2,-0.019,0.519,0.009,0
2481.24,3813.1,114.4551185,65.7184784,26.868,27.313,0.111,0.91,9.7,0.09,0.196,0.001,0,25.407,25.398,0.075,1.05,14.5,0.071,0.267,0.001,0
2115.9,3507.57,114.4613874,65.7245705,26.397,26.58,0.08,1.0,13.6,-0.032,0.194,0.001,0,25.777,25.77,0.1,0.94,10.9,0.021,0.252,0.001,0
3937.91,828.12,114.5658798,65.7111913,26.552,26.87,0.091,0.86,11.9,0.028,0.326,0.0,0,25.549,25.54,0.083,1.04,13.1,-0.025,0.181,0.0,0
2730.94,2369.87,114.5042085,65.7210056,26.4,26.613,0.084,1.01,13.0,0.106,0.578,0.001,0,25.702,25.694,0.098,1.01,11.1,0.049,0.419,0.001,0
3258.32,1407.5,114.5404911,65.7178862,26.408,26.613,0.082,0.95,13.3,-0.052,0.335,0.072,0,25.73,25.722,0.098,1.03,11.1,-0.001,0.027,0.086,0
964.04,2375.19,114.4866405,65.7444608,26.463,26.692,0.088,1.14,12.3,-0.025,0.077,0.001,0,25.722,25.714,0.104,1.21,10.4,0.126,0.078,0.003,0
492.84,945.95,114.528241,65.7565016,26.503,26.737,0.106,0.91,10.2,-0.028,-0.096,0.0,0,25.747,25.739,0.142,1.0,7.7,0.066,0.602,0.0,2
3896.06,3233.83,114.487762,65.7020289,26.466,26.643,0.084,0.91,12.9,-0.001,0.322,0.001,0,25.863,25.855,0.108,1.14,10.0,-0.028,0.202,0.001,0
2132.11,3934.58,114.4477502,65.7226236,26.612,26.87,0.097,0.9,11.2,0.027,-0.131,0.0,0,25.791,25.783,0.101,1.11,10.8,0.061,0.595,0.003,0
4121.64,3698.86,114.4749682,65.6971487,26.592,26.861,0.091,0.94,11.9,-0.02,0.311,0.005,0,25.739,25.731,0.097,1.0,11.2,0.071,0.459,0.028,0
3351.14,1043.37,114.5531701,65.718122,26.417,26.657,0.118,0.98,9.2,-0.045,0.159,0.002,2,25.644,25.636,0.196,1.14,5.5,0.091,1.38,0.011,2
2858.74,1461.35,114.5348272,65.722979,26.534,26.792,0.091,0.98,11.9,-0.049,-0.089,0.001,0,25.709,25.7,0.095,1.06,11.4,0.046,0.554,0.0,0
1057.32,1706.95,114.5091732,65.745925,26.638,26.962,0.103,1.11,10.5,-0.046,0.185,0.003,0,25.617,25.608,0.094,1.02,11.6,0.021,0.205,0.034,0
2085.33,3433.03,114.4634947,65.7252787,26.595,26.852,0.094,1.01,11.6,0.039,0.425,0.0,0,25.775,25.767,0.1,0.88,10.8,-0.019,0.186,0.0,0
2036.79,3088.18,114.4741606,65.7273209,26.746,27.078,0.105,1.07,10.4,-0.025,0.392,0.001,0,25.695,25.687,0.095,1.14,11.4,0.01,0.028,0.0,0
3907.8,2984.79,114.4959191,65.7028808,26.518,26.709,0.089,0.88,12.2,0.057,-0.056,0.013,0,25.878,25.871,0.111,0.99,9.8,-0.017,0.378,0.031,0
