X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
2796.43,495.26,114.8342153,65.6030426,25.027,25.392,0.033,0.92,32.9,-0.019,0.146,0.001,0,23.87,23.861,0.028,0.94,39.1,-0.02,0.005,0.002,0
2168.07,3863.07,114.755787,65.6379175,25.009,25.355,0.033,0.98,32.5,0.025,0.011,0.001,0,23.915,23.906,0.03,1.16,36.6,0.055,0.139,0.0,0
2435.34,919.38,114.8300032,65.6105812,24.938,25.254,0.031,0.83,34.6,-0.009,0.222,0.004,0,23.94,23.931,0.029,1.15,36.8,0.034,-0.077,0.0,0
2531.16,769.35,114.8321334,65.6082704,25.038,25.394,0.034,1.03,32.2,0.02,0.092,0.041,0,23.911,23.902,0.029,0.97,37.4,0.013,0.007,0.025,0
4033.47,690.2,114.804167,65.5908594,25.042,25.38,0.035,1.03,31.5,-0.019,0.157,0.046,0,23.975,23.966,0.03,0.98,35.8,0.016,0.165,0.0,0
3779.82,2686.93,114.7553108,65.610205,25.176,25.577,0.037,1.08,29.0,0.011,0.142,0.024,0,23.886,23.876,0.029,0.94,37.1,0.022,0.062,0.012,0
2987.63,1624.73,114.7998806,65.6102595,27.047,27.729,0.154,1.13,7.1,-0.042,-0.015,0.023,0,23.83,23.816,0.028,1.14,38.5,-0.005,0.094,0.005,0
1400.74,438.03,114.8637578,65.6181295,25.073,25.398,0.072,1.04,15.0,-0.07,0.131,0.0,2,24.044,24.035,0.063,1.09,17.2,0.033,0.01,0.0,2
410.91,2233.14,114.8351235,65.644035,25.058,25.372,0.036,1.06,30.4,0.023,0.103,0.0,0,24.066,24.057,0.034,1.25,32.2,0.056,0.086,0.001,0
2585.31,305.39,114.8435739,65.6038243,25.068,25.361,0.034,1.22,31.9,-0.022,0.106,0.0,0,24.139,24.131,0.033,0.97,33.1,-0.012,0.162,0.002,0
4202.5,4078.72,114.7092178,65.6169859,25.194,25.546,0.04,1.04,27.1,0.007,0.174,0.032,2,24.077,24.068,0.039,1.08,27.9,0.002,0.06,0.079,2
1499.54,3696.11,114.7737067,65.6439981,25.134,25.422,0.036,0.91,30.4,0.017,0.083,0.0,0,24.222,24.213,0.051,1.01,21.5,-0.003,0.092,0.0,0
3905.77,1181.49,114.7934602,65.5963492,25.199,25.549,0.039,1.04,27.6,0.034,0.229,0.0,0,24.09,24.081,0.037,1.07,29.3,-0.019,0.059,0.0,2
1918.79,2659.39,114.7933417,65.6307446,25.102,25.389,0.036,1.02,30.0,0.008,0.034,0.003,0,24.192,24.183,0.036,0.98,30.3,-0.006,0.215,0.017,0
3580.59,2096.78,114.7752486,65.6075487,25.087,25.364,0.056,1.15,19.3,0.01,0.131,0.001,2,24.209,24.2,0.044,1.19,24.8,0.022,0.056,0.0,2
2039.44,2767.72,114.7879935,65.6302947,25.308,25.691,0.041,0.94,26.4,-0.007,0.213,0.011,0,24.082,24.073,0.033,1.1,32.5,0.016,-0.016,0.015,0
3076.08,406.99,114.8309925,65.5991932,25.284,25.623,0.039,1.02,27.6,-0.011,0.166,0.0,0,24.212,24.203,0.035,1.13,30.9,0.013,0.14,0.0,0
2483.79,2359.97,114.7901096,65.6219638,25.302,25.648,0.041,1.01,26.6,0.025,0.262,0.003,0,24.204,24.196,0.036,1.14,30.1,0.011,0.224,0.013,0
2920.03,3670.02,114.7459445,65.6279283,25.386,25.756,0.041,1.02,26.2,-0.039,0.081,0.0,0,24.209,24.2,0.035,1.12,30.8,-0.003,0.112,0.0,0
515.18,3762.49,114.7916581,65.6555306,25.242,25.527,0.039,1.12,28.0,0.011,0.035,0.0,0,24.339,24.331,0.039,1.08,27.6,0.056,0.013,0.0,0
3982.64,133.52,114.8202092,65.5868188,25.314,25.641,0.041,1.05,26.6,0.037,0.242,0.0,0,24.284,24.275,0.036,1.02,29.8,0.001,0.049,0.0,0
4051.91,1172.1,114.7907875,65.5946411,25.358,25.71,0.044,1.0,24.6,0.015,0.288,0.096,0,24.243,24.234,0.037,1.1,29.7,0.039,0.235,0.0,0
2660.93,1299.55,114.8152125,65.6112126,25.221,25.45,0.045,1.1,24.0,0.026,0.171,0.002,2,24.482,24.474,0.042,1.05,25.7,-0.011,0.05,0.0,0
4067.76,1370.9,114.7851018,65.5961088,25.411,25.74,0.044,1.02,24.5,0.015,0.032,0.02,0,24.37,24.361,0.04,1.02,27.2,0.029,0.171,0.016,0
3723.78,419.44,114.8176781,65.5920728,25.463,25.794,0.044,1.07,24.5,-0.014,0.3,0.001,0,24.414,24.405,0.04,0.87,27.3,0.011,-0.068,0.0,0
4007.55,3133.45,114.7386819,65.6113535,25.386,25.672,0.044,1.04,24.8,-0.005,0.392,0.0,0,24.479,24.471,0.043,1.01,25.3,-0.005,0.032,0.001,0
3242.63,1164.82,114.8071935,65.603609,26.03,26.553,0.069,1.2,15.8,0.085,0.603,0.002,0,24.205,24.194,0.036,1.06,30.5,0.043,0.26,0.013,0
3684.64,1654.68,114.7851088,65.602731,25.372,25.623,0.046,1.1,23.8,0.049,0.413,0.0,0,24.568,24.56,0.051,1.15,21.2,0.008,0.301,0.003,0
3338.75,2335.82,114.7736324,65.6122243,25.471,25.786,0.046,1.01,23.4,-0.007,0.191,0.0,0,24.477,24.468,0.044,1.05,24.6,-0.004,-0.099,0.0,0
1776.44,3205.0,114.7814407,65.6368464,25.43,25.701,0.044,1.04,24.5,0.04,0.103,0.001,0,24.567,24.559,0.045,1.02,24.0,0.015,0.232,0.016,0
2334.47,2515.41,114.7889007,65.6249157,25.417,25.67,0.044,1.01,24.7,-0.019,0.201,0.0,0,24.608,24.6,0.048,1.09,22.6,0.045,-0.066,0.018,0
2162.78,681.71,114.8418875,65.6116523,25.503,25.8,0.046,1.04,23.7,0.03,0.253,0.001,0,24.565,24.557,0.044,1.02,24.6,-0.007,0.204,0.001,0
3803.74,1903.92,114.7759909,65.6034636,25.826,26.268,0.062,0.95,17.5,0.008,0.246,0.078,0,24.376,24.366,0.042,0.91,25.6,0.018,0.141,0.076,0
2190.81,1792.9,114.811309,65.6205398,25.549,25.872,0.071,0.97,15.2,-0.005,-0.065,0.0,2,24.531,24.523,0.057,1.11,19.2,-0.048,0.283,0.0,2
2258.93,1027.56,114.8306191,65.6134442,25.501,25.752,0.064,1.12,16.9,0.038,0.143,0.0,0,24.699,24.691,0.049,1.16,22.3,0.014,0.05,0.0,0
3959.38,580.85,114.8086024,65.5907809,25.558,25.854,0.048,1.09,22.8,0.002,0.119,0.0,0,24.624,24.615,0.046,1.09,23.5,0.015,0.029,0.0,0
521.44,3200.39,114.806743,65.6508096,25.587,25.875,0.049,1.04,22.1,0.015,0.154,0.0,0,24.677,24.668,0.05,0.94,21.8,0.042,0.054,0.017,0
2411.23,515.81,114.8413841,65.6075081,25.632,25.932,0.05,1.02,21.8,-0.012,0.092,0.001,0,24.684,24.675,0.047,0.97,23.0,0.015,0.241,0.001,0
3232.24,3175.96,114.7530539,65.6203595,25.62,25.902,0.05,0.99,21.6,-0.003,0.292,0.004,0,24.727,24.719,0.051,0.93,21.5,0.042,0.04,0.005,0
3364.11,2602.33,114.7659213,65.6141452,25.653,25.959,0.053,1.13,20.6,-0.004,0.108,0.0,0,24.688,24.679,0.05,1.05,21.5,0.032,-0.021,0.0,0
2315.28,338.87,114.8480854,65.6071124,25.648,25.921,0.049,1.17,22.0,-0.014,0.072,0.0,0,24.779,24.77,0.05,1.18,21.5,-0.003,0.151,0.0,0
3888.93,3611.12,114.7281395,65.6166248,25.697,25.996,0.053,1.38,20.6,0.0,0.173,0.005,0,24.752,24.743,0.052,1.07,20.9,0.045,0.058,0.001,0
3099.3,1882.63,114.7906753,65.6111476,25.673,25.977,0.059,0.99,18.4,-0.039,0.235,0.04,0,24.712,24.704,0.055,1.04,19.7,0.019,0.151,0.025,2
2779.61,933.65,114.8227157,65.60686,25.664,25.945,0.054,0.95,20.0,-0.007,0.419,0.001,2,24.775,24.767,0.06,1.0,18.1,0.032,-0.142,0.0,2
1238.41,44.47,114.8776426,65.6166773,25.771,26.101,0.055,0.98,19.9,-0.029,0.266,0.05,0,24.729,24.72,0.049,1.08,22.2,-0.013,0.089,0.047,0
566.9,2915.04,114.81355,65.6479408,25.901,26.295,0.063,1.04,17.2,0.046,0.148,0.0,0,24.637,24.627,0.049,1.01,22.2,0.035,-0.041,0.0,0
778.78,1146.82,114.8570989,65.6309356,25.611,25.81,0.051,1.09,21.4,0.013,0.046,0.0,0,24.952,24.944,0.06,1.16,18.0,0.066,0.079,0.001,0
3427.84,2443.83,114.768929,65.6121234,25.735,26.029,0.055,1.12,19.7,-0.003,0.015,0.018,0,24.807,24.798,0.055,1.06,19.9,-0.022,0.144,0.023,0
3940.24,802.09,114.8030135,65.5928254,25.752,26.035,0.056,0.89,19.4,0.004,0.155,0.0,0,24.854,24.846,0.054,0.94,20.0,-0.023,-0.024,0.001,0
3235.88,3064.98,114.7559819,65.6194015,25.767,26.045,0.056,1.13,19.5,0.009,0.127,0.0,0,24.887,24.879,0.057,0.99,19.1,-0.007,0.034,0.0,0
3051.69,1866.9,114.7920542,65.6115486,25.779,26.08,0.057,1.08,19.1,-0.01,0.238,0.003,0,24.83,24.822,0.055,1.03,19.8,0.02,-0.049,0.002,0
3473.65,677.27,114.8157293,65.5969969,25.476,25.438,0.048,1.37,22.7,-0.045,0.116,0.02,0,25.703,25.698,0.102,1.1,10.6,0.087,0.516,0.0,0
1170.39,2388.53,114.8156772,65.6368516,25.799,26.109,0.059,0.95,18.3,-0.029,0.48,0.0,0,24.819,24.81,0.057,1.12,19.1,0.074,0.217,0.0,0
1061.4,1609.85,114.8389133,65.6316199,25.503,25.461,0.048,1.16,22.6,-0.012,0.195,0.015,0,25.777,25.771,0.116,1.11,9.4,0.04,0.008,0.046,0
1406.63,2528.53,114.807152,65.6353752,25.946,26.321,0.065,1.1,16.6,0.034,0.1,0.0,0,24.749,24.74,0.053,1.08,20.4,0.051,0.224,0.0,0
2970.17,2703.64,114.7710733,65.6193793,25.808,26.076,0.058,1.05,18.7,0.019,0.148,0.0,0,24.953,24.945,0.06,1.08,18.2,-0.029,0.154,0.0,0
1548.91,63.71,114.8708902,65.613376,25.919,26.225,0.06,1.03,18.2,-0.057,0.19,0.0,0,24.954,24.945,0.056,0.97,19.2,0.021,0.252,0.0,0
932.46,1838.03,114.8353343,65.6349473,25.781,26.039,0.062,1.01,17.5,0.036,0.142,0.0,0,24.959,24.95,0.066,0.98,16.5,0.077,0.101,0.004,0
3907.07,3005.81,114.7441437,65.6114204,25.884,26.176,0.061,1.0,17.8,0.02,0.471,0.0,0,24.961,24.953,0.061,1.02,17.9,0.016,-0.014,0.0,0
3668.98,3119.87,114.7458259,65.6150208,25.959,26.27,0.065,1.12,16.7,0.036,0.231,0.016,0,24.977,24.968,0.086,0.84,12.7,-0.017,0.477,0.051,0
918.72,1101.57,114.8555118,65.6290006,25.61,25.594,0.051,0.99,21.4,0.072,-0.001,0.0,0,25.686,25.681,0.102,1.09,10.6,-0.085,0.616,0.0,0
797.07,488.95,114.8745025,65.6252803,25.787,25.957,0.057,1.02,19.1,0.002,0.082,0.011,0,25.204,25.196,0.07,1.11,15.6,0.014,0.042,0.011,0
4121.87,1390.64,114.7834854,65.5956684,25.94,26.231,0.066,1.02,16.4,0.085,0.243,0.058,0,25.019,25.011,0.064,0.95,16.9,-0.03,0.005,0.047,2
1916.7,3913.83,114.7594516,65.6411428,25.712,25.698,0.052,1.2,20.7,0.08,0.108,0.005,0,25.77,25.764,0.108,1.25,10.1,-0.012,0.665,0.011,0
1292.48,1082.25,114.848531,65.6246735,25.951,26.248,0.065,0.98,16.8,0.07,0.357,0.0,0,25.013,25.005,0.062,1.08,17.6,-0.038,-0.087,0.0,0
3060.3,360.91,114.8325526,65.5989876,25.959,26.248,0.064,1.12,17.1,0.003,0.56,0.0,0,25.045,25.037,0.061,1.02,17.8,0.014,0.161,0.0,0
1677.26,3722.89,114.7694185,65.6422363,25.913,26.147,0.064,0.94,17.0,-0.005,0.128,0.0,0,25.159,25.151,0.074,1.03,14.7,0.008,-0.06,0.0,0
1378.06,971.42,114.8498073,65.6228013,25.963,26.263,0.064,0.93,17.0,0.019,0.19,0.001,0,25.015,25.006,0.061,0.99,17.9,0.026,0.122,0.001,0
3075.67,4104.38,114.7310763,65.6297802,25.723,25.66,0.054,1.11,20.2,-0.002,0.109,0.007,0,26.32,26.315,0.163,0.99,6.7,0.075,0.237,0.002,0
4033.45,648.55,114.8052916,65.590515,25.99,26.291,0.066,1.06,16.5,-0.007,0.425,0.0,0,25.038,25.029,0.062,1.03,17.6,-0.002,-0.064,0.001,0
930.54,783.95,114.8638547,65.6262372,25.975,26.262,0.064,0.97,17.0,0.014,0.221,0.001,0,25.067,25.059,0.063,1.03,17.3,-0.019,-0.04,0.0,0
1087.19,1590.45,114.8389199,65.6311717,26.042,26.376,0.071,1.02,15.3,-0.007,0.168,0.0,0,24.986,24.977,0.062,1.06,17.6,-0.036,-0.053,0.0,0
2437.16,2483.06,114.7877169,65.6235024,25.996,26.28,0.067,1.11,16.2,-0.038,0.213,0.0,0,25.094,25.085,0.068,1.08,15.9,0.059,0.095,0.0,0
1197.14,1702.45,114.8336864,65.6308731,25.733,25.723,0.056,1.07,19.4,-0.004,0.206,0.01,0,25.775,25.769,0.117,1.17,9.3,0.056,0.184,0.011,0
1622.46,2934.63,114.7918411,65.6363278,26.116,26.444,0.075,1.05,14.5,-0.019,0.247,0.002,0,25.081,25.072,0.067,1.0,16.1,-0.033,0.011,0.002,0
3881.39,510.98,114.8120503,65.5910726,26.057,26.34,0.069,1.02,15.8,0.057,0.025,0.001,0,25.161,25.153,0.068,1.08,15.9,0.081,0.137,0.001,0
3624.68,1605.67,114.7876334,65.6029946,26.01,26.281,0.068,1.08,15.9,-0.011,0.632,0.0,0,25.149,25.14,0.069,1.08,15.8,-0.019,-0.032,0.0,0
171.07,1744.73,114.8531447,65.642664,25.948,26.169,0.067,0.92,16.3,0.011,0.293,0.0,0,25.226,25.218,0.077,1.17,14.1,0.041,-0.003,0.003,0
986.63,2840.1,114.807153,65.6426388,25.945,26.132,0.064,1.08,16.8,0.001,-0.076,0.0,0,25.314,25.306,0.08,1.24,13.5,-0.019,0.415,0.001,0
2997.47,4051.18,114.7340817,65.6302137,26.137,26.424,0.072,1.02,15.1,-0.022,0.152,0.002,0,25.229,25.221,0.071,1.0,15.2,0.054,0.135,0.001,0
965.55,1369.73,114.8473261,65.6306999,26.023,26.276,0.072,0.96,15.2,0.052,0.266,0.001,0,25.213,25.205,0.073,1.01,14.8,0.02,0.107,0.0,0
1195.61,1630.5,114.8356616,65.6302944,26.069,26.356,0.072,1.02,15.1,-0.026,0.206,0.0,0,25.161,25.152,0.072,1.05,15.0,0.059,0.198,0.0,0
3356.87,1834.37,114.7868193,65.6078746,26.002,26.244,0.068,1.06,16.0,-0.027,0.444,0.003,0,25.227,25.219,0.073,1.06,14.8,0.006,0.059,0.006,0
3405.85,3654.06,114.7366477,65.622373,26.12,26.404,0.071,0.91,15.3,0.042,0.3,0.024,0,25.219,25.211,0.07,1.0,15.4,0.003,0.177,0.004,0
1529.8,933.8,114.8477783,65.6207979,26.668,26.912,0.113,1.02,9.6,0.043,0.449,0.0,0,25.886,25.877,0.119,0.87,9.1,0.087,0.432,0.001,0
3929.54,1664.31,114.7799447,65.6000781,26.069,26.327,0.072,0.95,15.1,0.06,0.175,0.004,0,25.248,25.239,0.076,1.11,14.3,-0.026,0.306,0.055,0
3751.95,3847.37,114.724491,65.620106,26.093,26.322,0.069,1.12,15.6,-0.093,0.057,0.002,0,25.351,25.343,0.08,0.99,13.6,0.056,0.017,0.0,0
3706.43,3873.1,114.7247061,65.6208269,26.168,26.449,0.074,0.96,14.6,0.026,0.366,0.0,0,25.278,25.269,0.075,1.03,14.5,0.085,-0.089,0.0,0
281.53,3259.77,114.8099525,65.6539772,26.078,26.294,0.074,1.15,14.6,0.028,-0.024,0.019,0,25.371,25.363,0.083,1.1,13.1,0.002,0.472,0.017,0
831.87,945.17,114.8614808,65.628673,26.178,26.472,0.077,1.09,14.2,0.051,0.299,0.001,0,25.249,25.241,0.073,1.08,14.9,0.005,0.215,0.0,0
438.58,4002.81,114.7866907,65.6583734,25.965,25.907,0.066,1.15,16.4,0.034,0.16,0.002,0,26.433,26.428,0.189,0.94,5.7,-0.062,0.599,0.003,0
3917.39,3254.25,114.7372203,65.6133583,26.33,26.681,0.084,0.93,13.0,-0.02,0.498,0.0,0,25.221,25.212,0.073,0.96,14.9,-0.017,-0.135,0.0,0
243.4,700.49,114.87991,65.6332046,26.287,26.611,0.083,1.01,13.0,0.011,0.442,0.002,0,25.263,25.255,0.074,0.97,14.6,0.005,0.304,0.0,0
655.03,251.88,114.8837574,65.6248984,26.206,26.449,0.076,1.05,14.3,-0.019,0.412,0.0,0,25.424,25.416,0.08,0.99,13.5,-0.04,0.223,0.0,0
3406.98,3143.1,114.7504433,65.6181374,26.42,26.8,0.094,0.92,11.6,-0.081,0.276,0.0,0,25.21,25.201,0.073,0.99,14.9,0.025,0.168,0.0,0
2199.19,921.72,114.8346757,65.613234,26.151,26.343,0.072,1.02,15.1,-0.008,0.271,0.0,0,25.509,25.501,0.087,1.08,12.5,-0.017,0.252,0.0,0
4029.93,927.07,114.7978434,65.592859,26.203,26.434,0.078,1.01,13.9,0.002,0.315,0.0,0,25.456,25.448,0.087,0.92,12.5,0.063,0.152,0.005,0
1941.89,815.28,114.8427113,65.6152216,26.223,26.434,0.08,0.86,13.6,-0.024,0.183,0.015,0,25.531,25.524,0.101,1.02,10.8,0.14,0.138,0.027,0
3336.17,1146.18,114.8058227,65.6024114,26.204,26.416,0.078,1.1,14.0,0.033,0.479,0.002,0,25.511,25.503,0.088,1.13,12.3,0.008,0.227,0.005,0
2715.06,2975.23,114.7688414,65.6244721,26.252,26.501,0.085,0.94,12.7,0.015,0.644,0.0,0,25.454,25.446,0.088,1.18,12.3,-0.003,0.039,0.0,0
3992.28,3648.35,114.7250644,65.6157784,26.295,26.536,0.082,0.77,13.2,-0.051,-0.137,0.002,0,25.521,25.513,0.091,0.94,12.0,0.007,0.295,0.002,0
1244.53,1257.88,114.8447485,65.6266629,26.343,26.626,0.086,1.13,12.6,-0.012,-0.305,0.0,0,25.448,25.439,0.087,1.12,12.5,0.093,0.38,0.0,0
2640.34,3997.58,114.7426848,65.6337577,26.317,26.525,0.08,1.01,13.5,-0.015,0.582,0.0,0,25.632,25.624,0.095,1.0,11.4,-0.013,0.479,0.001,0
1675.62,170.45,114.8654655,65.6128481,26.324,26.521,0.083,1.08,13.1,-0.067,0.041,0.0,0,25.669,25.662,0.097,1.03,11.2,0.018,0.85,0.113,0
1348.36,491.77,114.863358,65.6191587,26.235,26.346,0.077,1.04,14.0,0.035,0.664,0.0,0,25.794,25.787,0.108,1.01,10.1,0.033,0.846,0.002,0
2314.86,2944.85,114.7776827,65.6286868,26.519,26.849,0.101,1.01,10.8,0.073,0.125,0.041,0,25.477,25.468,0.088,0.98,12.4,-0.066,0.187,0.05,0
3327.4,1272.77,114.8025797,65.6035568,26.456,26.753,0.093,0.99,11.7,0.007,0.425,0.0,0,25.517,25.509,0.089,1.01,12.2,0.047,0.075,0.0,0
400.69,1589.58,114.8527265,65.6388187,26.447,26.744,0.103,0.96,10.6,0.01,0.338,0.005,0,25.505,25.497,0.099,1.11,10.9,-0.034,0.422,0.002,0
2033.37,3816.4,114.7597495,65.6390351,26.401,26.612,0.086,0.99,12.6,-0.018,-0.048,0.0,0,25.709,25.701,0.102,1.04,10.6,0.001,0.189,0.004,0
1354.1,2665.77,114.8044948,65.637097,26.11,26.071,0.104,1.01,10.5,0.066,-0.152,0.004,0,26.353,26.348,0.192,0.95,5.7,0.221,0.811,0.1,0
3700.72,3700.56,114.7294873,65.6194651,26.663,27.027,0.106,0.99,10.3,-0.049,0.526,0.0,0,25.505,25.496,0.09,1.09,12.1,0.052,0.199,0.002,0
3764.52,3039.35,114.7460903,65.6132888,26.531,26.828,0.099,0.91,11.0,-0.005,0.536,0.0,0,25.593,25.584,0.099,0.95,11.0,0.077,0.151,0.0,0
3405.22,3125.48,114.750955,65.6180114,26.564,26.857,0.103,1.14,10.6,-0.014,0.675,0.017,0,25.638,25.63,0.099,0.95,11.0,-0.028,-0.144,0.006,0
1274.94,3138.33,114.7933019,65.6418903,26.451,26.646,0.095,0.92,11.4,-0.014,0.409,0.001,0,25.799,25.792,0.115,1.01,9.4,0.117,0.731,0.001,0
2762.03,3223.03,114.7611993,65.6259968,26.621,26.945,0.106,1.02,10.3,-0.057,-0.099,0.0,0,25.596,25.588,0.095,0.99,11.5,0.012,0.295,0.0,0
2806.0,2594.76,114.7773058,65.6203108,26.555,26.857,0.103,1.08,10.6,-0.019,0.149,0.0,0,25.604,25.595,0.098,0.96,11.1,-0.026,0.092,0.0,0
