X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
3847.67,3441.14,192.8353229,41.2446843,25.216,25.764,0.038,0.94,28.6,0.01,0.117,0.043,0,23.259,23.248,0.02,0.95,53.5,0.009,0.023,0.032,0
827.54,3456.72,192.8474205,41.2856355,24.916,25.381,0.031,1.04,34.9,0.017,0.096,0.003,0,23.367,23.357,0.022,0.98,50.2,0.019,-0.011,0.003,0
3957.61,3379.48,192.8359832,41.2430054,25.574,26.17,0.049,1.06,22.2,-0.012,0.23,0.002,0,23.31,23.298,0.021,0.98,52.0,-0.002,0.047,0.004,0
688.46,3540.54,192.8464801,41.2877774,27.05,27.742,0.171,0.98,6.3,0.08,0.648,0.004,2,23.474,23.46,0.024,1.12,44.9,0.007,0.007,0.003,0
2687.82,3546.3,192.8381802,41.2607168,25.397,25.958,0.042,0.91,25.8,0.029,0.209,0.002,0,23.362,23.351,0.021,0.95,51.1,-0.008,0.035,0.006,0
592.99,609.59,192.8996929,41.2800262,26.453,27.124,0.095,1.16,11.4,-0.046,0.079,0.0,0,23.44,23.427,0.023,0.96,46.4,0.009,0.0,0.0,0
3752.3,2793.64,192.8473766,41.2439811,25.143,25.649,0.036,1.12,30.1,-0.009,0.134,0.0,0,23.409,23.398,0.022,1.16,49.2,-0.039,0.018,0.017,0
2783.07,2031.63,192.8650772,41.2547581,26.535,27.213,0.096,0.99,11.3,0.032,0.263,0.037,0,23.401,23.387,0.022,1.05,48.5,0.024,0.057,0.029,0
1760.86,197.18,192.9023217,41.2629372,24.831,25.184,0.028,0.94,39.2,-0.002,0.074,0.02,0,23.71,23.701,0.026,0.99,42.4,0.014,0.09,0.023,0
3523.64,1806.23,192.8660989,41.2440335,26.697,27.377,0.108,1.02,10.0,0.048,0.372,0.004,0,23.502,23.488,0.023,1.22,46.8,0.025,-0.024,0.002,0
2907.24,3013.71,192.8468761,41.2561042,26.208,26.861,0.074,0.98,14.6,0.033,0.384,0.018,0,23.438,23.425,0.022,1.06,48.4,0.014,-0.016,0.003,0
1209.97,2792.21,192.8578277,41.2784078,25.818,26.427,0.058,1.0,18.7,-0.033,0.039,0.0,0,23.461,23.449,0.023,0.98,46.9,-0.008,0.071,0.0,0
137.15,563.35,192.9024006,41.2860561,26.521,27.188,0.091,1.09,11.9,0.075,0.369,0.001,0,23.565,23.552,0.024,1.04,45.8,0.0,0.062,0.001,0
3933.21,2572.48,192.8506185,41.2408494,25.979,26.602,0.065,0.94,16.6,0.02,0.262,0.017,0,23.505,23.493,0.024,1.04,45.8,0.0,-0.1,0.019,0
1538.25,3863.31,192.8371789,41.2772627,26.464,27.129,0.089,0.98,12.3,0.01,0.296,0.008,0,23.539,23.526,0.025,1.06,43.9,0.01,0.07,0.003,0
1646.99,2317.75,192.8645841,41.2710262,26.609,27.282,0.109,0.99,10.0,0.024,0.313,0.047,0,23.555,23.541,0.025,1.12,43.4,-0.018,-0.082,0.014,0
1910.23,390.63,192.8982228,41.2615123,27.063,27.751,0.135,1.01,8.1,-0.027,1.173,0.018,0,23.673,23.659,0.027,1.17,40.5,-0.017,0.101,0.01,0
2927.19,2729.3,192.851918,41.2549575,24.955,25.304,0.034,0.98,31.5,0.015,0.059,0.005,0,23.847,23.838,0.029,0.93,37.4,0.03,0.059,0.003,0
3763.03,3698.93,192.831026,41.2466245,26.566,27.231,0.096,0.87,11.3,0.01,0.209,0.007,0,23.641,23.628,0.025,1.0,43.1,-0.01,0.006,0.007,0
2930.28,4176.42,192.8258341,41.2593733,25.01,25.358,0.033,0.97,32.9,-0.005,0.1,0.001,0,23.907,23.898,0.031,1.09,34.8,0.005,-0.018,0.001,0
3942.97,1138.87,192.8763973,41.2362957,27.414,28.106,0.197,1.07,5.5,0.102,1.535,0.002,0,23.799,23.785,0.028,1.18,38.5,-0.002,0.075,0.0,0
1404.98,3791.99,192.8390105,41.278848,26.478,27.133,0.095,1.05,11.5,0.021,0.105,0.004,0,23.679,23.666,0.038,1.18,28.9,-0.026,0.067,0.001,0
3458.96,4028.35,192.8263369,41.251757,25.407,25.885,0.043,1.05,25.3,0.0,0.215,0.008,0,23.801,23.791,0.028,0.99,38.7,-0.017,0.024,0.019,0
2231.24,2770.9,192.8540224,41.2645111,25.205,25.63,0.038,1.01,28.9,-0.018,0.126,0.0,0,23.823,23.813,0.03,1.01,36.4,-0.003,-0.002,0.003,0
3531.22,4083.52,192.8250471,41.2509482,25.399,25.87,0.042,1.0,26.1,-0.029,0.194,0.001,0,23.826,23.816,0.028,0.96,38.6,0.028,0.111,0.007,0
1246.92,4004.22,192.8358335,41.2816424,26.015,26.61,0.064,1.0,17.0,0.037,0.147,0.012,0,23.76,23.749,0.027,1.0,40.0,0.003,0.091,0.004,0
1626.33,792.65,192.8921471,41.2665987,25.883,26.451,0.056,0.98,19.4,0.028,0.324,0.0,0,23.809,23.798,0.027,1.04,39.5,0.031,0.063,0.0,0
2963.44,2773.6,192.8509713,41.2546031,26.399,27.038,0.087,1.01,12.4,0.066,0.036,0.063,0,23.765,23.753,0.028,0.99,39.4,-0.013,0.0,0.014,0
2425.36,3418.95,192.8415503,41.2638792,27.356,28.045,0.193,0.92,5.6,0.054,0.323,0.009,0,23.917,23.903,0.031,0.93,35.4,-0.023,-0.033,0.002,0
2750.24,767.29,192.8879866,41.2513006,24.913,25.01,0.034,1.08,31.7,0.0,0.023,0.001,2,24.503,24.496,0.042,1.04,25.6,-0.007,0.058,0.001,0
3397.17,296.81,192.8938028,41.2410869,25.219,25.559,0.036,1.06,30.4,0.009,-0.015,0.001,0,24.144,24.135,0.033,1.01,32.5,0.007,0.089,0.002,0
3082.49,3934.8,192.8295639,41.2565679,25.485,25.949,0.044,0.96,24.8,-0.018,0.127,0.0,0,23.941,23.931,0.03,0.95,36.1,-0.018,0.082,0.0,0
1760.2,2175.95,192.8666745,41.2690556,27.004,27.681,0.15,0.95,7.2,0.001,0.628,0.0,0,23.896,23.883,0.031,1.04,35.5,-0.013,0.1,0.001,0
1437.65,1353.15,192.8828238,41.2708846,25.234,25.583,0.038,1.11,28.4,0.017,0.212,0.0,0,24.126,24.117,0.035,0.89,31.0,0.032,0.03,0.0,0
3141.12,3260.8,192.8414662,41.253698,27.536,28.228,0.214,1.02,5.1,0.118,0.861,0.036,0,23.985,23.97,0.032,1.0,34.4,0.01,-0.048,0.014,0
896.0,512.2,192.9002019,41.2756221,25.784,26.309,0.053,1.04,20.5,0.026,0.372,0.001,0,23.95,23.939,0.03,0.97,36.0,0.032,0.166,0.0,0
3237.3,3416.45,192.8382681,41.2528749,27.036,27.712,0.14,1.06,7.8,-0.001,0.55,0.025,0,23.931,23.917,0.03,0.86,35.9,0.027,0.055,0.005,0
1993.58,1758.32,192.873241,41.2646066,26.23,26.836,0.077,0.99,14.2,0.001,0.274,0.0,0,23.895,23.883,0.03,1.12,36.4,0.029,0.189,0.001,0
579.56,779.08,192.896694,41.2807317,26.542,27.182,0.092,1.13,11.8,0.026,0.196,0.002,0,23.915,23.902,0.03,1.03,36.6,0.012,0.006,0.003,0
1564.32,1000.07,192.888665,41.268079,27.132,27.81,0.15,1.0,7.2,0.063,0.637,0.018,0,23.983,23.97,0.031,1.08,34.9,0.077,0.05,0.008,0
2521.88,3115.14,192.8466285,41.2616359,25.968,26.536,0.064,1.06,17.1,0.08,0.217,0.002,0,23.886,23.875,0.03,0.99,36.5,0.024,-0.007,0.0,0
1664.23,3992.58,192.834333,41.2759546,25.321,25.704,0.04,1.02,27.1,0.028,0.043,0.0,0,24.097,24.088,0.034,0.98,32.2,0.006,0.136,0.0,0
3788.88,1393.7,192.8724404,41.2391688,27.522,28.213,0.204,1.12,5.3,-0.01,0.301,0.003,0,24.015,24.001,0.032,1.02,34.4,0.01,0.054,0.0,0
3996.38,4075.56,192.8232862,41.2446235,25.245,25.583,0.039,0.99,28.2,-0.025,0.172,0.003,0,24.175,24.166,0.037,0.95,29.6,0.002,0.038,0.002,2
645.99,509.56,192.9012774,41.2789994,26.376,26.991,0.082,1.04,13.3,-0.033,0.082,0.039,2,23.964,23.952,0.03,0.93,36.0,-0.008,-0.024,0.001,0
3551.47,2319.9,192.8567329,41.2452407,26.695,27.346,0.113,1.05,9.6,-0.01,0.173,0.018,0,23.944,23.931,0.031,1.09,34.9,-0.04,-0.066,0.016,0
3514.0,3394.06,192.8375378,41.2490584,26.196,26.791,0.074,0.91,14.6,-0.015,0.098,0.003,0,23.938,23.926,0.031,0.93,35.5,0.015,0.036,0.001,0
2496.71,3168.47,192.8457708,41.2621411,25.707,26.181,0.052,1.11,20.8,0.044,0.23,0.0,0,24.118,24.108,0.049,0.9,22.1,0.01,0.065,0.003,0
1362.21,3745.47,192.8400242,41.2792839,25.552,26.004,0.046,0.97,23.6,-0.011,0.15,0.0,0,24.058,24.048,0.033,1.16,32.9,0.028,-0.054,0.0,0
4129.43,3556.12,192.8320979,41.2412223,26.068,26.639,0.068,0.92,16.0,-0.039,0.161,0.049,0,23.971,23.96,0.031,1.04,34.9,-0.005,0.102,0.025,0
1998.16,1846.77,192.8716287,41.2648175,27.188,27.865,0.167,1.07,6.5,-0.033,0.528,0.007,0,24.065,24.052,0.033,1.14,32.5,-0.018,-0.093,0.018,0
2016.61,1959.67,192.8695189,41.264916,27.243,27.922,0.178,1.17,6.1,0.051,0.981,0.072,0,24.067,24.053,0.033,1.13,32.5,0.0,0.097,0.03,0
3621.85,3662.68,192.8322572,41.248425,26.673,27.323,0.113,0.88,9.6,0.018,0.209,0.003,0,23.926,23.913,0.037,1.12,29.6,-0.018,0.008,0.001,2
3979.67,1933.0,192.8619452,41.2382486,25.412,25.799,0.043,1.06,25.3,0.046,0.119,0.001,0,24.172,24.163,0.036,1.06,30.3,0.054,0.028,0.001,0
2638.22,1031.33,192.8836906,41.2536328,25.618,26.073,0.048,1.09,22.8,0.028,0.157,0.011,0,24.112,24.102,0.034,1.03,32.3,-0.01,0.083,0.001,0
3334.38,3847.09,192.8301125,41.2528863,25.653,26.125,0.05,1.14,21.8,0.022,0.296,0.001,0,24.075,24.065,0.033,1.1,33.0,0.0,-0.015,0.001,0
3637.22,2988.26,192.8443427,41.2461394,25.493,25.921,0.045,0.98,23.9,-0.013,0.119,0.0,0,24.1,24.09,0.034,0.95,31.8,0.006,0.045,0.0,0
2265.48,3234.99,192.8455202,41.2654777,25.326,25.663,0.042,1.11,26.1,0.028,0.11,0.0,0,24.259,24.25,0.039,0.92,27.5,-0.007,0.001,0.0,0
2928.66,2867.19,192.8494279,41.2553626,26.422,27.037,0.092,0.91,11.9,0.007,0.238,0.099,0,24.01,23.998,0.032,0.99,33.9,-0.014,0.032,0.029,0
1343.3,1856.79,192.8741366,41.2737168,26.816,27.469,0.122,1.05,8.9,0.005,0.364,0.0,0,24.038,24.025,0.033,1.04,32.6,0.004,0.064,0.037,0
1583.58,1291.69,192.8833318,41.2687186,25.363,25.687,0.042,0.94,25.9,0.036,0.075,0.001,0,24.339,24.33,0.041,1.12,26.7,0.036,0.021,0.001,0
3686.83,2402.76,192.8546854,41.243663,25.436,25.824,0.046,1.1,23.4,-0.031,0.221,0.155,0,24.195,24.186,0.037,0.93,29.4,0.022,0.117,0.0,0
2382.55,1344.93,192.8790914,41.2580632,25.441,25.803,0.042,0.98,25.9,-0.008,0.228,0.001,0,24.292,24.283,0.038,1.14,28.6,0.056,-0.084,0.007,0
1282.81,4072.25,192.8344603,41.2813658,25.383,25.711,0.041,0.95,26.3,0.014,0.112,0.0,0,24.347,24.338,0.039,1.0,27.8,-0.022,0.105,0.0,0
3976.18,3636.47,192.8312782,41.2435453,25.592,26.02,0.049,0.9,22.4,-0.017,0.114,0.002,0,24.196,24.186,0.036,0.96,30.1,-0.003,0.095,0.002,0
1851.15,3697.72,192.8388806,41.2725148,26.584,27.211,0.097,1.05,11.2,0.015,0.504,0.003,0,24.074,24.061,0.033,0.99,32.7,0.007,0.044,0.002,0
2996.99,1891.5,192.8667237,41.2514288,25.497,25.873,0.055,1.04,19.6,0.053,0.008,0.0,2,24.3,24.29,0.042,1.02,26.0,0.048,0.206,0.0,0
4174.42,3772.84,192.8280101,41.2412802,27.135,27.804,0.155,0.83,7.0,-0.03,0.251,0.121,0,24.146,24.133,0.035,0.9,31.1,-0.018,0.027,0.027,0
2943.98,3111.8,192.8449584,41.2559089,26.631,27.262,0.103,1.07,10.6,-0.002,0.456,0.001,0,24.079,24.067,0.033,0.94,32.6,-0.009,-0.048,0.0,0
2949.07,4177.99,192.8257289,41.2591237,26.982,27.637,0.157,0.97,6.9,0.104,0.138,0.001,0,24.192,24.179,0.038,1.07,28.8,-0.001,0.225,0.0,0
1730.08,965.17,192.8886127,41.2657265,25.594,26.006,0.047,0.98,23.2,0.048,-0.009,0.0,0,24.266,24.256,0.037,1.05,29.2,0.064,0.167,0.001,0
1030.59,2332.12,192.866855,41.2794182,25.803,26.299,0.059,1.11,18.5,-0.005,0.246,0.001,0,24.113,24.103,0.035,1.13,30.7,0.026,0.131,0.002,0
4065.69,4046.32,192.8235292,41.2435947,25.634,26.062,0.05,1.01,21.8,-0.02,0.292,0.003,0,24.242,24.232,0.037,1.07,29.4,-0.022,0.089,0.006,0
3597.96,3779.92,192.830243,41.2491096,27.093,27.759,0.147,0.9,7.4,0.022,0.531,0.055,0,24.154,24.141,0.035,1.0,31.1,-0.003,0.088,0.035,0
2975.44,4148.73,192.8261481,41.2586764,25.573,25.973,0.047,0.86,23.2,0.021,0.085,0.004,0,24.286,24.276,0.037,0.89,29.4,-0.04,0.242,0.004,0
221.2,3012.13,192.8579213,41.2924768,25.564,25.975,0.048,1.04,22.5,-0.036,0.215,0.0,0,24.236,24.227,0.038,1.3,28.6,-0.006,-0.117,0.0,0
1958.53,1273.54,192.8821188,41.263585,25.534,25.916,0.045,0.88,24.3,0.01,0.164,0.002,0,24.311,24.301,0.039,1.02,28.1,0.036,-0.059,0.0,0
1532.15,1724.26,192.8757492,41.2707503,25.521,25.9,0.046,1.26,23.5,0.038,0.065,0.0,0,24.311,24.302,0.04,1.17,27.4,0.049,0.271,0.0,0
1974.29,3083.67,192.8494406,41.2689551,25.424,25.762,0.044,0.96,24.7,0.013,0.258,0.0,0,24.352,24.343,0.04,1.16,27.0,-0.025,-0.06,0.0,0
2660.72,3523.53,192.8387015,41.2610137,25.807,26.288,0.056,0.98,19.5,-0.002,0.206,0.001,0,24.188,24.178,0.035,1.04,30.8,-0.018,0.082,0.0,0
1370.63,1484.43,192.8807337,41.2721974,27.33,28.006,0.186,0.88,5.9,0.022,0.808,0.011,0,24.218,24.204,0.036,0.92,29.8,-0.008,0.141,0.004,0
1379.63,919.22,192.8908805,41.2703303,25.377,25.649,0.041,1.03,26.6,0.018,0.133,0.0,0,24.513,24.504,0.044,1.02,24.7,0.022,0.057,0.0,0
326.7,1872.12,192.8780353,41.2875312,25.669,26.1,0.052,1.03,20.7,0.029,0.197,0.027,0,24.266,24.256,0.04,1.19,27.3,0.019,0.069,0.031,0
3873.17,2496.67,192.85223,41.2414289,25.585,26.001,0.049,1.01,22.2,-0.022,-0.042,0.035,0,24.238,24.228,0.038,0.92,28.6,-0.002,0.136,0.048,0
2424.35,1026.94,192.884648,41.2565155,25.555,25.929,0.045,1.17,23.9,0.073,0.348,0.011,0,24.365,24.355,0.04,1.09,27.4,0.04,0.116,0.042,0
2012.66,1309.58,192.8812472,41.2629632,26.245,26.813,0.076,1.05,14.3,-0.04,0.137,0.001,0,24.172,24.161,0.035,1.14,30.9,0.01,0.168,0.001,0
3794.51,3211.5,192.8396771,41.2446969,25.702,26.144,0.053,1.02,20.6,-0.026,0.147,0.013,0,24.254,24.244,0.038,0.84,28.8,0.008,0.059,0.019,0
990.45,4029.51,192.8364288,41.2851938,25.692,26.117,0.051,1.01,21.1,0.016,0.265,0.002,0,24.312,24.303,0.038,0.95,28.2,-0.01,0.048,0.002,0
2739.15,1191.7,192.8803875,41.2527611,26.046,26.572,0.066,1.06,16.4,0.012,0.266,0.001,0,24.208,24.197,0.037,1.08,29.2,0.003,0.033,0.001,0
2838.43,3685.01,192.835064,41.2591043,25.788,26.251,0.054,0.9,20.0,0.011,0.002,0.0,0,24.251,24.241,0.037,0.97,29.4,0.008,0.001,0.0,0
3399.88,2357.86,192.8566707,41.2474107,27.361,28.041,0.211,1.03,5.2,-0.053,0.891,0.129,0,24.178,24.165,0.043,0.91,25.5,0.02,-0.033,0.018,2
4012.32,1482.75,192.8699199,41.2364176,26.822,27.46,0.125,1.09,8.7,0.069,0.202,0.012,2,24.211,24.198,0.037,1.12,29.3,0.011,0.097,0.001,0
965.91,1827.03,192.8762225,41.2787357,25.504,25.847,0.046,1.08,23.6,0.079,0.16,0.0,0,24.42,24.411,0.043,1.12,25.5,0.007,0.427,0.0,0
3962.36,3617.49,192.8316766,41.243674,25.838,26.312,0.058,0.92,18.7,-0.003,0.188,0.01,0,24.253,24.243,0.037,1.02,29.0,-0.006,0.048,0.004,0
1423.71,1227.19,192.8851506,41.2706844,27.083,27.742,0.142,1.01,7.6,0.084,0.106,0.0,0,24.227,24.214,0.036,0.98,29.9,0.03,0.124,0.0,0
4020.66,4156.71,192.821725,41.2445444,26.169,26.701,0.102,1.09,10.6,0.03,0.446,0.002,0,24.3,24.289,0.038,1.03,28.4,-0.004,0.076,0.001,0
268.92,3111.87,192.8559277,41.292138,25.597,25.987,0.05,1.15,21.6,-0.021,0.046,0.064,0,24.347,24.338,0.041,1.14,26.3,0.006,0.056,0.017,0
1896.67,1703.06,192.8746345,41.2657485,25.903,26.394,0.058,1.03,18.7,-0.064,0.164,0.006,0,24.24,24.23,0.037,1.04,29.1,0.015,0.007,0.012,0
1825.17,3894.63,192.8354387,41.2734732,25.509,25.846,0.045,0.98,24.0,0.061,0.154,0.0,0,24.443,24.434,0.042,1.03,25.7,0.018,0.27,0.0,0
991.82,3282.44,192.8498878,41.2828735,25.51,25.857,0.046,1.06,23.4,0.025,0.271,0.003,0,24.411,24.402,0.042,1.04,25.6,0.051,0.178,0.002,0
3647.98,3273.23,192.8391655,41.2468716,26.678,27.3,0.111,0.93,9.8,0.07,0.167,0.005,0,24.201,24.189,0.036,0.95,30.0,0.005,0.114,0.001,0
3955.1,1303.51,192.8733826,41.2366395,25.885,26.358,0.059,1.07,18.5,0.036,0.096,0.014,0,24.306,24.296,0.039,1.11,28.0,0.068,-0.011,0.049,0
4070.2,3821.39,192.8275623,41.2428412,26.314,26.887,0.081,0.98,13.5,-0.062,-0.023,0.0,0,24.202,24.191,0.036,0.98,29.9,0.027,0.128,0.0,0
3955.13,2337.2,192.8547662,41.2398273,25.429,25.746,0.045,1.01,24.3,0.002,0.185,0.0,0,24.428,24.419,0.043,1.03,25.2,0.013,0.09,0.005,0
2570.1,113.67,192.9004996,41.2517209,26.654,27.27,0.094,1.12,11.5,0.022,0.193,0.001,0,24.232,24.22,0.035,0.94,30.9,0.008,0.051,0.0,0
759.94,3301.43,192.8504966,41.2860724,27.418,28.096,0.195,1.08,5.6,-0.012,1.432,0.001,0,24.266,24.253,0.039,1.11,28.2,0.04,-0.16,0.0,0
3604.73,890.01,192.8822674,41.240108,25.692,26.098,0.05,0.92,21.6,0.076,0.273,0.0,0,24.387,24.377,0.04,1.15,27.1,0.044,-0.055,0.001,0
4105.12,3901.08,192.8259839,41.2426136,26.086,26.613,0.069,1.03,15.7,0.018,0.057,0.016,0,24.24,24.23,0.038,0.95,28.9,0.013,0.192,0.017,0
2889.6,2466.35,192.8568091,41.254656,25.313,25.526,0.04,1.08,26.9,0.008,0.034,0.0,0,24.616,24.609,0.048,1.05,22.5,-0.002,0.311,0.003,0
2749.17,4040.75,192.8290202,41.2614086,25.475,25.782,0.06,1.01,18.2,0.049,-0.052,0.0,2,24.508,24.499,0.051,1.1,21.4,-0.018,0.275,0.001,0
2257.91,1882.5,192.8699188,41.2614101,26.677,27.297,0.11,0.92,9.9,0.041,0.467,0.006,0,24.222,24.21,0.037,1.28,29.1,-0.011,0.183,0.002,0
2432.0,193.67,192.8996262,41.2538382,26.148,26.678,0.067,0.96,16.1,0.043,0.015,0.004,0,24.288,24.277,0.037,0.92,29.4,0.015,0.065,0.058,0
4087.29,3839.93,192.8271584,41.2426669,26.07,26.591,0.068,1.05,16.1,0.01,0.102,0.013,0,24.261,24.251,0.037,0.9,29.0,0.006,0.14,0.015,0
1389.49,1493.45,192.8804937,41.2719699,26.153,26.692,0.071,1.02,15.3,0.003,0.095,0.007,0,24.248,24.237,0.037,1.04,29.0,0.02,0.203,0.011,0
304.74,856.18,192.8964345,41.2846914,26.351,26.921,0.083,1.11,13.1,-0.001,0.304,0.002,0,24.261,24.249,0.037,1.16,29.1,-0.013,0.076,0.001,0
3968.33,1715.26,192.8659131,41.2377306,26.044,26.558,0.067,1.15,16.3,0.009,0.069,0.001,0,24.265,24.254,0.038,1.04,28.5,0.062,0.115,0.0,0
3689.56,1060.7,192.8788452,41.2394861,25.653,26.047,0.056,1.05,19.4,-0.019,0.095,0.0,2,24.388,24.379,0.051,1.05,21.4,0.045,-0.011,0.001,2
4073.93,2796.43,192.8460082,41.2396338,26.253,26.815,0.08,1.1,13.6,-0.039,0.188,0.0,0,24.214,24.203,0.037,1.03,29.1,0.028,0.134,0.0,0
1029.31,922.63,192.8922587,41.2750848,26.008,26.508,0.061,1.07,17.8,-0.047,0.197,0.0,0,24.297,24.286,0.038,1.0,28.7,0.008,0.001,0.0,0
2779.69,2066.62,192.8644608,41.2549118,25.857,26.32,0.058,0.99,18.8,0.007,0.126,0.0,0,24.315,24.305,0.039,1.12,27.7,0.043,0.104,0.0,0
3728.91,3621.12,192.8325673,41.246847,26.263,26.82,0.077,0.88,14.1,-0.005,0.149,0.002,0,24.252,24.24,0.037,0.98,29.2,-0.018,0.179,0.004,0
2862.13,718.61,192.8884038,41.2496351,25.604,25.94,0.049,0.98,22.1,0.005,0.319,0.003,0,24.541,24.532,0.044,1.18,24.8,0.009,0.04,0.003,0
3036.51,4066.87,192.8273728,41.2575973,27.62,28.305,0.214,0.94,5.1,0.012,1.731,0.004,0,24.338,24.324,0.038,1.04,28.3,-0.017,0.081,0.001,0
3659.83,3452.42,192.8358891,41.2472631,25.796,26.237,0.055,0.89,19.9,-0.026,0.08,0.0,0,24.349,24.34,0.04,0.91,27.4,-0.032,0.113,0.0,0
3245.1,1415.09,192.8742868,41.2465989,26.537,27.018,0.093,1.01,11.6,0.011,0.405,0.001,0,24.921,24.911,0.058,1.01,18.6,0.052,0.022,0.001,0
3439.6,3236.26,192.8406852,41.24958,26.709,27.329,0.113,0.94,9.6,0.02,0.613,0.035,0,24.262,24.25,0.038,0.92,28.9,-0.013,-0.02,0.01,0
3617.3,2642.69,192.8506489,41.2453442,26.298,26.863,0.085,1.14,12.8,0.018,0.19,0.0,0,24.238,24.227,0.039,0.91,27.9,0.005,0.015,0.001,0
3872.89,2084.68,192.8596514,41.2401625,26.369,26.942,0.085,1.17,12.8,0.052,0.39,0.057,0,24.256,24.245,0.038,1.0,28.9,-0.03,0.066,0.033,0
3961.12,1835.3,192.8637808,41.2381985,26.245,26.794,0.078,1.09,13.9,-0.052,-0.259,0.016,0,24.28,24.269,0.038,1.02,28.2,0.025,0.366,0.018,0
2449.19,430.98,192.8952811,41.2543386,25.74,26.137,0.05,1.0,21.8,-0.015,0.065,0.0,0,24.465,24.456,0.042,1.16,26.1,0.026,0.242,0.0,0
2587.59,3571.31,192.8381403,41.2621514,25.582,25.922,0.047,0.95,23.0,0.019,0.223,0.001,0,24.506,24.497,0.044,0.97,24.5,0.005,-0.047,0.003,0
2384.26,3612.96,192.8382231,41.2650335,25.629,25.992,0.05,1.11,21.8,0.093,0.111,0.0,0,24.476,24.467,0.043,0.96,25.2,0.026,0.037,0.0,0
3556.88,2925.27,192.8458066,41.2470334,25.99,26.49,0.064,1.03,16.9,-0.01,0.269,0.004,0,24.288,24.277,0.039,0.88,28.0,0.008,0.009,0.005,0
745.62,606.73,192.8991169,41.2779505,26.017,26.507,0.062,1.03,17.6,0.034,0.173,0.001,0,24.359,24.349,0.039,0.95,28.0,-0.011,0.032,0.0,0
2901.7,752.97,192.8876224,41.2492053,26.394,26.964,0.082,0.92,13.3,0.049,0.337,0.044,0,24.304,24.293,0.038,1.07,28.7,0.021,0.032,0.004,0
3532.72,2886.35,192.8466066,41.2472407,26.058,26.571,0.069,0.93,15.7,0.03,0.554,0.0,0,24.286,24.276,0.039,0.83,28.0,0.002,-0.08,0.0,0
3578.72,1622.42,192.8691835,41.2427206,26.058,26.563,0.066,1.0,16.4,0.017,0.035,0.006,0,24.328,24.317,0.039,1.01,28.0,-0.037,0.059,0.022,0
