X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
2079.49,2476.99,114.5991983,65.4705513,24.616,25.057,0.025,0.96,43.9,-0.021,-0.034,0.0,0,23.17,23.16,0.018,0.9,59.8,0.02,0.053,0.0,0
2057.76,2409.22,114.601558,65.4704192,24.495,24.887,0.023,0.88,47.2,0.006,0.058,0.0,0,23.237,23.228,0.019,1.11,57.6,0.02,-0.021,0.0,0
313.05,3999.95,114.5785674,65.5017952,24.587,25.001,0.024,1.07,44.6,-0.008,0.095,0.021,0,23.246,23.237,0.019,0.95,57.2,-0.011,-0.055,0.02,0
1096.76,1921.11,114.6301323,65.4795545,24.262,24.525,0.02,1.21,53.2,0.029,0.017,0.001,0,23.423,23.414,0.021,1.16,50.6,0.064,0.053,0.0,0
3351.28,3628.36,114.546148,65.4614653,24.499,24.874,0.023,1.03,48.0,-0.004,0.104,0.004,0,23.301,23.292,0.019,0.88,56.4,0.028,0.107,0.002,0
161.59,1791.34,114.6475258,65.4905036,24.552,24.967,0.024,1.01,44.5,0.029,0.128,0.005,0,23.21,23.2,0.019,1.25,57.1,0.06,-0.059,0.002,0
442.99,1739.49,114.6450372,65.4866657,24.287,24.561,0.021,1.16,51.9,0.044,0.026,0.01,0,23.419,23.411,0.022,1.15,50.2,0.049,0.147,0.033,0
237.46,659.24,114.6806353,65.4827796,24.342,24.634,0.021,1.12,51.8,-0.01,0.084,0.003,0,23.418,23.41,0.021,1.03,51.6,0.024,0.05,0.003,0
1342.07,1616.84,114.6357916,65.4746603,24.411,24.75,0.022,1.03,49.1,0.018,0.045,0.01,0,23.337,23.328,0.02,1.08,53.7,0.039,0.004,0.006,0
107.73,844.88,114.6768991,65.4855168,24.547,24.942,0.024,1.21,45.9,0.018,0.139,0.0,0,23.281,23.272,0.019,1.0,56.2,-0.003,0.084,0.0,0
1647.18,1615.55,114.6314379,65.4708271,24.334,24.614,0.021,1.09,51.6,0.008,0.125,0.006,0,23.446,23.438,0.021,0.97,50.7,0.003,0.008,0.007,0
1831.26,2846.64,114.5915996,65.4758709,25.0,25.531,0.031,1.16,34.9,-0.03,0.17,0.0,0,23.138,23.127,0.018,1.03,61.1,0.01,0.012,0.0,0
1532.36,1764.85,114.6285814,65.4731589,24.256,24.477,0.021,1.16,51.6,0.033,0.086,0.0,0,23.538,23.53,0.024,1.1,46.1,0.006,-0.005,0.0,0
1641.15,62.58,114.6784103,65.4616146,24.276,24.478,0.02,1.21,54.5,0.01,0.006,0.007,0,23.608,23.601,0.023,1.21,47.5,0.003,0.085,0.0,0
840.67,1477.91,114.6472101,65.480116,24.29,24.512,0.023,1.16,47.3,0.036,0.029,0.013,2,23.568,23.56,0.024,1.06,45.7,0.065,0.094,0.03,0
1314.35,1290.55,114.6460457,65.4730573,24.214,24.349,0.02,1.01,55.6,0.009,0.064,0.0,0,23.716,23.709,0.025,0.98,43.6,0.002,-0.029,0.0,0
477.91,275.63,114.6887517,65.4774694,24.614,25.012,0.032,1.11,34.3,-0.006,0.059,0.024,2,23.337,23.327,0.026,0.99,41.1,0.015,0.022,0.034,2
935.44,1594.57,114.6423206,65.4796253,24.56,24.931,0.024,1.09,44.5,0.036,0.128,0.0,0,23.38,23.371,0.021,1.09,52.2,0.043,0.068,0.001,0
117.25,144.8,114.6979065,65.4812059,24.58,24.946,0.024,1.21,44.8,0.032,0.107,0.003,0,23.418,23.409,0.021,1.07,52.3,0.003,0.005,0.008,0
2388.36,2760.75,114.5861861,65.468371,24.487,24.783,0.023,0.98,47.5,0.028,0.072,0.001,0,23.553,23.545,0.023,0.97,48.2,0.006,0.063,0.001,0
4098.01,2083.71,114.582072,65.4428874,25.81,26.449,0.058,0.96,18.6,0.017,0.263,0.0,0,23.187,23.175,0.019,1.26,56.5,-0.002,0.038,0.0,0
1893.92,1082.39,114.6439854,65.4645466,24.437,24.702,0.022,1.01,49.2,0.026,0.019,0.0,0,23.595,23.587,0.023,1.02,47.2,0.006,0.092,0.005,0
1448.73,701.97,114.6618827,65.4678526,24.563,24.898,0.024,1.06,45.7,0.017,0.038,0.0,0,23.506,23.497,0.022,1.07,49.9,0.02,0.042,0.0,0
1371.87,1579.49,114.6364907,65.4740634,24.274,24.38,0.02,1.17,53.3,0.003,0.186,0.0,0,23.844,23.837,0.027,1.03,39.6,0.031,0.054,0.0,0
3475.54,589.43,114.636104,65.4417701,24.681,25.064,0.025,1.18,42.8,0.01,0.0,0.0,0,23.459,23.449,0.021,0.97,51.6,0.005,0.01,0.0,0
2214.62,2444.82,114.5982272,65.4686645,24.214,24.217,0.019,1.13,55.7,0.006,0.042,0.0,0,24.175,24.169,0.033,1.04,32.5,-0.014,0.112,0.0,0
391.78,1015.78,114.6676401,65.4829791,24.661,25.027,0.027,1.13,40.9,0.005,0.034,0.0,0,23.496,23.487,0.022,1.12,48.6,0.004,0.027,0.0,0
2712.95,1639.04,114.6153949,65.4576036,24.628,24.984,0.025,1.02,43.4,0.025,0.063,0.0,0,23.496,23.487,0.022,1.11,49.5,0.023,-0.031,0.0,0
3236.14,1477.82,114.6127395,65.4500798,24.634,24.991,0.025,1.06,43.7,-0.004,0.017,0.0,0,23.499,23.49,0.022,1.12,49.7,0.018,0.007,0.0,0
1286.43,647.13,114.665877,65.4695589,24.689,25.058,0.025,0.88,42.6,0.003,0.103,0.0,0,23.514,23.504,0.022,1.05,49.9,0.001,-0.033,0.0,0
96.47,950.6,114.6738679,65.4862907,25.173,25.702,0.036,1.01,30.3,-0.002,0.055,0.02,0,23.316,23.305,0.02,1.18,53.4,0.024,0.144,0.008,0
3209.5,1534.02,114.6114261,65.4507495,24.682,25.049,0.026,1.02,42.2,0.022,0.062,0.001,0,23.516,23.507,0.022,1.07,49.4,-0.003,0.067,0.0,0
698.8,203.96,114.6877294,65.4742719,24.708,25.072,0.026,1.09,42.5,-0.005,0.085,0.001,0,23.548,23.539,0.022,1.09,49.0,-0.009,0.06,0.002,0
2701.57,1488.28,114.6201099,65.4568457,24.65,24.996,0.025,1.13,43.0,0.016,0.119,0.0,0,23.555,23.546,0.023,1.06,48.1,0.012,0.089,0.001,0
291.01,532.46,114.6836919,65.4813495,24.716,25.086,0.026,1.0,41.2,0.047,0.164,0.009,0,23.538,23.529,0.022,0.98,48.4,0.028,0.031,0.015,0
1052.67,508.56,114.67343,65.4716599,24.797,25.198,0.027,0.97,39.9,0.012,0.059,0.002,0,23.51,23.5,0.022,1.08,49.9,0.026,0.004,0.001,0
3752.29,3116.64,114.5558502,65.4533843,24.655,24.979,0.025,1.1,42.8,0.037,0.028,0.0,0,23.628,23.62,0.023,1.08,46.2,-0.003,0.131,0.0,0
1959.77,2783.57,114.5916575,65.4738827,24.67,25.004,0.026,1.04,42.0,0.006,0.114,0.001,0,23.614,23.605,0.024,0.97,45.6,0.021,-0.048,0.002,0
2493.87,2028.28,114.6067925,65.4626755,24.677,25.028,0.026,1.51,41.3,0.026,0.075,0.0,0,23.563,23.554,0.023,0.97,47.3,0.002,0.093,0.0,0
3542.52,1684.7,114.6020924,65.447473,24.722,25.092,0.027,1.0,40.3,0.029,0.121,0.013,0,23.544,23.535,0.023,1.05,46.4,0.032,-0.032,0.043,0
2955.96,2240.81,114.5937326,65.458149,24.632,24.948,0.025,1.06,43.2,0.024,0.072,0.0,0,23.634,23.625,0.024,1.05,45.6,0.029,0.06,0.0,0
1105.31,1305.81,114.648596,65.4757692,24.422,24.579,0.022,1.15,49.2,0.038,0.027,0.0,0,23.869,23.861,0.027,1.18,39.7,-0.001,0.049,0.004,0
1075.72,1510.36,114.6428438,65.4773632,24.683,25.029,0.026,1.22,41.6,0.032,0.062,0.0,0,23.584,23.575,0.023,1.08,46.3,0.034,0.002,0.0,0
2962.79,1115.26,114.6276122,65.4513416,24.692,25.037,0.026,1.12,42.2,0.019,0.091,0.0,0,23.599,23.59,0.023,0.99,46.6,0.021,-0.027,0.0,0
1191.33,124.81,114.6830162,65.467625,24.834,25.238,0.027,1.07,39.5,-0.013,0.071,0.0,0,23.534,23.525,0.022,1.05,49.5,0.011,0.022,0.0,0
1271.06,60.26,114.6838151,65.4662393,24.75,25.104,0.028,1.15,38.9,-0.008,0.17,0.0,0,23.628,23.619,0.024,1.15,45.6,0.005,0.132,0.0,0
3326.86,2537.01,114.5794605,65.4552645,24.658,24.971,0.025,0.93,43.6,-0.027,0.084,0.0,0,23.671,23.662,0.024,1.07,45.2,-0.02,0.124,0.001,0
1029.05,1677.64,114.6384628,65.4789483,24.461,24.636,0.023,1.02,47.4,0.038,0.109,0.006,0,23.863,23.855,0.028,1.05,38.9,0.029,0.073,0.003,0
