,X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
16,2405.12,2044.56,204.2949525,-30.0843194,23.532,23.831,0.011,1.13,100.8,0.01,0.053,0.0,0,22.587,22.579,0.012,1.07,88.6,0.009,0.057,0.0,0
17,1980.87,718.11,204.317179,-30.0823532,24.336,24.936,0.017,1.1,63.6,0.018,0.048,0.0,0,22.046,22.034,0.015,0.97,72.3,-0.002,0.019,0.0,2
18,2722.98,474.16,204.3185732,-30.0931363,23.679,24.012,0.013,1.14,86.8,0.019,0.041,0.008,0,22.628,22.619,0.016,1.14,68.0,0.028,0.063,0.014,2
19,728.86,919.2,204.3181326,-30.0647636,23.831,24.225,0.013,1.07,85.5,0.022,0.018,0.001,0,22.567,22.557,0.012,0.97,90.3,0.015,0.026,0.001,0
20,3130.86,1957.77,204.2939296,-30.09443,23.804,24.185,0.014,1.05,75.0,0.011,0.051,0.0,2,22.588,22.579,0.014,1.17,78.2,0.041,0.019,0.001,2
21,2025.94,767.63,204.3162532,-30.0828239,24.428,25.002,0.018,1.09,60.4,0.007,0.035,0.001,0,22.315,22.303,0.01,0.82,104.1,0.006,0.036,0.0,0
22,1438.31,62.39,204.3292587,-30.0768567,24.827,25.451,0.033,1.26,33.0,0.004,0.02,0.0,0,22.341,22.328,0.015,1.15,72.8,-0.008,0.045,0.0,0
23,3070.48,2644.51,204.2833419,-30.0916413,23.651,23.871,0.012,0.96,94.0,0.017,0.084,0.0,0,22.937,22.929,0.015,0.98,72.5,0.011,-0.03,0.0,0
24,1252.87,389.33,204.324733,-30.0734012,24.65,25.256,0.021,1.04,51.0,0.011,0.145,0.003,0,22.307,22.295,0.012,0.96,89.4,-0.009,-0.006,0.009,2
25,2274.22,418.94,204.3209143,-30.087196,24.768,25.386,0.023,0.83,47.3,0.0,0.168,0.004,0,22.339,22.326,0.012,0.95,90.9,0.003,-0.045,0.003,2
26,2256.18,2216.28,204.2927453,-30.0818035,23.495,23.43,0.015,6.72,70.7,0.214,0.338,0.001,0,24.146,24.141,0.047,4.38,23.1,0.21,0.034,0.0,0
27,3071.23,1045.14,204.3084604,-30.0962339,23.863,24.144,0.013,1.19,83.5,0.025,0.038,0.001,0,22.971,22.963,0.015,1.18,71.4,-0.003,0.005,0.002,0
28,3716.58,2628.53,204.2814675,-30.1004665,23.919,24.233,0.019,0.98,56.5,-0.002,0.05,0.007,0,22.929,22.92,0.022,1.06,49.9,0.009,-0.091,0.014,0
29,3920.43,2382.53,204.284661,-30.1039417,24.181,24.589,0.016,1.08,68.8,-0.007,0.019,0.001,0,22.866,22.856,0.014,0.96,75.1,0.016,0.054,0.0,0
30,2716.26,496.56,204.3182434,-30.0929808,24.032,24.338,0.015,1.07,72.3,0.022,0.085,0.0,0,23.067,23.058,0.017,1.23,62.4,0.006,0.021,0.016,2
31,830.36,2974.12,204.2855328,-30.0602567,24.036,24.343,0.015,1.0,74.6,0.013,0.019,0.001,0,23.066,23.058,0.016,1.08,66.4,0.007,0.011,0.001,0
32,2630.74,580.08,204.3172124,-30.0915796,24.546,25.057,0.02,1.02,55.0,-0.001,0.116,0.008,0,22.785,22.774,0.014,1.07,78.0,0.023,0.047,0.003,0
33,1331.47,2462.48,204.291919,-30.0685324,24.252,24.649,0.016,1.08,66.2,-0.007,0.081,0.005,0,22.975,22.966,0.016,1.1,70.0,0.018,0.027,0.01,0
34,444.41,4068.36,204.2696223,-30.0518747,24.982,25.568,0.037,1.1,29.6,-0.008,0.117,0.0,0,22.783,22.771,0.019,1.13,56.7,-0.005,0.036,0.0,0
35,2093.74,2643.7,204.286567,-30.0783712,24.504,24.96,0.019,1.14,56.0,0.025,0.024,0.008,0,22.994,22.984,0.016,0.97,69.4,0.006,0.038,0.028,0
36,1157.21,86.32,204.3298056,-30.0729682,25.129,25.724,0.04,0.94,27.0,-0.028,0.154,0.001,0,22.869,22.857,0.02,1.17,53.4,0.01,0.144,0.0,0
37,3050.64,2051.26,204.292725,-30.093072,25.107,25.699,0.029,1.12,37.6,-0.017,0.003,0.102,0,22.873,22.861,0.015,1.2,73.7,0.024,0.087,0.052,0
38,285.7,1003.17,204.3182692,-30.058501,26.22,26.902,0.065,1.02,16.8,0.047,0.171,0.001,0,22.998,22.985,0.016,1.07,69.9,0.014,0.031,0.002,0
39,1329.81,1087.86,204.3135105,-30.0724473,24.624,25.082,0.021,1.18,52.1,0.02,0.068,0.0,0,23.108,23.098,0.017,1.14,64.9,0.017,0.055,0.001,0
40,2587.4,2613.47,204.2854183,-30.0851659,24.45,24.828,0.018,0.93,58.8,0.003,0.083,0.0,0,23.244,23.235,0.018,1.15,60.0,0.024,0.02,0.019,0
41,3908.6,2192.92,204.2876784,-30.1043245,24.92,25.446,0.036,1.01,30.2,0.061,0.198,0.0,0,23.08,23.069,0.023,1.04,47.1,0.02,0.029,0.0,0
42,1352.17,244.51,204.3266813,-30.075165,24.44,24.761,0.018,1.09,59.8,0.005,0.065,0.014,0,23.427,23.418,0.02,1.13,54.9,0.004,0.079,0.008,0
43,3024.73,635.58,204.3150465,-30.0967747,24.171,24.153,0.015,1.02,70.5,-0.003,0.034,0.001,0,24.257,24.251,0.034,1.11,32.1,0.022,0.112,0.005,0
44,3883.29,3012.88,204.2748819,-30.1016298,25.125,25.682,0.029,1.01,37.5,0.023,0.001,0.011,0,23.112,23.101,0.017,0.96,65.2,0.011,0.036,0.001,0
45,3626.03,1520.52,204.2991698,-30.1024115,25.251,25.829,0.036,0.93,30.4,0.029,0.113,0.0,2,23.112,23.101,0.019,1.13,57.3,0.022,0.081,0.0,2
46,2746.79,3440.92,204.271899,-30.0849593,25.524,26.141,0.038,0.99,28.9,-0.024,0.226,0.006,0,23.098,23.086,0.017,0.91,64.6,0.004,0.007,0.027,0
47,3687.87,1116.33,204.3053157,-30.1044096,24.343,24.519,0.017,1.03,62.7,0.006,-0.027,0.012,0,23.742,23.734,0.024,1.07,44.4,0.015,0.07,0.0,0
48,2603.0,570.01,204.3174617,-30.0912314,24.648,25.044,0.021,1.05,52.5,0.012,0.08,0.001,0,23.374,23.365,0.019,0.96,56.9,-0.011,-0.022,0.0,0
49,2444.29,2573.71,204.2865134,-30.0833353,24.968,25.482,0.026,0.94,42.1,-0.001,0.05,0.0,0,23.193,23.183,0.017,1.0,62.4,0.004,-0.023,0.001,0
50,2728.19,121.64,204.3240933,-30.094216,24.703,25.073,0.031,1.1,34.5,0.006,0.114,0.002,0,23.524,23.515,0.03,1.29,36.0,-0.001,0.019,0.013,0
51,985.47,2283.26,204.2958705,-30.0643443,24.707,25.08,0.022,1.0,49.9,-0.018,0.07,0.004,0,23.518,23.509,0.022,0.97,50.4,0.005,0.01,0.004,0
52,3633.33,3227.45,204.2723342,-30.097618,24.873,25.312,0.024,1.07,44.7,0.006,0.059,0.011,0,23.438,23.428,0.02,1.04,53.8,-0.007,0.028,0.002,0
53,3733.55,3426.25,204.2688819,-30.0984096,24.921,25.367,0.025,1.09,43.3,0.032,0.053,0.007,0,23.456,23.446,0.02,1.08,53.0,0.028,0.014,0.001,0
54,1854.89,865.11,204.3152841,-30.0802204,24.686,25.0,0.021,1.02,50.9,0.009,0.104,0.002,0,23.693,23.685,0.023,0.89,46.3,0.019,0.059,0.0,0
55,1843.74,2740.96,204.2858618,-30.0746953,24.655,24.951,0.021,1.0,50.9,-0.004,0.152,0.007,0,23.72,23.711,0.025,0.95,44.3,-0.004,-0.019,0.008,0
56,2152.32,1968.42,204.2969793,-30.0811023,24.763,25.112,0.023,1.12,47.4,0.019,0.038,0.002,0,23.658,23.649,0.023,1.03,46.5,-0.002,0.088,0.007,0
57,2905.58,1463.65,204.3024312,-30.0927843,24.509,24.58,0.019,0.97,56.9,0.007,-0.015,0.0,0,24.192,24.185,0.033,1.35,33.2,0.005,0.218,0.0,0
58,2106.17,2095.17,204.2951404,-30.0801121,24.851,25.239,0.024,1.03,44.8,-0.004,0.149,0.0,0,23.611,23.602,0.023,1.21,47.2,-0.007,0.094,0.006,0
59,437.97,899.58,204.3193958,-30.0608668,24.869,25.251,0.024,1.18,44.5,-0.007,0.25,0.008,0,23.649,23.639,0.023,1.06,46.9,-0.008,0.144,0.006,0
60,4006.6,2656.12,204.28008,-30.1043283,25.033,25.48,0.027,1.0,39.6,-0.02,0.032,0.0,0,23.564,23.554,0.023,1.05,48.2,0.017,0.083,0.0,0
61,2525.08,3048.54,204.2787906,-30.0830718,25.015,25.442,0.026,0.89,41.1,0.006,-0.001,0.001,0,23.627,23.617,0.023,1.1,47.7,0.017,0.064,0.004,0
62,2115.76,2127.38,204.2946031,-30.0801501,24.525,24.503,0.027,0.92,39.7,0.01,0.089,0.0,0,24.638,24.632,0.064,1.11,17.0,0.025,0.078,0.0,0
63,712.56,2165.99,204.2986088,-30.0609717,24.838,25.142,0.034,1.16,31.6,0.002,0.127,0.0,0,23.878,23.87,0.039,1.13,28.1,0.018,0.146,0.0,0
64,4149.55,3633.18,204.2642622,-30.1034686,24.959,25.321,0.026,1.1,42.2,0.008,-0.017,0.0,0,23.809,23.8,0.025,0.94,42.6,0.021,0.059,0.0,0
65,1315.95,2060.15,204.2982878,-30.0694743,25.632,26.18,0.058,0.99,18.6,-0.003,0.358,0.029,0,23.67,23.659,0.025,0.97,44.1,0.012,0.016,0.012,0
66,765.11,2874.67,204.2873088,-30.0596551,25.047,25.413,0.027,0.99,39.8,0.013,-0.071,0.002,0,23.881,23.872,0.027,0.98,40.1,0.029,0.102,0.001,0
67,3848.82,2826.81,204.277918,-30.101695,24.698,24.688,0.022,1.16,50.0,-0.009,0.037,0.0,0,24.733,24.727,0.048,1.11,22.4,0.039,0.18,0.002,0
68,1428.89,4038.63,204.2668499,-30.0653371,24.791,24.89,0.023,1.03,47.6,0.016,0.04,0.0,0,24.377,24.37,0.037,1.04,29.5,0.013,0.073,0.001,0
69,1806.99,2521.59,204.2894275,-30.0748247,24.737,24.753,0.023,1.03,47.5,-0.018,0.101,0.001,2,24.638,24.632,0.047,0.89,23.0,0.017,0.217,0.003,2
70,776.72,2736.83,204.2894349,-30.0602079,24.74,24.728,0.023,1.02,47.8,-0.012,-0.015,0.003,0,24.786,24.78,0.051,1.11,21.2,-0.035,0.145,0.005,0
71,1902.66,1708.74,204.301878,-30.0784537,25.012,25.318,0.028,1.12,39.3,-0.001,0.046,0.019,2,24.044,24.036,0.031,1.0,34.8,0.014,0.044,0.012,2
72,3936.43,278.08,204.3176673,-30.1101875,24.995,25.269,0.026,1.1,41.4,0.013,0.073,0.0,0,24.128,24.119,0.031,0.97,35.0,-0.002,0.027,0.0,0
73,2598.22,2685.09,204.2842579,-30.0851077,27.103,27.788,0.132,0.94,8.2,0.022,0.769,0.003,0,23.781,23.766,0.027,1.02,40.5,0.008,0.078,0.0,0
74,1359.68,845.07,204.3172252,-30.0735482,25.952,26.542,0.051,1.18,21.2,0.032,0.225,0.0,0,23.736,23.725,0.024,1.11,45.0,0.004,-0.074,0.001,0
75,514.01,769.7,204.3211856,-30.0622719,26.012,26.61,0.053,1.05,20.4,0.037,-0.024,0.001,0,23.735,23.723,0.024,1.08,44.5,0.024,0.033,0.004,0
76,1619.03,1980.95,204.2985354,-30.0738197,25.797,26.358,0.047,0.89,22.9,0.024,0.078,0.015,0,23.766,23.755,0.026,1.05,42.4,0.037,0.116,0.038,0
77,3263.84,3218.22,204.2736951,-30.0926237,25.13,25.452,0.028,1.07,38.3,0.017,0.017,0.0,0,24.111,24.102,0.031,1.13,35.2,0.0,0.082,0.0,0
78,222.07,3795.49,204.2746375,-30.0496361,25.511,25.988,0.038,1.08,28.8,0.006,0.09,0.002,0,23.914,23.904,0.027,1.05,39.6,-0.008,0.121,0.001,0
79,2052.41,1299.7,204.3078099,-30.0816602,25.396,25.838,0.035,1.21,31.1,0.013,0.111,0.001,0,23.945,23.935,0.028,1.04,38.5,0.005,0.029,0.002,0
80,667.51,3946.16,204.2708068,-30.0552567,25.447,25.898,0.036,1.08,30.4,0.046,0.065,0.0,0,23.959,23.949,0.028,1.05,38.7,0.03,0.058,0.001,0
81,1751.32,2181.35,204.2949535,-30.0750432,24.995,25.139,0.038,1.07,28.5,-0.017,-0.076,0.0,0,24.475,24.467,0.059,0.93,18.4,0.041,0.153,0.0,0
82,2375.74,1249.38,204.3075378,-30.086198,25.038,25.08,0.027,1.02,40.2,-0.006,-0.042,0.022,0,24.827,24.82,0.073,0.97,14.8,0.054,0.347,0.001,0
83,1465.36,791.38,204.3177213,-30.075138,25.06,25.123,0.028,1.04,39.3,-0.024,-0.04,0.053,0,24.771,24.764,0.049,1.06,22.0,-0.026,0.137,0.021,0
84,1173.85,888.28,204.3171569,-30.0708992,25.536,25.976,0.038,0.99,28.7,0.033,0.29,0.007,0,24.094,24.084,0.031,1.06,35.3,0.03,0.011,0.0,0
85,787.71,2099.81,204.299401,-30.0621825,25.379,25.743,0.049,1.16,21.9,0.028,0.095,0.003,0,24.224,24.214,0.048,1.1,22.6,0.001,0.461,0.003,0
86,2050.61,780.37,204.3159721,-30.0831227,25.466,25.865,0.036,0.99,30.1,0.001,0.227,0.001,0,24.182,24.173,0.033,1.07,32.5,0.03,0.101,0.001,0
87,3645.92,3656.33,204.2655566,-30.0965588,25.49,25.892,0.039,0.95,27.6,0.015,0.174,0.0,0,24.195,24.186,0.034,1.03,32.4,-0.006,0.098,0.001,0
88,1708.38,1466.0,204.3063285,-30.0765089,25.297,25.602,0.035,1.24,31.2,0.071,0.055,0.0,0,24.333,24.324,0.038,1.23,28.7,-0.013,0.115,0.0,0
89,3682.26,3191.12,204.2727438,-30.098387,25.399,25.746,0.035,1.07,31.4,0.003,0.15,0.0,0,24.303,24.294,0.036,1.05,30.6,0.001,0.087,0.0,0
90,3159.21,1183.11,204.3060042,-30.0970344,25.512,25.911,0.038,0.96,28.6,0.032,0.262,0.001,2,24.232,24.222,0.036,1.01,30.3,0.023,-0.088,0.008,2
91,2594.04,3006.38,204.2792258,-30.0841298,26.767,27.41,0.099,1.07,11.0,0.079,0.409,0.009,0,24.097,24.084,0.031,1.0,35.1,0.027,-0.005,0.003,0
92,1047.7,1683.73,204.3050801,-30.0669073,26.422,27.026,0.11,0.96,9.9,0.009,0.05,0.001,0,24.097,24.085,0.035,1.28,31.4,0.051,-0.004,0.0,2
93,2263.07,2298.26,204.2914352,-30.0816622,26.509,27.14,0.081,1.03,13.4,-0.045,0.315,0.018,0,23.96,23.947,0.035,1.19,30.7,0.043,0.033,0.039,2
94,1186.11,2097.77,204.2981237,-30.0676021,25.403,25.71,0.06,1.03,18.1,-0.05,0.132,0.021,2,24.433,24.425,0.066,1.09,16.3,0.015,0.066,0.044,2
95,1435.67,2061.87,204.2978673,-30.0710962,25.212,25.297,0.031,1.05,34.9,-0.025,0.194,0.0,0,24.832,24.825,0.053,0.82,20.4,-0.001,0.291,0.0,0
96,2520.52,1863.11,204.2974229,-30.0864074,25.347,25.586,0.034,0.93,32.4,0.012,0.06,0.0,0,24.577,24.569,0.044,1.01,24.9,0.001,0.088,0.0,0
97,3524.73,2032.28,204.2914642,-30.0995686,25.268,25.403,0.032,1.12,34.2,-0.025,0.011,0.001,0,24.768,24.761,0.049,1.04,21.9,-0.028,0.141,0.003,0
98,854.15,2092.88,204.2992914,-30.0631052,25.708,26.155,0.063,2.5,17.2,0.146,0.076,0.0,0,24.239,24.23,0.05,2.29,21.5,0.245,-0.007,0.007,0
99,1293.29,280.75,204.3263055,-30.0742612,25.541,25.897,0.037,1.02,29.2,-0.01,0.09,0.0,0,24.411,24.402,0.037,0.92,29.2,0.004,0.005,0.001,0
100,3280.04,1759.38,204.2965553,-30.0970256,26.301,26.881,0.068,1.04,15.9,0.007,0.396,0.094,0,24.147,24.136,0.032,1.16,33.7,-0.031,0.042,0.026,0
101,2709.13,3113.52,204.2771646,-30.0853864,26.383,26.974,0.071,1.02,15.3,0.002,0.367,0.002,0,24.156,24.144,0.032,0.95,33.9,0.016,-0.025,0.02,0
102,527.08,2506.91,204.2938655,-30.0574745,25.403,25.667,0.038,0.99,28.3,0.063,-0.108,0.002,2,24.562,24.554,0.047,1.07,23.3,-0.04,0.278,0.0,2
103,105.8,890.4,204.3206305,-30.0563791,25.57,25.918,0.044,0.96,24.8,0.002,0.177,0.0,2,24.47,24.461,0.04,1.04,27.1,0.001,0.003,0.0,0
104,1940.75,460.27,204.3213603,-30.082546,25.449,25.715,0.035,1.15,31.0,0.004,0.017,0.0,0,24.603,24.595,0.043,1.12,25.2,0.037,0.147,0.004,0
105,618.43,2268.72,204.2973051,-30.0593983,25.488,25.796,0.038,1.09,28.5,-0.003,0.109,0.002,0,24.512,24.504,0.043,1.25,25.2,-0.012,-0.013,0.025,0
106,1337.28,2694.79,204.2882521,-30.0679456,25.256,25.269,0.032,0.96,34.3,-0.039,0.226,0.019,0,25.17,25.164,0.068,1.03,15.9,0.001,0.222,0.085,0
107,764.91,2943.24,204.2862328,-30.0594558,26.209,26.749,0.073,1.17,14.8,0.026,0.224,0.005,2,24.295,24.284,0.036,1.09,30.3,0.014,0.131,0.0,0
108,2199.11,587.62,204.3185117,-30.0856925,25.59,25.924,0.039,1.06,27.9,0.038,0.201,0.001,0,24.536,24.527,0.041,1.07,26.5,0.02,-0.028,0.0,0
109,1223.65,2144.49,204.2972667,-30.0679784,26.846,27.49,0.158,1.03,6.9,0.117,-0.537,0.004,0,24.175,24.162,0.054,1.61,20.0,0.247,0.46,0.002,0
110,546.08,2476.16,204.2942858,-30.0578208,25.613,25.97,0.041,1.16,26.8,-0.015,0.212,0.005,0,24.48,24.471,0.041,1.17,26.5,0.052,0.028,0.009,0
111,1175.75,815.4,204.3182951,-30.0711337,25.614,25.961,0.042,1.07,26.1,0.001,0.039,0.0,2,24.512,24.503,0.043,1.1,25.4,0.01,0.137,0.0,2
112,176.16,2274.89,204.2986616,-30.0533707,25.36,25.466,0.035,1.12,31.4,0.011,0.18,0.002,0,24.933,24.926,0.058,1.09,18.7,0.032,0.265,0.007,0
113,3668.28,2731.92,204.2800025,-30.0995138,25.745,26.159,0.045,1.08,24.3,-0.023,0.313,0.001,0,24.407,24.397,0.038,1.01,28.2,0.026,-0.025,0.002,0
114,728.06,4072.65,204.2686217,-30.0557167,25.669,26.028,0.057,0.9,18.9,0.015,0.243,0.008,0,24.528,24.519,0.057,1.03,18.9,0.087,0.382,0.007,0
115,2465.97,2622.13,204.2856817,-30.0834911,25.361,25.428,0.034,1.0,31.8,0.024,0.063,0.001,0,25.019,25.013,0.06,0.98,18.2,-0.037,0.225,0.006,0
116,1310.2,748.49,204.3189044,-30.0731523,25.695,26.072,0.042,0.88,26.1,0.014,0.116,0.0,0,24.492,24.482,0.04,1.03,27.3,0.057,0.036,0.0,0
117,275.96,859.1,204.3205633,-30.0587811,25.509,25.763,0.038,1.13,28.9,0.006,0.18,0.001,0,24.697,24.689,0.047,1.04,23.1,0.024,0.097,0.002,0
118,945.92,1106.42,204.3144799,-30.0671774,25.593,25.898,0.04,1.03,27.2,0.036,0.325,0.001,0,24.628,24.62,0.044,1.06,24.5,0.006,-0.008,0.003,0
119,990.23,2845.43,204.2870278,-30.0627979,25.402,25.489,0.035,1.06,31.1,0.007,0.105,0.0,0,25.018,25.011,0.06,1.06,18.0,0.026,-0.064,0.001,0
120,2042.74,2719.98,204.2855368,-30.0774595,25.57,25.863,0.039,1.19,27.5,-0.014,0.396,0.0,0,24.645,24.636,0.046,0.99,23.8,0.015,-0.143,0.001,0
121,440.74,21.34,204.3331774,-30.0634176,25.663,25.999,0.059,1.02,18.3,0.005,0.311,0.012,0,24.6,24.591,0.061,0.88,17.7,-0.005,0.076,0.0,0
122,732.91,2776.09,204.2889625,-30.0595001,25.515,25.748,0.038,0.97,28.8,0.026,0.164,0.003,0,24.761,24.753,0.05,1.1,21.5,0.042,0.152,0.011,0
123,463.47,551.61,204.3247761,-30.0622093,25.666,25.992,0.042,1.07,25.8,0.006,-0.002,0.001,0,24.634,24.626,0.044,1.0,24.8,-0.05,0.09,0.001,0
124,224.74,3289.9,204.2825662,-30.051122,27.271,27.934,0.145,1.09,7.5,-0.017,-0.018,0.006,0,24.378,24.365,0.038,0.93,28.9,-0.011,0.027,0.0,0
125,1008.15,1888.26,204.3019984,-30.065784,26.129,26.645,0.062,1.04,17.6,0.074,0.255,0.0,0,24.344,24.333,0.038,1.05,28.8,0.052,0.052,0.0,0
126,1026.58,1543.78,204.3073471,-30.0670211,25.844,26.265,0.049,1.09,22.3,-0.003,0.059,0.002,0,24.476,24.467,0.041,1.03,26.6,-0.004,0.105,0.003,0
127,2604.88,3268.24,204.2750778,-30.0835262,25.55,25.786,0.039,1.08,28.1,-0.01,0.147,0.011,0,24.79,24.782,0.05,1.1,21.8,-0.006,0.161,0.003,0
128,3490.4,2671.96,204.2815295,-30.0972686,26.444,27.015,0.077,1.03,14.1,0.032,0.48,0.001,0,24.351,24.339,0.037,0.95,29.5,0.011,0.094,0.0,0
129,3116.19,1668.95,204.2985143,-30.0950581,26.065,26.552,0.057,0.92,19.2,0.007,0.077,0.004,0,24.42,24.41,0.038,1.06,28.2,-0.013,0.173,0.006,0
130,3838.07,1642.32,204.2965593,-30.1049439,25.868,26.287,0.049,1.08,22.0,-0.048,0.118,0.005,0,24.51,24.5,0.041,1.08,26.3,0.041,0.083,0.002,0
131,1076.82,1915.6,204.3013434,-30.0666389,25.783,26.166,0.047,1.01,23.1,0.02,0.06,0.001,0,24.559,24.55,0.044,0.94,24.8,0.011,-0.016,0.007,0
132,1715.47,1956.79,204.2985978,-30.0751994,26.201,26.72,0.065,1.22,16.8,-0.001,-0.108,0.0,0,24.4,24.389,0.039,1.06,28.0,0.021,0.135,0.0,0
133,831.32,2776.83,204.2886273,-30.0608352,27.302,27.961,0.157,1.01,6.9,0.027,0.546,0.04,0,24.448,24.435,0.04,1.02,27.3,0.04,0.04,0.004,0
134,1167.43,2669.88,204.2892016,-30.065709,25.823,26.211,0.049,1.0,22.0,-0.042,0.318,0.0,0,24.58,24.571,0.044,0.92,24.7,-0.008,-0.153,0.0,0
135,1106.42,2604.33,204.2904315,-30.0650678,25.829,26.222,0.049,1.01,22.4,0.013,0.176,0.032,0,24.568,24.559,0.044,1.06,24.8,-0.002,0.074,0.046,0
136,3068.26,2749.09,204.2817067,-30.0913113,25.48,25.522,0.037,1.1,29.5,-0.001,0.047,0.001,0,25.272,25.265,0.072,0.82,15.1,0.052,0.362,0.0,0
137,2438.24,2998.6,204.2798605,-30.082035,25.748,26.074,0.045,1.03,24.1,0.068,0.011,0.0,0,24.718,24.709,0.047,0.93,23.0,0.028,0.255,0.0,0
138,3740.08,1709.48,204.2958266,-30.1034199,25.812,26.183,0.048,1.07,22.7,-0.015,-0.076,0.009,0,24.63,24.621,0.046,0.98,23.6,0.04,0.201,0.003,0
139,3015.89,2838.64,204.2804725,-30.0903429,25.85,26.235,0.048,1.13,22.7,0.026,0.195,0.001,0,24.62,24.61,0.044,0.97,24.6,0.012,0.195,0.001,0
140,3779.93,1247.52,204.3029523,-30.1052848,25.889,26.289,0.049,1.09,22.0,-0.012,-0.05,0.0,0,24.602,24.592,0.044,1.06,24.8,0.012,0.125,0.001,0
141,879.47,2447.01,204.2936477,-30.0624347,25.631,25.858,0.042,1.02,26.1,-0.005,0.395,0.001,0,24.894,24.886,0.056,0.99,19.5,0.029,0.307,0.001,0
142,2452.05,329.2,204.3217399,-30.0898694,25.72,26.005,0.042,0.92,25.8,-0.021,0.413,0.002,0,24.817,24.809,0.05,1.06,21.8,0.018,0.027,0.002,0
143,1012.68,2861.5,204.2867016,-30.0630569,25.673,25.934,0.043,0.88,25.4,0.006,0.082,0.0,0,24.844,24.836,0.053,0.99,20.6,-0.003,0.099,0.001,0
144,3511.41,3099.96,204.2747379,-30.0963269,25.864,26.245,0.049,1.11,22.2,-0.009,0.069,0.0,0,24.644,24.635,0.047,1.03,23.3,-0.001,0.136,0.0,0
145,1692.2,1878.95,204.2998967,-30.0751062,25.718,26.019,0.044,1.08,24.4,0.016,0.151,0.001,0,24.769,24.76,0.051,0.92,21.4,0.041,0.063,0.0,0
146,1400.83,1392.05,204.3085003,-30.0725413,26.325,26.847,0.07,1.05,15.5,0.01,0.324,0.0,0,24.507,24.497,0.04,1.06,26.8,-0.038,-0.01,0.0,0
