,X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
24,636.5,2202.53,184.4944526,37.7477235,26.596,26.999,0.131,0.79,8.3,0.034,-0.193,0.003,0,25.299,25.289,0.093,0.89,11.7,-0.004,0.283,0.012,0
25,944.72,2728.82,184.4840001,37.7495828,26.593,26.957,0.126,0.82,8.6,0.003,0.498,0.001,0,25.436,25.427,0.098,0.88,11.0,-0.034,0.011,0.001,0
26,133.88,1500.24,184.5094949,37.7461681,26.302,26.452,0.098,0.92,11.1,0.002,0.396,0.001,0,25.765,25.758,0.131,0.84,8.3,-0.003,0.06,0.007,0
27,1316.87,659.37,184.506106,37.7261875,26.284,26.294,0.087,0.81,12.5,-0.026,0.357,0.001,0,26.216,26.209,0.167,0.96,6.5,0.019,0.971,0.001,0
28,665.33,2846.45,184.4858388,37.7535345,26.316,26.36,0.099,0.83,11.0,0.001,0.193,0.014,0,26.095,26.089,0.171,0.93,6.3,-0.036,0.227,0.057,0
29,1306.22,1691.74,184.4929823,37.7360824,26.523,26.773,0.114,0.88,9.5,0.014,0.622,0.048,0,25.722,25.714,0.125,0.78,8.7,0.009,0.622,0.002,0
30,2332.7,3524.19,184.457151,37.7430258,26.628,26.841,0.12,0.76,9.0,-0.036,0.637,0.0,0,25.928,25.921,0.138,0.9,7.8,0.109,0.075,0.0,0
31,169.14,237.95,184.5252738,37.7338414,27.303,27.759,0.203,0.91,5.3,0.071,1.256,0.001,0,25.797,25.787,0.118,0.86,9.2,-0.11,0.238,0.0,0
32,2095.39,2398.17,184.4744546,37.7347653,26.968,27.375,0.177,0.99,6.1,0.014,-0.223,0.0,0,25.655,25.646,0.119,0.83,9.1,-0.036,0.379,0.002,0
33,3655.17,1947.47,184.4615533,37.7146547,26.945,27.329,0.163,0.87,6.7,-0.028,-0.241,0.001,0,25.717,25.708,0.124,0.92,8.8,0.133,0.501,0.0,0
34,2890.09,1022.57,184.4825913,37.7136586,26.674,26.743,0.117,0.87,9.3,-0.019,0.262,0.031,0,26.365,26.358,0.198,0.83,5.5,0.022,-0.235,0.057,0
35,3469.48,1866.97,184.4648111,37.7157777,26.795,27.008,0.146,0.83,7.5,0.003,0.318,0.0,0,26.098,26.09,0.167,0.94,6.5,0.094,0.885,0.003,0
36,932.2,399.45,184.5140529,37.7276279,27.189,27.538,0.181,0.89,6.0,-0.011,0.542,0.0,0,26.086,26.077,0.149,0.89,7.3,0.032,0.611,0.0,0
37,770.64,1725.45,184.4989696,37.7418392,26.93,27.109,0.166,0.86,6.5,-0.108,0.803,0.043,0,26.32,26.312,0.213,0.96,5.1,0.058,0.345,0.063,0
38,2904.67,4111.07,184.44276,37.7427768,26.996,27.134,0.16,0.67,6.8,0.095,0.771,0.037,0,26.49,26.483,0.207,0.78,5.3,-0.137,1.231,0.086,0
