,X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
14,3305.06,2283.58,114.3696108,65.658698,23.416,23.872,0.013,1.08,81.6,-0.009,0.078,0.004,0,21.907,21.897,0.009,1.02,118.1,0.011,0.033,0.005,0
15,3208.79,2955.61,114.3476292,65.6613132,22.741,22.753,0.009,1.13,118.8,0.011,0.025,0.001,0,22.66,22.653,0.014,0.99,79.1,0.017,0.004,0.003,0
16,3528.7,1056.16,114.4095232,65.6532556,23.686,24.21,0.015,1.07,71.0,-0.003,0.068,0.0,0,21.862,21.851,0.009,1.02,122.4,0.025,0.031,0.0,0
17,3112.1,4106.97,114.3096424,65.6648475,23.823,24.4,0.017,0.92,65.1,-0.007,0.053,0.033,0,21.687,21.675,0.011,0.85,102.5,0.013,0.038,0.079,2
18,3205.21,3626.29,114.3252578,65.6626476,23.363,23.788,0.013,1.05,84.9,0.004,-0.004,0.002,0,21.98,21.97,0.01,1.1,113.2,0.008,0.026,0.033,0
19,1594.62,3977.75,114.3210001,65.6854775,23.643,24.149,0.015,1.1,71.7,0.023,0.044,0.0,0,21.905,21.894,0.009,1.14,116.8,0.012,0.033,0.0,0
20,873.1,3888.25,114.3273447,65.6952324,23.061,23.276,0.011,1.01,95.0,0.007,0.05,0.0,0,22.355,22.348,0.013,1.02,85.3,0.04,0.022,0.0,0
21,2711.68,2220.38,114.3744905,65.6667389,24.567,25.212,0.027,1.13,40.4,0.022,0.213,0.0,0,21.874,21.861,0.009,1.02,120.4,0.017,0.001,0.0,0
22,2369.96,3461.46,114.3346428,65.6738226,23.347,23.722,0.013,1.14,85.5,0.014,0.007,0.001,0,22.152,22.143,0.01,1.09,104.4,0.029,0.024,0.0,0
23,1710.55,3274.11,114.3439694,65.682535,23.562,24.017,0.015,1.25,71.8,0.004,0.042,0.013,0,22.061,22.051,0.01,1.1,107.5,0.018,0.002,0.002,0
24,1026.01,2921.6,114.3589387,65.6912753,23.334,23.68,0.013,1.25,85.3,0.02,0.105,0.0,0,22.239,22.23,0.011,1.32,98.7,0.04,0.005,0.0,0
25,2336.55,2399.01,114.3702781,65.6722428,23.465,23.871,0.014,1.14,76.7,0.005,0.077,0.0,0,22.156,22.147,0.011,1.08,100.3,0.026,0.003,0.0,0
26,828.32,3453.71,114.3420772,65.695016,23.959,24.504,0.019,1.09,57.9,0.029,0.059,0.0,0,22.019,22.008,0.01,1.3,109.1,0.023,0.01,0.0,0
27,1986.3,1525.38,114.4010893,65.6753773,23.84,24.348,0.017,1.48,64.9,-0.017,0.184,0.0,0,22.093,22.082,0.01,1.44,108.2,-0.024,0.082,0.0,0
28,1531.95,3733.19,114.3294628,65.6858717,23.414,23.756,0.013,1.07,82.2,0.011,0.107,0.027,0,22.333,22.324,0.011,1.2,94.6,0.006,0.036,0.017,0
29,2937.07,3346.62,114.3358403,65.6658009,23.357,23.668,0.013,1.4,83.8,0.005,0.105,0.001,0,22.374,22.366,0.012,0.93,92.8,0.01,0.011,0.001,0
30,1157.37,1769.35,114.3968248,65.6872501,23.413,23.745,0.013,1.17,81.7,0.025,0.062,0.0,0,22.362,22.353,0.012,1.21,92.7,0.037,0.077,0.001,0
31,2894.24,3093.07,114.3445046,65.6659041,23.388,23.696,0.014,1.08,75.8,0.013,0.055,0.002,2,22.416,22.407,0.012,1.1,90.5,0.026,0.014,0.002,0
32,705.07,111.47,114.4543394,65.6902622,23.241,23.425,0.012,1.49,91.5,-0.014,0.079,0.019,0,22.62,22.613,0.013,1.02,81.8,0.019,0.027,0.021,0
33,1401.26,4000.0,114.321155,65.6881802,23.191,23.332,0.012,1.16,93.3,0.015,0.058,0.001,0,22.678,22.67,0.014,1.09,78.6,0.023,0.012,0.003,0
34,1303.71,2031.22,114.3873907,65.6857421,23.692,24.12,0.017,1.22,63.6,0.027,0.052,0.0,0,22.298,22.289,0.012,1.27,91.8,0.015,0.043,0.001,0
35,3188.77,1105.38,114.4094741,65.6580264,23.615,24.007,0.015,1.08,73.7,0.013,0.033,0.001,0,22.358,22.349,0.012,0.96,94.2,0.024,0.034,0.0,0
36,2105.96,3529.32,114.3336041,65.6775845,23.383,23.653,0.016,1.34,69.4,0.019,0.034,0.0,2,22.528,22.52,0.013,1.07,85.2,0.021,0.016,0.0,0
37,2989.76,3125.36,114.342982,65.6646519,23.44,23.742,0.014,1.2,80.2,0.026,0.024,0.025,0,22.486,22.477,0.013,1.03,86.7,0.027,0.024,0.024,0
38,3572.65,3913.24,114.3139743,65.6581413,24.092,24.625,0.02,1.12,54.9,0.002,0.056,0.0,0,22.217,22.206,0.011,1.1,100.7,0.001,0.056,0.0,0
39,3389.94,3804.53,114.3184504,65.6604471,23.655,24.047,0.015,1.12,70.2,-0.001,0.07,0.001,0,22.402,22.393,0.012,1.02,90.6,0.018,0.056,0.001,0
40,3198.88,1906.46,114.3826928,65.6594327,23.826,24.278,0.017,1.2,64.3,0.021,0.048,0.0,0,22.335,22.325,0.011,1.21,94.7,0.025,0.006,0.0,0
41,2513.15,2627.61,114.3618208,65.670253,23.859,24.293,0.024,1.01,45.0,0.027,0.041,0.0,0,22.443,22.433,0.012,0.95,87.5,0.025,0.023,0.001,0
42,2048.95,3129.89,114.3472108,65.6776031,23.711,24.098,0.017,1.15,65.2,0.022,0.003,0.0,0,22.473,22.464,0.013,1.08,85.8,0.021,0.032,0.0,0
43,2603.34,2498.64,114.3657062,65.6687644,24.092,24.609,0.02,0.98,53.0,0.021,0.024,0.001,0,22.301,22.29,0.012,1.23,88.8,0.015,0.011,0.009,0
44,1660.48,3899.32,114.3233146,65.6844214,23.896,24.327,0.017,1.12,62.3,0.025,0.079,0.004,0,22.492,22.483,0.012,1.07,86.9,0.034,0.034,0.004,0
45,3189.11,3018.5,114.3456215,65.6617046,23.898,24.33,0.018,1.16,62.0,0.008,-0.021,0.003,0,22.488,22.478,0.012,1.05,87.1,0.016,0.046,0.001,0
46,2307.0,2097.21,114.3804937,65.6720684,24.456,25.031,0.025,1.22,42.7,0.026,0.086,0.005,0,22.334,22.322,0.012,1.32,90.7,0.016,0.044,0.004,0
47,625.86,1383.14,114.4122223,65.6938152,25.6,26.281,0.054,1.09,19.9,0.068,0.129,0.002,0,22.388,22.374,0.012,1.14,91.5,0.021,0.026,0.001,0
48,3584.21,230.38,114.4368123,65.6508942,24.003,24.452,0.018,1.08,59.2,0.011,0.096,0.001,0,22.524,22.514,0.012,0.97,86.9,0.015,0.067,0.001,0
49,3560.72,3085.46,114.3416576,65.6567208,24.049,24.519,0.019,1.03,56.3,0.012,0.0,0.0,0,22.485,22.475,0.012,0.91,87.0,0.016,0.022,0.0,0
50,3432.25,3851.35,114.3166913,65.6599545,24.078,24.55,0.019,1.06,56.0,0.013,0.084,0.001,0,22.501,22.491,0.013,1.08,86.2,0.003,0.02,0.0,0
51,200.1,3191.44,114.3537732,65.703155,23.432,23.536,0.013,1.06,81.0,0.012,0.056,0.001,0,23.006,22.999,0.017,1.13,64.8,0.004,0.014,0.001,0
52,3334.64,4105.54,114.3086586,65.6617831,24.182,24.673,0.021,1.07,52.7,0.005,0.09,0.002,0,22.519,22.509,0.013,1.06,86.5,0.004,0.033,0.001,0
53,334.44,1415.54,114.412508,65.6978862,24.059,24.515,0.019,1.02,56.1,0.018,0.06,0.0,0,22.55,22.54,0.013,1.15,83.8,0.036,0.025,0.0,0
54,2538.22,1861.71,114.3872754,65.6684342,23.396,23.436,0.013,1.27,82.0,0.012,0.077,0.029,0,23.193,23.187,0.019,1.19,58.2,0.052,0.062,0.009,0
55,1776.53,1665.24,114.3974015,65.6785326,24.084,24.539,0.02,1.2,55.2,0.016,0.101,0.001,0,22.579,22.569,0.013,1.25,82.5,0.027,0.022,0.0,0
56,2991.73,3173.74,114.3413577,65.6647176,24.321,24.837,0.023,1.03,47.8,0.024,0.06,0.019,0,22.534,22.523,0.013,1.03,84.7,0.011,0.054,0.01,0
57,3425.45,3950.84,114.3134018,65.6602382,24.203,24.675,0.021,1.0,51.6,0.019,0.045,0.01,0,22.625,22.615,0.014,1.06,79.6,0.012,0.039,0.016,0
58,3741.26,677.0,114.4211759,65.6495989,24.009,24.407,0.019,1.12,56.7,0.028,0.107,0.0,0,22.729,22.72,0.014,1.11,76.1,0.008,-0.006,0.001,0
59,3053.3,3064.24,114.3447267,65.6636606,24.544,25.097,0.026,1.03,41.3,0.02,0.032,0.005,0,22.558,22.547,0.013,0.92,83.8,0.005,0.016,0.003,0
60,2370.45,1812.64,114.3896986,65.6706473,24.029,24.435,0.019,1.13,56.9,0.039,0.0,0.002,0,22.718,22.708,0.014,1.02,76.9,0.019,0.039,0.003,0
61,2278.62,4147.3,114.3121607,65.6763914,24.157,24.604,0.02,1.06,53.3,0.028,0.026,0.009,0,22.687,22.677,0.014,1.02,78.3,0.017,0.038,0.021,0
62,1771.05,3804.5,114.3259687,65.6827188,24.454,24.981,0.024,1.29,44.3,0.032,0.199,0.01,0,22.608,22.597,0.013,1.01,81.5,0.02,0.029,0.01,0
63,2009.13,2609.47,114.3647782,65.6771515,24.055,24.468,0.019,1.11,55.7,0.003,0.037,0.001,0,22.72,22.71,0.014,1.21,75.2,0.024,0.015,0.002,0
64,3781.24,212.27,114.4364903,65.6481491,24.405,24.916,0.023,1.28,46.5,-0.021,0.133,0.001,0,22.648,22.638,0.013,1.16,81.3,0.013,0.046,0.001,0
65,2385.32,3119.37,114.3459956,65.6729556,23.83,24.12,0.019,1.14,56.1,0.01,0.03,0.008,0,22.91,22.902,0.018,1.32,61.2,-0.025,0.051,0.064,2
66,591.67,3223.13,114.3508872,65.6978292,24.391,24.886,0.035,1.14,31.2,0.061,0.135,0.0,0,22.707,22.697,0.014,1.24,76.4,0.053,0.029,0.0,0
67,2425.92,133.66,114.4454888,65.6666375,24.083,24.492,0.02,1.0,54.8,-0.008,0.033,0.009,0,22.766,22.756,0.015,1.17,73.2,-0.004,0.101,0.011,0
68,1598.74,2610.23,114.3666686,65.6827983,24.352,24.853,0.023,1.02,46.4,0.001,0.084,0.0,0,22.639,22.628,0.014,1.04,79.3,0.016,0.013,0.001,0
69,1946.26,1113.62,114.415027,65.6751326,23.842,24.128,0.017,1.08,64.4,0.017,0.033,0.002,0,22.937,22.928,0.016,1.0,68.5,0.009,0.121,0.004,0
70,3286.5,1542.85,114.3944177,65.6575266,23.964,24.317,0.018,1.09,59.6,0.022,0.049,0.0,0,22.845,22.836,0.015,1.12,71.8,0.015,-0.006,0.001,0
71,3424.88,3626.08,114.3242448,65.6596251,24.373,24.85,0.029,1.1,36.9,-0.023,0.043,0.034,2,22.775,22.764,0.015,0.95,74.5,0.031,0.023,0.005,0
72,3004.24,4136.85,114.3091447,65.6663885,24.166,24.603,0.02,0.94,53.4,0.015,0.18,0.0,0,22.737,22.727,0.015,0.96,71.3,0.002,0.101,0.002,2
73,2698.84,2521.85,114.3644857,65.6674953,24.59,25.138,0.027,0.92,40.2,0.002,0.094,0.001,0,22.635,22.624,0.014,1.07,80.0,0.017,0.012,0.001,0
74,3389.06,3695.3,114.3221006,65.6602503,23.946,24.279,0.018,1.06,60.5,0.015,0.009,0.0,0,22.891,22.882,0.015,1.01,70.1,0.003,0.044,0.0,0
75,1613.01,1950.89,114.3886264,65.6813327,24.96,25.566,0.035,1.1,31.4,0.01,0.12,0.0,0,22.621,22.609,0.013,1.04,80.6,0.013,0.037,0.0,0
76,2861.77,4061.43,114.3123236,65.6682045,23.651,23.733,0.015,1.09,72.2,0.02,0.006,0.006,0,23.276,23.27,0.019,0.92,56.3,0.024,0.081,0.014,0
77,703.46,2664.03,114.3690527,65.6952173,24.355,24.842,0.023,1.06,46.5,0.01,0.103,0.003,0,22.707,22.697,0.014,1.03,76.1,0.018,0.029,0.003,0
78,737.97,2667.83,114.3687645,65.6947498,24.234,24.684,0.022,0.97,50.2,0.0,0.107,0.0,0,22.751,22.741,0.015,1.1,74.5,0.028,0.057,0.0,0
79,2739.77,1286.14,114.4055457,65.6645514,24.186,24.615,0.021,1.1,52.5,-0.005,0.091,0.004,0,22.791,22.781,0.015,0.93,74.5,-0.013,0.071,0.005,0
80,1847.26,1569.98,114.4002515,65.6773759,24.496,25.015,0.025,1.07,43.1,0.006,0.05,0.001,0,22.691,22.681,0.014,1.07,77.9,0.007,0.007,0.002,0
81,981.74,1970.45,114.3909286,65.6900538,24.24,24.687,0.022,1.25,49.9,0.01,0.043,0.002,0,22.767,22.757,0.015,1.1,73.6,0.05,0.085,0.001,0
82,3746.17,514.75,114.4265652,65.6492174,23.644,23.705,0.015,1.1,72.6,0.018,0.037,0.0,0,23.361,23.354,0.02,0.99,54.1,0.036,0.0,0.001,0
83,2015.58,2903.26,114.3549358,65.6776272,24.558,25.089,0.027,1.04,40.9,0.015,0.021,0.003,0,22.694,22.684,0.014,1.09,77.5,0.01,0.016,0.001,0
84,3105.41,3999.8,114.3132514,65.6647348,24.188,24.609,0.021,0.91,52.7,0.0,0.095,0.004,0,22.824,22.814,0.015,0.93,73.0,-0.004,0.012,0.005,0
85,3929.19,465.64,114.4273441,65.646605,24.128,24.518,0.02,1.13,54.1,0.032,0.073,0.0,0,22.878,22.869,0.015,1.05,71.1,0.012,-0.032,0.0,0
86,3214.68,3475.9,114.3302341,65.6622294,23.872,24.131,0.017,1.09,63.3,-0.007,0.025,0.016,0,23.046,23.038,0.017,0.97,63.8,0.013,0.019,0.022,0
87,1826.15,3917.33,114.3219433,65.6821766,24.588,25.12,0.027,1.07,40.8,0.029,-0.007,0.007,0,22.722,22.711,0.014,1.05,75.8,0.005,0.04,0.021,0
88,3175.13,548.01,114.4281372,65.657136,23.941,24.23,0.018,1.04,61.2,-0.011,0.106,0.001,0,23.026,23.018,0.017,1.14,65.2,0.007,0.03,0.009,0
89,2085.5,941.41,114.4201235,65.6728844,24.3,24.749,0.022,1.0,49.3,0.015,0.013,0.0,0,22.822,22.812,0.015,1.08,73.3,0.021,0.047,0.0,0
90,1924.39,1298.92,114.4089419,65.6757915,24.469,24.968,0.024,1.09,44.4,-0.022,0.036,0.002,0,22.767,22.756,0.014,1.03,75.0,0.034,0.039,0.002,0
91,1810.47,3229.84,114.3449829,65.6810755,24.887,25.471,0.033,1.1,33.4,0.024,0.095,0.001,0,22.705,22.693,0.014,1.01,77.3,0.009,0.022,0.001,0
92,3645.27,709.39,114.4205457,65.6509818,24.401,24.873,0.025,1.09,44.1,0.01,0.043,0.0,0,22.823,22.813,0.015,0.9,71.7,0.024,0.01,0.0,0
93,1950.68,3092.45,114.3489191,65.6788831,24.158,24.549,0.02,1.12,53.0,0.01,0.005,0.002,0,22.908,22.899,0.016,1.03,68.5,0.025,0.052,0.009,0
94,2345.27,306.31,114.4401053,65.6680816,24.705,25.249,0.028,1.1,38.6,-0.005,0.054,0.001,0,22.771,22.76,0.014,1.18,76.1,-0.018,0.04,0.0,0
95,1818.86,730.43,114.428421,65.6761435,24.185,24.575,0.02,0.98,53.2,-0.002,0.078,0.001,0,22.933,22.924,0.016,1.17,69.2,0.009,-0.008,0.0,0
96,2427.59,2910.6,114.3527703,65.6719735,24.372,24.836,0.023,1.04,46.3,0.025,0.024,0.002,0,22.831,22.821,0.015,1.0,71.2,0.019,0.03,0.004,0
97,3047.49,3207.11,114.3399843,65.6640145,24.577,25.092,0.027,1.05,39.8,0.007,0.051,0.002,0,22.793,22.783,0.015,1.06,72.4,0.025,0.025,0.002,0
98,2955.32,4135.91,114.3094029,65.6670598,24.217,24.618,0.021,1.1,51.3,-0.006,0.098,0.015,0,22.928,22.919,0.016,1.2,67.8,0.004,0.073,0.02,0
99,3230.47,3328.12,114.3350939,65.6617291,24.005,24.308,0.019,0.94,58.3,0.006,0.065,0.009,0,23.047,23.039,0.017,0.98,62.8,0.02,0.014,0.021,0
100,3273.03,1993.13,114.3794538,65.6585796,24.53,25.035,0.026,1.1,41.9,0.015,0.163,0.003,0,22.796,22.786,0.015,1.13,73.2,-0.003,0.034,0.011,0
101,2610.48,3097.11,114.3456906,65.6698154,24.065,24.402,0.02,1.03,54.7,0.015,0.092,0.001,0,23.002,22.993,0.017,0.95,63.2,0.017,0.034,0.001,0
102,2960.75,1323.85,114.4032516,65.6615847,24.775,25.331,0.03,0.93,36.0,-0.004,0.072,0.001,0,22.766,22.755,0.015,1.03,73.7,0.018,-0.015,0.002,0
103,3473.16,3078.91,114.3422835,65.6579128,24.328,24.772,0.023,1.1,47.5,0.007,0.09,0.015,0,22.872,22.862,0.016,0.9,69.1,0.009,0.026,0.023,0
104,3843.64,300.69,114.4332478,65.6474622,24.744,25.287,0.029,1.05,37.0,0.01,0.1,0.0,0,22.815,22.804,0.015,1.02,74.0,0.015,0.006,0.0,0
105,671.11,3289.18,114.3483091,65.6968632,23.96,24.22,0.018,0.92,59.9,0.004,0.055,0.0,0,23.134,23.126,0.021,1.06,51.3,0.014,0.002,0.0,2
106,2491.12,1566.25,114.3973599,65.6685123,24.134,24.491,0.022,1.1,49.7,0.024,0.112,0.0,0,23.002,22.993,0.019,1.1,57.9,0.027,0.034,0.0,0
107,1028.99,3459.97,114.3409333,65.6922674,24.416,24.881,0.024,1.07,45.1,0.031,0.18,0.0,0,22.868,22.858,0.015,0.94,70.3,0.033,0.042,0.0,0
108,2922.19,4022.61,114.3133396,65.6672991,24.257,24.661,0.022,1.01,50.4,-0.003,-0.008,0.0,0,22.958,22.948,0.016,1.0,67.3,0.012,0.032,0.0,0
109,3478.87,3895.9,114.314988,65.6593983,23.835,23.975,0.017,1.11,63.7,0.006,0.053,0.014,0,23.326,23.318,0.02,0.99,53.7,0.019,0.008,0.03,0
110,1500.99,3788.63,114.3277543,65.6864037,24.012,24.289,0.019,1.14,58.1,0.031,0.025,0.0,0,23.134,23.126,0.018,1.02,60.8,0.027,0.085,0.0,0
111,1808.23,2323.5,114.3752677,65.679365,24.703,25.236,0.031,1.0,34.5,-0.015,0.087,0.006,2,22.826,22.815,0.016,1.02,68.8,-0.004,0.006,0.005,2
112,2756.76,1190.4,114.4086618,65.6641328,23.827,23.949,0.017,1.02,65.2,0.015,0.014,0.0,0,23.362,23.355,0.02,1.06,53.5,0.047,0.064,0.004,0
113,1537.53,2569.82,114.3683044,65.6835626,24.274,24.687,0.022,1.04,48.7,-0.003,0.095,0.0,0,22.939,22.929,0.016,1.18,67.0,0.011,-0.002,0.0,0
114,1476.95,3725.93,114.3299611,65.6866144,24.098,24.422,0.02,1.2,55.5,0.001,0.001,0.0,0,23.071,23.063,0.017,1.06,63.0,0.023,0.043,0.0,0
115,3151.13,2218.38,114.3725053,65.66069,24.49,24.975,0.026,1.07,42.6,0.008,0.099,0.022,0,22.854,22.843,0.016,1.0,69.7,0.008,-0.036,0.023,0
116,843.26,1687.88,114.4010192,65.6914135,24.175,24.541,0.021,1.1,51.8,0.05,0.024,0.0,0,23.011,23.002,0.017,1.21,64.7,0.038,0.043,0.0,0
117,3804.08,356.97,114.4315564,65.6481153,24.407,24.853,0.024,0.99,46.1,0.008,0.043,0.0,0,22.943,22.933,0.016,1.1,67.9,0.017,-0.018,0.0,0
118,1167.79,1541.99,114.4043717,65.6866679,25.573,26.227,0.054,1.13,20.1,-0.025,0.126,0.001,0,22.788,22.776,0.015,1.17,70.3,0.04,0.057,0.0,0
119,990.8,1637.39,114.4020144,65.6892866,23.754,23.801,0.016,1.11,67.0,0.03,0.077,0.0,0,23.523,23.517,0.023,1.09,47.8,0.036,0.01,0.001,0
120,2724.99,4152.17,114.3099278,65.6702597,24.327,24.746,0.022,1.19,48.4,-0.002,0.083,0.0,0,22.97,22.96,0.016,1.14,67.2,0.021,0.033,0.0,0
121,1578.15,2899.49,114.3571015,65.6836374,24.425,24.884,0.024,1.09,44.5,0.006,0.056,0.003,0,22.905,22.895,0.016,0.99,68.6,0.012,0.017,0.001,0
122,2225.97,3943.41,114.3192153,65.676726,24.422,24.872,0.024,1.15,45.1,0.025,0.079,0.048,0,22.94,22.931,0.016,0.93,68.2,0.003,0.058,0.004,0
123,3956.35,504.69,114.4259141,65.646307,24.237,24.615,0.021,0.96,51.3,0.001,0.055,0.0,0,23.033,23.023,0.017,0.96,65.3,0.021,0.02,0.0,0
124,2139.24,2531.0,114.3667916,65.6752108,24.27,24.673,0.022,1.13,49.2,0.014,0.042,0.004,0,22.975,22.965,0.017,1.02,65.8,0.027,0.023,0.011,0
125,3767.99,604.82,114.4234582,65.6490916,24.538,25.019,0.026,1.04,42.5,0.01,0.059,0.002,0,22.923,22.913,0.016,1.02,69.6,0.011,0.04,0.001,0
126,1782.03,3485.79,114.3365651,65.6819574,24.298,24.701,0.022,0.97,48.7,0.023,0.041,0.002,0,22.999,22.989,0.017,1.01,65.5,0.029,0.021,0.002,0
127,3586.74,1162.69,114.405697,65.6526631,25.12,25.719,0.038,0.94,28.8,0.011,0.031,0.002,0,22.84,22.828,0.015,1.03,72.1,0.019,0.036,0.003,0
128,2828.86,611.32,114.4276511,65.6620212,24.087,24.374,0.02,1.02,53.5,-0.002,0.076,0.01,0,23.179,23.17,0.019,1.09,57.5,0.015,0.051,0.021,0
129,3226.03,982.09,114.4134136,65.6572756,24.14,24.459,0.02,1.04,54.0,-0.003,0.016,0.006,0,23.134,23.125,0.018,1.07,61.5,0.003,0.035,0.007,0
130,3039.18,1159.41,114.4083722,65.6601883,24.03,24.281,0.019,1.24,57.9,-0.005,0.004,0.0,0,23.228,23.22,0.019,1.15,57.9,0.035,0.01,0.0,0
131,2274.51,731.52,114.4262432,65.6698785,24.397,24.827,0.023,1.03,46.6,0.019,0.101,0.001,0,22.994,22.985,0.016,1.36,65.8,0.011,0.009,0.002,0
132,3314.67,3584.97,114.3261288,65.6610626,24.863,25.416,0.033,0.87,33.2,0.01,0.054,0.004,0,22.875,22.864,0.016,0.82,68.9,0.014,0.01,0.013,0
133,1255.65,3066.26,114.3530336,65.6883941,24.733,25.262,0.029,1.01,36.9,0.003,0.152,0.0,0,22.882,22.872,0.016,0.96,69.4,0.036,0.017,0.001,0
134,2376.89,2775.35,114.357523,65.6724112,24.788,25.325,0.031,1.09,35.2,0.035,0.035,0.001,0,22.889,22.878,0.016,1.05,69.3,0.018,0.045,0.009,0
135,2618.12,2629.21,114.3612778,65.668812,24.507,24.975,0.026,1.2,42.2,0.019,0.007,0.002,0,22.946,22.936,0.016,1.03,67.3,0.015,0.026,0.002,0
136,2462.51,3140.48,114.3449313,65.6719342,24.45,24.897,0.025,1.01,44.2,0.019,0.04,0.001,0,22.982,22.972,0.016,1.01,66.1,0.028,0.037,0.002,0
137,2958.74,1779.71,114.3880459,65.6624917,23.89,23.964,0.017,1.12,62.1,0.029,0.049,0.002,0,23.534,23.527,0.025,1.17,43.0,0.02,0.088,0.001,2
138,1824.22,2438.81,114.3713416,65.6793669,24.421,24.856,0.024,1.16,44.6,0.005,0.027,0.01,0,22.998,22.988,0.017,1.02,64.6,0.028,0.027,0.01,0
139,2460.66,2223.14,114.3755708,65.6701972,24.33,24.735,0.023,1.03,47.4,-0.009,0.205,0.003,0,23.027,23.018,0.017,1.02,63.8,0.012,0.054,0.003,0
140,2210.45,3060.48,114.3487767,65.6752482,23.941,24.0,0.02,1.04,55.4,0.022,-0.003,0.043,0,23.666,23.66,0.037,1.04,29.0,0.021,0.028,0.088,2
141,1788.95,1644.57,114.3980336,65.6783219,24.107,24.387,0.021,1.15,52.7,0.016,0.053,0.002,0,23.218,23.21,0.019,1.03,56.6,0.024,0.047,0.003,0
142,2327.18,2298.02,114.3736941,65.6721774,24.182,24.512,0.021,1.04,51.7,0.019,0.114,0.001,0,23.14,23.131,0.018,0.96,59.8,0.004,0.065,0.001,0
143,2251.41,1643.64,114.3958986,65.6719589,24.43,24.858,0.024,1.02,45.0,-0.014,0.099,0.001,0,23.034,23.024,0.017,1.16,64.7,-0.011,-0.025,0.001,0
144,4189.39,4061.66,114.3061632,65.6499398,25.605,26.25,0.054,1.1,20.0,0.006,0.466,0.005,0,22.92,22.907,0.016,1.22,67.0,-0.034,0.118,0.002,0
145,368.89,3021.85,114.358655,65.7005074,23.754,23.719,0.016,1.18,67.3,0.002,0.042,0.001,0,23.956,23.951,0.03,1.03,36.6,0.016,0.042,0.002,0
146,2432.16,248.57,114.4416238,65.6667745,24.754,25.27,0.029,1.08,37.7,0.006,0.246,0.0,0,22.971,22.961,0.016,1.32,67.7,-0.019,0.068,0.0,0
147,3109.67,437.56,114.4321303,65.6578224,23.924,24.006,0.017,1.15,62.5,-0.013,0.042,0.0,0,23.549,23.542,0.022,1.17,48.7,0.035,0.098,0.0,0
148,2113.67,3448.54,114.3362664,65.6773237,24.397,24.806,0.023,1.01,46.2,0.001,0.034,0.003,0,23.074,23.065,0.017,0.99,62.9,0.02,0.07,0.003,0
