,X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
20,3641.5,4102.95,148.5661218,69.2595749,24.995,25.429,0.005,1.32,205.5,-0.011,0.044,0.001,2,23.58,23.57,0.003,1.27,323.7,-0.012,0.003,0.001,0
21,2576.94,2507.94,148.6286683,69.2743786,26.587,27.263,0.015,1.21,74.3,0.006,0.019,0.002,0,23.478,23.464,0.003,1.26,344.2,0.002,0.006,0.001,0
22,3024.86,589.21,148.7039577,69.2681482,25.584,26.153,0.008,1.26,137.4,-0.007,0.033,0.002,2,23.5,23.489,0.003,1.18,337.9,0.005,0.019,0.002,2
23,3519.96,2442.56,148.631243,69.2612807,24.9,25.294,0.005,1.19,217.2,-0.005,0.015,0.007,2,23.638,23.628,0.004,1.37,301.2,0.001,0.006,0.01,2
24,3615.24,2378.58,148.6337533,69.2599575,24.906,25.3,0.005,1.43,219.4,0.001,-0.02,0.004,2,23.642,23.633,0.003,1.35,311.6,0.004,-0.015,0.006,0
25,2442.43,3856.47,148.5757353,69.2762336,25.236,25.716,0.006,1.18,169.1,0.015,0.014,0.001,2,23.619,23.609,0.003,1.07,320.9,0.014,-0.014,0.001,2
26,2686.46,1720.03,148.6595911,69.2728577,24.983,25.377,0.006,1.27,174.4,0.013,0.059,0.001,2,23.717,23.707,0.004,1.29,292.2,0.019,0.035,0.001,2
27,60.68,511.25,148.7071333,69.3093183,24.963,25.358,0.005,1.18,217.4,0.017,0.02,0.001,0,23.696,23.687,0.004,1.34,294.2,0.01,0.007,0.002,2
28,3264.4,943.42,148.6900529,69.2648252,26.078,26.704,0.011,1.11,98.1,0.016,0.055,0.005,2,23.573,23.561,0.003,1.11,322.2,0.02,0.001,0.003,2
29,3829.0,3585.29,148.5864321,69.2569788,24.766,25.031,0.005,1.15,239.9,0.014,0.017,0.004,2,23.921,23.912,0.004,1.13,258.6,0.023,0.016,0.01,2
30,2354.51,991.35,148.6881973,69.2774637,25.371,25.869,0.007,1.23,159.1,0.014,-0.017,0.007,2,23.674,23.663,0.004,1.13,300.9,0.02,-0.003,0.002,2
31,1971.37,4078.09,148.5670127,69.2827727,27.032,27.719,0.02,1.24,55.4,-0.003,0.07,0.016,0,23.653,23.639,0.004,1.65,306.9,0.001,0.042,0.03,2
32,124.14,1865.89,148.6538804,69.3084476,24.998,25.38,0.006,1.45,178.0,0.028,0.02,0.006,2,23.779,23.769,0.004,1.34,267.4,0.037,0.017,0.005,2
33,2597.26,3621.23,148.5849748,69.2740866,24.844,25.148,0.005,1.23,231.4,0.018,0.038,0.002,0,23.884,23.876,0.004,1.09,270.3,0.023,0.027,0.004,0
34,3850.29,3733.06,148.580638,69.256681,25.554,26.081,0.009,1.23,124.2,0.001,0.038,0.002,2,23.712,23.702,0.004,1.17,282.3,0.015,-0.003,0.001,2
35,2916.04,1208.97,148.6796428,69.2696662,25.401,25.903,0.007,1.15,147.9,0.022,0.034,0.009,2,23.683,23.673,0.004,1.1,273.1,0.016,0.025,0.01,2
36,1714.47,3097.03,148.6055256,69.2863542,25.496,26.02,0.007,1.16,145.6,-0.001,0.047,0.0,2,23.673,23.662,0.004,1.13,290.8,0.011,0.007,0.0,2
37,2462.12,3892.88,148.5743071,69.2759596,24.595,24.68,0.004,1.27,263.8,0.019,0.011,0.001,2,24.216,24.209,0.005,1.18,224.4,0.012,0.003,0.003,2
38,2517.08,1956.27,148.6503204,69.2752108,26.29,26.93,0.012,1.15,90.1,0.012,0.079,0.003,0,23.654,23.642,0.003,1.23,310.6,0.008,0.024,0.001,0
39,3113.17,4140.17,148.5646346,69.2669125,28.05,28.739,0.137,1.02,7.9,-0.041,2.168,0.08,2,23.919,23.903,0.004,1.22,265.8,-0.017,0.025,0.009,2
40,3038.02,564.81,148.7049146,69.2679651,25.59,26.136,0.007,1.21,148.0,0.012,0.013,0.002,0,23.643,23.632,0.004,1.29,283.9,0.003,0.016,0.001,2
41,1986.6,3931.34,148.5727753,69.2825637,26.191,26.812,0.012,1.44,88.2,-0.044,-0.061,0.001,2,23.736,23.724,0.004,1.24,299.6,-0.003,-0.002,0.0,0
42,3295.04,646.27,148.7017091,69.2643963,25.133,25.533,0.006,1.23,176.7,0.002,0.047,0.007,2,23.85,23.841,0.005,1.21,234.1,0.006,0.016,0.007,2
43,1264.79,3198.7,148.6015203,69.292599,25.512,26.013,0.008,1.17,134.9,0.002,0.044,0.008,2,23.802,23.791,0.004,1.39,261.9,0.013,-0.008,0.005,2
44,3825.78,3255.85,148.5993514,69.2570274,25.127,25.507,0.006,1.24,186.6,-0.012,0.025,0.002,2,23.918,23.909,0.004,1.54,267.1,-0.02,0.016,0.002,0
45,2318.12,2220.94,148.6399315,69.2779743,25.134,25.518,0.006,1.3,192.6,-0.018,0.019,0.0,0,23.906,23.897,0.004,1.16,270.4,-0.007,0.014,0.0,2
46,3070.24,872.13,148.6928555,69.2675213,25.825,26.393,0.009,1.2,123.2,0.016,0.023,0.002,2,23.751,23.739,0.004,1.19,282.8,0.008,-0.001,0.001,2
47,4164.26,2978.84,148.6102225,69.2523287,26.272,26.895,0.013,1.23,80.5,-0.004,0.089,0.027,2,23.799,23.786,0.004,1.14,276.1,0.002,0.025,0.017,2
48,1714.69,2686.0,148.6216666,69.2863541,25.327,25.764,0.007,1.09,155.8,0.004,0.004,0.011,2,23.901,23.891,0.004,1.1,267.9,0.004,0.008,0.006,0
49,3769.21,3412.09,148.5932224,69.2578114,25.226,25.625,0.007,1.24,157.5,0.023,0.01,0.011,2,23.943,23.934,0.004,1.12,250.6,0.012,0.004,0.011,2
50,2916.45,1049.13,148.6859148,69.2696591,25.754,26.3,0.008,1.24,131.4,0.006,0.024,0.003,2,23.808,23.797,0.004,1.28,276.7,0.011,0.021,0.003,2
51,3161.15,1029.88,148.6866637,69.2662602,25.373,25.812,0.007,1.21,160.1,0.014,0.034,0.008,2,23.933,23.923,0.004,1.19,265.7,0.017,0.03,0.009,0
52,2499.22,1639.73,148.6627446,69.2754581,25.241,25.642,0.006,1.59,172.3,0.041,0.064,0.021,2,23.951,23.942,0.004,1.49,255.4,0.036,0.048,0.023,0
53,1928.2,2548.19,148.6270809,69.2833892,26.591,27.243,0.015,1.33,73.9,-0.008,0.136,0.008,2,23.831,23.818,0.004,1.2,274.0,0.0,0.018,0.004,2
54,3704.06,3110.35,148.6050543,69.2587195,25.392,25.831,0.007,1.35,158.9,0.003,0.04,0.006,2,23.956,23.946,0.004,1.31,248.7,0.018,0.012,0.01,0
55,2760.0,2743.23,148.6194367,69.2718349,25.531,26.01,0.008,1.21,144.4,0.006,0.06,0.006,2,23.921,23.911,0.004,1.1,259.7,0.018,0.018,0.007,2
56,1624.49,4093.83,148.5663771,69.2875904,25.51,25.984,0.007,1.21,156.7,-0.001,0.015,0.012,0,23.927,23.917,0.004,1.15,264.0,0.008,0.023,0.015,0
57,1899.95,2592.34,148.625347,69.2837814,25.211,25.582,0.006,1.45,183.6,-0.027,0.065,0.0,2,24.029,24.02,0.005,1.11,234.8,-0.004,0.018,0.0,2
58,2788.49,3393.47,148.5939201,69.2714334,25.702,26.212,0.009,1.17,122.1,0.006,0.103,0.0,2,23.944,23.934,0.004,1.14,260.9,0.011,0.015,0.0,2
59,2028.11,3401.88,148.5935647,69.2819946,25.227,25.596,0.006,1.27,176.6,0.001,0.003,0.001,2,24.054,24.045,0.004,1.1,243.8,0.016,-0.014,0.001,2
60,2187.52,3535.88,148.5883095,69.2797788,25.586,26.068,0.009,1.11,126.9,0.012,0.0,0.001,2,23.96,23.95,0.004,1.26,254.2,0.015,0.0,0.001,2
61,3156.63,2237.08,148.6393013,69.2663277,26.868,27.538,0.018,1.41,59.4,-0.007,0.305,0.002,2,23.873,23.859,0.004,1.22,260.0,0.0,0.041,0.001,2
62,2909.91,4129.56,148.5650404,69.2697359,25.339,25.759,0.007,1.19,145.5,0.019,0.036,0.002,2,23.977,23.968,0.006,1.14,182.7,0.008,0.013,0.005,2
63,3567.31,252.55,148.7171422,69.2606089,26.231,26.829,0.013,1.08,83.4,0.013,0.098,0.016,2,23.95,23.938,0.004,1.18,262.6,0.017,-0.008,0.011,0
64,89.56,1353.62,148.6740182,69.3089258,25.271,25.65,0.007,1.31,163.0,0.015,0.038,0.001,2,24.06,24.05,0.005,1.21,237.8,0.027,0.023,0.001,2
65,2879.05,1262.3,148.6775509,69.2701803,25.284,25.671,0.006,1.26,169.0,0.008,0.04,0.001,0,24.044,24.035,0.005,1.13,238.2,0.021,0.025,0.001,2
66,2773.19,114.2,148.7226079,69.2716365,25.344,25.751,0.006,1.17,174.3,0.006,0.013,0.012,0,24.031,24.021,0.004,1.27,250.3,0.013,0.026,0.016,0
67,2440.91,1958.85,148.6502193,69.2762688,25.31,25.703,0.007,1.19,155.8,0.013,0.0,0.014,2,24.048,24.039,0.005,1.14,234.6,0.017,0.036,0.029,2
68,2916.79,2713.38,148.6206107,69.2696573,25.489,25.943,0.007,1.16,145.7,0.011,0.026,0.022,2,23.992,23.982,0.004,1.09,253.3,0.017,0.011,0.019,0
69,3214.26,1831.17,148.6552262,69.2655271,25.626,26.109,0.009,1.32,119.1,-0.007,0.054,0.008,2,24.0,23.99,0.004,1.24,246.5,0.002,0.025,0.006,2
70,2380.83,2034.22,148.647261,69.2771033,25.511,25.972,0.007,1.31,149.5,-0.02,0.068,0.001,2,23.98,23.97,0.004,1.21,257.9,0.003,0.022,0.001,2
71,2990.21,1533.8,148.6668956,69.268638,25.284,25.668,0.007,1.19,166.8,0.007,0.012,0.017,2,24.058,24.048,0.005,1.23,227.0,0.008,0.028,0.031,2
72,1674.7,4008.48,148.5697314,69.2868946,25.418,25.848,0.007,1.17,163.8,0.009,0.022,0.006,2,24.015,24.005,0.004,1.13,249.9,0.008,0.019,0.007,2
73,3222.18,1590.95,148.6646504,69.2654163,27.225,27.908,0.024,1.33,45.4,-0.007,0.162,0.055,2,23.958,23.944,0.004,1.31,257.5,-0.005,0.026,0.023,2
74,2722.33,2452.01,148.6308648,69.2723594,25.336,25.734,0.006,1.48,172.3,0.011,0.076,0.001,0,24.056,24.046,0.004,1.16,245.3,0.014,0.028,0.001,0
75,3639.26,2519.89,148.6282111,69.2596234,26.166,26.764,0.011,1.27,100.7,-0.02,0.148,0.03,0,23.892,23.88,0.004,1.07,262.3,-0.003,0.024,0.023,2
76,4122.76,3771.2,148.5791539,69.2528959,25.978,26.538,0.01,1.18,110.6,-0.006,0.04,0.004,2,23.95,23.939,0.004,1.12,263.1,0.001,0.012,0.003,0
77,3294.47,3641.21,148.5842181,69.2644024,25.338,25.73,0.007,1.2,153.1,0.01,0.048,0.002,2,24.079,24.07,0.005,1.22,223.5,0.019,0.007,0.002,2
78,1953.61,2041.54,148.6469741,69.2830372,25.415,25.84,0.007,1.45,157.3,-0.001,0.037,0.0,2,24.035,24.025,0.005,1.34,238.1,0.002,0.046,0.0,2
79,2611.52,3609.63,148.5854306,69.2738887,27.827,28.52,0.038,1.1,28.5,0.014,0.309,0.022,2,24.043,24.028,0.004,1.14,246.1,-0.002,0.004,0.011,2
80,1621.97,2815.06,148.6165967,69.2876411,25.396,25.815,0.007,1.22,164.4,-0.004,0.021,0.003,0,24.037,24.027,0.005,1.06,240.5,0.016,0.021,0.002,2
81,3704.83,3425.42,148.5926974,69.2587055,25.406,25.823,0.007,1.07,150.3,0.026,0.013,0.002,2,24.057,24.047,0.005,1.18,236.3,0.026,-0.005,0.002,2
82,2787.33,1630.43,148.6631064,69.2714564,27.371,28.059,0.027,1.25,39.7,0.043,0.18,0.065,2,24.003,23.989,0.004,1.21,249.9,0.003,0.012,0.018,2
83,2976.91,2579.77,148.6258542,69.2688229,25.534,25.994,0.008,1.32,140.7,0.007,0.003,0.008,2,24.009,23.999,0.005,1.25,238.5,0.018,0.006,0.004,2
84,2617.3,3579.44,148.5866157,69.2738088,25.825,26.352,0.009,1.17,117.5,0.013,0.063,0.004,2,23.978,23.967,0.004,1.13,251.7,0.017,0.035,0.002,2
85,2514.61,2515.43,148.6283736,69.2752443,26.375,26.971,0.034,1.17,32.3,0.043,-0.018,0.041,2,24.107,24.095,0.005,1.19,235.6,0.005,0.006,0.012,2
86,3464.41,726.76,148.6985458,69.2620448,25.187,25.504,0.006,1.21,174.6,0.002,0.049,0.007,2,24.186,24.177,0.005,1.33,213.2,0.008,0.055,0.009,2
87,3396.89,3126.99,148.6043936,69.2629858,25.281,25.648,0.006,1.24,173.6,0.004,0.019,0.002,0,24.113,24.104,0.005,1.34,227.0,0.015,0.012,0.002,2
88,2631.92,3302.26,148.5974946,69.2736091,25.403,25.809,0.007,1.37,147.6,-0.016,0.062,0.0,2,24.093,24.084,0.004,1.23,244.4,-0.014,0.025,0.001,0
89,2636.23,3018.49,148.6086317,69.273552,25.582,26.049,0.008,1.31,142.7,0.008,0.044,0.006,2,24.024,24.014,0.004,1.3,251.2,0.004,0.036,0.006,0
90,2879.49,1189.01,148.6804268,69.2701737,27.024,27.695,0.02,1.2,53.3,-0.001,0.128,0.013,2,24.0,23.987,0.004,1.25,255.0,-0.003,0.028,0.012,0
91,2750.43,1172.97,148.6810591,69.2719661,25.267,25.61,0.007,1.17,158.6,0.015,0.04,0.001,2,24.182,24.173,0.005,1.32,225.7,0.015,0.02,0.001,2
92,3297.51,3291.65,148.5979314,69.2643645,26.553,27.189,0.014,1.12,77.2,0.003,0.067,0.006,2,23.957,23.945,0.004,1.19,260.1,0.003,0.016,0.004,0
93,2917.85,1786.04,148.6569989,69.269644,25.817,26.338,0.009,1.34,122.1,0.007,0.041,0.004,2,24.0,23.99,0.004,1.37,250.1,0.019,0.005,0.005,2
94,2890.99,849.5,148.6937489,69.2700108,25.559,26.015,0.007,1.16,152.2,0.013,0.059,0.003,0,24.054,24.044,0.004,1.25,249.0,0.012,0.019,0.004,2
95,3036.48,1773.27,148.6574991,69.2679963,25.625,26.102,0.008,1.24,140.3,0.013,0.077,0.021,2,24.024,24.014,0.005,1.31,235.7,0.01,0.031,0.009,2
96,3667.27,3320.42,148.5968143,69.2592284,25.47,25.898,0.007,1.35,156.9,0.01,0.06,0.008,2,24.077,24.067,0.005,1.46,228.6,0.021,0.015,0.008,2
97,2883.77,2587.54,148.6255481,69.2701166,25.36,25.739,0.008,1.18,143.6,-0.007,0.042,0.001,2,24.152,24.142,0.005,1.33,230.3,-0.007,0.0,0.001,2
98,1420.63,3225.49,148.6004725,69.2904342,27.338,28.021,0.028,1.21,38.9,0.02,0.243,0.016,2,24.067,24.053,0.004,1.28,245.1,0.005,0.023,0.013,0
99,3181.21,1569.95,148.6654748,69.2659853,25.393,25.786,0.007,1.19,155.1,0.015,-0.016,0.003,2,24.132,24.123,0.005,1.16,229.9,0.018,0.026,0.003,2
100,2573.9,878.96,148.6926024,69.2744153,25.522,25.963,0.007,1.17,154.5,0.028,0.032,0.002,0,24.076,24.066,0.005,1.13,241.1,0.018,0.01,0.005,2
101,2898.02,608.56,148.7032031,69.2699102,25.91,26.447,0.009,1.14,118.0,0.006,0.013,0.003,2,24.015,24.004,0.004,1.26,253.9,0.014,0.02,0.003,0
102,2811.77,2444.26,148.6311698,69.2711172,25.411,25.809,0.008,1.26,131.3,0.021,0.058,0.001,2,24.132,24.123,0.005,1.26,210.0,0.02,0.002,0.001,2
103,2557.71,1315.56,148.6754671,69.274644,25.483,25.899,0.008,1.23,133.2,0.011,0.019,0.012,2,24.135,24.125,0.005,1.11,225.0,0.015,0.004,0.015,0
104,1540.08,3571.38,148.5868915,69.288771,25.83,26.348,0.009,1.07,120.1,0.031,0.075,0.001,0,24.036,24.026,0.004,1.14,246.9,0.019,0.019,0.001,2
105,4049.81,3825.29,148.5770298,69.2539083,25.464,25.871,0.007,1.52,145.5,0.027,0.035,0.001,2,24.153,24.143,0.005,1.35,226.2,0.013,0.014,0.001,2
106,2734.59,1795.5,148.656629,69.2721894,25.001,25.12,0.006,1.23,184.4,0.026,0.029,0.009,2,24.542,24.534,0.008,1.26,140.3,0.029,0.016,0.027,2
107,3154.14,1388.46,148.6725956,69.2663603,27.768,28.461,0.036,1.09,30.4,0.033,0.44,0.007,0,24.09,24.075,0.005,1.28,222.9,-0.005,0.024,0.002,2
108,3165.87,2345.86,148.6350336,69.2661992,25.541,25.983,0.007,1.24,149.4,-0.001,0.062,0.004,2,24.09,24.08,0.005,1.19,237.1,0.002,0.005,0.005,2
109,2881.07,3136.14,148.6040209,69.2701502,25.993,26.546,0.01,1.22,113.9,0.007,0.065,0.004,0,24.005,23.994,0.004,1.1,250.8,0.015,0.012,0.003,2
110,3831.45,3426.7,148.5926515,69.2569468,25.357,25.727,0.007,1.13,158.4,0.029,0.023,0.02,2,24.18,24.171,0.005,1.29,222.5,0.03,0.04,0.021,2
111,3812.31,3460.63,148.5913202,69.2572122,25.379,25.758,0.007,1.2,162.0,0.015,0.035,0.037,2,24.167,24.158,0.005,1.43,203.7,0.011,0.006,0.066,2
112,2067.45,3601.22,148.5857398,69.2814457,25.257,25.573,0.007,1.2,154.7,0.023,0.0,0.0,2,24.26,24.251,0.005,1.19,210.2,0.024,0.011,0.0,2
113,3126.92,592.76,148.7038146,69.2667307,25.746,26.241,0.009,1.2,125.5,-0.006,0.051,0.004,2,24.062,24.052,0.005,1.22,217.1,0.007,0.011,0.006,2
114,3656.95,3015.94,148.6087559,69.2593747,26.202,26.791,0.012,1.33,92.7,-0.01,0.079,0.001,0,23.984,23.972,0.005,1.32,222.9,-0.007,0.025,0.0,2
115,2330.0,1954.11,148.6504057,69.2778093,25.607,26.056,0.009,1.19,119.5,0.005,0.041,0.005,2,24.127,24.117,0.005,1.18,211.4,0.007,0.028,0.01,2
116,3838.2,3607.79,148.5855501,69.2568507,25.354,25.713,0.006,1.3,169.9,0.007,0.02,0.0,0,24.213,24.204,0.005,1.31,220.6,0.028,0.006,0.0,2
117,2489.8,3021.33,148.6085167,69.2755858,25.901,26.425,0.01,1.2,107.5,0.006,0.018,0.004,0,24.072,24.061,0.005,1.06,239.4,0.007,0.009,0.004,2
118,3515.49,369.97,148.7125389,69.2613305,25.847,26.341,0.011,1.43,95.7,-0.009,0.114,0.018,2,24.165,24.155,0.005,1.22,229.5,0.005,0.03,0.012,2
119,2016.5,3209.61,148.6011132,69.282158,25.593,26.03,0.009,1.11,124.0,-0.008,0.026,0.001,2,24.163,24.153,0.005,1.01,229.2,0.012,0.006,0.012,2
120,3113.07,781.54,148.6964084,69.2669254,26.199,26.774,0.013,1.09,85.3,0.012,0.095,0.035,2,24.081,24.07,0.005,1.16,230.0,0.016,0.025,0.025,2
121,2857.23,2615.44,148.624453,69.2704851,26.028,26.578,0.011,1.2,99.1,0.01,0.082,0.01,2,24.056,24.045,0.005,1.16,228.3,0.011,0.017,0.004,2
122,3245.32,1974.07,148.6496199,69.2650959,25.401,25.771,0.007,1.16,150.9,0.006,0.04,0.01,2,24.224,24.215,0.005,1.17,217.2,0.012,0.015,0.012,2
123,2598.42,1375.59,148.6731103,69.2740789,26.532,27.154,0.015,1.1,71.9,0.001,0.119,0.004,2,24.066,24.054,0.004,1.11,245.2,0.012,0.022,0.009,0
124,2391.6,2479.42,148.6297858,69.276953,25.416,25.795,0.007,1.1,150.1,0.006,0.021,0.001,2,24.207,24.197,0.005,1.24,217.4,-0.006,-0.007,0.004,2
125,3192.04,1133.61,148.6825933,69.2658321,28.429,29.115,0.064,1.14,16.9,-0.023,0.378,0.005,2,24.219,24.203,0.005,1.2,221.5,-0.009,0.025,0.001,0
126,2840.23,906.8,148.6915019,69.2707164,25.852,26.361,0.009,1.13,118.5,0.009,0.012,0.018,2,24.102,24.091,0.005,1.12,235.0,0.007,0.013,0.012,2
127,3642.0,3182.31,148.6022303,69.2595808,25.817,26.324,0.009,1.16,125.1,-0.018,0.087,0.008,2,24.08,24.07,0.005,1.26,238.8,-0.009,0.025,0.007,2
128,2888.12,2919.0,148.6125417,69.2700541,25.432,25.812,0.007,1.22,154.0,0.001,0.041,0.003,2,24.219,24.21,0.005,1.35,225.9,0.007,-0.006,0.002,0
129,2774.5,1572.14,148.665394,69.2716343,25.771,26.256,0.009,1.12,121.8,0.0,0.059,0.015,2,24.134,24.124,0.005,1.2,225.7,0.009,0.019,0.015,2
130,1118.47,3514.14,148.5891243,69.2946278,25.315,25.647,0.006,1.19,176.4,0.017,0.012,0.001,0,24.265,24.256,0.005,1.44,202.9,0.02,0.007,0.001,2
131,2921.94,3297.14,148.5977045,69.2695809,25.502,25.909,0.007,1.34,147.5,0.026,0.168,0.068,2,24.19,24.18,0.005,1.28,217.2,0.019,0.113,0.068,2
132,3047.55,3941.52,148.5724254,69.2678274,25.489,25.886,0.007,1.23,152.8,0.015,0.058,0.009,2,24.214,24.204,0.005,1.26,215.4,0.013,0.042,0.005,2
133,3040.05,953.8,148.689652,69.2679415,26.088,26.645,0.01,1.29,106.7,0.008,0.062,0.021,0,24.079,24.068,0.005,1.14,230.2,0.014,0.023,0.013,0
134,4030.98,3988.12,148.5706442,69.2541672,25.302,25.615,0.006,1.27,176.1,-0.004,0.038,0.006,0,24.313,24.305,0.005,1.5,201.3,-0.022,0.054,0.004,2
135,2369.03,3341.84,148.5959329,69.2772601,26.228,26.808,0.012,1.11,93.6,0.006,0.112,0.0,2,24.069,24.058,0.005,1.27,234.7,0.003,0.032,0.0,2
136,3079.89,546.72,148.7056227,69.2673833,26.006,26.547,0.01,1.26,113.6,-0.012,0.095,0.002,0,24.089,24.078,0.005,1.07,232.8,0.011,0.006,0.002,0
137,2807.73,1420.63,148.6713391,69.271172,26.675,27.311,0.016,1.09,66.5,-0.005,0.12,0.072,2,24.076,24.063,0.005,1.23,225.4,0.004,0.024,0.023,2
138,1790.12,2750.6,148.619131,69.285306,25.866,26.376,0.009,1.08,118.3,-0.003,0.029,0.023,2,24.106,24.095,0.005,1.1,224.2,0.011,0.018,0.011,0
139,2132.45,2027.19,148.6475373,69.2805532,25.376,25.724,0.007,1.46,159.4,0.004,0.018,0.003,2,24.277,24.268,0.005,1.4,212.1,0.003,0.003,0.003,2
140,3241.08,519.24,148.7066946,69.2651441,26.171,26.738,0.011,1.24,94.5,0.009,0.091,0.038,0,24.101,24.089,0.005,1.12,230.4,0.013,0.024,0.023,2
141,2792.67,1555.01,148.666066,69.2713819,27.07,27.738,0.021,1.16,52.6,-0.008,0.093,0.003,2,24.097,24.084,0.005,1.13,225.0,0.001,0.013,0.001,2
142,2663.54,3643.43,148.5841061,69.2731657,25.444,25.816,0.007,1.17,149.6,0.017,0.063,0.007,2,24.262,24.252,0.005,1.18,207.3,0.012,0.005,0.009,2
143,2675.36,1838.07,148.6549587,69.2730122,25.954,26.483,0.01,1.18,110.1,0.014,0.015,0.012,2,24.1,24.089,0.005,1.27,208.8,0.004,0.017,0.006,2
144,4166.81,3347.32,148.5957752,69.2522897,25.672,26.123,0.008,1.37,134.4,-0.019,0.036,0.059,2,24.182,24.172,0.005,1.26,223.4,-0.004,0.018,0.045,2
145,2364.43,3463.81,148.591145,69.2773226,25.491,25.881,0.007,1.24,156.1,0.002,0.009,0.003,2,24.241,24.232,0.005,1.17,218.1,0.009,0.02,0.004,2
146,2026.54,3828.52,148.5768141,69.2820106,25.532,25.934,0.007,1.19,151.9,0.027,-0.006,0.001,2,24.235,24.225,0.005,1.06,220.9,0.021,0.019,0.001,2
147,3380.47,1727.26,148.6593013,69.2632182,26.018,26.549,0.012,1.15,90.3,0.009,0.021,0.007,2,24.158,24.147,0.005,1.11,217.7,0.01,0.029,0.009,2
