,X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
13,2662.6,1079.03,149.1656489,68.9096795,22.788,22.825,0.006,1.38,170.8,0.012,0.049,0.001,0,22.6,22.594,0.009,1.08,120.7,0.025,-0.007,0.002,0
14,505.78,4161.14,149.0253275,68.9231692,23.256,23.578,0.017,1.19,62.5,0.016,0.035,0.002,0,22.241,22.232,0.016,1.04,67.1,0.019,0.437,0.008,0
15,3644.57,498.4,149.1996355,68.8996086,24.559,25.188,0.017,1.03,65.1,0.015,0.057,0.001,0,22.035,22.023,0.007,1.2,165.1,0.008,0.007,0.001,0
16,747.04,4187.06,149.0275873,68.9198984,23.785,24.257,0.024,1.11,46.0,-0.011,0.067,0.003,0,22.208,22.197,0.016,1.06,66.4,0.015,0.071,0.004,0
17,2907.11,2051.22,149.1336093,68.9018757,23.099,23.115,0.008,1.28,142.6,0.028,0.023,0.002,2,22.999,22.993,0.011,1.12,97.7,0.015,0.037,0.004,0
18,3180.6,3932.6,149.0690313,68.8893622,23.185,23.221,0.008,1.3,139.2,0.005,0.007,0.004,0,22.996,22.99,0.012,0.99,94.2,0.031,0.017,0.003,0
19,2490.95,582.1,149.18142,68.9142754,23.172,23.155,0.008,1.46,144.2,0.002,0.048,0.003,0,23.248,23.242,0.013,1.13,86.2,0.013,0.018,0.008,0
20,3529.43,1025.31,149.1790106,68.8986168,23.8,24.188,0.011,0.97,101.4,-0.003,0.017,0.001,0,22.558,22.549,0.009,1.1,125.6,0.007,0.038,0.001,0
21,2330.52,271.36,149.1905864,68.9178418,23.864,24.248,0.012,1.52,87.8,-0.011,0.091,0.02,2,22.639,22.63,0.009,1.2,120.7,0.007,0.046,0.013,0
22,2130.15,1790.66,149.1328105,68.9132542,25.16,25.811,0.025,1.09,43.7,0.004,0.154,0.002,0,22.406,22.393,0.008,1.23,134.9,0.005,0.044,0.002,0
23,2863.14,1108.34,149.1672271,68.9069224,24.094,24.55,0.013,1.05,85.8,-0.004,0.04,0.009,0,22.584,22.574,0.009,1.1,123.3,0.009,0.012,0.008,0
24,3763.46,2076.35,149.1439863,68.8905783,23.409,23.441,0.009,1.37,117.2,0.002,0.056,0.0,0,23.239,23.233,0.013,1.18,83.5,0.013,0.038,0.001,0
25,3549.22,1356.14,149.1672742,68.8967907,25.019,25.636,0.023,1.08,47.3,0.001,0.125,0.001,2,22.597,22.585,0.009,1.17,119.9,0.006,-0.012,0.003,0
26,1873.38,2170.55,149.1156388,68.9148014,23.624,23.672,0.011,1.29,97.6,0.001,0.017,0.005,0,23.393,23.386,0.016,1.0,68.3,0.001,0.047,0.013,0
27,2474.46,1995.42,149.1299258,68.9077879,24.993,25.588,0.035,1.16,30.8,0.033,0.164,0.02,0,22.735,22.723,0.01,1.12,110.3,0.016,0.01,0.014,0
28,2335.3,1945.76,149.129891,68.90984,23.655,23.667,0.01,1.3,108.3,0.01,0.066,0.002,0,23.57,23.564,0.016,1.16,68.8,0.035,0.075,0.011,0
29,2133.71,441.56,149.1818167,68.9196054,24.163,24.539,0.013,1.13,81.7,0.007,0.039,0.006,0,22.963,22.954,0.011,1.07,97.5,0.012,0.041,0.009,0
30,3215.56,824.81,149.1821523,68.9036647,24.054,24.372,0.012,1.23,88.4,0.003,0.021,0.001,0,23.05,23.042,0.011,1.06,96.0,0.011,0.025,0.001,0
31,3469.26,2158.31,149.1371385,68.8940296,24.633,25.168,0.028,1.19,39.4,-0.018,0.005,0.0,0,22.747,22.736,0.015,1.2,71.5,0.003,0.058,0.002,0
32,2912.35,2282.38,149.1252966,68.9007097,23.764,23.84,0.012,1.03,91.9,0.008,0.035,0.003,0,23.404,23.397,0.016,0.99,69.1,0.019,0.077,0.011,0
33,2537.08,1034.37,149.1656156,68.9115299,24.29,24.715,0.014,1.22,75.5,-0.027,0.0,0.003,0,22.908,22.899,0.011,1.13,103.1,-0.018,0.037,0.004,0
34,2210.85,1203.26,149.1551879,68.914988,24.417,24.875,0.017,1.01,62.2,0.003,0.025,0.002,2,22.901,22.891,0.011,1.1,102.2,0.009,0.042,0.003,0
35,2963.42,617.29,149.1863626,68.9079398,23.724,23.746,0.01,1.05,104.4,-0.005,0.007,0.002,0,23.599,23.592,0.016,1.06,67.0,0.006,0.017,0.008,0
36,3490.65,263.71,149.2061253,68.9027292,23.727,23.743,0.01,1.29,106.9,0.011,0.05,0.001,0,23.628,23.621,0.016,1.11,69.5,0.03,0.019,0.003,0
37,3134.03,725.15,149.1846946,68.9052013,23.742,23.748,0.012,1.16,88.0,0.003,0.05,0.005,2,23.687,23.68,0.021,1.22,50.9,0.027,0.07,0.026,2
38,2750.92,503.19,149.187706,68.9112547,23.694,23.683,0.01,1.09,108.5,-0.01,0.066,0.012,0,23.735,23.73,0.017,1.09,65.0,-0.003,0.049,0.028,0
39,2313.4,1532.22,149.1446041,68.9120888,24.512,24.97,0.016,1.03,66.1,0.021,0.056,0.007,0,22.997,22.988,0.011,1.14,96.6,0.012,0.048,0.024,0
40,260.57,3693.49,149.0390413,68.9285981,24.145,24.403,0.014,1.33,79.7,-0.015,0.017,0.03,0,23.32,23.312,0.014,1.22,77.2,0.008,0.044,0.029,0
41,3028.17,1764.42,149.1456054,68.9016566,24.849,25.385,0.021,1.45,50.8,0.017,0.041,0.01,2,22.955,22.944,0.011,1.49,95.3,0.01,0.069,0.007,2
42,1796.34,322.29,149.181703,68.9245753,25.059,25.635,0.022,1.08,48.7,-0.02,0.157,0.008,0,22.929,22.917,0.011,1.0,103.2,0.004,0.035,0.007,0
43,3707.54,4098.46,149.0699878,68.8816971,23.84,23.886,0.014,1.37,76.9,-0.03,0.067,0.012,2,23.612,23.606,0.016,1.07,67.6,-0.01,0.017,0.019,2
44,4061.85,568.98,149.2025609,68.8938257,23.851,23.876,0.012,1.11,88.9,0.015,0.046,0.0,2,23.708,23.702,0.017,1.08,65.3,0.037,0.074,0.0,0
45,2830.07,1147.74,149.1653622,68.9071674,24.867,25.405,0.02,1.05,53.7,0.017,0.026,0.001,0,22.964,22.953,0.011,1.09,100.3,0.019,0.023,0.001,0
46,2657.91,1471.11,149.1513632,68.9078815,24.27,24.599,0.015,0.94,74.5,0.008,0.055,0.04,0,23.228,23.219,0.013,1.06,81.3,0.014,0.014,0.07,0
47,2789.75,179.54,149.1999623,68.91228,24.3,24.626,0.017,1.13,65.6,-0.008,0.137,0.0,2,23.268,23.259,0.014,1.12,76.4,0.029,0.06,0.0,0
48,3691.18,4125.55,149.0687906,68.8817816,26.145,26.821,0.048,1.19,22.8,0.062,0.195,0.087,0,23.027,23.014,0.011,1.0,97.1,0.0,0.039,0.04,0
49,3484.13,1879.59,149.1474384,68.8951581,24.13,24.334,0.013,1.15,83.7,0.003,0.035,0.0,0,23.454,23.447,0.014,0.98,75.4,0.02,0.034,0.0,0
50,1923.0,277.95,149.1849813,68.9231316,24.226,24.49,0.015,1.24,71.6,-0.011,0.155,0.002,2,23.388,23.38,0.014,1.02,79.6,0.007,0.128,0.003,0
51,2051.93,1764.74,149.1327187,68.9143982,24.302,24.619,0.015,1.09,74.4,0.007,0.052,0.013,0,23.3,23.292,0.013,1.0,81.3,0.003,0.051,0.021,0
52,3862.3,4334.68,149.0634791,68.8785531,24.346,24.675,0.032,1.19,33.8,0.02,-0.016,0.0,0,23.308,23.299,0.029,1.25,37.5,0.012,0.149,0.0,0
53,3067.51,3799.37,149.0723632,68.8914721,25.877,26.536,0.039,0.95,27.8,-0.002,0.163,0.01,0,23.028,23.015,0.011,1.34,96.6,0.004,-0.05,0.006,0
54,2354.97,462.01,149.1839881,68.9166196,25.373,25.979,0.027,1.13,39.5,0.001,0.272,0.029,0,23.03,23.018,0.011,1.13,97.3,0.025,0.086,0.008,0
55,2140.68,2179.64,149.1188386,68.9112695,25.045,25.599,0.026,0.88,41.3,0.023,0.07,0.015,0,23.054,23.043,0.013,0.97,82.9,0.011,0.011,0.038,0
56,3828.5,1372.6,149.1703536,68.8930665,24.728,25.207,0.019,1.19,58.2,0.015,-0.004,0.001,0,23.123,23.113,0.012,1.07,90.6,0.025,0.055,0.001,0
57,2176.26,1397.25,149.1476926,68.9145193,24.326,24.638,0.015,1.08,74.3,0.015,0.139,0.011,0,23.341,23.333,0.013,1.07,80.5,0.004,0.037,0.019,0
58,3652.7,839.63,149.1873663,68.8978869,25.168,25.741,0.026,1.13,41.7,0.001,0.011,0.008,0,23.061,23.049,0.012,1.13,90.8,0.003,0.0,0.011,0
59,3556.12,1449.88,149.1639661,68.8962563,25.269,25.861,0.026,1.1,41.4,0.0,0.148,0.006,0,23.033,23.022,0.011,1.11,95.7,0.005,-0.01,0.004,0
60,2510.41,1837.93,149.1361124,68.9080663,24.733,25.212,0.019,1.09,57.5,0.023,0.128,0.005,0,23.123,23.113,0.012,1.22,90.3,0.022,0.016,0.009,0
61,2795.69,398.71,149.1920866,68.9111649,25.798,26.449,0.043,0.97,25.3,0.014,0.257,0.06,2,23.052,23.04,0.013,1.08,83.1,0.0,0.007,0.029,2
62,3930.65,1255.4,149.1759469,68.8922883,24.708,25.174,0.018,1.09,59.2,0.024,0.08,0.001,0,23.159,23.149,0.012,1.18,90.0,0.024,0.073,0.001,0
63,2588.39,99.0,149.2002365,68.9152906,26.525,27.213,0.08,1.03,13.6,-0.039,0.334,0.104,0,23.119,23.105,0.015,0.96,70.1,0.014,0.001,0.046,0
64,2950.39,1098.29,149.1687408,68.9058309,25.033,25.58,0.034,1.09,31.5,0.036,0.024,0.003,0,23.082,23.071,0.018,1.07,60.4,0.023,0.054,0.002,0
65,2127.99,1383.98,149.1475376,68.9152124,24.796,25.286,0.019,1.4,56.0,-0.03,0.11,0.042,0,23.137,23.127,0.012,1.18,88.6,-0.005,0.045,0.104,0
66,2827.11,1174.02,149.1643699,68.9070814,24.373,24.693,0.015,1.01,73.0,-0.007,0.046,0.022,0,23.361,23.352,0.017,1.06,63.1,0.004,-0.024,0.048,2
67,2671.49,2150.51,149.1269007,68.9044797,24.892,25.41,0.032,1.06,33.6,0.033,0.12,0.04,0,23.092,23.082,0.018,1.09,58.7,0.026,0.014,0.038,0
68,3453.54,3834.52,149.0761914,68.8862678,25.055,25.601,0.023,0.96,46.6,0.01,0.158,0.022,0,23.106,23.095,0.012,1.05,88.3,0.027,0.073,0.018,2
69,238.33,3642.07,149.0406122,68.9291334,24.811,25.298,0.02,1.17,53.4,0.007,0.097,0.039,0,23.165,23.155,0.013,1.11,85.9,0.019,-0.002,0.024,0
70,2292.65,336.72,149.1877153,68.9180267,25.143,25.718,0.024,1.21,45.5,-0.006,0.013,0.005,0,23.018,23.006,0.013,1.16,83.9,0.011,0.02,0.008,2
71,3206.98,1107.9,149.171771,68.9024354,25.655,26.281,0.047,1.08,23.0,0.019,0.266,0.009,2,23.157,23.145,0.013,1.16,80.5,0.028,0.005,0.006,2
72,2832.02,184.99,149.2003206,68.9117023,24.194,24.355,0.015,1.3,72.5,0.0,0.036,0.001,0,23.631,23.624,0.018,1.18,61.7,0.017,0.065,0.001,0
73,2981.54,1254.54,149.1634833,68.9046836,25.036,25.576,0.022,1.14,48.6,-0.001,0.077,0.001,0,23.126,23.115,0.012,1.12,91.6,0.008,0.034,0.001,0
74,3071.26,1446.98,149.1576854,68.9025998,25.625,26.254,0.034,1.07,32.4,-0.006,0.214,0.052,0,23.097,23.084,0.012,1.01,91.8,0.022,0.016,0.039,0
75,4133.93,1623.25,149.1652874,68.8878909,24.039,24.05,0.019,1.16,56.9,0.04,0.105,0.004,0,23.966,23.96,0.031,1.01,34.7,0.009,0.083,0.01,0
76,3983.58,2006.48,149.1494183,68.8880363,25.624,26.252,0.035,1.1,30.9,0.079,0.251,0.08,0,23.096,23.084,0.012,1.43,90.3,0.067,0.097,0.036,0
77,3178.2,1770.7,149.1473551,68.8996683,24.498,24.862,0.016,1.11,67.0,0.019,0.019,0.002,0,23.344,23.335,0.014,1.02,79.9,-0.007,0.035,0.002,0
78,2583.31,1310.05,149.1562227,68.9096192,24.786,25.253,0.019,1.09,56.2,0.025,0.096,0.002,0,23.23,23.22,0.013,1.13,85.1,0.037,0.053,0.002,0
79,2071.52,1867.08,149.1292643,68.9136566,25.535,26.146,0.035,1.15,31.2,-0.014,0.052,0.065,0,23.156,23.144,0.013,1.16,85.6,-0.001,0.074,0.03,0
80,2148.12,2184.05,149.1187768,68.9111514,24.931,25.435,0.024,1.07,44.8,-0.008,0.053,0.007,0,23.206,23.196,0.014,1.13,76.3,0.006,0.032,0.009,0
81,3659.44,2035.25,149.1441055,68.8921311,25.392,25.985,0.029,0.95,37.6,0.013,0.084,0.005,0,23.146,23.135,0.012,1.18,89.7,0.03,0.045,0.003,0
82,3800.89,2008.56,149.1469365,68.8904113,24.727,25.172,0.019,1.21,56.9,0.027,0.067,0.033,0,23.267,23.257,0.013,1.25,82.2,0.034,0.01,0.037,0
83,2333.83,1339.18,149.1518773,68.9127379,24.381,24.647,0.015,0.92,72.0,0.015,0.059,0.022,0,23.533,23.525,0.015,0.96,71.5,0.02,0.073,0.024,0
84,4074.58,2397.28,149.1364552,68.884994,24.485,24.818,0.016,1.05,66.1,0.001,0.09,0.001,0,23.431,23.422,0.015,1.09,72.1,0.035,0.043,0.001,0
85,2117.55,859.58,149.1664306,68.9178356,24.943,25.428,0.025,1.11,43.3,-0.001,0.124,0.035,2,23.309,23.299,0.013,1.07,80.5,-0.005,0.043,0.024,0
86,3142.94,1757.92,149.1473538,68.9001892,25.143,25.688,0.024,1.22,44.3,0.009,0.179,0.044,0,23.2,23.189,0.012,1.23,87.4,0.001,0.033,0.018,0
87,2356.69,2181.23,149.1216324,68.9084426,24.629,25.021,0.022,1.08,49.2,0.017,0.185,0.012,0,23.373,23.364,0.017,1.59,64.1,0.008,0.035,0.027,0
88,342.77,4125.76,149.0244485,68.9254644,24.484,24.794,0.036,1.05,29.9,0.003,0.046,0.032,0,23.505,23.496,0.034,0.77,31.8,0.002,0.092,0.068,0
89,3013.58,3869.96,149.0690928,68.8918397,25.001,25.508,0.022,1.17,49.9,-0.018,0.049,0.005,0,23.264,23.253,0.013,1.1,84.8,-0.007,0.053,0.006,0
90,2498.39,2048.9,149.1283019,68.9072216,26.609,27.295,0.075,1.2,14.6,0.036,-0.018,0.016,2,23.278,23.264,0.013,0.99,81.9,0.021,0.003,0.005,0
91,2778.53,2213.39,149.1260327,68.902784,25.397,25.982,0.033,1.09,33.1,0.049,0.063,0.002,0,23.208,23.196,0.014,1.23,76.7,0.052,0.036,0.001,0
92,3911.61,1549.29,149.1650421,68.891144,24.599,24.967,0.017,1.11,62.7,-0.004,0.054,0.001,0,23.428,23.419,0.014,1.06,75.6,0.022,0.036,0.0,0
93,252.02,4071.72,149.025205,68.9269059,24.187,24.199,0.021,1.01,51.5,0.01,-0.003,0.039,0,24.108,24.102,0.035,0.92,31.1,0.039,0.059,0.018,0
94,2712.48,2762.83,149.1052396,68.9010356,25.051,25.567,0.023,1.22,47.2,-0.017,0.086,0.063,0,23.265,23.255,0.013,1.17,82.1,0.026,0.114,0.081,0
95,2250.52,621.31,149.1768306,68.9172287,25.212,25.759,0.025,1.11,44.0,-0.002,0.132,0.005,0,23.258,23.247,0.013,1.03,86.0,-0.002,0.079,0.003,0
96,3008.21,1353.91,149.1602304,68.9038643,24.532,24.855,0.016,1.02,66.2,0.014,0.049,0.001,0,23.509,23.5,0.015,1.07,73.3,0.026,0.007,0.002,0
97,2683.55,1841.74,149.1382578,68.9057882,24.334,24.525,0.015,1.09,70.6,0.032,0.023,0.008,2,23.697,23.689,0.017,0.95,63.7,0.015,0.04,0.011,0
98,3866.56,2284.88,149.1377872,68.8882428,24.97,25.466,0.025,1.11,44.2,0.024,0.087,0.073,0,23.281,23.271,0.015,1.16,73.1,0.019,0.025,0.061,0
99,2281.8,740.6,149.172913,68.9162551,24.604,24.934,0.026,0.86,41.4,0.027,0.051,0.007,0,23.562,23.554,0.015,1.13,71.2,0.022,0.035,0.013,0
100,2091.82,1482.23,149.1434955,68.9152184,25.707,26.329,0.036,1.17,30.5,-0.034,0.035,0.012,0,23.237,23.225,0.013,1.2,83.7,0.008,0.033,0.033,0
101,2744.35,2212.24,149.1256235,68.9032356,25.266,25.82,0.03,1.23,36.0,-0.017,0.09,0.046,0,23.273,23.262,0.015,1.07,73.3,0.019,0.034,0.055,0
102,236.84,3689.06,149.0388874,68.9289288,24.537,24.845,0.017,1.12,64.2,0.005,0.083,0.007,0,23.563,23.555,0.02,1.35,53.8,0.055,0.043,0.015,2
103,3591.89,2589.21,149.1231374,68.890383,25.543,26.142,0.031,1.08,34.5,0.0,0.05,0.047,0,23.254,23.242,0.013,0.93,84.3,0.014,0.024,0.037,0
104,1779.78,581.13,149.1720871,68.9235651,24.638,24.994,0.017,1.16,62.1,0.01,0.091,0.043,0,23.507,23.498,0.015,1.11,73.1,0.005,0.057,0.053,0
105,2183.8,664.01,149.1744018,68.9178975,25.125,25.644,0.027,1.15,40.4,-0.002,0.094,0.023,0,23.321,23.31,0.015,1.35,73.2,0.004,0.035,0.017,0
106,4032.67,3975.26,149.0787442,68.8780412,24.54,24.838,0.016,1.06,66.4,0.003,0.07,0.002,0,23.597,23.589,0.015,1.2,70.3,0.003,0.051,0.004,0
107,3761.02,2042.4,149.1451847,68.8907712,24.491,24.775,0.016,1.19,67.0,0.01,0.086,0.013,0,23.593,23.585,0.016,1.02,68.7,0.021,0.005,0.036,0
108,2771.15,2893.61,149.1012733,68.8996482,24.515,24.805,0.017,1.22,62.7,-0.019,0.019,0.005,2,23.596,23.588,0.016,1.17,67.1,-0.025,0.094,0.011,0
109,2660.84,4072.98,149.0570719,68.8954752,24.747,25.147,0.019,1.12,57.6,0.006,0.055,0.002,0,23.464,23.455,0.015,0.98,74.7,0.014,0.013,0.002,0
110,3029.27,477.57,149.1922985,68.9077416,24.692,25.08,0.018,0.98,61.0,-0.002,0.013,0.004,0,23.448,23.438,0.016,0.93,67.8,0.007,0.066,0.007,2
111,2709.28,2261.65,149.1233691,68.9034587,24.206,24.223,0.015,1.03,71.3,0.025,0.107,0.003,0,24.102,24.096,0.024,1.12,45.4,0.025,0.131,0.009,0
112,3668.82,2169.12,149.1393768,68.8913734,24.802,25.237,0.031,0.96,35.5,0.0,0.127,0.005,0,23.38,23.37,0.022,1.07,49.3,0.015,0.021,0.006,0
113,2467.62,448.68,149.185955,68.9152119,24.567,24.872,0.017,1.14,65.8,0.002,0.056,0.005,0,23.604,23.596,0.015,1.08,70.4,0.006,0.017,0.011,0
114,1957.41,299.59,149.1846488,68.9225798,24.563,24.867,0.02,1.2,55.6,-0.024,0.139,0.009,2,23.603,23.594,0.018,1.14,59.4,0.013,0.086,0.023,2
115,2065.34,2264.37,149.1147703,68.9118503,24.94,25.408,0.024,0.98,44.9,-0.007,0.143,0.025,0,23.379,23.369,0.016,0.99,68.4,0.018,0.002,0.035,0
116,3939.18,767.78,149.1937394,68.8944864,25.414,25.984,0.031,1.29,35.3,0.002,0.035,0.001,2,23.327,23.315,0.014,1.27,78.5,0.019,0.062,0.001,2
117,2998.09,1789.38,149.1443038,68.9019308,25.242,25.785,0.026,1.1,41.6,0.01,0.175,0.014,0,23.312,23.301,0.013,1.18,81.2,0.02,0.043,0.016,0
118,2863.78,650.96,149.1838295,68.9090813,25.075,25.575,0.023,1.17,47.6,-0.001,0.038,0.01,0,23.369,23.359,0.014,1.02,80.0,-0.003,-0.007,0.008,0
119,2314.25,1090.26,149.1606513,68.914174,27.142,27.836,0.103,1.08,10.5,-0.015,0.617,0.014,0,23.431,23.416,0.014,1.04,77.0,0.006,-0.026,0.004,0
120,2548.11,317.55,149.1917739,68.9147819,24.372,24.517,0.018,1.32,61.7,0.007,0.045,0.129,2,23.85,23.843,0.018,1.05,60.8,0.006,0.082,0.012,0
121,1684.19,340.83,149.1795524,68.9259518,25.662,26.251,0.052,1.09,20.8,-0.004,0.155,0.054,0,23.449,23.437,0.014,1.08,76.1,0.015,-0.014,0.025,0
122,2222.75,1340.44,149.150367,68.914182,25.506,26.089,0.032,1.02,34.4,0.007,0.111,0.051,0,23.332,23.32,0.014,0.93,79.7,-0.003,-0.028,0.033,0
123,2481.83,1281.75,149.1559119,68.9110782,27.007,27.7,0.092,1.04,11.7,-0.019,0.118,0.019,0,23.421,23.406,0.014,1.04,76.8,0.003,0.002,0.004,0
124,2491.79,1303.85,149.1552414,68.9108434,24.335,24.421,0.015,1.26,70.5,0.022,0.011,0.016,0,23.952,23.945,0.02,1.14,54.4,0.031,0.075,0.021,0
125,2884.88,4204.06,149.0552865,68.8919278,24.926,25.371,0.033,0.97,32.6,0.006,0.141,0.01,0,23.463,23.453,0.023,1.04,47.7,-0.016,0.072,0.011,0
126,1700.86,415.23,149.1770705,68.9253816,25.221,25.747,0.025,1.11,43.6,-0.008,0.06,0.039,0,23.385,23.375,0.014,1.0,79.2,-0.002,0.022,0.029,0
127,2566.52,1381.11,149.1534235,68.9095014,26.151,26.803,0.062,1.09,17.6,0.06,0.566,0.109,2,23.393,23.38,0.016,0.98,67.3,0.023,0.078,0.045,2
128,2311.29,1899.84,149.1312399,68.9103715,24.401,24.524,0.015,1.02,70.2,0.03,0.026,0.001,0,23.932,23.925,0.023,1.15,47.8,0.073,0.011,0.003,2
129,2060.56,818.74,149.1671619,68.9187732,25.297,25.839,0.026,1.02,41.4,-0.011,0.081,0.016,0,23.374,23.363,0.014,1.13,79.6,0.01,-0.003,0.013,0
130,3309.48,1318.94,149.1654666,68.900097,25.424,25.991,0.029,1.04,37.8,-0.015,0.272,0.003,0,23.353,23.341,0.014,1.12,80.3,0.016,0.03,0.002,0
131,3215.38,2144.86,149.1342791,68.8974073,24.913,25.356,0.022,1.11,49.8,0.018,0.098,0.026,2,23.459,23.45,0.015,1.11,72.4,0.01,0.102,0.02,2
132,2228.43,1351.63,149.1500359,68.9140547,25.396,25.956,0.029,1.14,37.8,0.004,0.099,0.012,0,23.368,23.357,0.014,1.24,79.3,0.0,-0.002,0.009,0
133,3145.28,3901.41,149.0696944,68.8899716,24.714,25.063,0.018,1.09,59.9,-0.001,0.083,0.006,0,23.61,23.601,0.016,0.98,68.5,0.002,0.015,0.022,0
134,3550.1,2512.29,149.125374,68.8912938,25.042,25.521,0.022,1.03,48.3,-0.02,0.117,0.006,0,23.433,23.423,0.014,1.09,76.6,-0.001,0.037,0.004,0
135,3438.85,337.81,149.2027561,68.9030549,24.784,25.164,0.019,1.19,57.9,-0.004,0.133,0.002,0,23.571,23.562,0.015,1.08,71.8,0.013,0.062,0.001,0
136,2873.4,2356.03,149.1221124,68.9008683,25.823,26.445,0.04,1.07,27.1,-0.015,0.097,0.084,0,23.355,23.343,0.014,1.06,77.2,0.015,0.029,0.037,0
137,2744.7,2007.38,149.133057,68.9042037,25.485,26.061,0.031,0.96,35.1,0.026,0.147,0.006,0,23.357,23.346,0.014,1.2,78.4,0.034,0.013,0.005,0
138,2563.43,137.47,149.1985117,68.9154344,24.654,24.96,0.023,1.22,46.7,-0.008,0.126,0.025,2,23.689,23.68,0.018,1.24,58.8,0.038,0.078,0.019,0
139,2753.26,3893.81,149.0647866,68.8951227,26.177,26.83,0.051,0.98,21.3,0.065,0.431,0.004,0,23.404,23.391,0.014,1.07,76.4,0.032,0.0,0.001,0
140,3104.77,234.54,149.2021099,68.9079062,25.915,26.545,0.039,1.08,27.6,0.015,0.16,0.004,0,23.375,23.363,0.013,1.11,80.6,0.012,-0.051,0.002,0
141,3395.17,1341.57,149.1657743,68.898871,25.561,26.147,0.032,1.1,34.4,-0.006,0.222,0.012,0,23.365,23.353,0.014,1.26,79.8,-0.005,0.007,0.006,0
142,3262.42,1548.92,149.1565068,68.8996209,26.428,27.099,0.059,0.92,18.2,0.046,0.231,0.009,0,23.403,23.389,0.014,1.02,78.3,0.004,-0.001,0.002,0
143,2634.62,2044.42,149.1302617,68.9054647,26.369,27.037,0.058,1.22,18.6,0.027,0.45,0.045,0,23.385,23.372,0.014,1.02,77.9,0.017,0.031,0.024,0
144,2129.02,1481.55,149.1440108,68.914736,25.805,26.423,0.039,0.91,28.1,-0.001,0.426,0.075,0,23.363,23.351,0.014,1.21,78.8,0.014,0.112,0.039,0
145,2476.66,2045.09,149.1281534,68.9075233,25.738,26.347,0.043,1.31,25.4,-0.015,0.095,0.031,0,23.37,23.358,0.016,1.31,69.0,-0.011,0.024,0.057,0
146,1942.36,386.89,149.1812811,68.9223628,25.048,25.517,0.022,1.21,49.0,-0.015,0.101,0.02,0,23.484,23.474,0.014,1.14,75.2,-0.014,0.022,0.016,0
147,1984.94,160.8,149.1900504,68.9228776,26.748,27.432,0.081,1.05,13.4,-0.008,0.665,0.051,2,23.459,23.445,0.016,1.0,67.3,0.008,-0.001,0.016,0
148,2751.96,1432.82,149.1539917,68.9068353,25.89,26.514,0.04,1.05,27.0,0.04,0.033,0.005,0,23.401,23.389,0.014,1.05,77.7,0.02,0.051,0.005,0
